Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.6188669,17348424.3044446,61294383.3095153,61294383.3095153,0,371077.892968079,186193.971362136,135449.214417351
50,22157499.2341788,21420846.3579256,75698211.0792046,64884180.9250325,10814030.1541721,449590.592220506,181303.384351026,151084.142402353
51,20233959.3615849,19481047.9018705,68948168.7444157,68948168.7444157,0,479075.444673333,169295.89556962,149343.027816335
52,23711099.340712,22929508.1705452,81128439.104295,69538662.0893957,11589777.0148993,516987.680878167,162008.72253143,146563.952510206
53,19318558.8094962,18652836.7134315,66019109.634082,66019109.634082,0,425976.651435597,141481.176969882,140377.525227439
54,22035975.6793422,21394352.2957855,75696584.2068533,64882786.4630171,10813797.7438362,415298.321746476,127089.694721227,141764.810127232
55,19225382.5714869,18603741.720877,65799884.3882005,65799884.3882005,0,399075.404357142,121633.121774462,144189.0349691
56,22564836.9054479,21903346.743288,77437977.0286537,66375408.8817032,11062568.1469505,439140.631379141,116461.810362377,151268.17202623
57,19510720.9348717,18772632.0522002,66351902.7083651,66351902.7083651,0,413586.258336625,238137.823326839,123378.287154311
58,23339052.656364,22600878.1366645,79882706.2211742,68470891.0467207,11411815.1744534,415889.735639967,230582.912895283,131002.673091904
59,20676340.3358436,19987346.5543269,70658358.7383324,70658358.7383324,0,367663.677083727,225108.785774441,137459.026655012
60,24442783.390504,23718443.3956191,83772244.5237371,71804781.020346,11967463.503391,396743.97044938,227007.358244038,143698.094559182
61,19573117.3944048,18842001.0762178,63609343.1458918,70961222.6214461,0,385120.323093544,255380.671773609,129450.461885458
62,22216148.1449952,21497589.8809881,72347360.9563194,69714099.3486738,11619016.5581123,396657.897900116,234931.164644349,124241.716375217
63,18296958.6464321,17659472.0058588,59887509.8280857,66038620.5698344,0,349907.588704731,208838.907550347,112485.920454584
64,19939496.2171495,19343434.468545,65408555.5176618,62201099.778605,10366849.9631008,316139.72116797,201450.048869671,112102.826524005
65,15750615.9012498,15179121.8967004,48156642.7646441,61869622.9419318,0,293358.556230833,200443.796049829,110988.074669527
66,18663324.9516775,18097437.8347259,58016147.8012195,62353425.0747698,10392237.5124616,294460.186874524,196186.538477386,107486.273713936
67,15837691.0752344,15243839.0367646,49291998.1091238,60559005.7924842,0,310256.129758465,207049.283705519,109352.321436835
68,17981870.1214457,17377691.1414433,56595521.5971546,58594550.2898636,9765758.38164393,322478.108124877,204810.158504698,109843.876246888
69,16350980.0418458,15780949.2033318,51701148.4791059,60742110.445289,0,287128.604778399,204123.666815451,112540.809885867
70,18151197.9005081,17541373.1185034,57440347.7463087,57890567.4290916,9648427.90484859,327848.373552817,210644.069730608,101903.341030362
71,15550419.4728916,14962444.4114656,49266354.0121311,57146771.6872075,0,316119.827271119,206462.870288188,93417.6626667509
72,18384659.431127,17792248.3447497,58577088.17328,58251297.8761062,9708549.64601769,311330.107572764,211369.052965536,99588.4654842905
73,16847105.5931602,16244630.6017265,54052826.6842358,61171299.2886108,0,316150.634211782,212340.754547206,105690.860963776
74,20485191.747552,19865370.3171484,66056284.75155,64234444.1630401,10705740.69384,334819.107519933,209924.408214659,107254.163812874
75,18457946.2442618,17814417.5242989,59789619.1631264,66320100.5253344,0,349184.787347494,214333.507541838,114300.607248043
76,22124958.8217508,21489977.8448836,71950931.264575,68909171.2445089,11484861.8740848,336876.902348277,214490.452530391,119448.03141214
77,19850504.0638955,19216246.9925543,64889622.6725182,70968104.7667457,0,327929.578612212,218863.632510434,124948.371740807
78,23432893.6034854,22797297.8462909,76646483.4057303,72584754.5743101,12097459.0957184,323587.562790581,224411.621483987,125137.961314077
79,20638908.9907696,19975199.7342706,67701330.721071,73242905.7559994,0,352438.211379838,224989.214457717,123259.758087713
80,24150174.5838625,23465413.3711343,79077195.4807664,74324165.4960749,12387360.9160125,363468.74494979,231667.496442439,128035.673337101
81,21351244.0386549,20615852.1736874,70060367.2686016,75269552.3651023,0,410964.149553702,232997.011362211,130615.291502279
82,24859466.0889724,24123753.7439491,81475341.553913,76180124.756473,12696687.4594122,402231.08877258,241039.894794159,132059.087795055
83,21771958.7597012,20990291.9392171,71458222.9850807,76345258.7427199,0,444720.292921911,243579.757632337,133381.099899757
84,25152056.9621029,24396006.8726296,82534593.3310543,76782732.9830836,12797122.1638473,407670.66833398,250260.759823312,140169.516165738
85,22089996.1571975,21352961.5849279,72870541.2398467,77440708.0568822,0,385372.403423395,253404.541293426,140368.039361042
86,25737412.4417253,24970043.56132,84654456.0778402,78383071.341105,13063845.2235175,411469.821965479,256021.493730315,142682.23529933
87,22559763.9033778,21806113.3850525,74545724.8643462,78873876.1821811,0,400434.502341057,254773.101750435,140632.734619788
88,26215538.5539969,25438194.5409951,86365655.6419556,79687654.0505688,13281275.6750948,421273.30268241,256687.519109027,141975.987443355
89,23234943.6115174,22462902.6725939,76896195.1138966,81052969.3378818,0,416200.692032393,258345.545826592,139278.144377776
90,26961168.5663194,26201130.8315355,89045052.6019166,81925754.8071996,13654292.4678666,404081.008624438,257426.749239511,140757.109885672
91,23977090.3248192,23176110.5850052,79443878.5260254,83491540.6433371,0,430778.599270442,269788.973940731,143445.952289808
92,27657626.6219904,26883979.7089282,91503007.8104765,83997057.7603313,13999509.6267219,417082.712119337,259471.56909494,138703.759782659
93,24383309.8205369,23604409.0734939,80990885.8774963,84932365.4503963,0,425732.033703218,257483.18841557,136693.6070345
94,28208833.0199328,27398936.5675674,93308227.4884752,85532599.398741,14255433.2331235,443566.430764484,268097.343912421,140332.396697883
95,25028458.7792397,24230519.7502043,83214622.6665262,87126059.6408748,0,434488.181223517,266597.651269211,138361.709346708
96,29018004.6459339,28220311.3008934,96132782.961515,88010485.9323326,14668414.3220554,441530.577760101,260469.880100764,136704.124542382
97,25607164.6446254,24829484.4000771,85280336.5255162,89196178.9186263,0,410220.091946659,269872.872031216,139410.400814922
98,29838753.9054842,29072739.2913461,99091039.3432448,90627509.6679201,15104584.9446533,397316.276903365,271799.705803433,138426.616330339
99,26361276.1742952,25528351.4001334,87728694.5882302,91659431.1812381,0,455961.343371684,276816.658904519,143066.816979345
100,30419994.0129029,29618333.335442,100974065.436806,92259797.0042053,15376632.8340342,423725.688375592,276882.858084368,144360.187144124
101,26842425.6506759,26021275.3007235,89458319.9814922,93382382.1313017,0,447939.609145785,272301.20535087,144156.479222492
102,31294797.0704565,30443382.5603147,103845039.60425,94827916.1209055,15804652.6868176,473532.770532862,276638.06969102,144633.814168352
103,27645302.8709869,26779113.7401768,92113925.5929539,96061942.2171934,0,497270.660274341,271375.090028369,139347.686439042
104,31737630.4113312,30925318.4082052,105517798.735452,96260513.049815,16043418.8416358,438688.299889271,273590.208410388,142904.992609032
105,28118451.780277,27307847.9810115,93978486.9365003,97898330.8545096,0,433741.811388987,277093.268291725,142526.742263896
106,32451620.1132737,31594187.4639891,107855862.661083,98319174.1318203,16386529.0219701,478742.432613368,279036.885887932,142361.901118969
107,28602892.0408053,27766910.026395,95565086.1684597,99496780.0833392,0,472673.485189663,267298.072709392,137157.795016164
108,32863151.7221265,32013564.1599626,109287247.572107,99581311.4928524,16596885.2488087,477216.546795733,273449.372958565,141316.632013832
109,29089101.9981496,28234328.4666949,97180866.6754086,101131922.77096,0,483442.589179689,272144.327623796,141695.163787468
110,33424605.9297048,32596857.9618942,111282753.960537,101325169.061262,16887528.176877,453743.922721505,272727.667971456,144680.538739401
