Period,Mean_real_labour_income,Total_workers
49,6414.78904699531,10914398
50,6778.90225184158,11021763
51,7092.02100217064,11059493
52,7113.98164433727,11048388
53,6705.54599729676,11064497
54,6521.17321865806,11128156
55,6554.01964535573,11235296
56,6660.1842529205,11156745
57,6744.03429129675,11057148
58,6741.66175252587,11247506
59,6886.42921069284,11410134
60,6890.54533395775,11521898
61,6808.84926639221,11482379
62,6723.17180647536,11421402
63,6342.54075613813,11521980
64,6004.7550431554,11538154
65,5984.66038142344,11452346
66,5961.57826280046,11487356
67,5872.63427761974,11551134
68,5678.46307194578,11654899
69,5911.63495348748,11604031
70,5817.08296723393,11089388
71,5404.22463448361,11690442
72,5371.91518374991,11758619
73,5546.1032476285,11780671
74,5733.70351079832,11814043
75,5833.64715861197,11854870
76,5938.92712480634,11862483
77,6013.27706537615,11908532
78,6050.41843066395,11991625
79,6076.4378724429,11996370
80,6116.5122940316,12041276
81,6174.52856548636,12096228
82,6193.24387345945,12104519
83,6235.04465711908,12137132
84,6264.56600604263,12183142
85,6295.91853713557,12255028
86,6339.51360763523,12290750
87,6394.45561506434,12273693
88,6459.43149373075,12315237
89,6522.10238059872,12329756
90,6536.98198808082,12421287
91,6560.82053083787,12497843
92,6595.64667027983,12522112
93,6659.51158480004,12583205
94,6721.0588979593,12627159
95,6709.95366219579,12704858
96,6760.28731422811,12655474
97,6788.20049864169,12769527
98,6797.56508671459,12742827
99,6833.98209814246,12849133
100,6858.82237137,12828283
101,6880.83867277026,12877618
102,6894.95221380351,12946122
103,6926.13146006421,13031411
104,6969.8789155494,13001011
105,6986.21173239764,13070653
106,7022.15822820774,13097422
107,7056.03741941516,13147073
108,7109.9382347543,13191870
109,7138.05545169349,13181981
110,7139.08833501002,13277946
111,7173.14943655581,13268231
112,7192.96289432265,13283381
113,7228.34071193675,13305854
114,7257.1677221275,13322985
115,7262.43164820908,13321636
116,7269.17648422622,13309069
117,7273.68266820908,13332411
118,7305.82308295055,13332755
119,7335.10717636963,13361878
120,7351.20505786211,13425844
121,7385.43185519127,13413248
122,7413.65958831064,13466067
123,7424.74545065635,13536868
124,7458.4542363757,13549292
125,7504.38999947799,13592369
126,7495.42905414746,13586011
127,7511.32450025063,13638247
128,7538.61388986591,13663581
129,7535.13686183583,13649619
130,7543.28737990553,13652884
131,7579.32302966919,13703598
132,7656.00174656203,13724918
133,7682.63993618101,13736232
134,7708.36372253246,13759747
135,7722.59090813952,13749338
136,7768.70229741383,13816206
137,7806.17680429547,13802809
138,7814.80071387418,13863811
139,7820.37185125089,13881064
140,7825.27229278219,13880488
141,7845.22114442736,13897694
142,7850.40885076297,13906849
143,7898.90449163363,13909357
144,7926.03311169351,13944127
145,7943.22301805947,13969613
146,7973.1594934492,13972965
147,7978.91706262409,14031520
148,8044.07734339606,14013076
149,8051.60576055952,14089507
150,8050.97935770069,14087903
151,8072.45578157086,14113652
152,8091.97372063426,14136095
