period,Contributory_pensioners_share,Moratorium_pensioners_share,universal_pensioners_share,retirement_coverage_for_legal_age,retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,survivors_benefit_coverage_legal_age,survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,PUAM_coverage_legal_age,PUAM_coverage_65+,Mean_Contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_universal_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_Contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_beneficiaries,Total_SIPA_benefits
59,0.739709316227258,0.247086893450882,0.01320379032186,0.993315887648466,0.99311928451559,0.995255920587948,0.995479258920415,0.728316265344235,0.82137304430997,0.070205648454011,0.074942685856788,0.251556961208715,0.155393767279761,0.013442661095516,0.016352472925859,4897.96123130007,3576.20752006053,2591.75085543831,2591.75085543831,4297.67615564322,4390.31601282764,3250.83888223591,0.570121705643564,0.642372853693846,535.579431344224,545.800330541038,485.612174939549,724.013419597898,0.766421976383733,0.522961483312006,0.243460493071728,0.310257342364924,0.278000721313112,0.297299627089086,0.273035970055349,0.309947630384764,0.277406272370342,0.295555651217124,0.271200903452597,4363565,5277478
60,0.731922394780247,0.251679223839822,0.01639838137993,0.993089026123163,0.993501427613502,0.995017204823159,0.995838548985393,0.720983746524922,0.812275383771802,0.074351195405033,0.078552784834384,0.255460524260746,0.161051143336248,0.016644755337496,0.020174900505452,5332.5497595992,3875.37763649806,2800.65905588891,2773.36523965268,4653.35898866244,4767.80784245681,3525.33561027969,0.619121360329264,0.697887728815454,604.235782546342,614.35874235979,564.83457623336,782.865800217434,0.77632734625957,0.542950480693426,0.233376865566144,0.308870911458944,0.280010068375662,0.293805634335122,0.274508260255149,0.30856247402836,0.279039913912361,0.292040301841241,0.272694688518403,4381117,5303488
61,0.722848049621723,0.258244272015226,0.018907678363052,0.993124447982205,0.993548206278027,0.995042743896455,0.995868504352413,0.712388914937465,0.803063505671327,0.077557818752794,0.082182141915062,0.261583377858225,0.167318979161171,0.019152155186514,0.023165721445529,4950.79858857506,3570.02521977454,2605.42348573068,2567.37511337832,4300.05389806641,4409.93846065246,3261.35364313421,0.576139662189412,0.649497965624747,690.80449812227,692.590585921576,638.017495241532,868.075540411421,0.745292312583541,0.518662989926877,0.226629322656664,0.312678576089074,0.280650023864035,0.297899055539457,0.275474183689429,0.31237341081435,0.279685706431803,0.296156620795637,0.273676096156431,4414438,5335780
62,0.713765314035468,0.264477295432646,0.021757390531886,0.993120100615108,0.993562796536734,0.995026683215489,0.99587784742706,0.704505435941453,0.795684010851164,0.08237563930936,0.088739121366305,0.26667636620583,0.171240402753716,0.021938298467825,0.026638382931854,4956.56398279962,3572.77069747956,2653.58571038514,2586.00706768198,4295.90138529101,4421.60097901606,3321.9360631716,0.593730151315455,0.658991550781091,564.591678489185,576.539692044881,504.804969059572,781.856052280353,0.761252767758916,0.519124476372175,0.242128291386741,0.302474725834945,0.268457531062889,0.285010628422419,0.262005582037208,0.302166922000002,0.26748286510785,0.283180892913977,0.260116974114833,4425918,5356278
63,0.705641758133894,0.269732824601495,0.024625417264611,0.993006021655953,0.993377027506316,0.99490400575248,0.995673108767428,0.696970130148251,0.785442185704912,0.084982055864439,0.091086591009424,0.271270125455211,0.177974521557289,0.02476576605249,0.029960320244115,4632.16047966313,3315.95914635077,2475.04590973654,2413.71404254745,3995.68570453463,4116.59265831973,3051.23643683081,0.580944010440204,0.649127752698934,515.303357820446,526.500526543708,473.867414709651,687.915628099855,0.743698058464313,0.504949162478583,0.23874889598573,0.311175450435653,0.28139737390777,0.2949945163993,0.276980628834642,0.310908743899951,0.280481776081768,0.29323775000069,0.275103335297529,4446747,5373580
64,0.698371523930967,0.274819242131775,0.026809233937258,0.9928651381174,0.993209039357014,0.994758137516709,0.995496640603768,0.690168696724925,0.779304506805264,0.089612283486681,0.095876726347367,0.275792284944696,0.181392117674442,0.026904156447779,0.032512414877308,4244.99868657927,3008.13123395378,2283.28195286533,2238.62418794007,3652.09181724302,3768.52310084527,2810.47611580316,0.560536548818013,0.623496407588698,474.728561232804,480.021622207048,430.360246647077,604.409341424309,0.751238204469697,0.498114944406778,0.253123260062918,0.317238945031868,0.280146889703256,0.297896734661298,0.275906720193514,0.31662089685634,0.279232110480262,0.296153677668097,0.274033599876229,4451478,5386434
65,0.698114023461993,0.280732971743051,0.021153004794955,0.991856701882806,0.991946107070159,0.993736088877351,0.994214750275158,0.689815682799429,0.781119936657238,0.091751849341373,0.09878737039203,0.280877150532034,0.185278868702395,0.021163868551342,0.025547301710525,4170.44590182032,2985.68117483376,2247.2806762312,2212.74361216473,3589.13872696761,3716.19708922115,2765.92951520591,0.554303178199356,0.618364590351873,592.382601952068,584.896470701002,530.377552316781,722.521083059251,0.737576054770802,0.485945772391786,0.251685243605943,0.317111492672428,0.281850414662306,0.30037030140494,0.277024300938663,0.316497778283319,0.280944371070442,0.298623787912634,0.274923302840733,4469994,5405651
66,0.694727456048885,0.283643123169118,0.021629420781998,0.991862565901941,0.991930184038868,0.993720732619923,0.994174031633245,0.687659787286517,0.778501599582415,0.092480828166185,0.100726021967832,0.28264915372481,0.187401291591455,0.021553624890615,0.026027292864998,4208.11044427039,2999.99650468114,2251.8035389196,2217.15225798455,3610.15417138884,3740.65401892625,2772.31948996558,0.564545391072578,0.628075243964751,516.058612442921,526.836347580277,417.711795783363,782.114131931981,0.746257590313632,0.498151213946388,0.248106376367244,0.326226944784329,0.284543608219799,0.308512851761938,0.279211062833397,0.325628265550537,0.283651167001694,0.306748184008247,0.276729999809552,4498963,5430235
67,0.689541138465928,0.287792660889467,0.022666200644605,0.990865223708354,0.990758116190975,0.992513836195849,0.992746532954305,0.682671619645504,0.773327421653701,0.093403956304192,0.101248542956892,0.285692786941526,0.19029211449373,0.022500817121324,0.027138580043544,4301.76798698635,3058.93639877461,2281.3351478193,2249.93695012892,3673.79503008377,3811.68598249612,2816.93988361917,0.577868190485715,0.651174718892387,502.382564995399,514.665369177179,426.543345294411,724.47083008633,0.746792718818987,0.493291876396571,0.253500842422415,0.32684089399854,0.288068246560231,0.310793172936773,0.282706451661797,0.326226878428412,0.287166090415979,0.309045198570688,0.279455191375932,4530649,5462711
68,0.687874242987847,0.287813330393455,0.024312426618698,0.983063106801163,0.990172951786955,0.985523058834048,0.992084088774021,0.676223790400131,0.765721679043046,0.095312030555905,0.102318056562636,0.282938666755379,0.195635062140937,0.023900649645653,0.028816210602972,4229.58435631854,2995.50171316863,2277.47322371793,2214.20073216182,3618.74188347578,3754.55813993722,2767.75091520228,0.591303898201376,0.661112945762276,522.659547159065,539.635535206983,426.044521346143,808.716485672687,0.754323052737412,0.499042484698914,0.255280568038498,0.325282545315211,0.290686066319762,0.305891678476762,0.280389751311492,0.322073188486309,0.286387479502401,0.304103141905043,0.276734549003692,4515557,5445545
69,0.685102809556916,0.287794901655697,0.027102288787387,0.976274108560845,0.989151196016686,0.980316050111377,0.991365840270221,0.668848134672709,0.756092292074433,0.099235178922054,0.105039100515631,0.280966711062272,0.201288627669656,0.026459262825864,0.031770276272597,4625.68109126204,3378.63745490452,3146.3595501234,2890.17733681948,4152.90376986839,4301.05955843591,3468.8678038659,0.704344239004357,0.718345348550727,643.189659964022,639.064678908647,537.303303971813,869.296217762232,0.743147454730235,0.488926990536687,0.254220464193548,0.224901920791941,0.178334755454182,0.199814086083586,0.164784124983865,0.219446932847641,0.170249673270949,0.197848613590695,0.160013475477326,4512525,5442236
70,0.680850453627493,0.287719195752246,0.031430350620261,0.970244334033109,0.988909951583224,0.975734068767643,0.991596859002142,0.660591294955947,0.745299068836964,0.104465733151536,0.110520738699025,0.27915791947118,0.207098864928146,0.030495119605982,0.036512017818114,4389.410929927,3106.63540383997,2704.61467648428,2354.88476124331,3840.71683605224,3982.21934165564,2950.63851178476,0.525638263599667,0.621636658537313,497.35826431929,505.774584068284,467.441832859357,668.344144766974,0.707039446311204,0.528742114244574,0.178297332066629,0.304750648046843,0.275969483536511,0.276922180152808,0.254985776513288,0.296931518144345,0.266009321000596,0.274990249226638,0.250806984910309,4521294,5457207
71,0.678208108599608,0.287606626761537,0.034185264638856,0.961580470070152,0.988631587097916,0.968432843463567,0.991415387224754,0.6521516718726,0.738245050612313,0.108952327308106,0.113587648530793,0.276556915356649,0.21093677025107,0.032871882840903,0.039449766234532,4363.83158789798,3090.60678820489,2695.43656336577,2338.23187774133,3814.74446064244,3966.23044717681,2923.63386393327,0.561705236617613,0.650322296950683,497.886179014486,503.011213784817,462.608675221411,643.734075546378,0.707143515019001,0.510117531714107,0.197025983304894,0.310592071378681,0.281700507614315,0.280086143890318,0.25583640348478,0.300727818372608,0.267926092262888,0.278233461097893,0.25118643650995,4513528,5455456
72,0.67586842914233,0.287389566821262,0.036742004036408,0.955228522519283,0.987959724150951,0.965087348019349,0.991008640127694,0.645608800987057,0.73040233247589,0.114568948963917,0.11752394186709,0.274522711302131,0.215430984256156,0.035097010230096,0.042126407418906,4268.19179077726,3025.35332494325,2640.9069776098,2276.07517626827,3727.33275653496,3885.26215641624,2848.36085147557,0.550785579935568,0.638827619478921,483.093247733551,489.921170135889,446.756656716468,639.251765010681,0.730552156196276,0.51926507128265,0.211287084913625,0.316536211327051,0.285699020411052,0.282518050955366,0.257280290733466,0.305912814895965,0.270120329138259,0.280123757902307,0.252314048577811,4497163,5439815
73,0.676629517009822,0.286123155518332,0.037247327471846,0.945292282966096,0.986007388949896,0.956992108548537,0.989560189661064,0.639612660856461,0.726164373732988,0.117499810745934,0.119702569228842,0.270470010889388,0.217563288252956,0.035209611220247,0.042279726963952,4183.32643379378,2958.77912433991,2598.4320287311,2226.07119401833,3656.948918592,3814.63739336404,2785.75625359418,0.545359600022545,0.633028250268823,598.757377562957,587.820199365238,540.084397340562,725.827351718797,0.735355586525789,0.508500011801379,0.22685557472441,0.321996576600596,0.292560004835376,0.284373628533205,0.259757083053082,0.308990852644871,0.273345515711444,0.282186735673642,0.254224821348818,4490904,5436551
74,0.674105687823567,0.284580789451625,0.041313522724808,0.937078056146499,0.984990266731003,0.949740543978028,0.98864186055192,0.631689647583007,0.71778908049731,0.118773312707686,0.120982411484746,0.266674412995965,0.220765952733066,0.038713995567527,0.046435233500627,4323.04897255166,3040.36635992199,2687.4642757638,2288.36387295439,3773.53297922473,3936.05345057785,2863.47120507893,0.567974198723579,0.656151094154187,483.886263311547,492.145068341326,445.115363998477,636.847757520038,0.752852125424301,0.520096122870822,0.232756002553479,0.32396180299749,0.298640900163986,0.285910287780163,0.261388704615874,0.308358447416136,0.27534291264426,0.283749750775986,0.254902852909061,4492194,5432138
75,0.672282968051994,0.283658834217642,0.044058197730364,0.931658540616478,0.986027731759302,0.944755379595476,0.988734497234496,0.626338168896635,0.712949199598181,0.121878983204493,0.123953795585263,0.26427317552018,0.223955473827808,0.041047196199663,0.049123058333313,4064.01685627113,2860.20003421396,2538.08579352478,2147.30924553535,3546.72634701092,3707.67150334199,2686.84587841051,0.545330995584961,0.624831530761109,449.073396071641,457.28151244264,409.2809861938,594.510727186022,0.732318234969566,0.498123011571003,0.234195223398562,0.329873645604301,0.302646702451847,0.287691907400033,0.262992673853668,0.313520874023271,0.276457648445275,0.285700239583292,0.256581605206179,4480485,5424174
76,0.670455339347268,0.283571859576795,0.045972801075937,0.925428137438327,0.984832880844286,0.939218899579757,0.987902519682975,0.620458235927724,0.706981574423627,0.126108364546813,0.128440872448123,0.262425377838076,0.227092518622734,0.042544523672528,0.050758787797925,4662.58398989961,3311.96351103347,2913.69468322597,2461.64015302335,4065.46464382017,4269.55430641126,3080.07124162696,0.61669444656828,0.712804326647338,528.40930418855,534.575706762291,489.382694955716,675.477939839637,0.776274814940838,0.542153430363602,0.234121384577236,0.324713165742972,0.307243395861819,0.284114642282686,0.264018085955893,0.307160845004739,0.278774915609128,0.282124394121994,0.257134845797521,4474443,5424390
77,0.668060811438723,0.282865418654057,0.04907376990722,0.918478208277805,0.983711620863836,0.933294261880794,0.986993932535096,0.613599297110855,0.697353393779982,0.128181492686633,0.129146898030406,0.259805722909129,0.232569474116522,0.045073188257821,0.053788752967331,4415.46545182473,3140.34177131763,2765.8285577426,2322.68350681919,3846.13952151782,4045.80973807115,2906.08052839362,0.575680802584914,0.670107158818615,626.51069789095,614.381664886767,561.11099361245,769.044907040367,0.759796344362358,0.514838977865795,0.244957366496564,0.33436031445737,0.311834558659314,0.289151201883392,0.265080124604962,0.31588723645879,0.280818121129132,0.286978690785624,0.257574293311498,4471062,5419724
78,0.665632506411568,0.283078744755249,0.051288748833183,0.909469401535006,0.983003310974462,0.92664303413164,0.986312223625236,0.605372397248374,0.68824823501586,0.133275915391089,0.133044856472895,0.257451456579837,0.239001930149956,0.046645547706794,0.055753145808647,4939.89281581057,3529.85645835985,3105.99982885764,2598.39374996983,4300.66413356744,4540.9543360782,3250.95674431029,0.647602107242124,0.748166039376254,559.887748987784,561.341243602255,508.838163485175,732.407997316919,0.787698633677754,0.547728188152697,0.239970445525057,0.329419261935769,0.318051845412319,0.28174393751509,0.266989208866369,0.308233605527735,0.283518851171416,0.279486518631516,0.258857555717967,4459410,5415375
79,0.664518583020096,0.281979381331261,0.053502035648643,0.903833941759093,0.983584894699813,0.921219136901444,0.986632324525605,0.60061445026322,0.682286003650931,0.137077513261684,0.137269007635738,0.254862535723424,0.243524174946589,0.048356955772449,0.057774716102294,4702.18323687438,3371.0615078691,2961.98170359825,2464.8216898964,4091.77888788414,4336.11682699963,3083.76468317433,0.610156382715194,0.712198926616046,525.25095844058,529.699100025309,476.756539851525,694.565311221907,0.775099985575667,0.532759845798419,0.242340139777248,0.335217724378677,0.322809980830037,0.284362479462879,0.26799019328964,0.31246831689009,0.285315648645771,0.282122142732366,0.260134053472037,4452469,5418599
80,0.664350024335732,0.280607812719584,0.055042162944683,0.900085419201201,0.983819719141546,0.918057638669453,0.986061693078272,0.597971770150556,0.677485292767215,0.141692091373637,0.141683453622088,0.252571000742839,0.24737705032367,0.049542648307806,0.058957376050662,5137.62097335942,3672.33495348551,3234.54722767657,2680.79038187327,4468.37434239522,4749.09381849585,3353.90634049528,0.659507538395429,0.775916918025447,585.92307940621,588.16671241763,536.959852040895,793.716196959295,0.798986983830135,0.569772407025951,0.229214576804184,0.336299443053302,0.326525814322136,0.283082559020433,0.269384259434308,0.311856568357799,0.287745668065809,0.280512515815405,0.261139084835475,4453997,5431944
81,0.662645298263363,0.280350300384267,0.057004401352369,0.892801027521794,0.982972730653332,0.913195653061661,0.985318639355616,0.591610403172017,0.669169662739868,0.146474845745332,0.145077362399987,0.250297036249118,0.253306130539316,0.05089358810066,0.060496937374148,4904.72521339565,3516.47482204655,3102.01854954595,2555.22364084906,4265.4039280612,4546.40615309967,3196.75352699332,0.622697393865457,0.740741883716554,693.078236786903,680.762667690973,631.127138304366,853.80860934976,0.786114056880384,0.557434708411346,0.228679348469038,0.342149186078944,0.33041327388908,0.287368484750573,0.271109293144655,0.317388702273034,0.289269072712163,0.284973575678521,0.262436269844732,4442880,5428773
82,0.661100637914536,0.280332864836281,0.058566497249183,0.886185828855347,0.98194272766501,0.907813398826434,0.983917477683777,0.585858016767091,0.662334365406689,0.149002527081312,0.146238376280994,0.248427012180334,0.258107735621889,0.051900799907922,0.061500626636432,5301.95196986884,3797.5291909933,3365.66082822321,2759.26067842307,4610.22940444823,4919.66204429763,3451.96957901761,0.674614342168897,0.798934727419842,598.117902114012,606.092782236905,552.543665092195,798.902789156327,0.810856061337905,0.567005708137892,0.244069738275881,0.339014051850052,0.333838793360811,0.284958683637816,0.272034516484008,0.312255966139084,0.289637843168192,0.28261829309035,0.262344987648633,4438072,5418229
83,0.660752109933627,0.279509743299631,0.059738146766742,0.877237662261471,0.981712818466542,0.900977103303945,0.984007921115372,0.579636636252509,0.657131187336719,0.152979013365623,0.149689443298463,0.245196473791472,0.262372675462895,0.052404552217489,0.062208955666928,5087.10999631919,3642.44339291776,3237.79845205086,2637.66012979789,4423.88380567568,4730.02372582156,3303.74187175612,0.643250797131922,0.762017401900387,562.682872324095,564.638801941231,515.168486674057,734.243437036117,0.793819806648143,0.567760904835396,0.226058901812747,0.343574707643211,0.338927343667949,0.287069870191039,0.272630154070896,0.315200935203602,0.29142941180367,0.284592779118336,0.263031283717477,4423842,5404618
84,0.660663931286969,0.278476936191709,0.060859132521322,0.871182531933916,0.982129837322861,0.89547206419168,0.984173507109746,0.575558876415996,0.653683029205646,0.154592777096651,0.15087084968473,0.242604242356693,0.265386338647804,0.053019413161227,0.063060469469411,5463.47109891378,3899.95102188024,3485.0412834761,2832.37465161424,4752.39777807778,5083.74786557524,3543.37689372402,0.681770002947506,0.813750370084561,612.253491428741,617.00187058975,571.504486178102,801.919748514348,0.81668236803873,0.600849805467511,0.215832562571219,0.346238461842888,0.342723293518304,0.286707176595934,0.272498328844263,0.315076146442244,0.291728310560511,0.28414861901297,0.2628924847931,4418716,5399192
85,0.658261641548702,0.277021024782072,0.064717333669226,0.864844448724525,0.98201940953404,0.889948712130025,0.984010936000468,0.569293926501689,0.645208471044518,0.15765179931845,0.153683560275708,0.239580095462754,0.270397306843005,0.055970426760083,0.066413631646518,5247.89609738166,3759.05185991187,3365.94077241318,2718.12776391774,4562.83504332219,4895.36201492038,3400.34968513666,0.652012696511183,0.778299723624816,734.801219623001,719.106161158044,673.358172086904,876.717877350552,0.799691833811279,0.584328704477782,0.215363129333497,0.351373831208607,0.346524970993476,0.288378202275809,0.272656384056511,0.318578181709587,0.291381294753843,0.285627584412325,0.263030595539835,4406967,5393468
86,0.657445068104361,0.275718070930399,0.06683686096524,0.858875906181754,0.981795015147713,0.884664419823538,0.983834690502653,0.564663728632858,0.641065594525312,0.160726687582286,0.157502039115159,0.236807608021031,0.272802517298867,0.057404569527865,0.067926903323534,5604.32869005747,3999.91966661978,3601.04338680563,2895.11390573725,4870.91131885707,5234.85179747473,3621.69964475138,0.696960987743424,0.831066540444585,622.574255853851,628.191115313732,582.665925277921,792.96954365261,0.818198002286961,0.597191293071898,0.221006709215063,0.34992836197569,0.351240592512235,0.285097215987691,0.274945320253915,0.314116441700617,0.293050642422564,0.282360874300854,0.265320463870412,4406538,5399969
87,0.65584806899522,0.274862149815341,0.06928978118944,0.854131691936338,0.983314945066329,0.880938623893567,0.985120262607844,0.560180620824067,0.635515215850036,0.162045903164136,0.158735113718575,0.234768473071036,0.277775519081006,0.059182598041235,0.070024210135286,5410.13401944195,3871.05604147109,3483.66167336726,2784.1002054397,4698.66238047177,5059.134244703,3485.10787422739,0.660441278753417,0.797074901541335,603.271028984332,599.470710046589,549.220094478123,797.177498946864,0.807713317958858,0.588349571527296,0.219363746431562,0.351558716273249,0.353944648130932,0.286967285971798,0.274688125160976,0.315937365199115,0.293478537230418,0.284053104196971,0.266086288543043,4402023,5391142
88,0.651900666737447,0.27179996614599,0.076299367116563,0.854475993741921,0.982734310083091,0.882050125578842,0.98493647173694,0.557033470031501,0.631174219303493,0.165852681976799,0.162442947582845,0.232246546171615,0.274502165449724,0.065195977538805,0.077057925329874,5778.32768539061,4114.99040829302,3705.73398770679,2963.70628686609,5000.2429571456,5395.37946885402,3707.27558433853,0.694334627878523,0.840628232082863,643.922099398406,648.090905908412,602.378969818372,850.194201103606,0.829587144029877,0.618212720692805,0.211374423337072,0.35350150995184,0.354286149599953,0.287417984582816,0.275811091088759,0.316202080560257,0.294409344770534,0.285091330076727,0.267383274970224,4416976,5410774
89,0.648802710436064,0.269312703830441,0.081884585733495,0.85406054152375,0.981550441014333,0.881941438869701,0.984332690187431,0.554116794217102,0.627205347298787,0.168804043474396,0.165694597574421,0.230009353672652,0.271726571113561,0.069934393633996,0.082618522601985,5583.4360197192,3987.9687745122,3571.33868343218,2856.31126117585,4818.24316461683,5215.08458103205,3572.82663186315,0.670894704290405,0.811583193225188,778.783195909511,760.626310743954,715.176522786493,949.089211237803,0.805390795191778,0.605782433043998,0.19960836214778,0.354675804170782,0.355224151161711,0.29112789985531,0.277716812361747,0.319130456421721,0.296123204583445,0.288479309191201,0.268850924467616,4440686,5443247
