period,Contributory_pensioners_share,Moratorium_pensioners_share,universal_pensioners_share,retirement_coverage_for_legal_age,retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,survivors_benefit_coverage_legal_age,survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,PUAM_coverage_legal_age,PUAM_coverage_65+,Mean_Contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_universal_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_Contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_beneficiaries,Total_SIPA_benefits
59,0.739709316227258,0.247086893450882,0.01320379032186,0.993315887648466,0.99311928451559,0.995255920587948,0.995479258920415,0.728316265344235,0.82137304430997,0.070205648454011,0.074942685856788,0.251556961208715,0.155393767279761,0.013442661095516,0.016352472925859,4897.96123130007,3576.20752006053,2591.75085543831,2591.75085543831,4297.67615564322,4390.31601282764,3250.83888223591,0.570121705643564,0.642372853693846,535.579431344224,545.800330541038,485.612174939549,724.013419597898,0.766421976383733,0.522961483312006,0.243460493071728,0.310257342364924,0.278000721313112,0.297299627089086,0.273035970055349,0.309947630384764,0.277406272370342,0.295555651217124,0.271200903452597,4363565,5277478
60,0.731922394780247,0.251679223839822,0.01639838137993,0.993089026123163,0.993501427613502,0.995017204823159,0.995838548985393,0.720983746524922,0.812275383771802,0.074351195405033,0.078552784834384,0.255460524260746,0.161051143336248,0.016644755337496,0.020174900505452,5332.5497595992,3875.37763649806,2800.65905588891,2773.36523965268,4653.35898866244,4767.80784245681,3525.33561027969,0.619121360329264,0.697887728815454,604.235782546342,614.35874235979,564.83457623336,782.865800217434,0.77632734625957,0.542950480693426,0.233376865566144,0.308870911458944,0.280010068375662,0.293805634335122,0.274508260255149,0.30856247402836,0.279039913912361,0.292040301841241,0.272694688518403,4381117,5303488
61,0.722848049621723,0.258244272015226,0.018907678363052,0.993124447982205,0.993548206278027,0.995042743896455,0.995868504352413,0.712388914937465,0.803063505671327,0.077557818752794,0.082182141915062,0.261583377858225,0.167318979161171,0.019152155186514,0.023165721445529,4950.79858857506,3570.02521977454,2605.42348573068,2567.37511337832,4300.05389806641,4409.93846065246,3261.35364313421,0.576139662189412,0.649497965624747,690.80449812227,692.590585921576,638.017495241532,868.075540411421,0.745292312583541,0.518662989926877,0.226629322656664,0.312678576089074,0.280650023864035,0.297899055539457,0.275474183689429,0.31237341081435,0.279685706431803,0.296156620795637,0.273676096156431,4414438,5335780
62,0.713765314035468,0.264477295432646,0.021757390531886,0.993120100615108,0.993562796536734,0.995026683215489,0.99587784742706,0.704505435941453,0.795684010851164,0.08237563930936,0.088739121366305,0.26667636620583,0.171240402753716,0.021938298467825,0.026638382931854,4956.56398279962,3572.77069747956,2653.58571038514,2586.00706768198,4295.90138529101,4421.60097901606,3321.9360631716,0.593730151315455,0.658991550781091,564.591678489185,576.539692044881,504.804969059572,781.856052280353,0.761252767758916,0.519124476372175,0.242128291386741,0.302474725834945,0.268457531062889,0.285010628422419,0.262005582037208,0.302166922000002,0.26748286510785,0.283180892913977,0.260116974114833,4425918,5356278
63,0.705641758133894,0.269732824601495,0.024625417264611,0.993006021655953,0.993377027506316,0.99490400575248,0.995673108767428,0.696970130148251,0.785442185704912,0.084982055864439,0.091086591009424,0.271270125455211,0.177974521557289,0.02476576605249,0.029960320244115,4632.16047966313,3315.95914635077,2475.04590973654,2413.71404254745,3995.68570453463,4116.59265831973,3051.23643683081,0.580944010440204,0.649127752698934,515.303357820446,526.500526543708,473.867414709651,687.915628099855,0.743698058464313,0.504949162478583,0.23874889598573,0.311175450435653,0.28139737390777,0.2949945163993,0.276980628834642,0.310908743899951,0.280481776081768,0.29323775000069,0.275103335297529,4446747,5373580
64,0.698371523930967,0.274819242131775,0.026809233937258,0.9928651381174,0.993209039357014,0.994758137516709,0.995496640603768,0.690168696724925,0.779304506805264,0.089612283486681,0.095876726347367,0.275792284944696,0.181392117674442,0.026904156447779,0.032512414877308,4244.99868657927,3008.13123395378,2283.28195286533,2238.62418794007,3652.09181724302,3768.52310084527,2810.47611580316,0.560536548818013,0.623496407588698,474.728561232804,480.021622207048,430.360246647077,604.409341424309,0.751238204469697,0.498114944406778,0.253123260062918,0.317238945031868,0.280146889703256,0.297896734661298,0.275906720193514,0.31662089685634,0.279232110480262,0.296153677668097,0.274033599876229,4451478,5386434
65,0.698114023461993,0.280732971743051,0.021153004794955,0.991856701882806,0.991946107070159,0.993736088877351,0.994214750275158,0.689815682799429,0.781119936657238,0.091751849341373,0.09878737039203,0.280877150532034,0.185278868702395,0.021163868551342,0.025547301710525,4170.44590182032,2985.68117483376,2247.2806762312,2212.74361216473,3589.13872696761,3716.19708922115,2765.92951520591,0.554303178199356,0.618364590351873,592.382601952068,584.896470701002,530.377552316781,722.521083059251,0.737576054770802,0.485945772391786,0.251685243605943,0.317111492672428,0.281850414662306,0.30037030140494,0.277024300938663,0.316497778283319,0.280944371070442,0.298623787912634,0.274923302840733,4469994,5405651
66,0.694727456048885,0.283643123169118,0.021629420781998,0.991862565901941,0.991930184038868,0.993720732619923,0.994174031633245,0.687659787286517,0.778501599582415,0.092480828166185,0.100726021967832,0.28264915372481,0.187401291591455,0.021553624890615,0.026027292864998,4208.11044427039,2999.99650468114,2251.8035389196,2217.15225798455,3610.15417138884,3740.65401892625,2772.31948996558,0.564545391072578,0.628075243964751,516.058612442921,526.836347580277,417.711795783363,782.114131931981,0.746257590313632,0.498151213946388,0.248106376367244,0.326226944784329,0.284543608219799,0.308512851761938,0.279211062833397,0.325628265550537,0.283651167001694,0.306748184008247,0.276729999809552,4498963,5430235
67,0.689541138465928,0.287792660889467,0.022666200644605,0.990865223708354,0.990758116190975,0.992513836195849,0.992746532954305,0.682671619645504,0.773327421653701,0.093403956304192,0.101248542956892,0.285692786941526,0.19029211449373,0.022500817121324,0.027138580043544,4301.76798698635,3058.93639877461,2290.00899721892,2249.93695012892,3676.29130028264,3813.77942727495,2816.93988361917,0.577868190485715,0.651532355466238,502.382564995399,514.665369177179,426.543345294411,724.47083008633,0.746792718818987,0.493291876396571,0.253500842422415,0.326700125816885,0.28776918707125,0.310574996156887,0.2824166635209,0.326085981846427,0.286866651960406,0.308826468448312,0.279164089718865,4530649,5462711
68,0.687874242987847,0.287813330393455,0.024312426618698,0.983063106801163,0.990172951786955,0.985523058834048,0.992084088774021,0.676223790400131,0.765721679043046,0.095312030555905,0.102318056562636,0.282938666755379,0.195635062140937,0.023900649645653,0.028816210602972,4229.58435631854,2995.50171316863,2300.66610697822,2214.20073216182,3625.41710444836,3760.14965752783,2767.75091520228,0.591303898201376,0.662097515591223,522.610071345975,539.606506880934,426.00064384835,808.716485672687,0.754323052737412,0.499042484698914,0.255280568038498,0.324962538279646,0.290171264066683,0.305562371019762,0.27987655196914,0.321751659307284,0.285869557442895,0.303772985908404,0.276218742906606,4515557,5445545
69,0.685102809556916,0.287794901655697,0.027102288787387,0.976274108560845,0.989151196016686,0.980316050111377,0.991365840270221,0.668848134672709,0.756092292074433,0.099235178922054,0.105039100515631,0.280966711062272,0.201288627669656,0.026459262825864,0.031770276272597,4625.68109463901,3378.63745490452,3156.50777415757,2890.17733681948,4155.82437931986,4303.50045728742,3468.8678038659,0.704344239004357,0.718753017477986,642.498139481113,638.77961037598,537.007784747321,869.031248419137,0.743147454730235,0.488926990536687,0.254220464193548,0.225130692361341,0.178668482076286,0.200096527488394,0.165162358702963,0.219677314466378,0.170586683720849,0.198131748747792,0.160393869620519,4512525,5442236
70,0.680850453627493,0.287719195752246,0.031430350620261,0.970244334033109,0.988909951583224,0.975734068767643,0.991596859002142,0.660591294955947,0.745299068836964,0.104465733151536,0.110520738699025,0.27915791947118,0.207098864928146,0.030495119605982,0.036512017818114,4389.41093319564,3106.63540383997,2716.61457046778,2354.88476124331,3844.16943812374,3985.09514816453,2950.63851178476,0.525638263599667,0.622083354279894,497.35826431929,505.774584068284,467.441832859357,668.344144766974,0.707039446311204,0.528742114244574,0.178297332066629,0.304600684493722,0.275550150110457,0.276748188005404,0.254753301907158,0.296779868024383,0.26558421899299,0.274815792204218,0.250573206351986,4521294,5457207
71,0.678195543171186,0.287587636705006,0.034216820123808,0.961643965384812,0.988707788249291,0.968496338778227,0.991491588376129,0.652182651441446,0.738282229399879,0.108952327308106,0.113587648530793,0.276556915356649,0.21093677025107,0.032904398586717,0.039488788598341,4363.76314483717,3090.60678820488,2707.70946357911,2333.71981323923,3818.04095286672,3969.1832692617,2923.63386393326,0.561470384966961,0.650770131962186,497.886179014485,503.011213784816,462.608675221409,643.734075546376,0.707143515019001,0.510117531714107,0.197025983304894,0.310706226299665,0.281229670439213,0.280276113947533,0.255577589190065,0.300843606656044,0.267446226114664,0.278423920038961,0.250926004992989,4513776,5455704
72,0.67586842914233,0.287389566821262,0.036742004036408,0.955228522519283,0.987959724150951,0.965087348019349,0.991008640127694,0.645608800987057,0.73040233247589,0.114568948963917,0.11752394186709,0.274522711302131,0.215430984256156,0.035097010230096,0.042126407418906,4267.72810567202,3022.83612785491,2653.90212868662,2276.07517626827,3730.75403725001,3887.45538849045,2848.36085147557,0.559386165676386,0.649013747216847,484.283497713908,491.381164628679,449.091146071555,639.25176501068,0.733995442853581,0.522708357939955,0.211287084913625,0.315749227060382,0.28519666984482,0.281927753621159,0.256942916843551,0.305113598165792,0.269607022456044,0.279531490699993,0.251974418816116,4497163,5439815
73,0.676629517009822,0.286123155518332,0.037247327471846,0.945292282966096,0.986007388949896,0.956992108548537,0.989560189661064,0.639612660856461,0.726164373732988,0.117499810745934,0.119702569228842,0.270470010889388,0.217563288252956,0.035209611220247,0.042279726963952,4142.88262112403,2932.77111492747,2591.38897751942,2205.10581609557,3626.787356825,3782.75532255772,2759.51970158532,0.554338832424473,0.644387600809333,596.206769162151,583.977898648384,537.819781174293,718.990879692168,0.739520375492433,0.512648333727627,0.226872041764806,0.320919393665204,0.29215595579841,0.283493797792783,0.259451479223201,0.307952293847874,0.272930492463408,0.281304216245881,0.253916933565488,4490904,5436551
74,0.674105687823567,0.284580789451625,0.041313522724808,0.937078056146499,0.984990266731003,0.949740543978028,0.98864186055192,0.631689647583007,0.71778908049731,0.118773312707686,0.120982411484746,0.266674412995965,0.220765952733066,0.038713995567527,0.046435233500627,4214.87965976834,2966.86266023772,2639.06081705526,2231.64111598344,3684.49731882893,3842.71859371455,2792.49299082784,0.566856582078294,0.655620652319282,472.008833625524,479.997168967794,434.009243812115,620.906718408251,0.752945974988953,0.519564950848011,0.233381024140943,0.323896975960878,0.2982307568866,0.285741714864553,0.261091612218595,0.308292124133734,0.274919145086586,0.283580667829197,0.254603151700839,4492194,5432138
75,0.672282968051994,0.283658834217642,0.044058197730364,0.931658540616478,0.986027731759302,0.944755379595476,0.988734497234496,0.626338168896635,0.712949199598181,0.121878983204493,0.123953795585263,0.26427317552018,0.223955473827808,0.041047196199663,0.049123058333313,3949.77536781703,2779.8586580791,2504.34183413976,2087.38369677806,3457.71175622103,3612.33626256025,2611.86333268508,0.541796263146587,0.622069411327114,435.296297501504,443.750562107361,396.481597629457,577.78246108687,0.731454380340639,0.496630773257806,0.234823607082833,0.330036474570308,0.302337291248588,0.287691884296165,0.262606578401154,0.313687676426334,0.276136617326055,0.28570021641483,0.25619215119214,4480485,5424174
76,0.670183634411513,0.283456940850123,0.046359424738364,0.925803323252659,0.985280505485263,0.939594085394089,0.988350144323953,0.620458235927724,0.706981574423627,0.126108364546813,0.128440872448123,0.262425377838076,0.227092518622734,0.042919709486859,0.051206412438902,4470.83024414856,3175.35763345362,2804.24640211615,2360.51240207684,3900.59236544226,4095.7164448264,2953.51955604647,0.604604226001012,0.698538727041137,504.095587181628,510.621334261891,466.012264917177,648.28996605604,0.772811314712328,0.538516324236329,0.234294990476,0.326701659044574,0.306603773901947,0.285340704866056,0.263629503766085,0.309294780244556,0.278054598559362,0.283353865308117,0.257078289633463,4475946,5425893
77,0.668205480214059,0.282742137658285,0.049052382127656,0.91887868239549,0.984189532549665,0.93369473599848,0.987471844220926,0.61399977122854,0.697831305465811,0.128181492686633,0.129146898030406,0.259805722909129,0.232569474116522,0.045073188257821,0.053788752967331,4218.67337152353,2999.85355179086,2671.54971002846,2219.3050704821,3683.16254233409,3872.26875501589,2776.73614720135,0.562929404464384,0.65659222557474,596.321349134089,584.763305164683,532.112166516999,734.623045219845,0.754533605854905,0.509008145556832,0.245525460298072,0.334360778732694,0.311130393307027,0.288725535921826,0.264381462281069,0.31606247423359,0.280082218204242,0.28655172389476,0.257227100762706,4472676,5421338
78,0.665851152229001,0.282959675505966,0.051189172265034,0.909852105673657,0.98339387695051,0.926969798901666,0.986702789601284,0.605826072920787,0.688723629801185,0.133275915391089,0.133044856472895,0.257451456579837,0.239001930149956,0.046574576173033,0.055668316999369,4720.58458672533,3371.84765431967,2972.78909318338,2482.85225768461,4111.48127534762,4340.58246358842,3106.40100822083,0.63481996874595,0.732451244487158,532.638018679392,535.698339391682,485.083715790949,693.75326070505,0.782973499085321,0.540998071531321,0.241975427554,0.330130099164231,0.317645439182117,0.282030145576373,0.266674646518374,0.308662856483964,0.283091865042411,0.279773626220857,0.258832189991888,4460736,5416928
79,0.664214761281326,0.281789742506493,0.053995496212181,0.904442203809287,0.984311618843308,0.921685954082477,0.987190056700326,0.600743862495942,0.682440619566806,0.137077513261684,0.137269007635738,0.254862535723424,0.243524174946589,0.048835805589921,0.058346824329915,4480.19573716977,3213.21054991246,2833.84343864751,2344.43769911085,3900.94923184006,4134.35821410161,2936.96095322697,0.597236327713731,0.696828613184058,498.529950493868,502.874057962703,450.7111644129,663.755002654704,0.767201219907985,0.525203361223901,0.241997858684085,0.336884364385344,0.322344084135273,0.285764947309259,0.267571674261436,0.314200525082056,0.284771870605464,0.283529001069939,0.260128121811154,4454370,5421076
80,0.664430849771329,0.280497164391527,0.055071985837145,0.900440477859138,0.984427071769901,0.918248354496034,0.98647347234831,0.598280431872449,0.678037431520265,0.141692091373637,0.141683453622088,0.252571000742839,0.24737705032367,0.04958904524385,0.059012589925967,4905.44044597072,3508.27762914979,3091.81710559489,2559.19515532136,4267.5118543039,4536.5024935163,3201.7781929032,0.649586734990644,0.761612705211376,557.576455495051,559.508976282465,508.583573356894,761.391330865657,0.794445302263427,0.564108566008326,0.230336736255101,0.338481273427904,0.326305395853555,0.284142488548142,0.269171882461458,0.314501624266748,0.28738778090844,0.281576245034019,0.261288156944099,4454778,5433398
81,0.663070186204744,0.280224491789743,0.056705322005513,0.893201856306405,0.983526051895465,0.913432893142789,0.985677503576362,0.592255521179511,0.670013369281396,0.146474845745332,0.145077362399987,0.250297036249118,0.253306130539316,0.050649298877777,0.060206552074752,4667.11108360525,3346.83686166018,2953.94352281974,2430.57209440471,4060.21591097296,4328.11824036467,3040.81448047309,0.610918241553757,0.726422907280584,661.799747402822,650.926085034417,603.566552857173,813.777920520723,0.779078277426283,0.548114677690353,0.23096359973593,0.343588253317696,0.330204779358361,0.288461954804685,0.270904660270023,0.318378206584125,0.288864286623424,0.286070720508867,0.262552838414172,4443856,5430422
82,0.661582899396413,0.280040591637011,0.058376508966576,0.887110724656465,0.983348146823753,0.908701298795508,0.98527905807977,0.586897285303877,0.663875312243737,0.149002527081312,0.146238376280994,0.248427012180334,0.258107735621889,0.051786427172254,0.061365098958127,5042.29073255453,3609.05167893623,3203.72393752207,2621.85028510203,4386.1205360257,4679.46291033283,3282.65823918853,0.665462860268766,0.785198660323521,571.040597637751,579.398031524286,529.976513771894,749.984592594926,0.804128992910832,0.557782560813624,0.246346432097208,0.338615499028963,0.333141896997954,0.28473925783595,0.271007091513475,0.312120259366082,0.288688921258026,0.282364316604758,0.26237705638614,4441744,5422054
83,0.661405465959766,0.279455283904518,0.059139250135716,0.87740861566693,0.982224014691397,0.901298813088058,0.98469807883268,0.580322854282299,0.658254049396226,0.152648647712879,0.149297269310216,0.245196473791472,0.262372675462895,0.051889287593159,0.061597289832276,4823.25508454991,3452.41156386286,3070.22691060015,2502.82836454203,4196.13380229002,4483.75076393723,3131.15093584136,0.632001340947121,0.748419063066713,533.956790844441,538.757356517768,493.232878141061,691.238753491007,0.79084378919342,0.563146182999768,0.227697606193652,0.343647869702626,0.338780259884186,0.286318625673707,0.272132096251876,0.314411396887483,0.290958558085458,0.283805283039798,0.263133123772518,4425180,5403955
84,0.660214351567302,0.278317620071999,0.061468028360699,0.871681219083191,0.982755398272382,0.896559608780529,0.985310838931568,0.575496450830404,0.653641211352267,0.154264145852956,0.150479980769477,0.242604242356693,0.265386338647804,0.053580525896094,0.063727848272311,5183.18882608286,3700.427842358,3302.9635887153,2683.39665221202,4506.23171658006,4817.18061983702,3356.9826844998,0.672164661706862,0.802701331232889,582.638187224034,584.54797357308,543.855251194861,728.193429458824,0.810119803330619,0.590598419230047,0.219521384100572,0.345658178693683,0.342488948137741,0.28700351029334,0.272107939097246,0.315502816672791,0.29082216178957,0.284136386147101,0.263557844509275,4423263,5399903
85,0.657843591108218,0.276846113583983,0.065310295307799,0.866017472255604,0.983588470555785,0.891213354257886,0.985815975637052,0.569704043911088,0.645953017220915,0.157406710839312,0.153724980839274,0.239753571489789,0.270494064131346,0.056559856854727,0.067141389203524,4985.28927657811,3549.950698819,3184.34534639926,2571.15996539309,4329.03745050072,4638.26286791934,3216.47560118893,0.639595353371182,0.768610903680474,697.429562663918,682.693635601125,636.21882937286,844.087260006604,0.794142432806664,0.572668049077247,0.221474383729416,0.350453907022042,0.346725637889458,0.288264878785058,0.272494202661989,0.317196118163152,0.291919493861223,0.285520022560222,0.264420365067757,4416635,5398879
86,0.657455401369794,0.275932829355473,0.066611769274733,0.860153702207592,0.98299924765273,0.886112507555586,0.985263009349882,0.565512697524607,0.641688942623091,0.161250104979767,0.15812508452357,0.237344644730725,0.273497692419044,0.057296359952259,0.067812612610595,5333.00359019728,3791.18029097825,3413.63920499304,2744.40336526448,4630.956703896,4973.97811569299,3433.16753322768,0.685349522554212,0.822825841270735,593.583711174118,597.264144725673,553.610976418054,759.401572263437,0.810268958009389,0.590657672010714,0.219611285998676,0.350574758094783,0.351087089133696,0.288208362052131,0.274922799159158,0.31633953439975,0.293519983207919,0.285830188250916,0.266566373837443,4415483,5406718
87,0.656813671966673,0.275316518456736,0.067869809576591,0.854993551814865,0.983651521548595,0.882427777029388,0.985820802974123,0.561571454275349,0.636433839564026,0.163734210424676,0.160243681870309,0.235393847988628,0.278550616798833,0.058028249550888,0.068667065185736,5145.5064866205,3633.3101776261,3289.81577438738,2632.18443435157,4464.02549130384,4792.87082522353,3291.18066588928,0.656481383879945,0.794688273045105,574.528403188645,575.22794402517,533.333670785756,742.37764289249,0.797612533570724,0.584198739262494,0.21341379430823,0.356229754742618,0.354409954937071,0.291730678855188,0.275937836884743,0.320063455582644,0.2948034373432,0.288952901105566,0.26801887073854,4414814,5405643
88,0.652185200974338,0.272633412883248,0.075181386142414,0.854651961062264,0.982561815977551,0.882793861772255,0.984907569979999,0.557391360988505,0.631158227464184,0.165967110143484,0.1621281907891,0.233006680971766,0.275446472962616,0.064253919101994,0.075957115550751,5469.61675901331,3857.60747894243,3478.88699495402,2783.46226635542,4724.92849115887,5084.60803237211,3480.33256169532,0.693626574751604,0.840492478816658,607.440690510634,613.829235544721,569.458718840409,813.362545588202,0.818369618225261,0.605094555861541,0.21383808267668,0.354134920350155,0.355255846936192,0.290331257356404,0.277649451664735,0.318904505862867,0.296604056907175,0.287905639572061,0.269018026282917,4428234,5422704
89,0.647640239452925,0.269958612839097,0.082401147707978,0.856158363657071,0.982949973300752,0.884246717288171,0.98528026491388,0.55448260764849,0.626599232572366,0.168671316202678,0.164254269467501,0.231127324223454,0.273016281716901,0.070548431785127,0.083334459011486,5264.47385417718,3720.7897545421,3342.86640953155,2674.63341486711,4532.31354941968,4896.92713108605,3344.25721407345,0.662640336038761,0.806554985490074,724.78800578042,709.328601884729,660.876506053233,893.110548879313,0.798269004099416,0.583485190268996,0.215049623594902,0.355393245945733,0.355492996108606,0.292012267475364,0.279078740847015,0.321112106477979,0.297590245223157,0.289509696211939,0.27064116814917,4437445,5435099
