period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
61,"0,7268307072","0,2544195574","0,0187497354","0,9952886853","0,9961386492","0,9968550217","0,9979307324","0,7182456594","0,8090544465","0,0736511746","0,0791719481","0,258027406","0,1640278338","0,0190156199","0,0230563689","5026,9850032712","3645,6813315604","2604,1092094102","2604,7165039169","4365,1411227099","4473,5706460961","3301,3247305727","0,5634311796","0,6733275101","693,4700814733","694,9315391036","633,7283196406","873,6374343574","0,7062110516","0,4740389287","0,232262602","0,3149784084","0,2836420727","0,3029023126","0,2789714909","0,3146558773","0,2827781369","0,3021433812","0,2781155818"
62,"0,7176863003","0,2600827765","0,0222309232","0,9950877652","0,9959458977","0,9966491259","0,9977308784","0,7095141328","0,8003618838","0,0780598567","0,0842246678","0,2630860043","0,1683393636","0,0224876281","0,0272446503","4962,5904826473","3581,5055746367","2564,8672986993","2565,4520740686","4285,6933798899","4403,8111897079","3247,9209770821","0,555196928","0,6663720402","501,4123320596","512,411510104","458,5199293008","668,9392391435","0,7015386207","0,4792613175","0,2222773032","0,3184874128","0,2867378086","0,3045464791","0,2819616328","0,3176943704","0,2857259547","0,3037923417","0,2811126554"
63,"0,711100801","0,2638312943","0,0250679047","0,9951091028","0,995411435","0,9966636813","0,9971833285","0,7037583455","0,7924160334","0,0808858492","0,0869866959","0,2660701297","0,1724588408","0,0252806275","0,0305365608","4931,6714625408","3548,2441679075","2538,7188569288","2539,2886908391","4240,3636560062","4367,1296079657","3212,619802093","0,5422906889","0,6543881984","494,9374252683","506,9016369556","446,0748400482","685,8342770341","0,6754401448","0,4497631567","0,2256769881","0,3215440549","0,2885927307","0,3087004193","0,2842893169","0,3213876901","0,2879209653","0,3075652055","0,2830443316"
64,"0,7021672986","0,2713680234","0,026464678","0,9951089902","0,9953990642","0,9966542579","0,997162006","0,6955466452","0,7859132952","0,0844555723","0,0902678432","0,2729439751","0,1773030283","0,0266183699","0,0321827406","5009,2389892085","3597,7498595651","2536,4523604417","2537,0040198794","4272,7768670302","4415,9190161807","3253,3350984483","0,545691634","0,6595414766","489,9476115051","504,5489590457","448,2745143737","664,8294368314","0,6986477935","0,4656997915","0,232948002","0,3257131265","0,2922748309","0,3125795309","0,2874648019","0,3252502237","0,2916105487","0,3114813678","0,2862316131"
65,"0,6937972048","0,2767660265","0,0294367687","0,995094532","0,9953667338","0,9966237032","0,9971117553","0,6878776877","0,7785578987","0,0870607771","0,0925494199","0,2776825902","0,181091586","0,0295342542","0,035717249","5043,1951507262","3596,2946263974","2541,2099815648","2541,7475819163","4277,0961235909","4428,2861880749","3259,4180201235","0,5468121435","0,6595973844","614,428490059","608,3275868151","550,5714688006","763,1349635658","0,6753732835","0,4578937084","0,2175343561","0,3277959489","0,2944861546","0,3151060942","0,2898952673","0,3276435575","0,2938308525","0,3139758558","0,2886787989"
66,"0,6860959099","0,2825689373","0,0313351527","0,9952943666","0,9955957743","0,9966631822","0,9971471868","0,6808340488","0,7723827528","0,0874411433","0,0931513987","0,2830696402","0,1852727744","0,0313906776","0,0379402472","5071,7163367102","3608,9605926823","2545,9778358548","2546,5000132261","4278,8930533512","4435,1877214067","3265,5123153384","0,5452043933","0,6582192725","481,0854842032","490,9855874848","434,7364926262","653,4798097823","0,6902598093","0,4733143161","0,2170004715","0,3293032555","0,2955739802","0,3157601658","0,2911903897","0,3291529841","0,2949273461","0,3146267112","0,289991061"
67,"0,6790592692","0,2868521067","0,0340886241","0,9951459295","0,9955426935","0,9965029139","0,9970770313","0,6745180652","0,7670982471","0,0885066187","0,0942004555","0,2865724712","0,1873815934","0,0340553931","0,041062853","5109,7516479712","3612,7690601696","2550,7490378044","2551,2613303921","4288,4809434266","4447,8431830076","3271,6180053588","0,5468121435","0,6608604398","477,7424207355","489,2565378961","430,4777075043","645,1556395722","0,6845432245","0,4624104299","0,2221327945","0,3309768032","0,2980696494","0,3194967548","0,293032288","0,3308282027","0,2974139583","0,3183819169","0,2918492633"
68,"0,6764595937","0,2856912921","0,0378491142","0,9880119513","0,9955877794","0,9898671644","0,9971065973","0,6683501631","0,7580090717","0,0894262955","0,0949865273","0,282266411","0,192503065","0,0373953772","0,0450756428","5138,8115665403","3616,6708986504","2592,6317573572","2556,0315500284","4313,634231113","4473,8596652801","3277,73511149","0,5439451161","0,6619601777","482,0630881357","486,9584103556","425,9756490609","637,0334575027","0,7029954261","0,4696095566","0,2334032736","0,3339921473","0,302351839","0,3190044891","0,2922438728","0,3318409275","0,2979954607","0,3179001478","0,2910715283"
69,"0,6732224356","0,2846724753","0,0421050891","0,9814652834","0,9955706642","0,9849787431","0,996996105","0,6607444485","0,7481848241","0,0946334035","0,0989804784","0,2793961517","0,1976896213","0,0413246832","0,0496962188","5175,3574957369","3635,9132926808","2896,7817187299","2557,5227485035","4416,4855237976","4577,2122018567","3283,8636550774","0,5442960276","0,676653497","619,2010078098","611,6343298787","549,6654252553","794,2793191739","0,6853117446","0,466925917","0,2183858276","0,3274464304","0,2966015587","0,3046533787","0,2782464876","0,3230773348","0,2889076546","0,3035346247","0,2769757825"
70,"0,6709289536","0,2849927064","0,04407834","0,9762325322","0,9956537118","0,9810203329","0,9969864211","0,6549826713","0,7402925226","0,0976483139","0,1012173252","0,2782191514","0,2037488241","0,0430307095","0,0516123651","5205,5952095769","3646,9335621375","2919,7052694141","2562,4353387414","4437,6271494977","4601,8290525168","3290,0036575061","0,5477928843","0,6815595162","487,2645659975","492,0639935299","433,6527469533","672,9523762844","0,7121351826","0,4925776269","0,2195575557","0,3256886579","0,299375175","0,3029767779","0,2782354041","0,3196528306","0,2895626397","0,3018878834","0,2769552836"
71,"0,6705604266","0,2842610669","0,0451785065","0,9672318737","0,9950392664","0,9737262865","0,9963677539","0,6485874178","0,7359309359","0,1021337212","0,1061053145","0,2749463644","0,2065653272","0,0436980915","0,0525430034","5234,3434316274","3662,7132391495","2941,5545765588","2567,292448307","4462,0994452745","4637,1205150369","3296,1551402013","0,55277678","0,6862540297","489,9322066418","499,1076838707","437,9604839337","667,488210486","0,6847613323","0,4572910719","0,2274702604","0,3259440355","0,305041067","0,2990863461","0,2794649515","0,3187455285","0,2926630827","0,2974305827","0,2777628366"
72,"0,6688179384","0,2840647906","0,047117271","0,9600779595","0,9950533008","0,9679720761","0,9963780299","0,6421173616","0,7287720155","0,1076828569","0,1104039134","0,2727243445","0,2119428285","0,0452362534","0,0543384569","5266,6756137699","3669,9086796231","2970,790776339","2572,2038800336","4487,539413294","4674,627200555","3302,3181246281","0,5478516286","0,6900065196","489,5773720161","500,4211518432","442,7024463304","669,8594747053","0,7010189193","0,4773310411","0,2237045009","0,3347919379","0,3101004358","0,3039665444","0,2795243931","0,3255053759","0,29449603","0,3028048791","0,277827245"
73,"0,6650625255","0,2836856969","0,0512517776","0,9543832596","0,995232297","0,962553365","0,9962681309","0,6347245409","0,7192728544","0,1109989932","0,1136113939","0,2707448801","0,2174235432","0,0489138386","0,0585358995","5292,5232914369","3686,8357715456","2999,7284789161","2577,2473422102","4502,9274780127","4703,4102472494","3308,492632292","0,5612099605","0,6956111308","625,1826755234","622,0111965763","560,2069354199","804,7466104045","0,6811111284","0,462888257","0,2182228714","0,333441216","0,3142974901","0,3000502728","0,2803000713","0,3222149064","0,2954307399","0,2985172252","0,2785689543"
74,"0,6627960931","0,2830924544","0,0541114525","0,9488721217","0,9954228719","0,9577877034","0,9964511134","0,6289087351","0,712901706","0,1129121772","0,114737644","0,2686185378","0,2212593476","0,0513448488","0,0612618183","5318,8536324752","3679,5279137967","3024,7644721502","2582,2090406927","4521,3304876822","4719,293019575","3314,6786847385","0,5570063186","0,6955971182","490,1066034941","497,9730942684","434,6449744298","669,5993613448","0,707547196","0,4721363135","0,2354108825","0,338256874","0,3179909854","0,3026770506","0,2806194154","0,3244885832","0,2961202525","0,3015153508","0,2788474996"
75,"0,6596275888","0,2820014304","0,0583709808","0,9400239894","0,9951530348","0,9503544255","0,9962760016","0,6200657575","0,7062549464","0,1198260403","0,1223076651","0,2650881096","0,2232726194","0,0548701222","0,065625469","5357,6461073327","3683,3543502203","3044,9209101185","2587,2191594939","4543,7417553168","4760,7358950269","3320,8763035535","0,5586576887","0,7002750682","494,0592628557","501,260334665","444,574752142","674,4823958953","0,6796413708","0,4688723264","0,2107690443","0,3404563252","0,3259105767","0,3032346817","0,2842668549","0,3263022529","0,3008647356","0,3016480948","0,2825087455"
76,"0,6569676303","0,2811473613","0,0618850084","0,9330956625","0,9951836525","0,9447536965","0,9962995257","0,6130136462","0,6997911076","0,1237019339","0,1264966323","0,2623373834","0,2263470291","0,0577446329","0,0690455159","5411,9298113494","3698,0214232169","3061,8777541791","2592,1931877415","4576,719451896","4803,4436847681","3327,0855103632","0,5548001295","0,7056331257","489,7410139234","503,8997138521","443,8894593975","692,4627820243","0,6912172934","0,4731516356","0,2180656579","0,3464992406","0,331188955","0,3089241295","0,2873779238","0,3301282369","0,3034825038","0,3073046334","0,2856385409"
77,"0,6547656726","0,2796790123","0,0655553151","0,9261981555","0,9949612467","0,9394954146","0,996069677","0,6064427582","0,6919046434","0,1271688591","0,129080426","0,2590381853","0,2304584383","0,060717212","0,0725981649","5436,0919777141","3712,6912558847","3082,2081044903","2597,1685722653","4591,6535425839","4826,6269885227","3333,3063268342","0,5526068195","0,7073141541","628,0142776968","624,3637763538","559,885461606","820,0158152133","0,6805845476","0,4622231583","0,2183613894","0,3502312187","0,3365242306","0,3094157533","0,2897302709","0,3320743","0,305663999","0,307841933","0,2878265115"
78,"0,6522881711","0,2791306245","0,0685812045","0,9203357954","0,9949772139","0,9339464787","0,9960821317","0,6003241527","0,6844456738","0,1318438395","0,1341095191","0,2568939053","0,2351526103","0,0631177373","0,0753789298","5463,3132553763","3725,4851039934","3102,5516508618","2602,1125975166","4608,1278071845","4858,5664400388","3339,5387746737","0,5470669923","0,7087126052","490,2589099874","502,6686184338","446,0841271809","685,6124472612","0,6999437599","0,488429838","0,2115139219","0,353156703","0,3415071009","0,310712772","0,2907100872","0,3334287504","0,3081859335","0,3091468967","0,2888149946"
79,"0,6509218634","0,2779594034","0,0711187332","0,9130479668","0,994466485","0,9282480621","0,9955058076","0,594322884","0,6770739545","0,1365477033","0,1380626296","0,2537902681","0,2398295074","0,0649348147","0,0775630231","5485,4714823891","3741,1108462966","3124,4348362747","2607,0520322938","4624,4895999685","4888,8495657003","3345,7828756295","0,5512450382","0,7132266187","481,1983687578","497,2443660953","437,096080075","676,1597332648","0,6904385897","0,4762007692","0,2142378205","0,3548311491","0,3452968033","0,310429567","0,2912898962","0,3330559707","0,3093466576","0,3087514625","0,2890793508"
80,"0,6473532258","0,277488628","0,0751581462","0,9065538953","0,9938970738","0,9228762143","0,9949812462","0,5868605885","0,6667008575","0,1392494998","0,1405350435","0,2515583966","0,2460933996","0,0681349102","0,0811028167","5514,2847377809","3755,1408577513","3150,3497897333","2612,034421224","4640,1919186738","4914,0644542179","3352,0386514899","0,5477928842","0,712337347","489,1422341291","500,8256195022","443,4149366386","692,1266669536","0,7177513513","0,504913582","0,2128377693","0,3587134491","0,3486989903","0,3100679096","0,2914536204","0,3359106836","0,3101013149","0,3082074093","0,2892817746"
81,"0,6454113658","0,2771514987","0,0774371355","0,9000828667","0,993926455","0,918628993","0,9950054079","0,5809237123","0,6612343861","0,1428859882","0,1430624638","0,2494593155","0,2496702796","0,0696998389","0,0830217893","5549,4077622317","3775,5124380998","3168,2798260638","2616,9723442642","4662,3951873092","4944,9273882038","3358,306124084","0,5525857421","0,7194329102","629,4276844296","618,2985381584","555,3688654914","813,4017004727","0,7000024231","0,4882002477","0,2118021753","0,3620954913","0,3527741501","0,3124358731","0,2929978066","0,3376071992","0,3116628281","0,3105261705","0,2908411589"
82,"0,6430366227","0,2768491435","0,0801142338","0,8931078001","0,9939130765","0,9128046641","0,9950041753","0,5743010235","0,6539644076","0,1460237439","0,1456221508","0,2472561295","0,254737822","0,0715506471","0,0852108468","5577,033798747","3787,9969705836","3189,6910593787","2621,9215277293","4679,3534507999","4972,98116472","3364,585315282","0,5527767799","0,7208783381","487,2268883089","495,8124978734","435,4639126667","667,8758733738","0,710184818","0,4903900002","0,2197948178","0,3616197392","0,3565358186","0,3095961537","0,2930847248","0,3341110539","0,3112996579","0,3075101494","0,2908903251"
83,"0,6423073743","0,2751075164","0,0825851093","0,8868803127","0,993938443","0,9075800567","0,9950249947","0,569649765","0,6498133363","0,149014635","0,1482867701","0,2439874402","0,2568268593","0,0732431075","0,0872982474","5607,4469208433","3802,9941536147","3207,5054280137","2610,2169733243","4699,6784144836","5004,4449048112","3370,8762469945","0,5470669922","0,7242218343","495,6896959947","494,9683752159","428,8767776583","685,7659955015","0,7005175225","0,4782574343","0,2222600882","0,3703025347","0,3611748449","0,3144796094","0,2943818111","0,3401067148","0,3129442272","0,3126453053","0,2922005941"
84,"0,6403848154","0,2741547256","0,085460459","0,8794493311","0,9931420977","0,9019928255","0,9942211102","0,5631859976","0,640721194","0,1530213329","0,151500005","0,2411051901","0,2630069418","0,0751581435","0,0894139619","5646,2170995818","3809,540974902","3235,7264183316","2615,659954441","4726,3768838013","5037,6164793576","3377,1789411734","0,5447750307","0,7242913975","486,0343811913","489,3320969823","431,6714973268","656,8491641926","0,700148866","0,4948418807","0,2053069853","0,3692260345","0,3654064717","0,3138463108","0,2960368058","0,3371186516","0,3144363847","0,3119474014","0,2934416194"
85,"0,6391564861","0,271700157","0,0891433569","0,8723102392","0,9931516991","0,8963324119","0,9942243623","0,5575427473","0,6334023384","0,1565803795","0,1549011624","0,2370068289","0,267043869","0,077760663","0,0927054917","5700,6417547838","3814,0564719758","3260,3483849305","2621,289901979","4763,1099019305","5080,0666605801","3383,4934198117","0,5447750307","0,7319111735","623,9928273451","609,6001830504","543,2432389103","818,3353712028","0,703229373","0,4965379899","0,2066913831","0,374773126","0,370023644","0,3144461216","0,2971731368","0,339723615","0,3146339477","0,3129022246","0,294618811"
86,"0,6343695196","0,2719166639","0,0937138165","0,8671230229","0,9929751605","0,8921920328","0,9941597457","0,5500764155","0,6221006116","0,1602378569","0,1580155706","0,2357851996","0,2743342512","0,0812614078","0,0965402977","5751,245270925","3813,3603474359","3289,0783285072","2626,9709019194","4788,9533752147","5109,7796233681","3389,8197049432","0,5452434274","0,7343694568","487,9633090738","486,4575519309","416,1870852847","703,461645849","0,7161421196","0,4965981232","0,2195697793","0,3759180734","0,3732132162","0,3157380011","0,2980723231","0,340761345","0,3168772944","0,3133146032","0,2955359207"
87,"0,6328400448","0,2704053571","0,0967545981","0,8625533954","0,9922601741","0,8890502147","0,9934355309","0,5458583294","0,6170210435","0,162783585","0,1592993368","0,2332390589","0,2763554949","0,0834560071","0,0988836357","5784,3764170233","3825,1650982362","3308,8894277328","2646,8296276228","4811,4193951958","5136,2265532966","3418,2901728754","0,5506321623","0,7389599201","497,2698484214","494,6749391093","429,3715041374","693,3836473232","0,7102549665","0,4929230474","0,2173319191","0,3767489784","0,3749674641","0,3145588026","0,2992249225","0,339207766","0,3165796135","0,3123353387","0,2966107537"
88,"0,6260181863","0,2677805505","0,1062012631","0,8632078576","0,9920566093","0,8898925522","0,9931692305","0,5403838175","0,6104283564","0,1658654056","0,1625762731","0,2311502753","0,2732555967","0,0916737648","0,1083726562","5806,8506826441","3829,2634225695","3315,070010922","2651,9249098114","4804,5431804301","5144,7759288986","3404,5387046847","0,548831511","0,7419852304","490,1294701398","494,0883459912","435,7843730343","671,9071948162","0,7210795607","0,5115138303","0,2095657303","0,3743948074","0,374870054","0,3146735953","0,3003072063","0,3386113939","0,3177796963","0,3121998265","0,2976091881"
89,"0,6197790742","0,2652591629","0,1149617628","0,8626290633","0,9918282161","0,8885787283","0,9929330726","0,5346394423","0,6039992479","0,1669574422","0,1642486741","0,2288202633","0,2705668744","0,0991693578","0,1172620938","5856,8611522413","3840,2111813656","3321,263747143","2656,9992504422","4816,4089419289","5171,019201195","3408,8696202558","0,5470669922","0,742451592","634,3406902812","620,7701261336","551,755041895","821,8757166956","0,7079279767","0,4882016799","0,2197262967","0,3790341305","0,3775858361","0,3171771777","0,3022569011","0,342643444","0,3201998869","0,3148919215","0,2994018016"
90,"0,61464802","0,2632248643","0,1221271157","0,8597328752","0,9911541596","0,8867702601","0,992318144","0,5284331095","0,5985198724","0,1692460438","0,1659930927","0,2263030694","0,2681992369","0,1049966963","0,1244350503","5896,4889675958","3858,7253137509","3327,4681196422","2662,0483461966","4825,245899446","5191,8944203254","3415,9588435548","0,5528925862","0,7459585299","491,7140813369","494,3593001285","430,7444640539","678,1209791155","0,7135526375","0,4966424668","0,2169101707","0,3791539013","0,3795132089","0,3182607771","0,3037146047","0,3419497839","0,3212894294","0,3159489747","0,3004223458"
91,"0,6070807887","0,2598987438","0,1330204674","0,8624823811","0,9910381498","0,8881359152","0,9923578875","0,5235964842","0,5907926961","0,1707658257","0,1690569129","0,2241580874","0,2647447304","0,1147278095","0,1355007233","5929,758313161","3869,9545127589","3333,6796170955","2667,1325993183","4821,0447236788","5204,3381395727","3421,6290020778","0,5477928842","0,7454148832","496,4688061005","500,3555882636","437,7618558469","699,851746929","0,7111493706","0,4994515662","0,2116978044","0,3798200198","0,3804612715","0,3207907581","0,305807251","0,3430122519","0,3218304898","0,3181546098","0,302547116"
92,"0,6023500905","0,2584167667","0,1392331428","0,8625718205","0,9904005326","0,8883720801","0,9917178549","0,5195702142","0,5860770721","0,1752581045","0,1735823356","0,2229030209","0,2627536405","0,1200985854","0,14156982","5987,621237102","3881,1563654888","3339,9034377172","2672,1690814016","4841,7857409605","5242,7813251303","3428,0265911952","0,5475695733","0,7487998539","498,3444933232","498,7851293616","436,1192679476","702,012086645","0,7199841626","0,5085647472","0,2114194154","0,3797511097","0,3813329302","0,3224024215","0,3082815464","0,3437955247","0,3239496634","0,3197292468","0,3047546033"
93,"0,596984359","0,2563160648","0,1466995762","0,8622284864","0,9901519193","0,888703642","0,9917080858","0,5147369203","0,5803843346","0,1789318721","0,1774171675","0,2210030126","0,2606102694","0,1264885536","0,1491573153","6019,7573535929","3897,2387696431","3346,1360055122","2669,8170603234","4843,0304296118","5261,4457341637","3435,1556541067","0,5487743373","0,7510216201","625,4448288277","617,4010833131","552,3646732713","802,3526690299","0,7113642939","0,5034673674","0,2079445006","0,3794268048","0,3817778474","0,3221204666","0,3090512373","0,3424833017","0,3245775726","0,3193962129","0,3055633025"
94,"0,5918438765","0,2537665322","0,1543895913","0,8593207587","0,989959234","0,88556506","0,9915094665","0,5085837289","0,5749495148","0,1799028014","0,1783819356","0,218066849","0,2580276791","0,1326701808","0,1569820401","6061,6524760123","3919,0531336719","3352,3822566451","2675,2595899057","4851,3065538269","5284,9785106416","3441,578534675","0,5471816023","0,7543710338","493,1688216926","498,2515289107","438,0725890317","703,960047535","0,7109508115","0,5107047907","0,2002460208","0,3830557034","0,3854465478","0,3246553129","0,3105165586","0,3452416924","0,3256841858","0,321952377","0,3069688933"
95,"0,5859601668","0,2488179315","0,1652219016","0,8606686129","0,9895541923","0,8856430961","0,9911983501","0,504317524","0,5690305627","0,1818204813","0,1819203947","0,214149784","0,2527143799","0,1422013049","0,1678092497","6084,8651535513","3930,0120138851","3358,2366352313","2680,8574005802","4844,014451495","5297,4122959049","3448,0134244211","0,5471816023","0,7535212802","498,9909049602","498,532516273","433,3340985756","708,8988034074","0,711114214","0,5011893424","0,2099556141","0,3831768844","0,3859608212","0,3251558663","0,3114896791","0,3452814128","0,3265286003","0,3221393616","0,3076846284"
