Period,Mean real labour income,Total workers
51,6857.323512656377,11181799
Period,Mean real labour income,Total workers
52,6843.476135172954,11070043
Period,Mean real labour income,Total workers
53,6456.870035533134,11045386
Period,Mean real labour income,Total workers
54,6268.211883563708,11038152
Period,Mean real labour income,Total workers
55,6262.908847715512,11140634
Period,Mean real labour income,Total workers
56,6342.658677035896,11121543
Period,Mean real labour income,Total workers
57,6371.870203283316,11013459
Period,Mean real labour income,Total workers
58,6366.343033535174,10993534
Period,Mean real labour income,Total workers
59,6625.023669601747,11020726
Period,Mean real labour income,Total workers
60,6628.491115527981,11098993
Period,Mean real labour income,Total workers
61,6535.534669079615,11129800
Period,Mean real labour income,Total workers
62,6522.176207839095,11121378
Period,Mean real labour income,Total workers
63,6589.621212268292,11155918
Period,Mean real labour income,Total workers
64,6604.157973956878,11152134
Period,Mean real labour income,Total workers
65,6596.4356969654245,11218852
Period,Mean real labour income,Total workers
66,6553.0576896059065,11319377
Period,Mean real labour income,Total workers
67,6541.024828608377,11318874
Period,Mean real labour income,Total workers
68,6554.499122546693,11390601
Period,Mean real labour income,Total workers
69,6537.622249992549,11424571
Period,Mean real labour income,Total workers
70,6571.094448500622,11403592
Period,Mean real labour income,Total workers
71,6600.308909352776,11391023
Period,Mean real labour income,Total workers
72,6591.561520324042,11466643
Period,Mean real labour income,Total workers
73,6611.787426673225,11495679
Period,Mean real labour income,Total workers
74,6608.688203811042,11526875
Period,Mean real labour income,Total workers
75,6603.460471041879,11559334
Period,Mean real labour income,Total workers
76,6599.06698051028,11576036
Period,Mean real labour income,Total workers
77,6587.218354138826,11628631
Period,Mean real labour income,Total workers
78,6606.509993045785,11683025
Period,Mean real labour income,Total workers
79,6580.040894008088,11636416
Period,Mean real labour income,Total workers
80,6594.022903440256,11695939
Period,Mean real labour income,Total workers
81,6587.0780785710685,11764506
Period,Mean real labour income,Total workers
82,6592.003990999609,11747729
Period,Mean real labour income,Total workers
83,6598.225842669114,11762536
Period,Mean real labour income,Total workers
84,6624.079314962803,11842683
Period,Mean real labour income,Total workers
85,6616.0263218169475,11894440
Period,Mean real labour income,Total workers
86,6648.61094376997,11933429
Period,Mean real labour income,Total workers
87,6601.560603295418,12002442
Period,Mean real labour income,Total workers
88,6571.4955481325105,12069531
Period,Mean real labour income,Total workers
89,6587.323268625059,12087715
Period,Mean real labour income,Total workers
90,6624.733632424128,12058841
Period,Mean real labour income,Total workers
91,6619.942818789004,12080243
Period,Mean real labour income,Total workers
92,6647.720798633924,12070705
Period,Mean real labour income,Total workers
93,6649.716852721472,12114738
Period,Mean real labour income,Total workers
94,6662.060168102907,12184560
Period,Mean real labour income,Total workers
95,6650.989900538226,12236603
Period,Mean real labour income,Total workers
96,6658.010505605678,12214658
Period,Mean real labour income,Total workers
97,6624.490229877867,12178073
Period,Mean real labour income,Total workers
98,6629.403124975003,12205173
Period,Mean real labour income,Total workers
99,6643.8434426820895,12185282
Period,Mean real labour income,Total workers
100,6669.200067676414,12193266
Period,Mean real labour income,Total workers
101,6663.160828578896,12274081
Period,Mean real labour income,Total workers
102,6650.199495720648,12330688
Period,Mean real labour income,Total workers
103,6631.70178355217,12322809
Period,Mean real labour income,Total workers
104,6623.060349941171,12382453
Period,Mean real labour income,Total workers
105,6640.776838657729,12318926
Period,Mean real labour income,Total workers
106,6627.240185049266,12374946
Period,Mean real labour income,Total workers
107,6657.321052307376,12466771
Period,Mean real labour income,Total workers
108,6665.695055103689,12475859
Period,Mean real labour income,Total workers
109,6655.665232831884,12494797
Period,Mean real labour income,Total workers
110,6636.981934572932,12517162
