Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.6188669,17348424.3044446,61294383.3095153,61294383.3095153,0,371077.892968079,186193.971362136,135449.214417351
50,22157499.2341788,21420846.3579256,75698211.0792046,64884180.9250325,10814030.1541721,449590.592220506,181303.384351026,151084.142402353
51,20233959.3615849,19481047.9018705,68948168.7444157,68948168.7444157,0,479075.444673333,169295.89556962,149343.027816335
52,23711099.340712,22929508.1705452,81128439.104295,69538662.0893957,11589777.0148993,516987.680878167,162008.72253143,146563.952510206
53,19318558.8094962,18652836.7134315,66019109.634082,66019109.634082,0,425976.651435597,141481.176969882,140377.525227439
54,22035975.6793422,21394352.2957855,75696584.2068533,64882786.4630171,10813797.7438362,415298.321746476,127089.694721227,141764.810127232
55,19225382.5714869,18603741.720877,65799884.3882005,65799884.3882005,0,399075.404357142,121633.121774462,144189.0349691
56,22564836.9054479,21903346.743288,77437977.0286537,66375408.8817032,11062568.1469505,439140.631379141,116461.810362377,151268.17202623
57,19510720.9348717,18772632.0522002,66351902.7083651,66351902.7083651,0,413586.258336625,238137.823326839,123378.287154311
58,23339052.656364,22600878.1366645,79882706.2211742,68470891.0467207,11411815.1744534,415889.735639967,230582.912895283,131002.673091904
59,20676340.3358436,19987346.5543269,70658358.7383324,70658358.7383324,0,367663.677083727,225108.785774441,137459.026655012
60,24442783.390504,23718443.3956191,83772244.5237371,71804781.020346,11967463.503391,396743.97044938,227007.358244038,143698.094559182
61,19425279.3963776,18694163.0781907,62655549.6102329,70961222.6214461,0,385120.323093544,255380.671773609,129450.461885458
62,22128007.929654,21409449.6656469,71778714.4057313,69714099.3486738,11619016.5581123,396657.897900116,234931.164644349,124241.716375217
63,18144968.4047922,17507481.7642189,58906927.6239573,66038620.5698344,0,349907.588704731,208838.907550347,112485.920454584
64,19836641.3035061,19240579.5549017,64744975.4296404,62201099.778605,10366849.9631008,316139.72116797,201450.048869671,112102.826524005
65,15838280.4823216,15266786.4777722,48722220.7070428,61869622.9419318,0,293358.556230833,200443.796049829,110988.074669527
66,18778360.1188109,18212473.0018592,58758310.1698221,62353425.0747698,10392237.5124616,294460.186874524,196186.538477386,107486.273713936
67,15860188.8718915,15266336.8334218,49437145.1843315,60559005.7924842,0,310256.129758465,207049.283705519,109352.321436835
68,18034001.571782,17429822.5917796,56931853.5348079,58594550.2898636,9765758.38164393,322478.108124877,204810.158504698,109843.876246888
69,16519216.7395566,15951956.5070811,52153431.8633301,61546204.7331782,0,284905.113436398,204516.203423935,111198.450878821
70,18695977.0155109,18107476.469729,59341196.1545907,59695439.2568477,9949239.87614129,329070.140791229,200303.934707895,84466.3861183317
71,15823824.5576003,15222243.5222372,50055196.7642631,58180560.4456567,0,343176.793315806,198507.438157982,85566.862699083
72,18944132.3700529,18353699.2981846,60490661.1658536,59996110.5539002,9999351.75898337,326617.753664503,199347.174656401,92097.3479248329
73,16865259.9896242,16234210.0478874,53769895.1667993,61505567.9162439,0,353624.584687433,209706.718231089,96740.9125975702
74,20061065.6464581,19416896.6416308,64367515.1122077,63007909.9576654,10501318.3262776,365585.596000786,209465.449874168,98739.94136051
75,17885827.4814219,17259798.0938761,57477211.8418087,64918090.27685,0,345456.56719393,204071.737525836,109287.261180057
76,21528270.5639881,20813362.075263,69383275.2872149,67041676.034336,11173612.6723893,410646.443434994,229608.3644612,106648.115469889
77,19397835.3927074,18746454.7926677,62781434.2862497,69925889.375787,0,357279.803698285,217583.269424171,109310.752738946
78,22908641.4781448,22186497.7421468,74273364.6377996,71026496.2284884,11837749.3714147,405038.111552417,242590.046800536,106450.825207209
79,20161099.5135283,19444561.0971886,65381498.8499991,72085882.5479157,0,396925.657247619,240792.277237154,112600.688364314
80,23774660.0315621,22998228.492434,77225059.6272132,73274668.9374373,12212444.8229062,443308.6022805,258035.642366829,107267.563544045
81,20709532.9435636,19963191.7218272,67347723.7417734,73651289.811173,0,420129.159674533,248721.106082259,110701.36568521
82,24203788.8131672,23392686.1491782,78734887.2330212,74269591.1100588,12378265.1850098,463023.329289967,270619.63200643,110656.718132291
83,21403300.0631663,20677799.0850043,69924847.8513001,76009645.6851782,0,383202.043507174,261290.645072324,115726.127974864
84,24986174.1304236,24180876.451144,81521977.4152401,76528698.5548883,12754783.0924814,450710.523326268,275866.657004569,112457.855641112
85,22088636.7115326,21274835.2271811,72086278.0136064,77896683.0695395,0,455907.31434441,275670.621023564,117462.212833704
86,25849746.4077312,24984493.4097031,84364756.998117,78887387.259571,13147897.8765952,502764.706860398,283201.919823967,113266.244776847
87,22361141.2634073,21487092.5863767,72942669.299282,78445926.5610451,0,508863.173520762,282069.815292897,118736.697452636
88,26166686.1979857,25282457.2365787,85477989.7269341,79686714.0140106,13281119.0023351,524833.06853342,281116.43774286,111827.793043857
89,23056845.4691822,22203583.5804728,75499591.0016024,81023356.5806842,0,503706.554083448,273550.670399343,108578.091752309
90,26839656.8750781,25937899.3628812,87842541.8099742,81637159.5441525,13606193.2573588,528008.84110432,294369.454896875,113398.880279628
91,23648889.7617886,22779312.3909412,77545074.8166638,82901078.0232951,0,511606.930979406,279444.519670199,112179.885996938
92,27600162.4667394,26697988.8049571,90464425.6478781,83911223.70004,13985203.9500067,527604.056596589,296609.178450897,111372.038192566
93,24359605.7024439,23468816.1822614,79925521.8706316,85272184.2396955,0,525567.835881258,288296.12313922,109893.658802809
94,28369694.9932154,27437285.1977419,93004852.1214641,86109883.174011,14351647.1956685,543627.92858993,310902.405791744,111256.372988308
95,25012580.8697507,24050115.1193648,81968216.4594911,87190247.4045502,0,571711.239137675,311660.729769473,112991.116398161
96,29226310.4787093,28255728.5052204,95876190.2799541,88587158.2536757,14764526.3756126,568594.556794806,322728.629559368,113226.838763858
97,25601746.2930524,24607591.9580065,84004684.2871599,89107728.5927263,0,586170.495291205,328415.250230031,113669.413606628
98,29799817.2546252,28757115.3150548,97657488.6389885,90100689.3528343,15016781.5588057,615159.357975936,346453.009702796,115842.245559512
99,26210874.1176164,25203996.3788958,86091363.6577548,91179567.1149877,0,581910.913083494,343084.74243606,116974.404573004
100,30245339.3403565,29213759.1888003,99167038.373822,91448984.8191852,15241497.4698642,603550.521106443,345364.746907687,118092.69077434
101,26655705.8406666,25649424.84386,87628873.4683542,92739057.2964862,0,572012.642255873,349747.959993905,120743.420795439
102,31024711.9619421,30039864.470367,102063717.161908,93963836.1268169,15660639.3544695,564905.007205662,339176.92298401,115379.373407824
103,27351663.670993,26363040.7723714,90119256.5344387,95247717.4756004,0,570429.520568985,337651.160613145,115060.31062783
104,31750763.9119552,30667387.2796722,104230008.323844,95921772.5410628,15986962.0901771,648898.05271175,353714.712847487,115376.952462522
105,27982720.5790851,26987052.0459381,92302280.9293819,97426997.2584754,0,562046.107057272,351984.102193443,116626.176994696
106,32369115.0618557,31363647.4954667,106629438.411184,98045952.4200674,16340992.0700112,559304.674612264,362835.04066636,119039.787300562
107,28366484.2503933,27317673.734102,93447612.8318058,98634214.4141752,0,598290.394607189,365197.810861854,121889.015460384
108,32854556.4082581,31747376.2347845,107930583.310761,99199375.8644128,16533229.3107355,645925.243284965,374896.792008294,123368.76882902
109,28937109.6617806,27816517.8717843,95154295.2247278,100273489.908663,0,665435.726393378,367248.517253424,125582.20907068
110,33794988.6510261,32685202.553859,111162062.606322,102071424.014037,17011904.0023394,651739.097955365,372247.180494726,122571.169595746
