Period,Mean_real_labour_income,Total_workers
49,6414.7890469953145,10914398
50,6778.902251841578,11021763
51,7092.02100217064,11059493
52,7113.981644337271,11048388
53,6705.54599729676,11064497
54,6521.173218658062,11128156
55,6554.019645355732,11235296
56,6660.184252920495,11156745
57,6744.034291296752,11057148
58,6741.661752525871,11247506
59,6886.429210692843,11410134
60,6890.545333957753,11521898
61,6808.849266392205,11482379
62,6723.171806475362,11421402
63,6342.540756138128,11521980
64,6004.755043155399,11538154
65,5984.66038142344,11452346
66,5961.578262800455,11487356
67,5872.634277619743,11551134
68,5678.627850507153,11655382
69,5989.321911997839,11431158
70,6459.125247089217,9349335
71,6159.72634119623,10001537
72,6057.107309446492,10318732
73,5967.581786949682,10700856
74,5930.7117706994895,11006880
75,5906.164894441325,11339919
76,5952.977488466466,11387932
77,6000.226517800876,11381710
78,5984.726955137879,11442041
79,6018.035618865426,11517088
80,6053.652962056871,11551388
81,6089.64066469044,11589406
82,6108.79770850541,11654800
83,6160.19978895397,11670671
84,6173.485981518389,11788395
85,6230.262629380393,11789928
86,6250.3635449792055,11850584
87,6282.535306982568,11828305
88,6321.599513289991,11900106
89,6351.399387479465,11936513
90,6400.110361606583,12020601
91,6447.9495048628505,12099640
92,6458.015090543413,12143281
93,6459.190154746504,12172709
94,6477.449565653976,12237121
95,6536.638997816081,12299432
96,6603.494982675985,12319815
97,6582.891417311701,12367621
98,6627.71739131094,12383959
99,6646.160943525963,12503481
100,6692.46406338264,12536138
101,6707.248073285641,12604868
102,6751.044071036261,12604329
103,6766.550662880273,12628336
104,6773.647027959628,12699485
105,6790.869773452103,12723196
106,6793.105353374516,12765896
107,6836.595444659897,12783291
108,6852.926330495443,12859252
109,6899.502399519979,12926859
110,6870.98655746831,13007471
111,6869.826283688197,12984427
112,6891.340723943905,13031762
113,6931.18115642228,13069100
114,6971.782108292379,13030994
115,6976.651784579166,13108121
116,7019.704143442331,13173219
117,7017.093625925202,13201996
118,7051.7295091174,13236112
119,7033.890543880748,13238246
120,7038.397928627531,13296498
121,7040.015396084526,13314293
122,7053.951815940539,13341584
123,7078.506083603833,13325630
124,7123.479169365554,13361947
125,7138.497112700124,13400452
126,7163.545116426277,13415390
127,7179.399839015402,13439845
128,7174.210687279951,13542077
129,7229.572817972963,13567994
130,7227.442995349478,13595297
131,7250.1031181708495,13684349
132,7267.984039158267,13693755
133,7292.607707003257,13771374
134,7326.293123260888,13720432
135,7357.682069835799,13712894
136,7380.845765948583,13765072
137,7361.571550397581,13792594
138,7371.066602503915,13819262
139,7408.741593009744,13884771
140,7433.788884268614,13932412
141,7459.431177377018,13964852
142,7458.876659126308,13983145
143,7467.54439916582,13973448
144,7459.021047536458,14024772
145,7508.394849805252,13991380
146,7509.3732020985135,14007562
147,7517.469572503057,14076991
148,7573.98546388517,14016536
149,7563.55070086158,14088463
150,7599.744652254087,14198172
151,7592.352608040451,14148155
152,7639.352655834297,14169220
