Period,Mean_real_labour_income,Total_workers
49,6414.7890469953145,10914398
50,6778.902251841578,11021763
51,7092.02100217064,11059493
52,7113.981644337271,11048388
53,6705.54599729676,11064497
54,6521.173218658062,11128156
55,6554.019645355732,11235296
56,6660.184252920495,11156745
57,6744.034291296752,11057148
58,6741.661752525871,11247506
59,6886.429210692843,11410134
60,6890.545333957753,11521898
61,6808.849266392205,11482379
62,6723.171806475362,11421402
63,6342.540756138128,11521980
64,6004.755043155399,11538154
65,5984.66038142344,11452346
66,5961.578262800455,11487356
67,5872.634277619743,11551134
68,5678.463071945777,11654899
69,5989.567645486272,11437715
70,6367.179649416062,9965526
71,6182.638909861839,10050742
72,5929.142923197934,10346036
73,5831.153243860751,10728161
74,5794.820375923379,11031977
75,5771.060803212264,11348808
76,5824.6455727047305,11396918
77,5854.4745886791425,11360216
78,5849.013415332322,11447747
79,5854.817587679752,11509117
80,5901.554801576697,11509874
81,5912.340667569974,11580996
82,5920.696770606276,11592346
83,5935.86300834949,11669479
84,5964.986669251673,11701501
85,5996.644385894383,11729982
86,6029.660858881793,11717727
87,6036.055608153469,11804993
88,6056.5128435935,11880103
89,6082.105517795088,11795720
90,6083.455322432705,11836383
91,6060.261609839645,11881167
92,6100.008508069318,11944778
93,6118.235886567218,11948914
94,6124.668711810893,11989910
95,6141.457394446051,12037522
96,6128.327044675353,12046500
97,6136.205057037877,12097956
98,6166.225976102686,12147967
99,6167.8787436542125,12175863
100,6146.736758716827,12299718
101,6181.883930176012,12333652
102,6169.869442613271,12340397
103,6152.902271539837,12418938
104,6208.968559074491,12392615
105,6221.710085719516,12473306
106,6220.824222028101,12516739
107,6238.673524608168,12540269
108,6259.758326866606,12619961
109,6283.726100150017,12631128
110,6287.197672806974,12626844
111,6282.516495579937,12640411
112,6327.973159806065,12677463
113,6340.119355584667,12685312
114,6325.053488660608,12656328
115,6350.665416198073,12656907
116,6357.89039888523,12729344
117,6356.820433285319,12770451
118,6372.0328104121045,12754236
119,6366.601466406994,12802310
120,6367.162468467574,12850776
121,6379.163538014056,12895024
122,6376.010873645478,12888755
123,6398.335512723602,12921246
124,6436.930746932326,12923552
125,6425.220036398961,12923763
126,6425.975459829466,12957556
127,6418.322876338735,12985236
128,6465.231732670136,12950404
129,6495.212722694192,12948397
130,6475.022286933497,13013051
131,6445.259853899762,13085671
132,6473.136639469513,13116306
133,6507.164955352386,13141057
134,6535.5268572402765,13104195
135,6532.423188113659,13141383
136,6531.673792062876,13131446
137,6536.134082791565,13154152
138,6560.862978924878,13196672
139,6550.9346953768945,13176915
140,6548.449314384611,13186165
141,6582.631159021452,13218485
142,6584.871047285399,13198147
143,6594.133033036482,13272865
144,6599.027553540948,13242615
145,6627.523133098258,13258941
146,6653.02248624488,13269584
147,6655.766377232641,13322053
148,6672.882686991471,13338003
149,6646.687179083514,13363092
150,6637.584821203978,13425741
151,6635.503557500212,13371869
152,6660.841974393753,13388642
