Period,Mean real labour income,Total workers
51,6857.323512656377,11181799
Period,Mean real labour income,Total workers
52,6843.476135172954,11070043
Period,Mean real labour income,Total workers
53,6456.870035533134,11045386
Period,Mean real labour income,Total workers
54,6268.211883563708,11038152
Period,Mean real labour income,Total workers
55,6262.908847715512,11140634
Period,Mean real labour income,Total workers
56,6342.658677035896,11121543
Period,Mean real labour income,Total workers
57,6370.389327372666,11017562
Period,Mean real labour income,Total workers
58,6366.082823903274,10994478
Period,Mean real labour income,Total workers
59,6621.837290687676,11030000
Period,Mean real labour income,Total workers
60,6654.61830389947,11007151
Period,Mean real labour income,Total workers
61,6528.754706523689,11024599
Period,Mean real labour income,Total workers
62,6474.597847282866,11194012
Period,Mean real labour income,Total workers
63,6565.95292574919,11229073
Period,Mean real labour income,Total workers
64,6598.88386696382,11162741
Period,Mean real labour income,Total workers
65,6571.318794317512,11236544
Period,Mean real labour income,Total workers
66,6549.418713935257,11305156
Period,Mean real labour income,Total workers
67,6529.85904291366,11388884
Period,Mean real labour income,Total workers
68,6540.569040152127,11413665
Period,Mean real labour income,Total workers
69,6570.120289062666,11446257
Period,Mean real labour income,Total workers
70,6568.7106287149345,11473901
Period,Mean real labour income,Total workers
71,6558.493060350313,11515133
Period,Mean real labour income,Total workers
72,6586.724052992358,11492170
Period,Mean real labour income,Total workers
73,6579.327414986942,11553421
Period,Mean real labour income,Total workers
74,6588.456963904944,11574779
Period,Mean real labour income,Total workers
75,6620.796324774378,11575623
Period,Mean real labour income,Total workers
76,6623.830840160806,11579947
Period,Mean real labour income,Total workers
77,6610.75854937694,11579579
Period,Mean real labour income,Total workers
78,6617.242443367592,11607440
Period,Mean real labour income,Total workers
79,6592.284051122093,11679652
Period,Mean real labour income,Total workers
80,6618.855003483922,11679611
Period,Mean real labour income,Total workers
81,6607.553981866311,11751305
Period,Mean real labour income,Total workers
82,6596.112958675982,11780568
Period,Mean real labour income,Total workers
83,6588.767386250052,11819250
Period,Mean real labour income,Total workers
84,6595.341827170626,11882353
Period,Mean real labour income,Total workers
85,6617.0104885421615,11866191
Period,Mean real labour income,Total workers
86,6609.816417179482,11874734
Period,Mean real labour income,Total workers
87,6605.641221836548,11889440
Period,Mean real labour income,Total workers
88,6627.80400449174,11948546
Period,Mean real labour income,Total workers
89,6627.167609801728,11894267
Period,Mean real labour income,Total workers
90,6589.522305568989,12019242
Period,Mean real labour income,Total workers
91,6599.581887996574,11948609
Period,Mean real labour income,Total workers
92,6614.341290412666,11994126
Period,Mean real labour income,Total workers
93,6619.899115923135,11965722
Period,Mean real labour income,Total workers
94,6601.3002143546455,12113725
Period,Mean real labour income,Total workers
95,6611.425397467146,12149119
Period,Mean real labour income,Total workers
96,6594.360925252428,12228717
Period,Mean real labour income,Total workers
97,6628.063142864013,12138444
Period,Mean real labour income,Total workers
98,6601.893604037654,12143204
Period,Mean real labour income,Total workers
99,6596.993071279603,12201141
Period,Mean real labour income,Total workers
100,6611.8090738169985,12196368
Period,Mean real labour income,Total workers
101,6634.444524405031,12286330
Period,Mean real labour income,Total workers
102,6647.882537085848,12354285
Period,Mean real labour income,Total workers
103,6655.815529222662,12302322
Period,Mean real labour income,Total workers
104,6643.278955169309,12387986
Period,Mean real labour income,Total workers
105,6631.532519011765,12459881
Period,Mean real labour income,Total workers
106,6623.585749369752,12442252
Period,Mean real labour income,Total workers
107,6610.756932243188,12410865
Period,Mean real labour income,Total workers
108,6610.807137088421,12412385
Period,Mean real labour income,Total workers
109,6601.723149591949,12408230
Period,Mean real labour income,Total workers
110,6617.61725341371,12464154
