Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.618866924,17348424.30444457,61294383.30951529,61294383.30951529,0.0,371077.89296807896,186193.97136213633,135449.21441735057
50,22157499.23417875,21420846.35792557,75698211.0792046,64884180.92503252,10814030.154172087,449590.5922205059,181303.38435102563,151084.1424023526
51,20233959.36158491,19481047.90187052,68948168.74441566,68948168.74441566,0.0,479075.4446733328,169295.89556962048,149343.0278163347
52,23711099.340711977,22929508.170545243,81128439.10429505,69538662.08939575,11589777.01489929,516987.6808781665,162008.72253142958,146563.95251020606
53,19318558.809496153,18652836.713431463,66019109.63408202,66019109.63408202,0.0,425976.651435597,141481.17696988164,140377.52522743883
54,22035975.679342233,21394352.295785464,75696584.20685326,64882786.46301708,10813797.74383618,415298.32174647605,127089.69472122662,141764.8101272321
55,19225382.571486942,18603741.72087697,65799884.388200484,65799884.388200484,0.0,399075.4043571422,121633.12177446175,144189.03496910015
56,22564836.90544789,21903346.74328801,77437977.02865374,66375408.88170321,11062568.14695054,439140.63137914106,116461.81036237662,151268.17202623
57,19510720.9348717,18772632.052200217,66351902.70836513,66351902.70836513,0.0,413586.2583366249,238137.82332683867,123378.28715431107
58,23339052.65636405,22600878.13666446,79882706.22117417,68470891.0467207,11411815.174453449,415889.73563996656,230582.91289528285,131002.67309190419
59,20676340.335843615,19987346.554326944,70658358.73833238,70658358.73833238,0.0,367663.6770837268,225108.78577444132,137459.0266550119
60,24442783.390504,23718443.39561915,83772244.52373704,71804781.02034602,11967463.503391003,396743.97044937994,227007.35824403798,143698.09455918183
61,19573117.394404754,18842001.07621778,63609343.14589179,70961222.62144609,0.0,385120.3230935441,255380.6717736086,129450.46188545768
62,22216148.144995183,21497589.880988065,72347360.95631935,69714099.34867379,11619016.5581123,396657.89790011564,234931.1646443492,124241.71637521734
63,18296958.64643211,17659472.005858827,59887509.828085646,66038620.56983441,0.0,349907.5887047311,208838.90755034715,112485.92045458386
64,19939496.21714946,19343434.468545016,65408555.5176618,62201099.77860499,10366849.963100832,316139.7211679698,201450.04886967075,112102.82652400523
65,15750615.901249764,15179121.896700438,48156642.76464408,61869622.94193184,0.0,293358.55623083265,200443.79604982922,110988.07466952733
66,18663324.951677516,18097437.83472585,58016147.80121951,62353425.07476975,10392237.512461627,294460.18687452405,196186.53847738603,107486.2737139363
67,15837691.07523435,15243839.036764579,49291998.109123796,60559005.79248422,0.0,310256.12975846545,207049.28370551908,109352.32143683502
68,17981659.61778908,17377691.14144332,56595521.59715457,58594550.28986359,9765758.381643932,322478.1081248775,204660.12747665631,109757.48677746418
69,16560109.889955217,15988173.226382267,52374310.66305619,61544065.82470285,0.0,288795.94933407026,205086.79203659462,111505.60314612502
70,18018169.056852207,17404227.328152783,56994430.606804416,57448886.84433079,9574814.474055132,334690.4137950208,208742.32060311208,100727.13471613216
71,15089052.299301634,14499873.309846435,47727071.68999931,55367896.26093038,0.0,313493.2495059588,207514.6483337795,97387.27373637132
72,17550125.833258916,16950524.586005457,55834530.33958695,55456836.838323444,9242806.139720574,327136.0550070513,204640.16249941217,96892.89963856648
73,15848417.22347935,15218266.468492368,50689557.18336331,57265656.34647527,0.0,352719.04922204337,208030.2319069053,99144.96265432806
74,18947506.53161803,18342417.19996775,61076289.85542294,59254793.59292097,9875798.932153495,323335.1495003017,209440.49888652013,103305.26180494216
75,16867296.106629215,16266648.830153922,54668622.59654033,60473233.16509748,0.0,324109.78393271577,204209.57275294274,103325.59969948216
76,20150870.251901597,19546246.434589136,65464451.73695069,62541089.82436428,10423514.970727379,327420.1467080159,204496.61332652209,103867.22468273644
77,17798651.349694513,17186021.159577917,58044010.57133749,63318659.627542615,0.0,330130.15968745074,208035.3482451097,106378.11740575926
78,20693871.975275774,20053665.649712607,67456377.23416995,63712991.81470338,10618831.969117232,345865.4691105298,216119.6364318302,111744.60002971589
79,18258125.95886041,17630536.84423156,59821595.5166196,64464194.3139011,0.0,329109.3623745647,219145.83257793856,113334.17096621142
80,21335969.041887246,20692870.98043108,69841515.28507353,65363865.267032556,10893977.544505425,340365.5190350261,223094.08510375622,113769.22473911977
81,18891616.35905029,18254434.40377662,62193377.84184535,66377003.26441415,0.0,341850.0541195138,218530.48058866718,109716.31509355856
82,22047984.64519035,21368732.58533786,72358178.90846533,67222837.93386205,11203806.322310342,379953.0886940533,222964.07316914483,109049.85427041896
83,19519536.781425778,18838550.720916234,64354212.69902516,68243676.43406121,0.0,376300.9661750183,226029.84427763976,112364.64293840843
84,22805944.141341668,22104032.872139264,75000316.54354541,69289879.08830523,11548313.181384208,395752.872064209,227005.72217154576,113075.24995235918
85,20096689.96815868,19395838.937911686,66387504.8586529,70005444.93455604,0.0,390534.533031273,229863.07215427942,114933.46437348357
86,23391974.005123768,22660720.894712273,76998794.10401964,70832099.92960416,11805349.988267357,424398.8027593739,227044.67357481932,114013.76296757147
87,20523051.41818095,19823903.2227734,67955405.50980413,71318821.96498074,0.0,382716.21347631275,234244.03925153663,117411.34668528369
88,23854098.580067094,23143008.16397986,78733670.55909465,72127307.83986677,12021217.973311128,385775.12739606877,240113.0961222324,121717.41795562531
89,20996277.714045737,20242695.49333231,69497865.10950936,72623845.03008518,0.0,427613.74547526013,241684.71796928943,120405.3675269663
90,24433626.125325568,23721685.65887989,80807929.9426095,73823077.24365328,12303846.207275545,384109.757440602,243499.63722262208,120472.95968923044
91,21471437.74973977,20745484.078532495,71331560.6722638,74327842.6145055,0.0,389958.96418246476,251056.98720584076,121339.59974139363
