Period,Mean real labour income,Total workers
51,6857.323512656377,11181799
Period,Mean real labour income,Total workers
52,6843.476135172954,11070043
Period,Mean real labour income,Total workers
53,6456.870035533134,11045386
Period,Mean real labour income,Total workers
54,6268.211883563708,11038152
Period,Mean real labour income,Total workers
55,6262.908847715512,11140634
Period,Mean real labour income,Total workers
56,6342.658677035896,11121543
Period,Mean real labour income,Total workers
57,6371.870203283316,11013459
Period,Mean real labour income,Total workers
58,6366.343033535174,10993534
Period,Mean real labour income,Total workers
59,6629.471382472008,11026091
Period,Mean real labour income,Total workers
60,6634.46140389904,11099429
Period,Mean real labour income,Total workers
61,6543.763998402604,11149496
Period,Mean real labour income,Total workers
62,6539.911354574929,11136147
Period,Mean real labour income,Total workers
63,6610.4766960876805,11168381
Period,Mean real labour income,Total workers
64,6634.147972838258,11180400
Period,Mean real labour income,Total workers
65,6654.036165349614,11249792
Period,Mean real labour income,Total workers
66,6666.821184818675,11369801
Period,Mean real labour income,Total workers
67,6648.727260453892,11398456
Period,Mean real labour income,Total workers
68,6701.925772233829,11511472
Period,Mean real labour income,Total workers
69,6686.708157907104,11522034
Period,Mean real labour income,Total workers
70,6706.26353235081,11532353
Period,Mean real labour income,Total workers
71,6712.017264513049,11563587
Period,Mean real labour income,Total workers
72,6758.355271072522,11497203
Period,Mean real labour income,Total workers
73,6772.818257357383,11537903
Period,Mean real labour income,Total workers
74,6807.429397344574,11598408
Period,Mean real labour income,Total workers
75,6839.9811264823775,11536456
Period,Mean real labour income,Total workers
76,6857.185257250117,11597183
Period,Mean real labour income,Total workers
77,6841.828099624887,11663525
Period,Mean real labour income,Total workers
78,6850.851134146197,11704072
Period,Mean real labour income,Total workers
79,6856.914153623088,11820963
Period,Mean real labour income,Total workers
80,6892.0423748753265,11824620
Period,Mean real labour income,Total workers
81,6903.7091889056555,11852895
Period,Mean real labour income,Total workers
82,6916.867462292482,11918268
Period,Mean real labour income,Total workers
83,6948.309723658935,11952121
Period,Mean real labour income,Total workers
84,6966.8051878313745,11979559
Period,Mean real labour income,Total workers
85,6969.177983980866,11992854
Period,Mean real labour income,Total workers
86,7024.833675584057,12001356
Period,Mean real labour income,Total workers
87,7029.9035163066865,12031903
Period,Mean real labour income,Total workers
88,7040.46469102647,12082484
Period,Mean real labour income,Total workers
89,7075.886010962125,12115823
Period,Mean real labour income,Total workers
90,7101.7629845560405,12133135
Period,Mean real labour income,Total workers
91,7104.399894477664,12197662
Period,Mean real labour income,Total workers
92,7133.392429765445,12166272
Period,Mean real labour income,Total workers
93,7163.033020039409,12177725
Period,Mean real labour income,Total workers
94,7175.960113237649,12189882
Period,Mean real labour income,Total workers
95,7183.595951549333,12243760
Period,Mean real labour income,Total workers
96,7201.754177495377,12264994
Period,Mean real labour income,Total workers
97,7217.105580820453,12302814
Period,Mean real labour income,Total workers
98,7224.003699782238,12395627
Period,Mean real labour income,Total workers
99,7262.653190930665,12421135
Period,Mean real labour income,Total workers
100,7281.5982311139105,12440468
Period,Mean real labour income,Total workers
101,7324.544623695937,12444605
Period,Mean real labour income,Total workers
102,7328.2021680722355,12491089
Period,Mean real labour income,Total workers
103,7352.990278388833,12500622
Period,Mean real labour income,Total workers
104,7360.96210195854,12553205
Period,Mean real labour income,Total workers
105,7377.201483433129,12605667
Period,Mean real labour income,Total workers
106,7408.11046703322,12622162
Period,Mean real labour income,Total workers
107,7417.8261256746355,12680285
Period,Mean real labour income,Total workers
108,7469.891650418095,12679183
Period,Mean real labour income,Total workers
109,7456.6122334263555,12723793
Period,Mean real labour income,Total workers
