Period,Mean real labour income,Total workers
51,6857.323512656377,11181799
Period,Mean real labour income,Total workers
52,6843.476135172954,11070043
Period,Mean real labour income,Total workers
53,6456.870035533134,11045386
Period,Mean real labour income,Total workers
54,6268.211883563708,11038152
Period,Mean real labour income,Total workers
55,6262.908847715512,11140634
Period,Mean real labour income,Total workers
56,6342.658677035896,11121543
Period,Mean real labour income,Total workers
57,6371.870203283316,11013459
Period,Mean real labour income,Total workers
58,6366.343033535174,10993534
Period,Mean real labour income,Total workers
59,6634.251628198714,11029381
Period,Mean real labour income,Total workers
60,6644.395559427491,11111549
Period,Mean real labour income,Total workers
61,6552.691743009383,11165697
Period,Mean real labour income,Total workers
62,6540.126522935928,11171516
Period,Mean real labour income,Total workers
63,6627.629679042438,11189130
Period,Mean real labour income,Total workers
64,6676.512247026789,11189301
Period,Mean real labour income,Total workers
65,6696.598040608478,11287545
Period,Mean real labour income,Total workers
66,6737.56212372266,11399005
Period,Mean real labour income,Total workers
67,6737.5321723535335,11431705
Period,Mean real labour income,Total workers
68,6798.594678131549,11550171
Period,Mean real labour income,Total workers
69,6808.925041568739,11566880
Period,Mean real labour income,Total workers
70,6845.744414679324,11568354
Period,Mean real labour income,Total workers
71,6878.557249709182,11583409
Period,Mean real labour income,Total workers
72,6899.668160097765,11556401
Period,Mean real labour income,Total workers
73,6932.15372774255,11637813
Period,Mean real labour income,Total workers
74,6944.167541678386,11669202
Period,Mean real labour income,Total workers
75,7033.537770746909,11676428
Period,Mean real labour income,Total workers
76,7034.2951993410825,11745695
Period,Mean real labour income,Total workers
77,7095.039380275933,11838800
Period,Mean real labour income,Total workers
78,7128.157033687113,11880183
Period,Mean real labour income,Total workers
79,7159.844480500405,11898450
Period,Mean real labour income,Total workers
80,7242.152796856971,11894204
Period,Mean real labour income,Total workers
81,7263.898526228838,11946157
Period,Mean real labour income,Total workers
82,7307.146141818323,11920722
Period,Mean real labour income,Total workers
83,7365.02280301969,12043140
Period,Mean real labour income,Total workers
84,7359.258855742205,12090417
Period,Mean real labour income,Total workers
85,7407.486660470247,12089471
Period,Mean real labour income,Total workers
86,7453.315977312774,12188049
Period,Mean real labour income,Total workers
87,7487.3011022289,12222446
Period,Mean real labour income,Total workers
88,7561.437234385557,12233764
Period,Mean real labour income,Total workers
89,7584.78526492891,12288236
Period,Mean real labour income,Total workers
90,7646.584080346173,12238826
Period,Mean real labour income,Total workers
91,7654.827667399372,12368984
Period,Mean real labour income,Total workers
92,7722.0409739018505,12365635
Period,Mean real labour income,Total workers
93,7757.447758551788,12365874
Period,Mean real labour income,Total workers
94,7766.052987602255,12434267
Period,Mean real labour income,Total workers
95,7814.646709294398,12472364
Period,Mean real labour income,Total workers
96,7862.090916665216,12469985
Period,Mean real labour income,Total workers
97,7920.150546773519,12483048
Period,Mean real labour income,Total workers
98,7946.597762996209,12550818
Period,Mean real labour income,Total workers
99,8007.236959893026,12550667
Period,Mean real labour income,Total workers
100,8065.140550385181,12557695
Period,Mean real labour income,Total workers
101,8072.6464223318035,12644763
Period,Mean real labour income,Total workers
102,8152.677601760104,12664866
Period,Mean real labour income,Total workers
103,8198.795245911391,12702005
Period,Mean real labour income,Total workers
104,8241.357085171267,12755497
Period,Mean real labour income,Total workers
105,8280.594387812038,12733895
Period,Mean real labour income,Total workers
106,8312.64300982846,12774034
Period,Mean real labour income,Total workers
107,8355.599563900021,12821727
Period,Mean real labour income,Total workers
108,8363.848895852901,12879748
Period,Mean real labour income,Total workers
109,8388.647942989915,12916958
Period,Mean real labour income,Total workers
110,8417.099366669949,12986064
