Period,Total SIPA income,Total wage-earners SIPA contributions,Total taxable income,Total gross wages,Total SAC,Total autonomous workers SIPA contributions,Total monotributo SIPA contributions,Monotributo integrated tax
68,23109541.4013725,22392737.8526514,78214412.0149026,68638075.0801199,11439679.18002,465832.695253307,177782.953294197,104554.143105118
69,20126320.3641592,19384872.458599,68375376.2251633,68273514.7641186,0,487664.06853275,179925.482785756,105511.934630976
70,22750654.9737905,22032353.8422562,76983108.1102894,67557076.4898504,11259512.7483084,458792.568405049,183371.239215049,108767.605591637
71,19857118.2037611,19110485.9061671,67422660.4402721,67295495.6953553,0,485108.161102183,186215.820824348,107583.308096298
72,23040050.6572526,22281419.5895259,77836312.8900465,68302495.4286908,11383749.2381151,491904.902890346,190755.597978435,108529.381225511
73,20297975.3276846,19551486.1439529,68939757.6198943,68825902.9716897,0,487817.352762321,184819.875361879,105502.7937249
74,23061049.6983382,22339076.9493407,78013806.1141414,68463125.6090986,11410520.9348498,462509.788538254,185074.537161587,106269.176139424
75,20105982.9682818,19381013.2830285,68328432.8765988,68232704.2163067,0,467591.561188065,184441.570126967,104195.077054673
76,22908434.8968718,22177005.5498291,77377078.3137217,67911724.6364704,11318620.7727451,472687.007442825,184372.341305605,106242.854706016
77,20241034.8667356,19470145.4201589,68598207.2414958,68503189.3388862,0,500132.776514862,193538.513877415,110311.651691974
78,22962833.2241597,22206342.888076,77506324.2173542,68026182.6337737,11337697.1056289,488658.922795525,191007.245646296,109748.81091693
79,19928902.5412702,19168575.721868,67505563.6380175,67403754.9064166,0,485109.595349026,196869.736200963,111924.982646075
80,22988995.6082478,22217370.146471,77555015.7508066,68070963.8286553,11345160.6381092,502724.686833275,193155.757486445,108207.167795876
81,20103155.5465043,19301165.4862293,68061392.9663574,67961195.641924,0,535756.357917298,190418.342450353,108307.657010531
82,23018036.1115263,22231049.9489421,77595974.843917,68103933.6005256,11350655.6000876,509493.131932539,198435.197992478,112939.760941768
83,20123817.141673,19299657.7875987,68040475.4734999,67949187.6495187,0,557531.283446195,190992.34721832,108051.033442549
84,22989061.7280741,22172685.9270997,77388943.6219767,67931591.537242,11321931.9228737,543319.378790195,195013.60681161,111489.736246624
85,20024918.0531145,19275892.4663116,67940845.7010691,67842904.3351689,0,471582.455778033,197744.9520692,113854.541365265
86,22775877.5428977,21984159.5559661,76740538.352599,67342894.4974223,11223815.7495704,501706.804493987,205537.223052267,120677.084836152
87,19817241.3835016,19009353.3801835,67032743.4951792,66919213.9049681,0,524302.29702799,201370.593562119,117450.161039998
88,22689639.9466373,21852192.4545111,76277168.833438,66943846.3673188,11157307.7278865,558745.975020458,199058.003217886,113776.448411274
89,19929056.0124816,19122661.2109742,67390151.9818817,67305316.6484906,0,525046.858229287,201052.967063646,114707.108877848
90,22802104.9083298,22019243.6632494,76812942.0210114,67416175.6909005,11236029.2818167,500565.65389862,201982.730609972,114732.657959636
91,20094381.2361505,19297369.0880582,67980662.7081583,67880806.7670109,0,516578.525951008,200176.299702013,114653.317770329
92,22795066.7376143,21996095.0828392,76688373.3031521,67297380.4177633,11216230.0696272,519477.471269856,200392.013457804,113003.100067689
93,19925751.9641666,19125880.22008,67323276.2375304,67216178.5978903,0,512453.577206524,206104.877148746,116161.842473266
94,22948167.9751019,22163950.5626178,77285428.4061333,67818446.6628976,11303074.4438163,500725.293949489,201847.500825808,116635.168155397
95,19977883.0096991,19178103.4098005,67501538.1420703,67414201.8353746,0,513502.740667626,203751.013907192,117894.064748365
96,23173434.8530398,22362900.593088,77986223.6521137,68448848.3665776,11408141.3944296,525483.574336724,202837.581969445,117447.290922317
97,20162185.5973026,19335728.9530949,68053842.263105,67967995.4458641,0,538616.164455919,204170.769866673,119528.156978739
98,22927227.7035036,22068482.7721084,76981672.5099629,67566378.2737449,11261063.0456241,576594.429333539,201380.500023315,115385.717197642
99,20046095.635075,19173555.1791523,67519345.4215291,67430189.1386514,0,587260.078217006,203262.62063974,117168.22437983
100,23013681.3769233,22181575.6108724,77311549.9165242,67857536.0475237,11309589.341254,543607.396356286,206507.618504583,117129.644557153
101,20033858.5615357,19184840.2921052,67566300.2827987,67472921.4094601,0,562633.987111607,203613.309122137,118244.247423955
102,22879659.8666371,22005013.3608,76731268.7725915,67339825.3068236,11223304.2178039,599070.252160553,196023.849759836,113646.291309593
103,19850939.2003529,19004554.8221408,66948758.1022299,66839267.3000642,0,562719.816196352,202108.134687378,116509.181897688
104,22657942.7560665,21795664.9012291,76009123.054405,66716574.6423073,11119429.1070512,575048.945061312,205642.646947526,116551.804040772
105,19889465.4892788,18992075.0321764,66840983.698321,66752777.5815405,0,601352.336469939,211536.195728638,120717.03557691
106,22783336.8859343,21892909.8006045,76288322.2548408,66963483.9186588,11160580.6531098,592942.643368863,212147.014449003,121910.610731273
107,19762246.1970177,18894231.5393975,66480300.4472436,66408271.6005676,0,564578.662937504,216003.439887398,124903.649707588
108,22756027.0213446,21873508.9702674,76235050.8964174,66928416.7621197,11154736.1270199,591318.074736284,207635.434243003,119377.917282685
109,20048516.8096096,19130755.1154807,67313989.9645657,67237349.8806989,0,622376.90237256,211361.861029186,120032.758181701
110,22812296.17943,21918076.4724789,76346008.7838005,67018874.6839665,11169812.4473278,597251.312032666,211843.353234465,121607.202405617
111,19826567.6310312,18907644.6850807,66540831.0567621,66467440.8994919,0,619344.141738571,213539.920278225,122912.691333969
112,22571614.58079,21690714.5281444,75613831.004721,66375641.4572007,11062606.9095334,577388.887615533,216253.778565696,124653.409234852
113,19725811.8065467,18819828.1839394,66291987.1478568,66220448.653215,0,608716.709832629,211428.469625287,122626.347356142
114,22556427.9305158,21665365.9353356,75580160.1010788,66342015.1163782,11057002.5193964,600014.527956637,207318.585643725,119612.687971199
115,19695255.4960033,18807730.5790313,66195800.1674667,66114111.7910533,0,584851.414675326,215043.280599169,125186.030996373
116,22498464.6046964,21624595.6545702,75378550.0562837,66158462.238301,11026410.3730502,568069.824669835,217086.840760469,126731.835279776
117,19565710.1749886,18707538.9207193,65847323.8292677,65751849.0074325,0,542097.056490355,224182.886197043,131273.302259822
118,22380496.2058574,21513910.811419,74997533.3425157,65824296.4408521,10970716.0734754,565595.908522523,213982.225632631,124296.086118916
119,19651981.8591797,18795268.7924594,66109025.8458247,66022680.4345501,0,551260.703615174,215827.57938808,128035.405310092
120,22246170.2059586,21376968.124146,74463367.0986085,65350160.1590311,10891693.3598385,564083.591074116,217197.551534481,125601.34172011
121,19493971.7816515,18621486.8337239,65494857.9421582,65412842.1773848,0,569171.286548049,217015.678842963,123282.832195051
122,22165795.3961254,21278195.7787578,74113564.5492069,65057904.9535646,10842984.1589274,585944.630967629,215939.22756605,122451.084048488
123,19588913.8834461,18709971.0758797,65790796.8500868,65714208.3238064,0,583457.110048278,211496.570135571,119984.467689323
124,22425649.8042835,21561352.0797323,75067248.1434466,65893457.6540546,10982242.9423424,560162.999036972,218739.386685722,121993.341183556
125,19693184.9926739,18805531.6172844,66096700.6509953,66018411.6747971,0,587974.636405281,216143.781293546,119335.653843806
126,22551015.1593035,21685544.1527509,75559063.7291972,66325255.8015255,11054209.3002542,573167.782535378,209733.763239752,117956.372539205
127,19495888.0794006,18616042.2551278,65513106.9508703,65440973.4902238,0,572744.46302066,220248.569550356,124075.416716957
128,22229935.3165757,21362019.786475,74440660.131697,65351269.6477853,10891878.2746309,569605.610612155,214388.31560593,119888.005546516
129,19238665.204523,18378898.077417,64694268.7716691,64625593.6497387,0,567594.267111006,209946.399797593,117466.371710565
130,21960614.3368157,21100716.2187423,73541692.4843377,64556860.8202834,10759476.8033806,552194.988648299,220143.963471628,125084.522790708
131,19221791.6196407,18334994.5906814,64512949.7068388,64434751.7656896,0,577353.878710232,222664.869614604,123968.972334876
132,21915881.6767085,21026514.3715148,73287010.9272503,64339980.2168293,10723330.0361382,580621.025021128,221434.641198605,124730.912819933
133,19196658.9167713,18329028.4915001,64525455.4428498,64473180.1076522,0,565543.4701181,216673.566774669,122019.12625495
134,21889531.3553199,21055946.6791244,73439756.0115278,64478205.8046684,10746367.6341114,532419.730875515,215036.339542203,123040.865396851
135,19137218.8238737,18273706.4163201,64352182.0730358,64272031.2936917,0,546574.278372608,226689.761230722,128926.239928874
136,21775838.2732117,20878516.630812,72800135.9746214,63896835.4057882,10649472.5676314,584737.301887076,222802.589822491,128259.64384304
137,19164752.1232944,18238835.2920327,64172910.8115866,64102425.200075,0,623459.921517111,217344.299872037,121589.442675082
138,21762630.8578463,20876741.6235439,72717569.9682821,63838351.1296169,10639725.1882695,574603.244030156,224159.354102676,124466.623099375
139,19027947.8866619,18107768.1066747,63673133.5796334,63604017.0844028,0,604052.497534945,227486.224284146,126630.083097169
140,21572472.0729571,20708328.3786488,72083077.168221,63271280.6327765,10545213.4387961,554813.683909434,222265.216793904,124378.276578573
141,18741975.5325835,17849819.2281755,62719912.0474133,62652439.0228199,0,575204.617616982,227069.071457017,128403.736191415
142,21309634.9863725,20435326.3861846,71081706.4334261,62391093.3543877,10398515.5590646,549783.349311641,232997.527123433,130753.891075374
143,18603410.7509757,17659456.4356863,62018970.1823986,61955947.3730448,0,621457.686224365,232306.979249638,128842.356879159
144,21208304.9845411,20298511.9359015,70601458.0439389,61978747.190867,10329791.1984778,591392.662853453,227746.844644691,129505.058773445
145,18711272.5088518,17742651.1694496,62310583.0241326,62243665.1329443,0,642204.256920339,233543.124610013,132677.082673996
146,21297462.4750172,20380502.5163284,70864538.1825482,62215814.9674155,10369302.4945692,598732.674656877,228422.816546706,128292.09640741
147,18630668.9252361,17720121.4836033,62208433.7719276,62151137.0996618,0,580180.086581482,237499.158085136,132668.852808817
148,21270522.9549414,20365203.0098478,70823033.0388876,62174946.5245634,10362491.0874272,589540.788499445,227483.104530611,126137.217233699
149,18595076.9138325,17692388.3232538,62178783.5277519,62121156.299926,0,588068.250687308,226278.893883856,126202.06572493
150,21181984.669929,20289615.342333,70673659.6023268,62044476.0908934,10340746.0151489,581873.160626901,223139.977296598,124794.556674997
151,18385299.8005431,17458711.1044674,61411387.8727583,61358662.1869392,0,622906.169611874,218927.740973339,121078.264986423
152,20935186.2178584,20013380.9410965,69732319.4902011,61214052.9945388,10202342.1657565,610943.883542303,223085.139799067,125394.64774359
