Period,Mean_real_labour_income,Total_workers
49,6414.78904699531,10914398
50,6778.90225184158,11021763
51,7092.02100217064,11059493
52,7113.98164433727,11048388
53,6705.54599729676,11064497
54,6521.17321865806,11128156
55,6554.01964535573,11235296
56,6660.1842529205,11156745
57,6744.03429129675,11057148
58,6741.66175252587,11247506
59,6886.42921069284,11410134
60,6890.54533395775,11521898
61,6808.84926639221,11482379
62,6723.17180647536,11421402
63,6342.54075613813,11521980
64,6004.7550431554,11538154
65,5984.66038142344,11452346
66,5961.57826280046,11487356
67,5872.63427761974,11551134
68,5678.62785050715,11655382
69,5912.17402586897,11604238
70,5803.64800906552,11086969
71,5308.25923613636,11693078
72,5188.60331055529,11747084
73,5277.12645574335,11760228
74,5372.88778142423,11795836
75,5412.02179470707,11827500
76,5463.32863054921,11824511
77,5494.16034010557,11886882
78,5494.37556691702,11924865
79,5525.03235088068,11968994
80,5525.38455998843,12034543
81,5567.56969934123,11982597
82,5624.34890998357,11989707
83,5640.2400458913,12034116
84,5674.52140824468,12045074
85,5677.30983807495,12081801
86,5688.99941984947,12176963
87,5727.81552635651,12196013
88,5775.37829500618,12230295
89,5829.38714085459,12261660
90,5867.12289643513,12259549
91,5900.74907684992,12303032
92,5942.85489378775,12342739
93,5998.64579294728,12376723
94,6045.1621213671,12449927
95,6093.00298506986,12480124
96,6172.12388056228,12457117
97,6217.00871168883,12462186
98,6244.011434446,12538266
99,6272.84627365221,12575479
100,6327.65058797464,12641171
101,6353.49826717779,12633484
102,6325.38933162428,12668386
103,6353.91038788381,12668854
104,6337.1843927011,12731852
105,6366.24820289182,12750923
106,6360.9355015625,12809491
107,6407.37066473245,12762460
108,6411.54348472997,12776860
109,6462.09888586087,12778891
110,6472.15775271798,12808352
111,6497.90396553438,12817087
112,6490.03114815658,12854264
113,6488.90111532391,12813097
114,6511.18485577837,12824881
115,6481.97805737545,12867816
116,6490.50898462117,12855141
117,6496.80408405544,12888312
118,6499.56810566354,12910201
119,6504.66691882661,12876169
120,6519.91161135909,12865286
121,6572.21549455715,12856854
122,6552.96998322075,12929673
123,6525.46251673519,12935999
124,6554.42095635491,12900816
125,6556.32386396482,12898043
126,6548.48910071568,12920242
127,6524.86770498686,12953412
128,6525.91875645626,12982048
129,6546.2453735187,12980425
130,6578.25666654555,12991772
131,6561.80980724684,13040821
132,6568.10677836483,13006210
133,6569.85706926293,13040579
134,6569.03708689225,13086598
135,6591.46744025801,13077160
136,6596.97163838668,13064848
137,6587.42101893379,13092623
138,6603.59324358808,13098902
139,6628.95511212705,13110811
140,6648.86846118677,13134404
141,6682.38135199558,13082987
142,6712.26837454879,13119270
143,6706.74182935012,13146462
144,6718.59621181985,13058479
145,6709.79183414103,13090478
146,6706.57133470319,13141204
147,6738.59484616685,13136673
148,6728.48745371225,13187856
149,6748.55390132106,13169004
150,6732.73442001615,13215673
151,6735.65785483324,13240579
152,6718.90245248794,13212230
