period,Total_family_benefits,Total_contributive_child_benefits,Total_auh,Total_spouse_benefit,Total_school_aid,Total_wedding_benefit,Total_prenatal_benefit,Total_pregnancy_benefit,Total_birth_benefit
49,2734350.16043429,769150.970156744,1347875.48370656,183870.104000691,338093.926038193,31526.3823338806,24077.1305853279,31658.6935432472,9202.30324894151
50,2477379.0710721,691195.429516271,1268052.4844006,184400.119829744,245542.076304456,20998.5084501751,29210.9064576864,27931.6708723083,10914.7131947921
51,2917699.64699186,904566.572509716,1553931.86249794,353100.647166009,0,3427.68829186488,28272.2424773039,68274.6358079497,7563.11359751674
52,2756313.56138864,868035.636248455,1446456.09856422,332075.995672236,0,7651.38230010397,38436.7963471556,54213.3977020749,10193.2630571491
53,2795174.27854746,651983.941091058,1253642.50840363,284415.403588367,535174.73604387,2963.34551881839,21138.0436511109,39227.9750118616,7113.02391421705
54,2827291.46962747,1170083.2953331,1281417.83113838,283463.506387765,0,4262.27989327429,40692.4994081849,41562.537068552,6701.73710393453
55,2477332.11619084,912108.961680962,1195744.49461844,265506.850230414,0,3313.79219433679,44329.3532834185,50876.2046295664,5933.34745344313
56,3910348.4398605,2134725.58721156,1259565.93983801,345441.107184082,0,6017.20836578514,88039.7773410462,63419.9744560475,13138.8454639734
57,4298955.28184956,1860159.28305272,1247158.55143378,324705.61349667,748947.797476514,5410.31196281292,73375.6709614865,29279.8648550301,10554.2742020238
58,3938877.93859074,2230764.05068608,1220883.19620096,356978.103767779,0,9241.43146997252,64519.83033329,48573.1089921066,8445.26291397342
59,3599109.6687936,1918501.09778747,1188096.3688738,338899.429955525,0,6384.15770926033,87888.1027564367,49450.610055503,10394.7851948797
60,4011961.89295399,2267425.78760671,1215955.532242,356955.85452758,0,8826.33476454865,94195.9994458094,57454.1403555487,11693.7191805119
61,4266309.08811414,1928232.33057195,1138999.25175111,330167.470120155,751592.026007215,7111.38473049712,70362.4095334242,30362.2381592399,9401.88872724604
62,3669736.53404985,1954037.25765909,1267560.96874312,324976.694746802,0,7066.37626714362,65596.2273316425,42504.8382165958,7994.17108545375
63,3308354.07920606,1717934.21404231,1155845.28700457,311941.598834788,0,7155.56382406401,61293.2617608139,45621.3356582711,8487.78414030457
64,3051358.17301921,1602501.74725369,1057614.22049697,286977.842965087,0,8464.50051935364,45333.3548958444,42990.0893593819,7514.95030676814
65,3573945.3037423,1572535.16486507,975641.666231167,280830.460077113,636008.316619114,4002.99816565245,63479.2110749803,33208.3789749041,8811.33075275378
66,3250249.78092665,1555100.35438503,1296043.1911,286803.320954177,0,7181.7781682519,66017.5723411818,31267.51765638,7874.04390280944
67,3176833.72483202,1565857.54194277,1215853.84952,292533.28643239,0,9242.06514455912,50905.3311336398,36477.6539637625,6750.90770051998
68,3280832.21566077,1622010.21759669,1285564.82994,287295.742486981,0,5749.74666316357,49222.6363374615,23653.7061101593,7238.93476422286
69,3558456.48503574,1535508.11448121,1007038.09776668,287857.768894614,636055.505337422,6939.91261489958,41686.3059349687,37122.7412993152,5719.51858640278
70,2864946.05892778,1619324.05519545,860864.76195421,291416.266504116,0,7273.42337197913,46706.4731397506,33649.0800714536,5647.1005156075
71,3143609.04059099,1801726.78179488,932730.593103544,308604.569727455,0,9108.58014300833,48844.5859900908,36442.2664954882,6083.50030181189
72,3155930.40722666,1807723.43489766,947267.71260363,305684.341907497,0,7070.3641215533,56720.7003761741,23847.7796138044,7568.5128598208
73,3563175.2389577,1634216.89110306,905233.682598918,286366.606477257,632455.278933164,7088.45868521251,65076.4853401079,25143.187051525,8131.50770961727
74,2915996.32753343,1631917.72045444,896674.933056622,280482.405774949,0,6330.94363372522,53355.9332647427,41165.0344621878,5585.74675583148
75,2935953.56208116,1601374.43865878,956291.390963497,283279.820123346,0,8585.39590454561,51710.8491526016,27546.9653571524,7098.96849028918
76,3038119.79647584,1644419.20146573,992827.206119357,288852.974782674,0,6864.66087742286,67024.0889411775,29421.2160243335,8101.26027868622
77,3730698.44905252,1627544.4147354,1033733.72306128,292642.615079189,666104.70990345,7774.28893006279,57907.6855585636,37730.785559361,7355.2973435583
78,3061355.15555392,1680954.12783225,976139.720345774,292576.52218862,0,5314.04083743647,57205.6749086118,41570.0412397556,7082.84386882042
79,3049710.35878094,1675596.20538236,966130.611125356,290666.282660863,0,12232.3238934502,59100.1331378022,30911.9590662998,8934.7679443737
80,3034247.01003072,1667238.42654532,961027.124210097,287889.959019806,0,8039.3134655354,61840.6672642044,33866.4579183644,8168.38654245745
81,3701962.63476371,1652788.77243448,983141.243553296,291439.09623132,661589.404840214,10155.4979715688,59033.807311302,35362.2113714701,8404.67673797554
82,3079290.91024079,1729628.11630564,928004.374466861,289703.400276284,0,8708.54299992103,55325.089421067,52311.2239649399,7047.62989857813
83,2968444.08841983,1651734.19646366,922866.937525924,290192.458332453,0,9561.68219086065,45877.3620929849,40241.3231450649,7822.92088471865
84,3035785.1691292,1663735.76708098,970985.399197177,290924.965137057,0,5257.90769162061,55551.8127924044,33945.0935603132,7213.07031782837
85,3715444.55931591,1716910.45572484,913721.328861141,294851.688594222,666591.680116077,7285.08423135572,69383.9513607203,31687.5887320395,8702.74657010642
86,3088660.62852131,1738335.41729042,934467.927658324,291899.890307106,0,8202.93119452273,49724.0003230915,50713.6798981935,6795.33159286248
87,3022228.79051636,1724769.4534657,891372.811351831,292800.753407705,0,7683.19523906172,60400.4322836734,30061.9474554852,9322.02347347235
88,3036032.00956019,1746169.28562318,874254.260036751,290682.477989527,0,9139.89607578046,69418.2036288132,25949.2653681032,11592.66145834
89,3708299.28198639,1717116.29500817,895801.412585097,287622.513589499,673404.547187312,10161.2937607567,75967.03095995,27734.561516093,10647.553632123
90,3058914.15835443,1741318.17317304,890073.173333966,288711.0777846,0,6953.990965456,68524.8031014854,45633.3509877495,9710.98578386562
91,3069866.62331966,1737336.24256164,902223.111272088,287965.864083994,0,8959.80380025347,68190.6573166851,45515.8481635253,10805.1145592324
92,3085917.6895102,1754421.54723773,915021.502156908,289697.153356376,0,13182.6604763835,70865.1043400429,22905.3662826926,10562.1176037894
93,3771943.12155419,1860207.96707092,806709.071448462,288672.793227028,674193.282633138,8616.42449807684,76260.5850230887,38142.50991335,9064.39146911204
94,3076034.02608581,1825141.28786768,825281.014781252,288824.653684707,0,9266.0250877584,60556.9447177637,55887.3944820745,8501.08819561843
95,3146350.20617209,1830069.77655081,887165.739609328,292638.627350727,0,9931.07060358526,76304.8992413468,34472.0018238357,10011.9757527793
96,3081915.95543363,1774714.16355639,879282.172943753,291022.483854502,0,8720.67164575559,78549.5833393785,30428.4623439237,11824.7356800543
97,3761053.33138133,1796369.7403378,857273.581633254,287870.013941442,671860.886603981,10148.3266274497,73324.6294880365,41218.6534545751,10018.5339021808
98,3061270.1649072,1824993.58934021,812070.159214416,288651.238077403,0,7560.97129167412,66276.2141539848,42605.2067439116,10602.8463062557
99,3026161.76723418,1795417.73865814,802650.62771577,286874.333363035,0,9817.81057312375,74127.734704652,36081.7565433599,11110.3368197127
100,2958968.91780338,1765011.07144666,781729.248997101,287984.011252757,0,9819.68392684779,67638.5081327158,26173.9482937081,10060.2487176846
101,3651087.09833985,1780781.86036004,786393.290404603,286489.041650192,648611.11566547,9653.04755595475,77374.4799606163,38967.9298871895,10280.7203232145
102,2976058.32151993,1771066.58558422,787203.181655527,286986.251445561,0,8361.2116646345,58308.3937347407,47456.5634689462,10539.7157430777
103,2933509.6020163,1734166.23035044,779972.85650183,285472.370897304,0,10091.1303851724,56681.768268372,49954.7513199941,9063.0477678955
104,2872654.31848902,1700573.29603003,771018.720610699,283120.809634253,0,8027.3547153798,63255.8894244717,31017.4884611398,9186.78717597093
105,3522970.49542915,1713066.59623888,765502.884138582,286463.822728404,620488.642047898,8430.86231525784,70576.0219188399,39351.27044165,9584.67787487161
106,2960820.02227668,1811072.91284588,728511.444242385,283217.129507761,0,9530.96794763332,84822.3229589254,32516.4082942081,12114.018520434
107,2883779.37050507,1811030.97062104,675664.45065113,282971.63230979,0,7842.76903330865,69154.0565067045,25523.4987908005,9374.04566284912
108,2865604.90475721,1717317.62664604,740232.316373857,283081.865465211,0,11572.630395927,71439.4897610438,32778.1676360166,8642.12961008791
109,3517236.22621801,1725823.98732869,750386.719597951,280965.961884591,630720.050514439,8316.31445136358,80765.8990023029,27055.9286927293,11295.8951844795
110,2910195.62523844,1716729.58976408,764972.881350152,278585.900854298,0,8256.79250341084,93174.2387549307,34732.9437695472,14239.183253276
111,2841728.65788839,1780182.62306293,663756.108696553,278840.810263769,0,8350.65601316542,77596.2026174085,17444.5324902492,12685.2049894155
112,2812848.15373214,1772294.10523804,650243.118542472,276871.722174828,0,6863.16520102489,75530.4296845874,18586.2547022854,12289.0238182192
113,3452231.75901286,1754030.42674636,675891.822210892,272984.80770265,609495.838871686,8782.20139422338,78485.0909158063,34088.91750348,11816.6056312819
114,2870348.73646929,1825242.34474696,622535.372811432,274207.516245504,0,11505.4753046756,87878.6071058835,29473.3467179277,14894.1616455647
115,2772727.73352706,1684096.61060335,682087.161784447,275675.594058482,0,11853.854843887,77572.5763387416,20135.7838835751,12335.3385341401
116,2837226.63845637,1732633.56615126,714288.945520059,276097.716920023,0,11885.2391403729,65406.3044675334,29897.3253171652,11262.6431322808
117,3390840.62421113,1727459.46007269,669031.42386751,277371.490721906,593358.117803585,9615.43445401307,69223.7300832849,20293.9676821986,11160.1181861463
118,2729339.45104426,1672472.67066191,677236.498461306,274791.695629379,0,9069.59074191516,56084.5764477439,36986.1701208793,7340.8019681532
119,2705790.08014035,1623736.46046067,683404.139820112,273087.676789587,0,10758.2666498347,65399.7273131664,38608.2053657436,8928.12255006092
120,2720017.87824811,1721055.34244112,635287.869122156,269645.721493066,0,8254.35097917729,47832.8351664325,35793.0276381717,9127.09822985047
121,3286824.37685438,1644832.41606001,663475.650400735,268847.213491476,595427.382135538,10928.654025568,63799.9605021786,25511.6630013996,9086.55312486738
122,2726919.33491077,1699106.92782329,645763.36405001,272709.187021396,0,10294.3753161644,62037.7688293098,30824.5748550606,10269.8584284756
123,2727358.51493071,1690694.21166774,640169.863229452,270153.792100517,0,12313.1985097744,69754.2220106592,30348.5129217574,10522.9787027539
124,2691439.49155541,1699419.64812185,616996.984467985,268658.409140416,0,8202.8328206298,69485.2900761902,25826.7770495403,9098.87612449663
125,3314789.53016764,1752020.02487202,571381.652965284,267678.715565755,602832.671682827,10955.526375237,67231.5566867167,28048.8153099494,10214.274903784
126,2660995.74312696,1659049.62186986,623860.028352213,268170.975474624,0,11721.7177474746,61775.3552767942,33407.258219591,10431.3697522221
127,2597578.55527343,1652249.85107749,578765.416448091,269265.491875511,0,5754.16802616084,62383.3971904141,18570.1754673433,9763.84452934305
