Period,Mean_real_labour_income,Total_workers
49,6414.78904699531,10914398
50,6778.90225184158,11021763
51,7092.02100217064,11059493
52,7113.98164433727,11048388
53,6705.54599729676,11064497
54,6521.17321865806,11128156
55,6554.01964535573,11235296
56,6660.1842529205,11156745
57,6744.03429129675,11057148
58,6741.66175252587,11247506
59,6886.42921069284,11410134
60,6890.54533395775,11521898
61,6808.84926639221,11482379
62,6723.17180647536,11421402
63,6342.54075613813,11521980
64,6004.7550431554,11538154
65,5984.66038142344,11452346
66,5961.57826280046,11487356
67,5872.63427761974,11551134
68,5678.46307194578,11654899
69,5989.56764548627,11437715
70,6281.53834099174,9965526
71,5890.67779984506,10053943
72,5762.99224626809,10334788
73,5834.84397709997,10735057
74,5932.72602417999,11024492
75,5979.11410331775,11359527
76,6092.7055042547,11386922
77,6153.36355844992,11417899
78,6191.80023691801,11428679
79,6238.59667058137,11484709
80,6304.06807211236,11538359
81,6342.33733532248,11536596
82,6391.57126181362,11644762
83,6425.01808470683,11705102
84,6468.49071785077,11771169
85,6552.48911831057,11781122
86,6590.32829837807,11793450
87,6595.52831102037,11894381
88,6660.85022353708,11916037
89,6714.54082003699,11986999
90,6781.2768565821,12025847
91,6829.45047599829,12069328
92,6872.63345534347,12112273
93,6890.60757670964,12188192
94,6905.65974961356,12213176
95,6913.76978638791,12302882
96,6968.39089915266,12281603
97,6970.69164207686,12377259
98,7007.66504637073,12379760
99,7039.46449278537,12432240
100,7080.92778762643,12478658
101,7119.71223376815,12549928
102,7156.75967329778,12554022
103,7155.59208021938,12669063
104,7183.45563993823,12711008
105,7200.82927773648,12760643
106,7197.24255586082,12806948
107,7225.73718876868,12811689
108,7223.77457575752,12874228
109,7281.41670423089,12894573
110,7329.62571563043,12911902
111,7322.2016624594,12973995
112,7367.71110147662,12968014
113,7432.08691223267,12934343
114,7449.41088398761,12962831
115,7456.84634651161,13057386
116,7488.13807512099,13054164
117,7483.96213211925,13155880
118,7522.267942227,13184010
119,7538.2067881085,13223768
120,7562.60474543501,13281996
121,7562.95859422933,13307181
122,7595.28328966637,13289502
123,7640.88948389276,13330335
124,7677.35033911409,13378219
125,7701.1415616065,13441629
126,7729.38325779954,13465786
127,7741.84175978103,13505136
128,7782.3417802976,13521370
129,7785.94045196659,13538330
130,7814.53690314407,13562262
131,7839.17081600735,13598218
132,7898.6610770183,13613275
133,7887.51469087522,13688641
134,7947.14507122338,13713781
135,7963.09642662418,13700888
136,8000.08123895606,13745503
137,8011.41695246893,13753986
138,8024.58066696061,13788178
139,8052.91495325888,13875430
140,8107.36183733623,13879658
141,8169.68495663055,13917959
142,8162.58181997394,13981813
143,8173.7790571921,13960704
144,8183.04877759875,13945422
145,8231.17722593476,13938761
146,8209.47070689952,14006184
147,8207.12414041156,14070652
148,8261.77744392735,14087589
149,8271.64093830898,14090749
150,8294.67514721869,14140801
151,8303.26235129167,14162820
152,8318.84794842791,14222591
