Period,Mean real labour income,Total workers
49,6377.1885885397905,11071002
Period,Mean real labour income,Total workers
50,6707.412091764375,11090927
Period,Mean real labour income,Total workers
51,6983.550793825222,11034515
Period,Mean real labour income,Total workers
52,6947.563015944383,11081085
Period,Mean real labour income,Total workers
53,6551.738489020526,11090082
Period,Mean real labour income,Total workers
54,6353.344117909633,11128369
Period,Mean real labour income,Total workers
55,6398.349596565184,11222938
Period,Mean real labour income,Total workers
56,6478.851910423711,11266005
Period,Mean real labour income,Total workers
57,6551.872287788049,11075970
Period,Mean real labour income,Total workers
58,6535.812565669574,11044623
Period,Mean real labour income,Total workers
59,6697.925584401165,11130318
Period,Mean real labour income,Total workers
60,6712.146056464026,11167698
Period,Mean real labour income,Total workers
61,6604.449866390624,11220088
Period,Mean real labour income,Total workers
62,6603.469017124174,11241007
Period,Mean real labour income,Total workers
63,6693.553882277907,11262689
Period,Mean real labour income,Total workers
64,6719.033220738604,11317568
Period,Mean real labour income,Total workers
65,6719.069332072485,11379869
Period,Mean real labour income,Total workers
66,6708.768450223926,11426912
Period,Mean real labour income,Total workers
67,6660.290994345957,11473921
Period,Mean real labour income,Total workers
68,6651.646043066273,11511794
Period,Mean real labour income,Total workers
69,6631.498057189689,11548496
Period,Mean real labour income,Total workers
70,6636.5999451053485,11568250
Period,Mean real labour income,Total workers
71,6638.29738381747,11557080
Period,Mean real labour income,Total workers
72,6629.369646097072,11554185
Period,Mean real labour income,Total workers
73,6636.1319172966105,11625843
Period,Mean real labour income,Total workers
74,6632.442417688889,11640855
Period,Mean real labour income,Total workers
75,6613.0487916710235,11653427
Period,Mean real labour income,Total workers
76,6607.654724511773,11647637
Period,Mean real labour income,Total workers
77,6625.873855993034,11618124
Period,Mean real labour income,Total workers
78,6605.456047543371,11661686
Period,Mean real labour income,Total workers
79,6630.0258162188,11624681
Period,Mean real labour income,Total workers
80,6628.514618589343,11579446
Period,Mean real labour income,Total workers
81,6615.478341064627,11619206
Period,Mean real labour income,Total workers
82,6587.266494415712,11664949
Period,Mean real labour income,Total workers
83,6575.245013386588,11702991
Period,Mean real labour income,Total workers
84,6576.176442704495,11741872
Period,Mean real labour income,Total workers
85,6518.917912008546,11836298
Period,Mean real labour income,Total workers
86,6557.75281614816,11791268
Period,Mean real labour income,Total workers
87,6541.651801527891,11856295
Period,Mean real labour income,Total workers
88,6542.281539647532,11817973
Period,Mean real labour income,Total workers
89,6525.68261888958,11819829
Period,Mean real labour income,Total workers
90,6504.379605765552,11854923
Period,Mean real labour income,Total workers
91,6493.466639458252,11918680
Period,Mean real labour income,Total workers
92,6530.1590483136015,11867371
Period,Mean real labour income,Total workers
93,6493.010050271321,11885802
Period,Mean real labour income,Total workers
94,6448.280012227628,11897247
Period,Mean real labour income,Total workers
