period,Total_family_benefits,Total_contributive_child_benefits,Total_auh,Total_spouse_benefit,Total_school_aid,Total_wedding_benefit,Total_prenatal_benefit,Total_pregnancy_benefit,Total_birth_benefit
49,2734350.1604342875,769150.9701567441,1347875.483706559,183870.1040006912,338093.9260381927,31526.382333880603,24077.130585327915,31658.69354324723,9202.303248941507
50,2477379.071072097,691195.4295162715,1268052.484400595,184400.11982974372,245542.07630445552,20998.508450175115,29210.9064576864,27931.67087230833,10914.71319479213
51,2917699.64699186,904566.5725097165,1553931.8624979446,353100.6471660093,0.0,3427.6882918648826,28272.242477303906,68274.6358079497,7563.113597516742
52,2756313.561388643,868035.6362484549,1446456.0985642173,332075.99567223556,0.0,7651.382300103969,38436.796347155614,54213.397702074886,10193.263057149057
53,2795174.278547458,651983.9410910575,1253642.5084036263,284415.40358836716,535174.73604387,2963.3455188183893,21138.043651110867,39227.97501186158,7113.023914217046
54,2827291.4696274656,1170083.295333105,1281417.8311383785,283463.50638776546,0.0,4262.279893274287,40692.49940818491,41562.537068552025,6701.73710393453
55,2477332.1161908405,912108.9616809617,1195744.4946184363,265506.85023041395,0.0,3313.7921943367924,44329.353283418546,50876.20462956635,5933.347453443131
56,3910348.4398604976,2134725.587211557,1259565.9398380055,345441.1071840819,0.0,6017.208365785143,88039.77734104621,63419.97445604748,13138.845463973412
57,4298955.281849556,1860159.2830527239,1247158.5514337758,324705.6134966705,748947.7974765144,5410.311962812924,73375.67096148654,29279.864855030144,10554.274202023838
58,3938877.9385907413,2230764.0506860823,1220883.1962009596,356978.10376777913,0.0,9241.431469972522,64519.83033328998,48573.108992106616,8445.262913973424
59,3599109.668793599,1918501.0977874703,1188096.3688738048,338899.4299555252,0.0,6384.157709260332,87888.10275643671,49450.610055503035,10394.785194879725
60,4011961.892953988,2267425.787606713,1215955.5322420043,356955.8545275797,0.0,8826.334764548646,94195.99944580943,57454.140355548705,11693.71918051191
61,4266185.785617775,1928109.0280755877,1138999.251751109,330167.47012015514,751592.0260072153,7111.384730497116,70362.40953342423,30362.23815923994,9401.888727246045
62,3669626.1593042323,1953926.8829134759,1267560.9687431185,324976.69474680227,0.0,7066.376267143619,65596.22733164247,42504.83821659577,7994.171085453747
63,3308086.855090716,1717666.9899269599,1155845.2870045712,311941.5988347881,0.0,7155.563824064006,61293.26176081388,45621.335658271055,8487.784140304568
64,3051570.0939039444,1602713.668138427,1057614.2204969714,286977.8429650869,0.0,8464.500519353644,45333.3548958444,42990.08935938193,7514.950306768135
65,3574954.559844331,1571417.0132999946,977666.9196391435,280880.070239512,636060.8607158485,4002.99816565245,63479.21107498032,33208.37897490405,8811.330752753778
66,3241818.858691797,1537943.4766049385,1309355.5676,286639.62866575975,0.0,7115.679239926906,59642.384154779786,33171.01921187893,7989.1007956982185
67,3179185.618078907,1574285.6674591226,1207754.7113800002,291309.0691347022,0.0,9776.702896268715,54616.53967227658,35189.888402054064,7039.950140103366
