Period,Mean_real_labour_income,Total_workers
49,6414.78904699531,10914398
50,6778.90225184158,11021763
51,7092.02100217064,11059493
52,7113.98164433727,11048388
53,6705.54599729676,11064497
54,6521.17321865806,11128156
55,6554.01964535573,11235296
56,6660.1842529205,11156745
57,6744.03429129675,11057148
58,6741.66175252587,11247506
59,6886.42921069284,11410134
60,6890.54533395775,11521898
61,6808.84926639221,11482379
62,6722.87988857401,11422089
63,6343.42583946065,11521794
64,6007.47172090445,11541231
65,5985.30123610738,11452454
66,5958.11635701907,11485377
67,5902.87223350446,11448803
68,5859.55797690472,11547846
69,5959.3095259097,11550904
70,6078.96602713606,11598921
71,6198.22496352159,11592267
72,6316.43204429647,11617863
73,6428.90223032854,11697314
74,6545.29300486669,11759702
75,6686.90897209624,11771132
76,6821.77226275002,11814454
77,6841.72557359649,11887867
78,6896.59599889326,11977183
79,6959.48693089973,12003953
80,7024.51838965452,12074069
81,7061.62898723288,12165959
82,7107.91089995434,12168197
83,7175.77376185119,12208077
84,7243.74359730024,12268752
85,7325.72738734599,12242893
86,7363.4327521854,12283997
87,7392.4212470608,12422073
88,7458.42098856035,12447422
89,7504.96739609413,12483923
90,7562.58278983347,12526419
91,7600.23259947465,12582659
92,7657.0798748947,12647696
93,7675.86150539327,12695877
94,7751.25099936711,12740133
95,7748.55580889009,12815758
96,7825.08648374177,12827521
97,7879.62595311994,12833086
98,7906.48002582094,12900554
99,8001.83097691566,12946194
100,8052.14520487712,12960410
101,8114.49351954827,13039599
102,8165.96960521232,13067302
103,8195.16617839607,13106158
104,8271.27675593069,13145527
105,8304.64707993541,13217008
106,8351.9539452171,13253558
107,8416.42492665688,13307093
108,8467.71928817003,13332925
109,8548.96576307409,13378880
110,8565.61467630722,13429551
111,8609.15155530213,13431829
112,8667.11094582628,13488648
113,8719.192889773,13537212
114,8804.44867817667,13590068
115,8870.40825584817,13628841
116,8886.74708364047,13698224
117,8945.03852989086,13698120
118,8991.87154548608,13752482
119,9059.94108822211,13807786
120,9113.65143178736,13811200
121,9167.54943912828,13854606
122,9205.51181747245,13929570
123,9306.03852047907,13924466
124,9388.97688690947,14004148
125,9437.69431042204,14003020
126,9508.23346604369,13981838
127,9566.46416458718,14082843
128,9603.33205776849,14110346
129,9608.80793816146,14140172
130,9629.90734567272,14185262
131,9681.12979513388,14210911
132,9767.21774537705,14234975
133,9785.95982692277,14206041
134,9857.67363173562,14256384
135,9928.40590105967,14264986
136,9997.90292523318,14329481
137,10014.1310668324,14356970
138,10068.6660411927,14371680
139,10121.2213691297,14360905
140,10166.9648442995,14453711
141,10261.8481460066,14472293
142,10331.4500682657,14478934
143,10356.0062672841,14516354
144,10385.6283399859,14557818
145,10437.2100140035,14593138
146,10518.1378624039,14547803
147,10547.4063460734,14654401
148,10608.8471702885,14708379
149,10649.7412033923,14723116
150,10699.6152905295,14753801
151,10767.43661148,14765763
152,10820.3297421609,14769297
