Period,Total SIPA income,Total wage-earners SIPA contributions,Total taxable income,Total gross wages,Total SAC,Total autonomous workers SIPA contributions,Total monotributo SIPA contributions,Monotributo integrated tax
68,23863327.4707766,23136588.3617257,80824475.5219409,70928425.1428683,11821404.190478,471522.448482921,180520.49689303,106708.805249937
69,20923987.8023624,20154390.6029143,71106878.6913675,71001089.7937512,0,513749.233395374,181943.909031329,105577.22431627
70,23873497.7260286,23104698.3363402,80735244.6764782,70849629.9840281,11808271.6640047,501280.346903937,188969.346444616,112213.851914069
71,21064347.5621591,20314252.0988088,71630227.0802219,71515514.2052283,0,472610.271465426,198088.991509085,113423.143393959
72,24471306.8740551,23699079.7544643,82771770.8377347,72642977.8209938,12107162.9701656,503265.407941225,191759.554659808,110288.795699735
73,21633407.5566412,20829240.8933992,73471427.2411206,73362966.7705739,0,529649.241987182,194819.264503064,113854.509645281
74,25032951.6886483,24242859.9052358,84653576.6382272,74312978.408342,12385496.4013903,517229.43051205,193672.937651615,113127.736069798
75,22036159.3975052,21253090.6485986,74894269.4116979,74782716.8652607,0,512446.880886642,192875.472873817,111066.278780221
76,25472039.5679711,24730938.3841903,86255484.2556335,75711100.788118,12618516.7980197,469571.731806031,194384.211813283,110207.485944897
77,22534646.1399653,21756567.9502293,76633890.2026362,76533352.4003036,0,498700.378282262,199420.266763574,114225.063843142
78,25727916.9251228,24922098.8584297,86933260.4412791,76297397.9276073,12716232.9879345,518961.167030378,205080.434983678,116823.520970043
79,22628844.6704689,21844641.5554578,76971416.9059793,76854387.1220999,0,508974.790159516,196798.260098639,112042.94964699
80,25916959.4988143,25086297.8804511,87522445.7374601,76807786.0629137,12801297.6771523,543145.324985891,205486.775806614,117185.025101054
81,22956068.1449775,22107699.1273243,77845967.7297706,77731919.5695987,0,563039.557882387,204312.6490207,115738.301071671
82,26441002.4150093,25576917.6364285,89255954.0891037,78331615.8587888,13055269.3097981,567391.038333834,212251.306763276,120632.047833758
83,23320087.9804326,22430671.6743882,79053910.810072,78927161.6360488,0,598850.416011944,208175.630395189,117700.370910404
84,26995389.2557399,26100993.3304198,91075042.7646279,79936379.9672914,13322729.9945486,602411.496215087,209038.184414171,118494.635272597
85,23929404.6318985,23066116.4437885,81244048.1469428,81134295.7821662,0,568417.529842022,211970.809440051,118428.355468458
86,27492498.454515,26594230.6481026,92768487.0155381,81414108.6694156,13569018.1115693,594343.438808307,217974.366926395,122785.715253836
87,24375745.0076859,23475050.6311128,82713344.9851572,82562716.2103685,0,609893.724457505,208427.682057762,117675.671511186
88,27908505.3986951,27050099.2326429,94397125.7216498,82823920.2062337,13803986.7010389,557640.099125612,215117.625852356,122354.915820295
89,24529403.7353827,23649719.3541783,83342008.6811101,83196203.4975875,0,574350.141477081,218174.204281791,124514.336350764
90,28333345.6929488,27464260.4942205,95856306.5170503,84100861.2999011,14016810.2166502,560229.736502677,220850.604010596,125721.226021446
91,24999316.7006025,24146022.4515809,85053356.826557,84903008.1172383,0,543571.54423988,220942.28771583,126829.167236914
92,28739092.8847028,27853916.5478857,97266705.5783065,85344537.2037741,14224089.5339623,573610.793975629,222116.580772763,127784.231526812
93,25426907.8110128,24531028.2946926,86451369.5862205,86301230.0790991,0,586913.083571332,220399.501048528,126524.188143327
94,29352575.4478589,28454796.8400349,99241692.8035433,87073850.1323185,14512308.3553864,585386.355688819,222693.251906534,128141.428898172
95,25984272.4375854,25065924.5435013,88334395.8187718,88182328.2894506,0,611216.585634939,219504.885146508,125180.6047181
96,29939548.2424851,29027820.0721956,101261708.776839,88867542.1268244,14811257.0211374,604533.706194765,221106.181133831,122983.261372759
97,26339856.610833,25385604.6684273,89444646.5887489,89316024.0918466,0,648847.729784336,219114.20549569,123271.43875097
98,30401476.5572665,29434575.4725496,102702573.340597,90129396.1547105,15021566.0257851,652256.998902989,226405.266601091,126055.456018304
99,26931346.1961103,25981062.7797969,91564219.8651175,91431623.8708401,0,638835.155470377,224460.994229555,124267.523733501
100,31048949.9727207,30067075.7168376,104896466.314448,92057327.0840494,15342887.8473416,665968.362002004,228650.206212749,124650.982383407
101,27295087.0691031,26285505.2503573,92613657.4401256,92471287.4290075,0,694510.919175541,227707.660804586,124804.626808101
102,31436552.2810135,30399917.4013633,106016426.134426,93047165.5905723,15507860.931762,707339.546636457,236685.125382255,132300.296616416
103,27674464.1552969,26692273.2332743,93970196.2456831,93836207.7712701,0,647687.461045657,239762.654054128,135344.009889727
104,32074835.7943293,31118326.7471027,108454682.503232,95188330.2074918,15864721.7012486,636079.989917851,230134.642692505,128992.020880431
105,28202632.0791766,27251438.5671087,95962814.6336259,95833965.6102674,0,625866.886940027,235480.339495554,128351.836617709
106,32483919.6310985,31541785.2675255,110052638.036193,96601798.2143419,16100299.7023903,616495.380236602,235497.234229972,128773.927294817
107,28802442.3668664,27821816.7149638,98026054.5103911,97916527.2315444,0,651545.34536627,237773.298467712,130438.582955219
108,33159478.2206254,32152498.8161485,112173729.529258,98472757.3420949,16412126.2236825,679768.242008901,235828.841029376,130546.173483698
109,29148410.665417,28116512.3418557,99020067.9420987,98883816.6268229,0,696462.607731774,241677.503513203,133940.303309
110,33349206.6177111,32366454.0713263,112854400.666694,99050460.6776028,16508410.1129338,644839.183837263,242978.891801786,135620.67249387
111,29375382.7781067,28390304.9678133,100001732.955613,99859740.6725707,0,655454.374956811,238248.615021325,130535.457593247
112,33577390.6322248,32577131.5231343,113568579.493497,99677099.1745092,16612849.8624182,657972.062860765,247527.34530947,135371.001314765
113,29403567.2196791,28403322.351426,100028301.841854,99892489.3290447,0,655676.372097618,248836.556910891,136759.913206481
114,33927808.9813317,32947221.9192864,114901006.943907,100851540.835309,16808590.1392181,632986.214355751,251559.952172123,137201.279310635
115,29831515.7632784,28841335.9341528,101545731.047736,101410618.874837,0,643340.369186562,251263.923555181,136536.480548332
116,34549381.9301706,33532256.18851,116949910.469318,102646962.474696,17107827.0791159,666450.96099752,255702.898265237,135674.11771127
117,30413269.1272137,29411282.9270293,103537786.579236,103401209.545865,0,651716.358050016,255047.894845505,136031.353269939
118,35234163.4842725,34183375.3670702,119165064.849085,104599082.691785,17433180.4486308,687787.254591704,264405.682326681,140850.257548398
119,30848299.89005,29768101.2058039,104776227.475784,104644795.538193,0,733460.583662392,252519.156461605,134598.491603062
120,35472655.8252951,34389495.9768486,119814119.309507,105167560.468908,17527926.744818,721304.852440599,262440.058457008,142021.339355639
121,31194878.9269562,30121514.2706554,105978951.792544,105844013.763465,0,718622.009514666,257170.576941539,139388.671206631
122,35705105.0232591,34683429.3299922,120904704.124437,106109043.998502,17684840.6664171,665335.271784224,258226.518663651,140162.718312864
123,31598368.36087,30565990.6848654,107550777.231214,107400275.731461,0,674261.319347451,260440.676470191,139536.685981306
124,36321048.6558357,35275195.1627839,122873179.480536,107842785.365211,17973797.5608686,689609.111232078,258826.337692386,139168.634467652
125,31762488.7375672,30637294.9726859,107713087.813296,107571218.038384,0,740191.871661282,280015.712963342,149980.25750944
126,36569386.5050028,35481926.1842245,123508117.912688,108406583.579063,18067763.9298438,719230.125570809,269067.158263855,141661.481348102
127,32176335.5707813,31059515.4795897,109165567.484671,109034491.483939,0,733883.410443843,278951.226293843,148550.649219929
128,37023957.2067411,35917125.4478501,125025566.233842,109748251.10824,18291375.1847066,742259.260520285,265261.868010993,141872.329085381
129,32592020.3288765,31491509.224453,110669007.521358,110518228.892397,0,735917.484617232,265506.299103529,141553.315289658
130,37544256.7155838,36416864.4525714,126824930.686179,111329328.571762,18554888.0952937,751126.596560587,274127.060446745,145912.294292892
131,33012685.1856177,31897523.1006874,112194477.621231,112060590.469278,0,743175.430984219,269825.793354158,145944.086559792
132,37906275.7154643,36786763.0861305,128119400.497562,112465229.625155,18744204.9375259,745971.373070106,271823.577950323,145310.96901911
133,33563395.1955271,32465184.4973557,114209112.676564,114083501.14806,0,720816.312930536,275593.863349561,145429.316987573
134,38790969.053396,37605500.707227,131050018.456652,115044024.831687,19174004.1386145,794304.24974431,285381.419428977,151118.109993968
135,34069063.1857957,32863835.1740016,115651197.646519,115516462.637139,0,824335.439008955,277001.511837147,148415.801354325
136,39126314.0908664,37930024.5397017,132141132.04847,115980635.461384,19330105.9102307,807019.28828403,282720.992105259,152213.243964859
137,34337284.8466279,33093095.5444766,116402299.690735,116262310.39427,0,850365.764152516,286079.448022256,153920.128537876
138,39272662.1702091,38092047.7181858,132702374.10785,116491337.626008,19415222.9376679,784979.048774162,287322.329206054,154732.962918697
139,34707664.9033177,33533417.1126761,117951516.266276,117815758.241704,0,785031.391276842,283283.001910214,151333.42493518
140,39981344.62924,38795725.2455839,135207513.968406,118680665.562547,19780110.9270911,808574.591577822,275550.485815269,144991.866089986
141,35189062.1232909,33951319.3573379,119469102.240323,119329172.489722,0,838282.65467391,293029.12397709,152044.267574299
142,40517387.8194571,39303793.1907422,136920113.641166,120187889.626697,20031314.9377828,811034.696200024,296118.089109478,152059.7762934
143,35713174.6578924,34534834.6230407,121524739.72899,121371112.249212,0,787205.231281228,286963.987612032,148815.451369191
144,41070550.2307498,39918404.8327027,139072030.438228,122069133.229325,20344855.5382208,761484.688054698,287237.935395017,147746.820853398
145,36013387.3907075,34852776.5220929,122593009.838688,122445489.288713,0,751301.663073692,301269.417406943,154342.554477124
146,41440689.0706501,40295519.4301705,140297428.066135,123145245.58462,20524207.5974366,731505.477128134,303804.079552391,156942.976855833
147,36659594.8556149,35499600.4434774,124840895.645138,124683714.622741,0,744603.621200083,304499.784732117,158415.723150475
148,42063691.6495538,40808987.6013148,142097740.729309,124729043.954594,20788173.9924324,839626.786892972,303615.53047714,159231.04409841
149,36933873.309544,35708666.2902502,125537182.359691,125406744.448177,0,806355.337657856,307125.312521242,159609.098735216
150,42412712.8159079,41184814.9720506,143368780.460096,125853642.744205,20975607.1240341,802745.438401975,312748.691846198,160576.733727333
151,37257493.2834863,36020562.5275958,126637996.491199,126494547.802265,0,818788.748979687,307512.024207233,158042.832433739
152,42998994.8283111,41693470.3675299,145229860.546764,127495333.596077,21249222.2660128,878988.968661487,313617.041152354,161312.072810563
