Period,Mean real labour income,Total workers
49,6377.1885885397905,11071002
Period,Mean real labour income,Total workers
50,6707.412091764375,11090927
Period,Mean real labour income,Total workers
51,6983.550793825222,11034515
Period,Mean real labour income,Total workers
52,6947.563015944383,11081085
Period,Mean real labour income,Total workers
53,6551.738489020526,11090082
Period,Mean real labour income,Total workers
54,6353.344117909633,11128369
Period,Mean real labour income,Total workers
55,6398.349596565184,11222938
Period,Mean real labour income,Total workers
56,6478.851910423711,11266005
Period,Mean real labour income,Total workers
57,6551.805082683104,11075974
Period,Mean real labour income,Total workers
58,6540.075388650309,11044623
Period,Mean real labour income,Total workers
59,6701.272072254877,11127125
Period,Mean real labour income,Total workers
60,6711.019789123183,11167484
Period,Mean real labour income,Total workers
61,6603.971996698246,11221756
Period,Mean real labour income,Total workers
62,6604.744150415751,11245073
Period,Mean real labour income,Total workers
63,6689.501717717994,11267697
Period,Mean real labour income,Total workers
64,6734.374065260234,11319635
Period,Mean real labour income,Total workers
65,6774.426536394227,11379403
Period,Mean real labour income,Total workers
66,6783.35317620783,11440815
Period,Mean real labour income,Total workers
67,6768.38638567795,11509625
Period,Mean real labour income,Total workers
68,6781.062976105013,11541375
Period,Mean real labour income,Total workers
69,6787.282087959405,11559773
Period,Mean real labour income,Total workers
70,6781.9574411313915,11632494
Period,Mean real labour income,Total workers
71,6832.12978336341,11607181
Period,Mean real labour income,Total workers
72,6884.52785748933,11676764
Period,Mean real labour income,Total workers
73,6906.606177360159,11738621
Period,Mean real labour income,Total workers
74,6968.354634637461,11781069
Period,Mean real labour income,Total workers
75,6967.021539524795,11805136
Period,Mean real labour income,Total workers
76,7022.732247347413,11826638
Period,Mean real labour income,Total workers
77,7065.582772707243,11875708
Period,Mean real labour income,Total workers
78,7089.182332511732,11870053
Period,Mean real labour income,Total workers
79,7128.849577518314,11886033
Period,Mean real labour income,Total workers
80,7139.355836140761,11920148
Period,Mean real labour income,Total workers
81,7150.570467131722,11902407
Period,Mean real labour income,Total workers
82,7171.941352436938,12051575
Period,Mean real labour income,Total workers
83,7198.121838086909,12134891
Period,Mean real labour income,Total workers
84,7234.993842086105,12112481
Period,Mean real labour income,Total workers
85,7289.965135819282,12163751
Period,Mean real labour income,Total workers
86,7327.544508660493,12266547
Period,Mean real labour income,Total workers
87,7365.323084753599,12288803
Period,Mean real labour income,Total workers
88,7435.141822271293,12259739
Period,Mean real labour income,Total workers
89,7436.377843145612,12314093
Period,Mean real labour income,Total workers
90,7478.368744036523,12303233
Period,Mean real labour income,Total workers
91,7508.437539522404,12351163
Period,Mean real labour income,Total workers
92,7536.014313936766,12415592
Period,Mean real labour income,Total workers
93,7568.469301987841,12519843
Period,Mean real labour income,Total workers
94,7637.505027724711,12495573
Period,Mean real labour income,Total workers
