Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18034497.499367,17367019.5855732,61396751.180196,61396751.180196,0,394108.180340275,180775.09686771,132278.052265445
50,22385764.1527932,21648646.0020164,76538155.1354227,65604132.9732195,10934022.1622032,465703.581884386,175132.932221331,137545.195244366
51,20234056.7711665,19557502.2670642,69201837.7522827,69201837.7522827,0,405476.538367457,168246.904025317,146901.516727808
52,23483163.7309384,22800277.6964896,80693096.3076113,69165511.1208097,11527585.1868016,419597.106877838,160777.181539976,146445.351472853
53,19146816.254714,18529100.6215051,65580466.4835956,65580466.4835956,0,378658.160597498,140524.226328756,140761.780403749
54,21810280.3571705,21160668.4623184,74903236.5972534,64202774.2262172,10700462.3710362,425811.298341676,125573.370686728,140324.608319577
55,18980756.5787828,18385522.0533272,65095158.2750847,65095158.2750847,0,381129.270811297,115652.520523482,140646.763029675
56,22397188.7827913,21792373.1554342,77128525.8789395,66110165.0390909,11018360.8398485,393019.012142055,110280.791262627,145022.605646437
57,19615633.2382376,18922773.9883454,66963570.8771658,66963570.8771658,0,378297.632258293,231105.10456155,119223.590103333
58,23378790.7203935,22694454.1202544,80224936.5686824,68764231.3445849,11460705.2240975,362617.776144388,232427.543355756,127558.97234145
59,20578914.6776703,19886201.2196337,70287204.1445025,70287204.1445025,0,377360.511465341,223852.144990663,130715.43082937
60,24419598.4120469,23685871.6563097,83697046.4213687,71740325.5040303,11956720.9173384,412542.037858258,224459.021316239,138179.566518179
61,19446933.4382352,18753634.0126449,62929071.0538336,71195705.1024942,0,353916.305609578,251308.902906091,125820.310106618
62,21970032.2997489,21267538.5874926,71371446.577601,69278745.9918297,11546457.6653049,370331.122204165,242169.229853259,128561.943141318
63,18061907.8282328,17415118.5267505,58676826.5236093,65722627.1722019,0,337262.858522076,224744.274099132,121117.384087286
64,19818011.5998267,19200364.5609438,64704914.8045771,62155156.1611251,10359192.6935208,324898.340178951,210506.785363329,117488.447629411
65,15851385.0013307,15248005.3962422,48714835.2312587,61901140.1678812,0,323734.336312092,200133.164224877,113588.720787943
66,18844983.054924,18247154.4675523,58995553.8146578,62532043.0037032,10422007.1672839,320087.638554396,201073.0339134,109525.592719891
67,15710193.8603894,15080452.409575,48938002.9229916,59933007.6253539,0,359860.33290278,196471.312890867,104871.150029721
68,17902042.2470529,17264995.7463398,56474693.8168181,58166443.4546368,9694407.24243947,365703.308487677,197612.98762775,105328.863710973
69,16312473.6921639,15705373.1564909,51381074.2440487,60723011.799363,0,319021.354201584,208030.960291905,114354.601684911
70,18377075.2557028,17768088.2300221,58302006.9408312,58705837.4262461,9784306.23770768,352387.820166766,198692.572963865,82723.7607858219
71,15775798.0054219,15195825.0058717,50045408.2653347,58224351.3432237,0,326486.177575674,195594.321178903,82703.5725651787
72,18779353.6968703,18195055.4514344,60057714.0149441,59580836.3776757,9930139.39627928,331292.678861731,192756.809983281,86069.6522727518
73,16443334.3623476,15883334.8083319,52687445.1081888,60247696.7197679,0,306408.92285165,189212.266912269,91969.0917883151
74,19588544.635177,19020629.9622262,63187168.0986197,61761722.5164252,10293620.4194042,308120.574688555,191508.092090963,97551.437387447
