Period,Mean_real_labour_income,Total_workers
49,6421.80382188919,10921644
50,6786.13483538819,11044406
51,7094.82089328529,11033276
52,7051.70669476592,11053255
53,6677.50779441193,11056328
54,6486.76481478895,11112610
55,6521.83541945801,11194364
56,6617.24643359544,11200955
57,6732.55475099859,11131472
58,6725.58191784654,11278755
59,6848.21489294141,11441722
60,6864.12219168918,11559243
61,6811.86864411163,11499225
62,6712.55529028831,11454332
63,6331.53688578529,11583591
64,6012.82687189068,11552257
65,5980.7396309251,11484302
66,5964.69692516807,11534098
67,5814.12701750824,11625552
68,5633.24553537283,11738891
69,5931.41495321902,11516006
70,6364.4342048338,9401693
71,6093.27890464604,9905628
72,5980.18887666563,10445166
73,5928.12774511113,10784959
74,5978.57260588475,11098718
75,6004.5474242825,11564673
76,6161.87510881741,11639225
77,6273.99236007898,11658888
78,6403.95190399672,11764580
79,6522.1142105131,11812719
80,6614.6677805482,11915672
81,6690.04228394325,11909872
82,6741.42070419853,11927039
83,6790.67431561384,11963082
84,6871.10423695838,12014869
85,6907.90395538608,12065293
86,6951.82467047527,12151349
87,6982.05689943774,12251754
88,7059.05382934558,12268437
89,7093.75291265411,12384646
90,7139.83938091753,12401266
91,7172.79487519728,12474474
92,7241.25661998449,12546828
93,7271.97528025661,12661291
94,7322.56597873325,12659394
95,7346.63840061737,12730559
96,7409.56620929439,12809006
97,7458.98932629259,12798680
98,7497.55978747402,12883791
99,7558.25165875858,12975839
100,7576.1768387438,13024331
101,7616.50328300653,13075712
102,7612.82528429059,13122422
103,7633.05979210751,13209213
104,7665.65478309075,13197492
105,7718.20622500745,13232743
106,7794.64506124167,13340895
107,7835.48064273713,13366277
108,7896.08714605162,13428299
109,7915.83863463538,13452047
110,7932.45103988633,13533102
111,7977.68066645429,13585493
112,8008.40389939282,13678124
113,8048.13451931884,13702744
114,8088.72081304066,13711804
115,8097.1176462719,13750907
116,8147.4345753143,13800117
117,8187.89809726187,13872810
118,8215.44398359444,13863095
119,8237.81327434675,13838270
120,8249.11456962973,13931342
121,8318.6303097343,13918040
122,8355.82257354457,14012348
123,8397.95937344236,14054532
124,8421.84683082732,14129298
125,8445.89160113532,14104717
126,8474.75912136725,14187000
127,8494.62380861673,14283177
128,8506.41067225414,14318847
129,8539.14921929727,14379263
130,8588.91502525357,14416847
131,8658.07220980272,14378063
132,8650.60043097189,14502380
133,8686.08536011926,14504593
134,8663.6773117704,14545399
135,8692.07371778423,14646039
136,8708.94171389656,14655405
137,8751.71243647286,14683403
138,8750.84003311917,14712151
139,8765.91596598434,14771493
140,8774.46735424938,14794015
141,8806.73523771442,14903413
142,8820.34705426768,14917168
143,8812.36806870688,14973418
144,8823.71320347142,15013626
145,8846.6152383876,15025227
146,8847.51560774057,15096705
147,8859.77534914926,15128791
148,8886.39202524406,15163489
149,8933.33750438234,15147452
150,8962.91288369953,15170095
151,8989.83877278607,15203069
152,9015.17458896066,15259700
