period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
51,0.854481648620842,0.14551835137915803,0.0,0.9953156564146461,0.9946648366549331,0.9967206747277243,0.9963629205115039,0.8420240009249087,0.9007870243541155,0.028242747525556014,0.02539485439980617,0.15329165548973744,0.09387781230081758,0.0,0.0,4833.1614287494913,3735.7053629208031,2684.2317987970882,nan,4520.4527317689935,4504.214139575005,3438.7937535690698,0.5845807342682481,0.657238001394299,532.7751025455533,543.27907287290918,371.6611661303437,834.11749926376058,0.5856504102058261,0.3413582566246015,0.24429215358122452,0.28218170782819213,0.24776023904740088,0.26580584957670733,0.24500017355043863,0.28209952650441478,0.24764754786785542,0.26430972073289771,0.24313746987573231
period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
52,0.8479530501639542,0.15204694983604586,0.0,0.9953290890985482,0.9946844551000702,0.9967300784230323,0.9963762947682584,0.835833524760229,0.896716857224368,0.03264441420104566,0.029988149578651684,0.15949556433831932,0.09796759787570225,0.0,0.0,5207.8765672067748,4048.3731516617677,2881.0787738982826,nan,4854.0940598489778,4856.4155596509408,3702.7293308812982,0.6307530110421017,0.7108072238548961,502.37646303301574,513.3326869704772,345.32529672076771,797.63546718724638,0.5785618311979208,0.3370345640300555,0.2415272671678653,0.28049910088710595,0.25046854788361722,0.26320835541750104,0.24648688389114343,0.28043474082982683,0.25035658446364351,0.26139727496950033,0.24463470100887119
period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
53,0.8393733170266673,0.16062668297333266,0.0,0.995416590290605,0.9947540544235551,0.9968079976311671,0.996423741913826,0.827449697550796,0.8876808602511502,0.03746224672522948,0.035947688088569914,0.16796689273980908,0.10707319417240488,0.0,0.0,4536.8294494937045,3553.3620874305989,2544.3077322792137,nan,4216.7772953052117,4237.0829584638959,3214.3499546055768,0.5782968791402331,0.6578227960112449,559.76213875795293,575.27733623305846,409.84611719173103,831.01259445473272,0.5283181940167129,0.29882072601306225,0.22949746800365062,0.28616828022515262,0.24933321502595915,0.27082403431293028,0.24652055286165306,0.28614452564020132,0.24926356223256207,0.26905519896828795,0.24469276212213673
period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
54,0.8300684039902193,0.16993159600978067,0.0,0.9955015000124384,0.994859436082517,0.9967148707373051,0.9963138575102557,0.8187890498672727,0.8828271057784187,0.03978044726169815,0.03815502571119566,0.17671245014516565,0.11203233030409838,0.0,0.0,4658.0720039499956,3617.4808676805724,2601.9307105673797,nan,4308.6686323438716,4334.1571001371694,3261.3417237083281,0.5976881397282702,0.6930078569334038,517.24692639526006,528.17905658381903,432.10261976040482,702.94449182960682,0.5674496479682333,0.3380449908732505,0.22940465709498273,0.28498743618259437,0.25316800793392813,0.2687989431261335,0.24998889410452405,0.28496385238540695,0.25309932284296555,0.26704285689333085,0.24818763278914835
period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
55,0.8188661186215929,0.1811338813784071,0.0,0.9957662281886633,0.9951275489506257,0.9969690294604573,0.9965710287844709,0.808148902419595,0.8757044487509793,0.04434349521691846,0.043622618973197365,0.18761732576906825,0.11942310019964646,0.0,0.0,4431.1698197149026,3425.4934032429146,2464.2712344983565,nan,4074.8978446969318,4112.9839113005455,3085.8031420223879,0.5645728780816974,0.6536587838260054,492.89615923060148,512.41972055705139,410.6673821215623,678.2826321236879,0.4993055262123026,0.2770483801185038,0.22228475395433997,0.29557951487126349,0.25698863563989194,0.27897766989228928,0.2539564335621291,0.29555648283811792,0.2569464292623575,0.27742527056782457,0.25235016218855183
