Period,Mean_real_labour_income,Total_workers
49,6414.78904699531,10914398
50,6778.90225184158,11021763
51,7092.02100217064,11059493
52,7113.98164433727,11048388
53,6705.54599729676,11064497
54,6521.17321865806,11128156
55,6554.01964535573,11235296
56,6660.1842529205,11156745
57,6744.03429129675,11057148
58,6741.66175252587,11247506
59,6886.42921069284,11410134
60,6890.54533395775,11521898
61,6808.84926639221,11482379
62,6723.17180647536,11421402
63,6342.54075613813,11521980
64,6004.7550431554,11538154
65,5984.66038142344,11452346
66,5961.57826280046,11487356
67,5872.63427761974,11551134
68,5678.46307194578,11654899
69,5989.56764548627,11437715
70,6367.31026790179,9963137
71,6406.53777697044,10071743
72,6333.03107301379,10356449
73,6303.7386212833,10775107
74,6315.50141002429,11076134
75,6300.86701119085,11399391
76,6361.05611022599,11449023
77,6468.40760801477,11492078
78,6507.20766335158,11535890
79,6546.64327678454,11576455
80,6614.83859634324,11636476
81,6690.47824444829,11658931
82,6764.02863038832,11665766
83,6788.74578088348,11750994
84,6877.93250502404,11772131
85,6955.48427930854,11827706
86,6988.53383892926,11865698
87,6989.7210825954,11923303
88,7043.55969627219,11956480
89,7087.21745923632,11987452
90,7105.49345233453,12052444
91,7131.65317561165,12129474
92,7135.84194160169,12220040
93,7187.40969259288,12250902
94,7207.47665210299,12270356
95,7221.14882405726,12373421
96,7283.65570888272,12430772
97,7305.68816616654,12446508
98,7305.07551397583,12478386
99,7335.05938459368,12521512
100,7313.70296964026,12566944
101,7347.80518192927,12635127
102,7380.63578738303,12700940
103,7391.78586980458,12771140
104,7457.53635149721,12786125
105,7474.67838459212,12860141
106,7508.7545874518,12891874
107,7535.10152400622,12940243
108,7556.21819043042,12968420
109,7567.75229502505,13009104
110,7599.45682245314,13041257
111,7633.25458009877,13078059
112,7670.05909960832,13124753
113,7708.49009289716,13145240
114,7754.72985926659,13176275
115,7765.48072678946,13227377
116,7777.39088271845,13293038
117,7830.50495999275,13261765
118,7855.08345410688,13271972
119,7859.64278175194,13292756
120,7888.80099899217,13308886
121,7896.09596472468,13324824
122,7905.54277950573,13410280
123,7924.65531275856,13404961
124,7916.8402238417,13450794
125,7996.55220787088,13484016
126,8037.51124281082,13527682
127,8048.00142296858,13562603
128,8086.14644128262,13599959
129,8126.86070136122,13575775
130,8145.87269566352,13677966
131,8159.53246371018,13663086
132,8191.97051405106,13747454
133,8211.98971705553,13765880
134,8237.9391657552,13819260
135,8226.11765785225,13851745
136,8278.22904445742,13836819
137,8290.56034081972,13869427
138,8304.68306398233,13867825
139,8323.34958073639,13936632
140,8349.85194613136,13979086
141,8397.55642741837,13969936
142,8406.37314829687,13999566
143,8439.37965122909,14063942
144,8434.66661769256,14089011
145,8468.63486046585,14048414
146,8471.11370135458,14084860
147,8505.85499260758,14152004
148,8533.46388353984,14122966
149,8530.74592280212,14197540
150,8559.31635535054,14294460
151,8613.80645382566,14246413
152,8627.65371589117,14284513
