Period,Mean_real_labour_income,Total_workers
49,6414.78904699531,10914398
50,6778.90225184158,11021763
51,7092.02100217064,11059493
52,7113.98164433727,11048388
53,6705.54599729676,11064497
54,6521.17321865806,11128156
55,6554.01964535573,11235296
56,6660.1842529205,11156745
57,6744.03429129675,11057148
58,6741.66175252587,11247506
59,6886.42921069284,11410134
60,6890.54533395775,11521898
61,6808.84926639221,11482379
62,6723.17180647536,11421402
63,6342.54075613813,11521980
64,6004.7550431554,11538154
65,5984.66038142344,11452346
66,5961.57826280046,11487356
67,5872.63427761974,11551134
68,5678.62785050715,11655382
69,5989.32191199784,11431158
70,5864.48545654583,11441818
71,5896.3127355502,11502021
72,5929.1123905012,11601193
73,5953.31350559699,11791605
74,6010.8640094138,11852540
75,6010.10063309108,11974355
76,6098.63907157706,12017189
77,6126.16702747357,12059675
78,6160.54201911272,12064938
79,6159.82667254822,12132975
80,6211.21792310519,12165101
81,6259.93171608962,12146229
82,6257.24877580087,12169008
83,6302.91394659511,12237195
84,6360.97193266459,12255351
85,6382.28536171475,12291776
86,6409.78632874587,12303811
87,6437.08376777953,12298511
88,6491.91163433354,12356011
89,6551.24371788561,12379834
90,6599.37946120995,12390344
91,6624.43842796313,12445336
92,6646.68842855855,12497566
93,6664.59608746566,12480939
94,6687.17420325594,12552957
95,6703.64040863161,12577759
96,6715.36058065066,12592380
97,6748.80160237414,12644115
98,6751.58305766243,12662173
99,6772.07436247278,12673302
100,6766.70763594126,12787838
101,6807.94744145273,12837043
102,6828.61750033668,12909082
103,6832.63456959627,12957793
104,6881.9256117233,12992106
105,6882.65007265322,12972504
106,6887.59116339523,12995099
107,6907.43187704154,13032340
108,6943.87918189056,13047649
109,6950.7613303623,13045111
110,6957.47311840449,13123541
111,6981.49173763596,13086447
112,6999.713256676,13043458
113,7034.76016564085,13052729
114,7013.94361145336,13091743
115,7033.13134249999,13051203
116,7055.99389064573,13065080
117,7061.19033339694,13083869
118,7087.85703323521,13161994
119,7153.2672605923,13114082
120,7152.99874491926,13164599
121,7141.0973080417,13186723
122,7168.17800969549,13182036
123,7151.23747495463,13230983
124,7154.45666891702,13252800
125,7178.23062407157,13298769
126,7197.07759232363,13274706
127,7211.91197865138,13308625
128,7220.64548173684,13294771
129,7235.56280034178,13274021
130,7243.66910680844,13330558
131,7274.41028701605,13323701
132,7292.49691807439,13317718
133,7324.4407921993,13345032
134,7357.23842375595,13395773
135,7349.96100050881,13445600
136,7380.82451599638,13438429
137,7401.90482027537,13467418
138,7401.41584128945,13495627
139,7376.60583064223,13570132
140,7395.62054215064,13617218
141,7417.15930066451,13582406
142,7440.9530015711,13618763
143,7451.08032106943,13599199
144,7454.18262092096,13629231
145,7472.11751879718,13625554
146,7514.7235492058,13676785
147,7520.6394384354,13679110
148,7543.34928807082,13656911
149,7503.12810265878,13697130
150,7520.34096106759,13689064
151,7568.40574896634,13658300
152,7561.34672072103,13693822
