Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.6188669,17348424.3044446,61294383.3095153,61294383.3095153,0,371077.892968079,186193.971362136,135449.214417351
50,22157499.2341788,21420846.3579256,75698211.0792046,64884180.9250325,10814030.1541721,449590.592220506,181303.384351026,151084.142402353
51,20233959.3615849,19481047.9018705,68948168.7444157,68948168.7444157,0,479075.444673333,169295.89556962,149343.027816335
52,23711099.340712,22929508.1705452,81128439.104295,69538662.0893957,11589777.0148993,516987.680878167,162008.72253143,146563.952510206
53,19318558.8094962,18652836.7134315,66019109.634082,66019109.634082,0,425976.651435597,141481.176969882,140377.525227439
54,22035975.6793422,21394352.2957855,75696584.2068533,64882786.4630171,10813797.7438362,415298.321746476,127089.694721227,141764.810127232
55,19225382.5714869,18603741.720877,65799884.3882005,65799884.3882005,0,399075.404357142,121633.121774462,144189.0349691
56,22564836.9054479,21903346.743288,77437977.0286537,66375408.8817032,11062568.1469505,439140.631379141,116461.810362377,151268.17202623
57,19510720.9348717,18772632.0522002,66351902.7083651,66351902.7083651,0,413586.258336625,238137.823326839,123378.287154311
58,23339052.656364,22600878.1366645,79882706.2211742,68470891.0467207,11411815.1744534,415889.735639967,230582.912895283,131002.673091904
59,20676340.3358436,19987346.5543269,70658358.7383324,70658358.7383324,0,367663.677083727,225108.785774441,137459.026655012
60,24442783.390504,23718443.3956191,83772244.5237371,71804781.020346,11967463.503391,396743.97044938,227007.358244038,143698.094559182
61,19425279.3963776,18694163.0781907,62655549.6102329,70961222.6214461,0,385120.323093544,255380.671773609,129450.461885458
62,22128007.929654,21409449.6656469,71778714.4057313,69714099.3486738,11619016.5581123,396657.897900116,234931.164644349,124241.716375217
63,18144968.4047922,17507481.7642189,58906927.6239573,66038620.5698344,0,349907.588704731,208838.907550347,112485.920454584
64,19836641.3035061,19240579.5549017,64744975.4296404,62201099.778605,10366849.9631008,316139.72116797,201450.048869671,112102.826524005
65,15838280.4823216,15266786.4777722,48722220.7070428,61869622.9419318,0,293358.556230833,200443.796049829,110988.074669527
66,18778360.1188109,18212473.0018592,58758310.1698221,62353425.0747698,10392237.5124616,294460.186874524,196186.538477386,107486.273713936
67,15860188.8718915,15266336.8334218,49437145.1843315,60559005.7924842,0,310256.129758465,207049.283705519,109352.321436835
68,18033791.0681253,17429822.5917796,56931853.5348079,58594550.2898636,9765758.38164393,322478.108124877,204660.127476656,109757.486777464
69,16523403.45029,15951466.786717,52151847.3923576,61544065.8247029,0,288795.94933407,205086.792036595,111505.603146125
70,19058142.3816432,18461526.848025,60494816.4913407,60862859.4474226,10143809.9079038,325173.586433243,206036.596266911,93436.2155972832
71,16228435.6949113,15647227.0459497,51443636.9916347,59783009.8686168,0,315447.262312163,202005.238842576,91080.2111526782
72,19164529.8646138,18586382.7776325,61289268.9183452,60678108.2586489,10113018.0431082,314742.845836003,197293.21754101,94444.319434626
73,16999070.4181802,16414401.8405358,54358651.5749788,62179781.3520302,0,322792.048541315,192578.317182636,98997.4456006002
74,20160627.4223957,19532178.9477419,64817946.0068634,63280151.7894615,10546691.9649102,342403.497097263,215029.427444174,101450.785874752
75,17827469.7807531,17209741.0539101,57369319.6632898,64607174.2439064,0,340163.978688434,202480.61769457,107263.043514284
76,21235313.4896131,20561348.5124583,68573631.8450377,66135888.8743364,11022648.1457227,375929.684483001,224149.601763445,105550.987011897
77,18568700.3789999,17911703.5979237,60008895.2747419,66757335.0232655,0,360868.234727921,216994.843412808,113048.147050698
78,21907144.7344313,21215554.1784978,71027896.786655,67892554.7746702,11315425.7957784,386463.418304028,231358.889648794,105383.211400929
79,19251786.6261542,18616095.8963052,62611698.5479616,68991656.8367446,0,333316.678479338,223929.224415338,112064.038506228
80,22863021.1723989,22170363.8244481,74437760.915997,70648562.8817942,11774760.480299,385241.726505709,233374.180136841,105773.487583223
81,20010286.0903441,19284953.2969577,65021524.0687227,71177459.6826998,0,408273.245853643,236113.972307932,115636.536035453
82,23489680.8585765,22710892.7190592,76422720.5330559,72078399.5488649,12013066.5914775,453739.602066642,247481.452575786,110810.121249871
83,20444841.8192635,19748107.5975168,66798662.4757061,72534563.8604739,0,377604.114205654,238860.447049276,114670.943559711
84,24028376.0053437,23305210.3688769,78569298.0199413,73725325.2227511,12287554.2037918,406925.610551322,242244.564241444,105707.802391428
85,21086606.6329638,20332831.3233136,68872383.3761673,74416540.5280523,0,433654.509300889,242232.013426671,111269.695603762
86,24508212.9777136,23743074.8500912,80165460.3307303,74926997.8300481,12487832.9716747,426814.788644469,260750.950301014,110817.698109966
87,21565550.8485753,20834080.7887224,70713271.9470078,76036172.3111329,0,409059.067201978,246049.495716259,109087.852763885
88,25159549.8063177,24381384.9760634,82447244.1025818,76789885.4500031,12798314.2416672,440005.836212909,262130.068286334,108612.751078756
89,21955245.090978,21197831.1730038,72067312.9040767,77218189.8841463,0,412452.756209785,263855.016191852,115865.92224645
90,25669957.4890645,24862101.8552354,84170226.1088542,78149615.5932871,13024935.9322145,446642.93748914,280482.271828088,115329.177874077
91,22709000.1696626,21912180.2773712,74597791.3725066,79637301.7765863,0,446503.076979417,269982.117587588,114763.853891992
92,26553844.9691682,25691279.7074699,87035715.6235264,80640266.353765,13440044.3922942,501472.356522016,282172.133603883,112743.959389041
93,23141135.2571893,22314485.823151,75997717.1705524,80979503.4924412,0,462230.897002717,282884.716168009,116476.886953649
94,26911850.5158131,26057048.1017598,88326747.3133823,81710492.6622145,13618415.4437024,482685.694552793,291488.216279801,115183.57602951
95,23526351.5193564,22661844.4046271,77245176.9750552,82122876.2077832,0,494322.505792663,289508.200197841,115252.012484029
96,27145315.0635612,26243995.0761504,88978959.4186649,82230337.4345471,13705056.2390912,518789.887113417,300751.514514705,116826.551118162
97,23824946.0269971,22959755.9692461,78280356.9418788,83154259.0252315,0,497465.482017867,288588.636467587,113051.341807848
98,27591878.8976677,26710504.7026338,90620037.306675,83651718.9970264,13941953.1661711,496975.464105355,303300.055360947,115855.250810804
99,24081038.4730047,23187419.7929556,79101229.6062573,83895814.3236908,0,501252.3804259,307858.125186291,120725.963481421
100,27862994.4335829,26942006.8558167,91399396.1501275,84305762.7028879,14050960.4504813,515635.831850798,318555.017008605,123995.327009722
101,24619449.38721,23678419.8886614,80790856.5489161,85584551.6641392,0,547576.4257139,309333.410807725,120170.945752772
102,28488219.8415181,27532068.9157409,93441997.2766936,86083699.1325375,14347283.1887563,554775.458395783,315807.233231364,122240.334500009
103,25157155.1661029,24205408.4551428,82622910.6923482,87390758.0537978,0,553316.512002127,313194.110293102,121765.840949816
104,29182070.8696117,28222317.612576,95814407.4289925,88184524.350616,14697420.7251027,553147.484923873,321041.714355188,122234.368223804
105,25569861.3024043,24644358.3618781,84152398.1409039,89048166.1052329,0,527051.69174734,313714.849828417,121051.998500685
106,29741642.1874609,28798767.5082374,97804047.4334212,90011364.901601,15001894.1502668,534342.069063123,322042.28039819,123557.613945956
107,25927907.9237444,25046377.8190485,85548341.3428683,90491950.3371323,0,476944.882594028,318740.639440284,122635.118087928
108,30035912.3483532,29056088.3099949,98715425.5565861,90772478.7032249,15128746.4505375,556975.221764846,333550.621619937,127568.849962304
109,26367213.855409,25380654.1630112,86747653.3523237,91653864.1410152,0,567450.937186041,330511.048451971,126568.152513939
