period,Total_family_benefits,Total_contributive_child_benefits,Total_auh,Total_spouse_benefit,Total_school_aid,Total_wedding_benefit,Total_prenatal_benefit,Total_pregnancy_benefit,Total_birth_benefit
49,2734350.16043429,769150.970156744,1347875.48370656,183870.104000691,338093.926038193,31526.3823338806,24077.1305853279,31658.6935432472,9202.30324894151
50,2477379.0710721,691195.429516271,1268052.4844006,184400.119829744,245542.076304456,20998.5084501751,29210.9064576864,27931.6708723083,10914.7131947921
51,2917699.64699186,904566.572509716,1553931.86249794,353100.647166009,0,3427.68829186488,28272.2424773039,68274.6358079497,7563.11359751674
52,2756313.56138864,868035.636248455,1446456.09856422,332075.995672236,0,7651.38230010397,38436.7963471556,54213.3977020749,10193.2630571491
53,2795174.27854746,651983.941091058,1253642.50840363,284415.403588367,535174.73604387,2963.34551881839,21138.0436511109,39227.9750118616,7113.02391421705
54,2827291.46962747,1170083.2953331,1281417.83113838,283463.506387765,0,4262.27989327429,40692.4994081849,41562.537068552,6701.73710393453
55,2477332.11619084,912108.961680962,1195744.49461844,265506.850230414,0,3313.79219433679,44329.3532834185,50876.2046295664,5933.34745344313
56,3910348.4398605,2134725.58721156,1259565.93983801,345441.107184082,0,6017.20836578514,88039.7773410462,63419.9744560475,13138.8454639734
57,4298955.28184956,1860159.28305272,1247158.55143378,324705.61349667,748947.797476514,5410.31196281292,73375.6709614865,29279.8648550301,10554.2742020238
58,3938877.93859074,2230764.05068608,1220883.19620096,356978.103767779,0,9241.43146997252,64519.83033329,48573.1089921066,8445.26291397342
59,3599109.6687936,1918501.09778747,1188096.3688738,338899.429955525,0,6384.15770926033,87888.1027564367,49450.610055503,10394.7851948797
60,4011961.89295399,2267425.78760671,1215955.532242,356955.85452758,0,8826.33476454865,94195.9994458094,57454.1403555487,11693.7191805119
61,4266309.08811414,1928232.33057195,1138999.25175111,330167.470120155,751592.026007215,7111.38473049712,70362.4095334242,30362.2381592399,9401.88872724604
62,3669736.53404985,1954037.25765909,1267560.96874312,324976.694746802,0,7066.37626714362,65596.2273316425,42504.8382165958,7994.17108545375
63,3308354.07920606,1717934.21404231,1155845.28700457,311941.598834788,0,7155.56382406401,61293.2617608139,45621.3356582711,8487.78414030457
64,3051358.17301921,1602501.74725369,1057614.22049697,286977.842965087,0,8464.50051935364,45333.3548958444,42990.0893593819,7514.95030676814
65,3573945.3037423,1572535.16486507,975641.666231167,280830.460077113,636008.316619114,4002.99816565245,63479.2110749803,33208.3789749041,8811.33075275378
66,3250249.78092665,1555100.35438503,1296043.1911,286803.320954177,0,7181.7781682519,66017.5723411818,31267.51765638,7874.04390280944
67,3176833.72483202,1565857.54194277,1215853.84952,292533.28643239,0,9242.06514455912,50905.3311336398,36477.6539637625,6750.90770051998
68,3280873.68152559,1622051.6834615,1285564.82994,287295.742486981,0,5749.74666316357,49222.6363374615,23653.7061101593,7238.93476422286
69,3829657.04819661,1463842.0953235,1354670.80616431,285589.272102231,632410.869171035,6755.81107102849,40436.2568794432,39655.4753988891,5611.18121263208
70,3293563.01684253,1665747.37847634,1209282.96766218,304687.208139261,0,9058.26954497593,50467.1818766067,47284.9605712046,6417.50510863915
71,3322062.62000074,1776888.74178523,1126152.28210184,310748.273076653,0,4828.19416346386,58413.751080201,37134.2148087056,7273.85449134231
72,3325389.96319955,1791420.53807176,1124223.2943774,305301.36949969,0,6662.27863714463,63844.7293812322,26214.2945740947,7862.85701736566
73,3872589.3562618,1692271.923404,1093615.92844455,299747.003836469,681700.194714841,6280.14857047801,56423.8671826897,34420.900195057,7811.51765297377
74,3253419.31892291,1785102.07860401,1045340.8296236,303107.361376009,0,9244.67369436218,63303.6499876509,39645.8654046113,7605.12529610084
75,3303763.99390805,1738932.35272246,1124569.92804888,310971.000873401,0,8353.29941767241,74098.6421049326,38868.2021194127,7778.73735403089
76,3357887.44052544,1817084.41796187,1102639.74679259,315260.793489964,0,6755.01021885807,56816.0225452278,49709.9299246567,9424.7513053253
77,4173921.90369757,1830260.42932586,1168660.19073651,319354.878225193,742160.475169334,6495.86976091616,56792.2618291525,41822.5682124254,8217.69158630617
78,3549418.19632684,1959839.48267384,1123984.03335184,321062.789920882,0,8920.92762961132,79298.0451117426,46457.6146872579,9649.49865066652
79,3537114.19006494,1877364.34045557,1214522.53488011,323576.352117111,0,8415.26464100057,55616.7656029149,50911.8597337143,9163.47916247729
80,3603971.81085749,1959346.22024427,1192499.08997317,329777.734872236,0,7265.8721205743,71130.8103839429,35234.8498727754,11201.3077518255
81,4386444.67853788,1991310.04079378,1144090.83565719,329351.588829311,772620.566332065,9229.596496943,86822.2435851975,44960.2683473512,11125.9340819848
82,3616491.16061296,1979502.75908971,1162966.82782238,330878.371689119,0,10502.3615878744,72947.4583086432,51352.5757295176,10416.186848317
83,3607544.53713976,2039129.47648213,1093201.26050426,331297.501072765,0,9672.84998740613,77471.2955146313,51293.6171354894,8107.41843407169
84,3619559.13996012,2058873.49768951,1087164.08523874,331557.582813474,0,6145.37944906143,93266.7718911261,31229.6013487561,12645.1884864209
85,4371298.55675838,1988689.37302047,1138113.36528262,334034.298119233,770849.698783763,9819.53676329835,77871.9781287934,44228.2571986454,10736.7399184947
86,3704302.7940716,2064820.54347836,1156230.16999698,336266.830257672,0,12438.613727777,65106.6854850831,62882.0895862236,9044.80670015411
87,3645141.30298721,2047239.85933142,1120331.45239269,335021.477242626,0,9987.80617166189,60161.0143083287,66812.3829716928,8082.20472124131
88,3641081.38449664,2097237.17208282,1061738.61531719,334616.618920587,0,9765.95696147559,75239.8433161332,57713.2961901686,9620.95148916373
89,4401078.17527113,2138751.83408857,1008502.03782614,336266.435785701,769022.450326419,10695.0353106858,81103.1100858221,52163.8234163001,11661.5556082169
90,3755766.62891494,2182184.82576656,1089138.32092712,337850.989794429,0,8646.91507984755,82513.8467444172,50547.2597828793,11020.2831364184
91,3686629.58050898,2205972.80921515,1011788.45485668,338418.461104285,0,9604.58514570325,87919.2086305417,28139.0909198538,10938.3944847965
92,3692005.77166464,2219624.84729958,1001793.55685354,339740.328607469,0,7980.58152496334,82956.8868141549,33634.0880386049,10978.9049205088
93,4507500.04375781,2176360.372588,1048380.19784522,342325.835849777,798264.927339979,6368.10471499835,81576.9560393563,49568.2644130972,12187.8291933489
94,3735001.21299169,2182518.53532203,1060446.87344103,344079.977892253,0,7196.06844732655,90581.2025085269,41363.19935761,12334.164126794
95,3687665.56379852,2240229.4028085,965734.121863342,340799.897654944,0,12361.2882117513,90770.6254145837,32694.0432244552,11386.9602155364
96,3696503.1718884,2213850.33684233,1026621.66500368,336253.536245816,0,11340.3474651769,66150.9131311359,35602.3166574715,10215.3460081091
97,4458805.47366419,2203667.30389407,1015461.53286634,333674.383004338,792973.843338421,6046.18364914922,70724.5740603029,34374.4838210971,10361.7943234993
98,3668521.45752979,2229081.64558776,975803.336807931,332004.689122253,0,7577.31325206203,72842.9706864147,44561.8978631103,10383.6350847114
99,3675245.2968682,2250535.5797575,947965.691147733,331197.52366399,0,10237.8739582298,87442.7540394459,39301.3927161565,13533.7746572164
100,3636321.20096958,2184381.15172849,989714.497911538,331695.043047178,0,11494.9622504206,75859.9519456371,35499.1027863394,10549.4232999746
101,4459417.88907369,2120222.19862299,1052271.71471548,331035.599871898,798399.744008885,8831.38078326971,88652.941384757,55193.0475416172,10818.6587803618
102,3626692.04847551,2071375.309653,1058225.16006836,330577.245962487,0,13028.8273759518,100768.724552712,41955.8312293589,13729.1287397469
103,3666199.19753556,2172304.04652096,991773.915605356,331057.423225777,0,10980.4830836435,104532.109807519,46501.7514498332,13033.3419674357
104,3600528.57778682,2226801.24917143,923426.801686615,326865.60104542,0,8770.8666844631,70744.4711532116,36943.3627804557,11834.2152843766
105,4356212.87061549,2242458.92369002,854590.785863977,325702.757269464,786435.284170881,12449.8874990677,94173.7804312368,34551.1256497786,12907.0621592364
106,3520059.06994835,2203741.01400384,845555.570146871,325829.766098062,0,15205.1857573351,82877.2074852027,40605.006452345,11803.5650648209
107,3453627.41123668,2162086.66145678,823163.257118922,326782.463540461,0,17197.1340768109,78344.4822730563,39592.2186511712,12061.8789669257
108,3457031.14938516,2128944.28864306,859135.616375815,330090.956389615,0,15220.2901745761,85654.8328708135,30516.7142826116,11778.4961723619
109,4250662.62772144,2065938.40224842,946102.310733497,326766.773689432,769474.875474052,9148.1428252231,78961.7396610097,51574.2391061719,12610.5264926857
110,3509889.15607065,2139200.06845547,883697.046099621,324834.068726354,0,11718.0527810729,93724.1466953178,45054.0161722267,15332.202435952
111,3450644.24751565,2156875.85734201,850109.251488544,321593.904614181,0,10133.6684842042,77107.6052425776,27525.8842685585,13301.9058050157
112,3491568.47787772,2184197.90460907,831738.46655345,323801.54123876,0,11698.3560117552,105259.422048869,22170.6159326944,17126.5850146189
113,4310647.92397702,2182055.63812804,881676.02241656,323745.867944458,784165.73265849,11667.3351793192,100769.485073905,22120.5076702125,12719.5948107387
114,3509301.09473237,2254694.57708892,784753.779839139,325762.835851888,0,14943.9859229269,84299.8249600184,36334.2318065092,12058.4714837702
115,3501302.24176646,2307975.16400458,719923.18538758,326130.905374177,0,9129.98753211593,95747.1866359982,35076.2736864234,12828.2332772482
116,3466720.11354372,2256926.727788,742758.659392173,324862.044849044,0,13225.1790202502,84295.4978644046,31296.4722338473,15167.8231671192
117,4130587.35185036,2249739.40235997,683455.611345443,323944.658570341,741773.339459823,8481.46672889986,91573.0783913229,23453.7894547256,13160.242653215
118,3389185.96736166,2147615.37956389,773791.435252471,325392.445370375,0,11579.7821354263,81704.1576925469,38784.1615395993,11652.5374918385
119,3361673.91868578,2214695.83299508,688900.923260273,330972.235861843,0,12593.6352008664,82769.1227575165,22138.0167758802,12787.8453345044
120,3333136.38066941,2149242.39314728,742936.272394911,330768.873595828,0,9412.65642174561,61360.1875811113,31390.7424859317,10387.142531971
121,4053723.96667951,2113357.1297277,761988.787692877,331194.842050612,725926.609050643,11053.1021246377,78508.4703020522,23604.7842026314,13049.0833497934
122,3339244.7752394,2123837.48004474,746220.406097339,331740.837905342,0,12184.7215632083,88092.7832639085,28382.8879090767,10798.2447216362
123,3280594.19040753,2111894.99510197,708418.49181674,332962.625558189,0,10953.8148871136,74072.0526246431,34476.4467047715,12900.892302962
124,3244153.31262544,2104855.15994938,693028.181866351,333065.129892934,0,11075.7902850247,69052.6997734779,22753.2445038334,11593.9862321005
125,3913468.45599242,2093272.12250151,650547.662798223,332330.715930574,716414.177896627,9765.8932576673,83949.0306998995,24444.8087739418,11615.9978657355
126,3178647.40863783,2093153.3977404,633921.474848885,333986.249275606,0,8720.50237965974,75168.3489116644,25648.5927788835,13563.7300516347
