Period,Mean_real_labour_income,Total_workers
49,6414.7890469953145,10914398
50,6778.902251841578,11021763
51,7092.02100217064,11059493
52,7113.981644337271,11048388
53,6705.54599729676,11064497
54,6521.173218658062,11128156
55,6554.019645355732,11235296
56,6660.184252920495,11156745
57,6744.034291296752,11057148
58,6741.661752525871,11247506
59,6886.429210692843,11410134
60,6890.545333957753,11521898
61,6808.849266392205,11482379
62,6723.171806475362,11421402
63,6342.540756138128,11521980
64,6004.755043155399,11538154
65,5984.66038142344,11452346
66,5961.578262800455,11487356
67,5872.634277619743,11551134
68,5678.627850507153,11655382
69,5989.321911997839,11431158
70,6340.8443175361945,9950328
71,6346.257789990423,10050179
72,6266.771676801078,10342293
73,6200.919424494861,10734714
74,6168.780764978073,11020168
75,6141.058608434275,11348090
76,6197.321793387257,11392399
77,6223.566100551941,11386041
78,6242.224125951928,11452438
79,6266.085552226213,11490607
80,6315.863791892177,11523815
81,6349.604901164653,11577193
82,6368.7859792715235,11575570
83,6409.930035873711,11600495
84,6444.751738838245,11596162
85,6494.176647463471,11655258
86,6522.446177154254,11674482
87,6546.694565079362,11757861
88,6551.884978187318,11803821
89,6614.109468831615,11828732
90,6627.276076059201,11875484
91,6659.754632128608,11926940
92,6696.365048049004,11984685
93,6713.4849841102005,12019016
94,6784.247685622705,11998834
95,6783.413113675785,12072729
96,6802.3667274526015,12105795
97,6841.769733479135,12178023
98,6859.932574859443,12186787
99,6880.773642408202,12249190
100,6918.982680925979,12264947
101,6937.379462159024,12281487
102,6975.668898314801,12313437
103,6991.309240472726,12357194
104,6981.422891587403,12392068
105,7005.63422391351,12398503
106,7046.632214001535,12390023
107,7009.132142279078,12438340
108,7036.655969683251,12411487
109,7061.249528968774,12427107
110,7089.470373380453,12441128
111,7045.830537799784,12489861
112,7045.791907360828,12530875
113,7078.335642134509,12585511
114,7090.815719032446,12559548
115,7099.55951467217,12556734
116,7077.295449181139,12620446
117,7116.167592354342,12636138
118,7113.7114024988905,12691911
119,7144.909751303144,12709399
120,7173.485422892522,12713622
121,7200.341161596348,12750759
122,7197.371167288529,12757731
123,7179.537080742761,12770300
124,7185.946027123065,12757690
125,7215.359460157726,12806498
126,7233.207516448896,12831683
127,7267.700984334871,12811118
128,7258.14640559413,12922293
129,7274.181865839848,12905245
130,7269.378962534592,12937473
131,7299.66590474529,12935681
132,7303.395833000479,12935034
133,7328.056037383974,12910913
134,7377.530129481732,12954472
135,7365.149993667736,12982000
136,7336.338109724737,13042680
137,7354.650465599995,13071434
138,7358.864565133193,13041746
139,7360.0154613240775,13043054
140,7382.463680055604,13033145
141,7371.541238368663,13115001
142,7397.715906198902,13178583
143,7409.319809910535,13127924
144,7397.19341557492,13232629
145,7431.082814511909,13239475
146,7454.15866599127,13205226
147,7415.496755906292,13247590
148,7424.186875383523,13239566
149,7426.263209748684,13288736
150,7440.397242875098,13249768
151,7440.917577810494,13317150
152,7438.82352554481,13275113
