Period,Mean_real_labour_income,Total_workers
49,6414.78904699531,10914398
50,6778.90225184158,11021763
51,7092.02100217064,11059493
52,7113.98164433727,11048388
53,6705.54599729676,11064497
54,6521.17321865806,11128156
55,6554.01964535573,11235296
56,6660.1842529205,11156745
57,6744.03429129675,11057148
58,6741.66175252587,11247506
59,6886.42921069284,11410134
60,6890.54533395775,11521898
61,6808.84926639221,11482379
62,6723.17180647536,11421402
63,6342.54075613813,11521980
64,6004.7550431554,11538154
65,5984.66038142344,11452346
66,5961.57826280046,11487356
67,5872.63427761974,11551134
68,5678.62785050715,11655382
69,5912.17402586897,11604238
70,5803.64800906552,11086969
71,5308.70006591044,11690442
72,5188.99870753373,11743921
73,5277.83880164034,11763740
74,5371.35900420139,11794418
75,5409.77961612414,11813510
76,5466.02087310804,11817678
77,5493.35248958259,11878971
78,5490.63926496176,11930105
79,5521.65658437033,11965916
80,5529.4205442549,12040260
81,5573.29793392239,12023048
82,5584.94960411863,12009254
83,5625.47812484897,12110055
84,5675.10511977746,12122815
85,5681.41305132714,12133217
86,5711.87190465128,12155831
87,5752.46155416942,12166481
88,5800.10808453303,12176039
89,5838.62569298392,12258460
90,5876.54509532075,12268146
91,5903.14141945244,12308575
92,5971.89233293297,12308145
93,6004.90142491883,12330836
94,6046.07969485185,12374770
95,6075.30830931997,12432877
96,6107.29637000696,12454163
97,6141.82881003363,12486303
98,6193.40826504597,12517761
99,6234.23434256397,12560457
100,6282.23739091697,12595638
101,6327.46890704046,12625917
102,6345.55612940582,12668588
103,6359.16832611942,12673747
104,6359.28345008617,12681966
105,6375.37251944991,12697166
106,6394.77274772611,12724233
107,6412.37405519835,12728539
108,6433.24238931882,12785798
109,6459.95516865334,12795292
110,6422.29650061915,12797441
111,6418.85050888694,12800190
112,6448.70651023122,12820036
113,6472.19281337515,12844613
114,6466.95830744549,12825948
115,6451.55794888154,12832253
116,6442.18697710296,12846732
117,6488.68794087682,12782999
118,6451.81519922352,12872479
119,6481.61164988545,12885611
120,6493.14322103393,12891465
121,6499.94190566845,12910405
122,6492.60586645349,12955656
123,6524.49293322669,12936973
124,6527.17798018268,12997810
125,6543.02227148532,12967622
126,6542.59340403551,12975834
127,6524.21756450593,13010475
128,6553.91742293061,12955571
129,6558.39156634329,12962990
130,6567.0664073244,13011192
131,6580.77720816073,13025609
132,6565.05513142319,12979954
133,6582.92146254046,13044360
134,6564.92104347117,13053893
135,6577.54774249155,13045945
136,6595.23138700062,13021737
137,6618.32999564061,13054295
138,6615.5318189882,13084816
139,6638.72361322864,13133220
140,6643.91348067986,13185257
141,6653.07209539109,13181389
142,6634.67090578924,13197731
143,6650.70782109887,13210872
144,6668.20544057728,13190718
145,6675.79715262426,13175520
146,6691.4740549135,13149811
147,6705.1393511876,13238482
148,6695.02509951185,13211260
149,6677.59665048554,13232318
150,6693.65951698091,13260659
151,6703.02542993785,13250968
152,6717.79626417769,13179333
