Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.6188669,17348424.3044446,61294383.3095153,61294383.3095153,0,371077.892968079,186193.971362136,135449.214417351
50,22157499.2341788,21420846.3579256,75698211.0792046,64884180.9250325,10814030.1541721,449590.592220506,181303.384351026,151084.142402353
51,20233959.3615849,19481047.9018705,68948168.7444157,68948168.7444157,0,479075.444673333,169295.89556962,149343.027816335
52,23711099.340712,22929508.1705452,81128439.104295,69538662.0893957,11589777.0148993,516987.680878167,162008.72253143,146563.952510206
53,19318558.8094962,18652836.7134315,66019109.634082,66019109.634082,0,425976.651435597,141481.176969882,140377.525227439
54,22035975.6793422,21394352.2957855,75696584.2068533,64882786.4630171,10813797.7438362,415298.321746476,127089.694721227,141764.810127232
55,19225382.5714869,18603741.720877,65799884.3882005,65799884.3882005,0,399075.404357142,121633.121774462,144189.0349691
56,22564836.9054479,21903346.743288,77437977.0286537,66375408.8817032,11062568.1469505,439140.631379141,116461.810362377,151268.17202623
57,19510720.9348717,18772632.0522002,66351902.7083651,66351902.7083651,0,413586.258336625,238137.823326839,123378.287154311
58,23339052.656364,22600878.1366645,79882706.2211742,68470891.0467207,11411815.1744534,415889.735639967,230582.912895283,131002.673091904
59,20676340.3358436,19987346.5543269,70658358.7383324,70658358.7383324,0,367663.677083727,225108.785774441,137459.026655012
60,24442783.390504,23718443.3956191,83772244.5237371,71804781.020346,11967463.503391,396743.97044938,227007.358244038,143698.094559182
61,19573117.3944048,18842001.0762178,63609343.1458918,70961222.6214461,0,385120.323093544,255380.671773609,129450.461885458
62,22216148.1449952,21497589.8809881,72347360.9563194,69714099.3486738,11619016.5581123,396657.897900116,234931.164644349,124241.716375217
63,18296958.6464321,17659472.0058588,59887509.8280857,66038620.5698344,0,349907.588704731,208838.907550347,112485.920454584
64,19939496.2171495,19343434.468545,65408555.5176618,62201099.778605,10366849.9631008,316139.72116797,201450.048869671,112102.826524005
65,15750615.9012498,15179121.8967004,48156642.7646441,61869622.9419318,0,293358.556230833,200443.796049829,110988.074669527
66,18663324.9516775,18097437.8347259,58016147.8012195,62353425.0747698,10392237.5124616,294460.186874524,196186.538477386,107486.273713936
67,15837691.0752344,15243839.0367646,49291998.1091238,60559005.7924842,0,310256.129758465,207049.283705519,109352.321436835
68,17981678.8179021,17377691.1414433,56595521.5971546,58594550.2898636,9765758.38164393,322286.80458126,204810.158504698,109843.876246888
69,16350809.0032992,15780949.2033318,51701148.4791059,60742110.445289,0,286957.566231824,204123.666815451,112540.809885867
70,18077312.6008064,17468575.7646163,57191001.1174626,57665896.3820652,9610982.73034419,327653.533781535,210350.597494186,101046.721306318
71,15024536.1258233,14457592.2962327,47598337.8806375,55220091.4677633,0,304486.278715431,199115.712858083,90488.340024513
72,17119290.4428004,16549309.5932098,54534847.9730997,54100243.3580386,9016707.22633977,304052.107688444,201456.154925556,92103.6956809626
73,15303084.8345345,14728283.0497146,49094517.7916536,55304474.4299984,0,307272.328528929,201902.496828345,93752.7992323338
74,18145375.5838585,17559854.8079864,58482511.0932588,56629641.9803263,9438273.66338771,322154.150388305,198486.618290975,92685.7245611151
75,15960906.6460443,15355684.6492645,51637143.9628362,56962899.529167,0,336114.105572537,201540.996756449,96524.1349296956
76,18559652.6327501,17955775.301828,60201470.9782564,57426438.5082032,9571073.08470054,332750.511398098,202434.736851402,98131.5466750809
77,16380073.7364258,15775132.1860708,53396393.5513936,58025873.1452339,0,330915.75258441,204879.468892449,98780.4698259372
78,18925240.4563065,18311342.0662671,61700903.0717605,58117113.9607381,9686185.66012302,336644.138288435,206840.272865115,100591.398408373
79,16718369.0477887,16089850.4574997,54750822.8300518,58744223.8227346,0,341437.892236609,215244.145916026,102623.645909092
80,19376022.7444479,18744245.3596029,63419810.6586102,59138564.8294147,9856427.47156913,345633.549651662,216210.699572252,99904.4794586365
81,17065424.7319053,16440010.3280513,56134822.2348202,59675695.8817905,0,336702.179581036,217650.107790827,101517.309260213
82,19597776.1663106,18978613.2612312,64407936.7552513,59624844.2333585,9937474.03889309,328835.101400164,218486.214983021,102630.840994529
83,17431663.4956022,16806846.7183005,57588510.3448561,60738865.5713819,0,323933.067004495,227259.233730746,105177.823666286
84,20179539.548479,19524844.3063602,66447879.4782394,61108980.6985249,10184830.1164208,356634.555745656,224149.043426513,105588.061352268
85,17670912.2343949,16999286.8853797,58384688.1718115,61156210.0855482,0,371564.167198606,226858.390406829,104575.416299567
86,20385279.4694341,19695942.8920354,67121352.9350351,61423716.0780916,10237286.0130153,383088.149525144,231243.683688213,107149.634550444
87,17998238.2689309,17315658.1793429,59587832.314333,62093049.0837502,0,377499.471706336,230038.595182537,107202.889570136
88,20896222.0076952,20215184.8224533,68972015.1392486,62844969.2152506,10474161.5358751,381512.946543732,226006.88591813,105024.789685749
89,18398641.7911905,17727942.9484485,61078880.7565398,63428052.9768106,0,351897.95926799,239454.951672387,113351.331145191
90,21235024.6387158,20538240.2775411,70230583.4342548,63807263.9089806,10634543.9848301,375967.338881648,241921.81775422,112707.435055455
91,18684444.0620739,17961861.3840897,61970814.2271017,64152364.3969472,0,401861.254080013,242038.28319687,112404.486724708
92,21697161.6888245,20979380.0284013,71799024.5747501,65056027.4690164,10842671.2448361,396859.92987908,243106.526536761,111164.577153348
93,19123140.8848539,18415939.5652377,63610089.6897265,65649641.569911,0,379197.80096569,249090.127434236,112733.416023262
94,22184564.1222208,21498491.2950634,73612300.1641861,66563741.4459228,11093956.9076538,358766.791119869,247999.365565153,113295.243531929
95,19535906.9915556,18814652.5352741,65051419.0966897,66978872.9253365,0,389813.721648219,250795.583022687,115207.359443709
96,22565104.3791086,21834872.8625647,74814502.1658248,67487261.0282854,11247876.8380476,397374.321085418,250592.826266842,117520.52741651
97,19900315.035181,19180772.062831,66341036.5551155,68193180.04153,0,386208.7621441,250828.302613195,117865.582275175
98,23044520.5968134,22280944.9835774,76373138.4952959,68807805.4869318,11467967.5811553,419781.027830263,259292.363224109,120717.460259496
99,20407064.6945033,19650078.0152874,67972856.9538648,69756790.9237661,0,421383.81704561,253773.834207405,116898.611375559
100,23695737.8815268,22945105.1997541,78647573.505381,70756456.6612162,11792742.7768694,417378.25348455,253048.807201862,114579.458694666
101,20865372.179469,20108045.1866529,69563301.9597804,71274024.2142169,0,412532.968003605,260343.196131626,120644.040972702
102,24120125.5083159,23337406.2209339,80012151.887504,71921013.3777314,11986835.5629552,440862.226866075,258532.500602726,119035.085590285
103,21121137.4868204,20295748.8685202,70277899.9687864,71901924.9891244,0,477781.00049122,262100.671287799,122152.780744521
104,24167556.236569,23337702.6017232,80085495.4114233,71908744.0950234,11984790.6825039,472732.837844442,270575.773694764,123635.747580863
105,21194265.1943765,20331119.6743055,70411565.5409107,72010242.5099635,0,511327.203464469,263749.475027439,125812.630827377
106,24503580.893747,23700169.4725946,81349204.4825349,72985280.9534701,12164213.492245,456969.042825596,260978.726043791,122090.931832928
107,21454502.8553512,20686337.7731917,71676509.7057457,73235202.7379684,0,420610.145448378,260425.420634345,124470.737252596
108,24794370.4299674,23976713.4773262,82315836.9878769,73814578.1266031,12302429.6877672,466593.135644666,265072.711824548,122844.435960111
109,21710769.6794887,20867885.3122404,72325868.3668515,73827634.4424476,0,485665.790590691,267609.849744124,128012.46701916
