period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
59,"0,7425907724","0,2446363246","0,012772903","0,9949642236","0,9959342999","0,9969855586","0,9982756552","0,7324937699","0,8226750168","0,0672397424","0,0729825166","0,2494464075","0,1574757469","0,0130240461","0,0157835362","4931,9339328955","3582,2632713173","2590,5834727158","2591,2154905077","4329,2567920907","4411,0383157002","3250,4654842582","0,5524564945","0,6553764168","529,8045397733","542,5676996619","475,7321345823","744,4853597226","0,7217056947","0,4877548608","0,2339508339","0,3170421785","0,2806818241","0,3030715841","0,2760443974","0,3163630652","0,279705742","0,302561082","0,2754421659"
60,"0,732782033","0,2509588359","0,0162591311","0,9948479981","0,9955999965","0,996849911","0,9979239116","0,7231430334","0,8161755264","0,0705739347","0,0761439776","0,255172818","0,1593458575","0,0165321467","0,0200786126","5356,0136570566","3876,0910183845","2799,2835425766","2799,9447305495","4672,8201840021","4774,2540056278","3523,3757878835","0,598055612","0,7102289342","604,2490517344","616,7967448058","563,0329969348","787,7403073632","0,7325072463","0,4983233061","0,2341839402","0,3096154025","0,2815690682","0,2983404762","0,2769220958","0,3092898178","0,2807012226","0,2975286743","0,2760609212"
61,"0,7268307072","0,2544195574","0,0187497354","0,9952886853","0,9961386492","0,9968550217","0,9979307324","0,7182456594","0,8090544465","0,0736511746","0,0791719481","0,258027406","0,1640278338","0,0190156199","0,0230563689","5026,9850027097","3645,6813279777","2604,1092094102","2604,7165039169","4365,1411223019","4473,5706449824","3301,3247305727","0,5634311796","0,6733275099","693,4700814733","694,9315391036","633,7283196406","873,6374343574","0,7062110516","0,4740389287","0,232262602","0,3149784083","0,2836420726","0,3029023125","0,2789714908","0,3146558772","0,2827781368","0,3021433811","0,2781155817"
62,"0,7176863003","0,2600827765","0,0222309232","0,9950877652","0,9959458977","0,9966491259","0,9977308784","0,7095141328","0,8003618838","0,0780598567","0,0842246678","0,2630860043","0,1683393636","0,0224876281","0,0272446503","4962,5904820358","3581,5055711057","2606,8271183582","2565,4520740686","4296,606405849","4413,0109496927","3248,6011413676","0,5553131947","0,6677641214","501,4123320596","512,411510104","458,5199293008","668,9392391435","0,7015386207","0,4792613175","0,2222773032","0,3178366461","0,285470305","0,3038822785","0,2808973642","0,3170428465","0,2844566529","0,3031274209","0,2800471284"
63,"0,711100801","0,2638312943","0,0250679047","0,9951091028","0,995411435","0,9966636813","0,9971833285","0,7037583455","0,7924160334","0,0808858492","0,0869866959","0,2660701297","0,1724588408","0,0252806275","0,0305365608","4931,6714618958","3548,2441638274","2581,348889991","2539,2886908391","4251,6107923458","4376,6076975332","3213,2925594082","0,5424042504","0,6557986442","494,9374252683","506,9016369556","446,0748400482","685,8342770341","0,6754401448","0,4497631567","0,2256769881","0,3209461695","0,2872488203","0,3080231296","0,2831216929","0,3207896668","0,2865757859","0,3068868036","0,2818746766"
64,"0,7021672986","0,2713680234","0,026464678","0,9951089902","0,9953990642","0,9966542579","0,997162006","0,6955466452","0,7859132952","0,0844555723","0,0902678432","0,2729439751","0,1773030283","0,0266183699","0,0321827406","4946,9168247392","3545,8203005226","2566,9071544612","2537,0040198794","4237,2807384193","4374,2138411528","3212,5314771848","0,539905076","0,6545944647","490,2826347208","504,8288740659","448,7262239301","664,8294368314","0,6989115784","0,4659635764","0,232948002","0,3242025282","0,2893615205","0,3113349629","0,2851918636","0,3237385883","0,2886945039","0,3102348115","0,283954741"
65,"0,6937972048","0,2767660265","0,0294367687","0,995094532","0,9953667338","0,9966237032","0,9971117553","0,6878776877","0,7785578987","0,0870607771","0,0925494199","0,2776825902","0,181091586","0,0295342542","0,035717249","4971,6312492998","3539,8666012214","2567,8043003665","2537,0040198794","4234,666057621","4379,5927286299","3212,5314771848","0,5419338062","0,655133812","615,5819154031","609,2662967538","552,1903003783","763,1349635658","0,6772527633","0,4597731882","0,2175343561","0,3264610242","0,291573768","0,3139455864","0,2876266599","0,3263083302","0,2909157608","0,3128134329","0,2864063052"
66,"0,6860959099","0,2825689373","0,0313351527","0,9952943666","0,9955957743","0,9966631822","0,9971471868","0,6808340488","0,7723827528","0,0874411433","0,0931513987","0,2830696402","0,1852727744","0,0313906776","0,0379402472","4990,9409780837","3547,3970924738","2570,3566392924","2537,0040198794","4230,0645443534","4379,8980188107","3212,5314771848","0,5402007692","0,6542495634","481,4542944139","491,2347129916","435,3918194026","653,2311776186","0,6900551455","0,4729484628","0,217161661","0,3287660302","0,2925707625","0,3142584121","0,2887817609","0,3286156385","0,2919213716","0,3131224698","0,2875783567"
67,"0,679068596","0,2868437705","0,0340876335","0,9951749629","0,995577701","0,9965319473","0,9971120388","0,6745470986","0,7671332546","0,0885066187","0,0942004555","0,2865724712","0,1873815934","0,0340553931","0,041062853","5019,8382817222","3545,8858077626","2571,0770629674","2537,0040198794","4232,7924363101","4385,4704300596","3212,5314771848","0,5419338062","0,6569125008","477,411274645","488,9974877759","428,9775975524","650,6069209744","0,6835914198","0,4593596517","0,2242317681","0,3296159739","0,2950719136","0,3168674205","0,2905213092","0,3294670711","0,2944134223","0,315748275","0,2893590021"
68,"0,6764690077","0,2856829794","0,0378480129","0,9880407002","0,9956224328","0,9898959133","0,9971412507","0,6683789121","0,7580437251","0,0894262955","0,0949865273","0,282266411","0,192503065","0,0373953772","0,0450756428","5039,3352833653","3544,0017204084","2606,1680783706","2537,0040198794","4249,5125609697","4402,9601822945","3212,5314771848","0,540057083","0,6586969454","480,4096878609","485,8897748658","424,9711831517","634,9497450765","0,7032720197","0,4675886238","0,2357008","0,3334568456","0,2994955051","0,3177826438","0,2898329235","0,3313825969","0,2951212908","0,3166763211","0,2886812759"
69,"0,6731844558","0,2842915431","0,0425240012","0,9814938733","0,9956050457","0,9850073329","0,9970304865","0,6607264189","0,7477233059","0,0946540088","0,0990052579","0,2790304077","0,1976896213","0,0417370466","0,0501921186","5064,9924768715","3556,8702860993","2879,8699028083","2533,778829017","4336,1432763875","4490,9562234709","3212,5314771848","0,5466962526","0,6750286699","616,291097922","604,8595666712","537,8725101781","788,1466497743","0,6827030174","0,4557957924","0,226907225","0,3243802835","0,2942520105","0,3022590002","0,2765599988","0,3200667109","0,2865929642","0,3011784537","0,2753112844"
70,"0,6711686118","0,2846092796","0,0442221086","0,9762500013","0,9956351252","0,9811043028","0,9970550131","0,6552283582","0,74016885","0,0992409834","0,1021368973","0,2778498096","0,2036681362","0,0431718336","0,051798139","5074,1327668631","3565,7821213181","2898,1107378997","2533,8910017173","4342,4818576392","4509,3525700174","3212,5314771848","0,5465553153","0,6756076783","479,484257617","489,1193632715","429,8132173308","673,5973996154","0,6932786232","0,4766569376","0,2166216856","0,32691771","0,2970840221","0,3026629237","0,2765964967","0,3213908911","0,2877675464","0,3014730294","0,2753621243"
71,"0,6715620955","0,2836377273","0,0448001772","0,9673054608","0,9950238876","0,9740897356","0,9964386074","0,6496056822","0,7372045789","0,104010463","0,1070071667","0,2743643226","0,2057080039","0,043335456","0,0521113048","5095,9350921735","3573,2004327642","2912,6359779817","2537,0040198794","4362,0285278911","4538,4493057484","3212,5314771848","0,548160417","0,6823220657","487,7075431918","488,89098946","422,5045821669","674,1034756061","0,6943081274","0,4609311407","0,2336069725","0,3274011269","0,3024734095","0,3011457404","0,2776077549","0,3198904732","0,2901585447","0,2995849039","0,2759510706"
72,"0,6690686047","0,2839197784","0,0470116169","0,9602449277","0,9950633089","0,9684184278","0,9964694272","0,6424697339","0,7290383887","0,1080335561","0,1096353626","0,2726325271","0,2118160374","0,0451426667","0,0542088828","5119,7144287974","3593,2755153197","2934,8981851378","2537,0040198794","4377,9844927021","4565,3928596994","3212,5314771848","0,5524625462","0,6901854371","480,5733282069","485,7068051476","424,3003352935","659,2079971604","0,7056866484","0,4782375103","0,2274491381","0,331267239","0,3068838498","0,3016665731","0,2771658103","0,3223833634","0,2915449933","0,3005345078","0,2755248703"
73,"0,6664190493","0,2829901786","0,050590772","0,9541047116","0,994928011","0,9631141137","0,9963598093","0,6358335549","0,7206424459","0,1107307164","0,1117324607","0,2700022628","0,2165399099","0,048268894","0,0577456552","5138,1117782541","3609,8337609793","2956,1995054945","2537,0040198794","4389,0599847971","4585,8006740885","3212,5314771848","0,5526824029","0,6943632358","619,2214564695","605,5850234726","543,9747615421","767,0965631454","0,6790513128","0,4593162418","0,2197350709","0,3343692969","0,3110766889","0,3012691818","0,2772538231","0,322966338","0,2920455728","0,299648141","0,2755770673"
74,"0,6638529186","0,2832445125","0,0529025689","0,9484714733","0,9948735307","0,9585896046","0,9962968628","0,6296455557","0,7140291128","0,1137818933","0,1142584509","0,2686493401","0,2209646137","0,0501765775","0,0598798042","5159,110913114","3607,8710515488","2974,7750981167","2537,0040198794","4401,6935893724","4602,4627974213","3212,5314771848","0,5550466792","0,6950503785","491,2746917988","492,5316347425","432,8406115358","667,5740752726","0,6999105659","0,4737990735","0,2261114924","0,3362415891","0,3147405613","0,3013557416","0,2780230042","0,3235007393","0,2933482768","0,299765046","0,276296687"
75,"0,6614618481","0,2812532797","0,0572848723","0,9399557718","0,9948018373","0,9518251052","0,9963151162","0,6217448819","0,7083700446","0,1200912176","0,1206702616","0,2643656435","0,2220362352","0,0538452463","0,0643955575","5187,3825116527","3602,1565110358","2988,2477593536","2537,0040198794","4417,0420567337","4632,3002527228","3212,5314771848","0,5523439031","0,6996149449","484,52953058","491,71800632","429,3761328824","675,9665762067","0,681616231","0,4591745659","0,2224416651","0,3384645973","0,3219548197","0,3031204752","0,2812610732","0,3242915936","0,2975150482","0,3015416364","0,2795509898"
76,"0,6585968457","0,2807609872","0,0606421671","0,9331555109","0,9948654812","0,9462747558","0,9963407909","0,6145732761","0,7016347945","0,12298996","0,1229631396","0,2619936624","0,2255789897","0,0565885724","0,0676516969","5217,3457158488","3610,5065698442","2999,5648575062","2537,0040198794","4432,1376437322","4654,7653287433","3212,5314771848","0,5488020908","0,7037596473","480,5025808459","490,1882152827","430,556709149","661,7427022729","0,7000415514","0,4745283488","0,2255132025","0,3464170402","0,327070407","0,3091078343","0,2838106601","0,3302556378","0,3000760677","0,3076114138","0,2821185438"
77,"0,6557162731","0,2799291433","0,0643545837","0,9261913106","0,9948126878","0,9404484208","0,995973429","0,6073187144","0,6928717448","0,1271021505","0,1268309098","0,2592679401","0,2306898182","0,0596046562","0,0712511248","5238,0163933505","3628,733912709","3014,1734204905","2537,0040198794","4441,6754084675","4678,9837540543","3212,5314771848","0,5629379027","0,7131208577","612,7946865033","608,1756717757","548,2392947931","778,7035730199","0,6967044427","0,4742454386","0,2224590041","0,3470322404","0,332722639","0,3085854106","0,2863537647","0,3284213772","0,30239045","0,3069607105","0,2843990851"
78,"0,6546282376","0,2784077432","0,0669640192","0,9204143581","0,9949384084","0,9352692291","0,996095217","0,6025292292","0,6870710168","0,1302727032","0,1300149425","0,2562504842","0,2342934795","0,0616346447","0,0735739121","5259,5321440387","3627,5100028681","3026,6884497244","2537,0040198794","4455,5797447104","4698,5159100457","3212,5314771848","0,5534089901","0,7132758363","478,8026213233","483,0626403087","427,1306760902","657,3926496945","0,7136356869","0,5002832845","0,2133524024","0,3520346101","0,3374396267","0,3096148328","0,2874250481","0,3320513079","0,3044086148","0,3079980608","0,2854958107"
79,"0,6530874709","0,2771568187","0,0697557104","0,913121725","0,9949148848","0,929781646","0,9960004977","0,596348358","0,6802277581","0,1355239148","0,1345112816","0,2530779124","0,2385909916","0,0636954546","0,0760961351","5287,9221323322","3632,2109544507","3041,2842371003","2537,0040198794","4473,3588734147","4729,4979701582","3212,5314771848","0,560709704","0,7210232363","475,900778723","484,1317570914","425,4579534845","638,7324277486","0,6855051029","0,4651605317","0,2203445711","0,3552319512","0,3424425657","0,3105227776","0,2889583656","0,3332754857","0,3057198546","0,3090141588","0,2870196442"
80,"0,6500985818","0,2768783352","0,073023083","0,9069436331","0,9944316859","0,9242460023","0,9955077971","0,5896027696","0,6707443826","0,1406745288","0,1390789876","0,2511130433","0,2447857005","0,0662278202","0,0789016027","5316,8169862795","3638,0964538017","3058,807765959","2537,0040198794","4488,6326394217","4761,26060141","3212,5314771848","0,556184192","0,7216302862","480,3794507627","484,4971354124","422,7793185244","668,3508877393","0,6992659484","0,4780482841","0,2212176644","0,3585066932","0,3469289862","0,3115514806","0,2899467437","0,3338206936","0,307018325","0,309771547","0,2881109527"
81,"0,6473693286","0,2770505209","0,0755801505","0,9003852905","0,9944499318","0,9198128728","0,9955225169","0,582881821","0,6640713654","0,1447384007","0,1422275072","0,2494522138","0,2492427829","0,0680512557","0,0811357836","5339,2755220776","3663,1550169623","3071,1986759297","2537,0040198794","4499,107548553","4783,5462829544","3212,5314771848","0,5498791039","0,7240078918","612,6757229503","605,382648991","539,112985549","790,9079923528","0,6916106888","0,4655538281","0,2260790988","0,3615651955","0,3508321354","0,3124474091","0,291323115","0,334838122","0,3084862339","0,3109386189","0,2894969017"
82,"0,6446322014","0,2768278481","0,0785399505","0,8925770867","0,9943603118","0,9131742244","0,9954288447","0,5753839323","0,6565218285","0,1487120572","0,1459967362","0,2470901942","0,2541944475","0,0701029602","0,0836440358","5361,6196157635","3672,068322195","3087,7875879705","2537,0040198794","4510,3144193819","4807,0327547366","3218,2678995551","0,5580736328","0,7314851343","479,9247393368","487,6049355071","427,3200637217","659,9115128766","0,7111861391","0,4828126361","0,228373503","0,3598561481","0,3551323411","0,3083128553","0,2916762745","0,3319776273","0,3097820441","0,306800739","0,2897993443"
83,"0,6427519249","0,2750735233","0,0821745518","0,8869113629","0,9943859437","0,9081538119","0,9954496202","0,5700639857","0,6504959597","0,1503940284","0,1471654505","0,2439658334","0,2569013614","0,0728815438","0,0869886226","5379,0942138691","3689,3001860773","3100,6640286882","2520,8837308982","4517,4862298018","4825,719113356","3215,7360670275","0,55213683","0,7359528443","475,221019834","481,3600286148","417,4944271928","658,4677601195","0,7073370145","0,4781175158","0,2292194987","0,3647472651","0,359132693","0,3074709622","0,2922219909","0,3341258185","0,3105585925","0,3058313829","0,2903550531"
84,"0,6410835448","0,273180187","0,0857362682","0,8788738512","0,9937255155","0,9026607176","0,9947794964","0,563431564","0,6423418193","0,1537799967","0,1491467209","0,240090923","0,2616177051","0,0753513642","0,0897659911","5389,0702546622","3695,8406106458","3118,1608397","2521,5248872049","4522,8501574223","4837,019469943","3215,7360670275","0,5656754765","0,738976804","475,9509794533","477,4108829079","415,4988032075","651,8572543593","0,7034604452","0,4822367846","0,2212236605","0,3678640821","0,3635864107","0,3104159027","0,2935500352","0,3353353805","0,3124517791","0,3087722941","0,2913207669"
85,"0,6406287009","0,2720870468","0,0872842523","0,870870838","0,9932603398","0,8956606969","0,994309344","0,5579048536","0,6357437315","0,1563194764","0,152813568","0,2369526745","0,2668173906","0,0760133099","0,0906992177","5420,2370831462","3691,4762798639","3134,9864831171","2521,7564931189","4545,4582850142","4862,5068335783","3236,7841359894","0,5674911497","0,7420738467","609,0473014226","599,5918255523","530,9565257386","788,5515787753","0,7075598117","0,4768005833","0,2307818425","0,3723538981","0,3688701166","0,3126484123","0,295134203","0,3374938052","0,3140589789","0,3107854081","0,2926026248"
86,"0,6382638063","0,2704314392","0,0913047545","0,8664858441","0,9931077925","0,8915948294","0,9943279239","0,5530465529","0,6266108029","0,1585482527","0,1548809337","0,2343250138","0,2724933735","0,0791142773","0,0940036162","5452,5472663487","3693,0430683985","3156,6810155781","2522,4278609542","4564,1390189779","4884,2497097852","3242,3583779461","0,5670523209","0,7480393906","483,86065178","480,6580105054","414,8641377099","673,8859197058","0,7125052841","0,4836615886","0,2288436955","0,3747756782","0,3724784555","0,3142297651","0,295768674","0,3390129302","0,3162791153","0,3120842276","0,2932627344"
87,"0,6372092093","0,2695525066","0,0932382842","0,8616702721","0,9920484958","0,8876939937","0,9932608918","0,5490642327","0,6216297813","0,1588441857","0,1542843073","0,2322653817","0,2752200318","0,0803406577","0,0951986827","5480,4061757127","3691,7733870892","3170,1878516691","2537,0040198794","4583,2432691521","4896,9342962668","3243,586224831","0,5696993333","0,7507202305","473,5647828474","471,5142814985","403,5183120329","652,5612061153","0,715286477","0,4826722439","0,2326142331","0,3755737577","0,3746504355","0,3116636765","0,2971036301","0,3383235637","0,3168118634","0,309521093","0,2946001312"
88,"0,6300211584","0,2674970666","0,102481775","0,8618517044","0,9917935564","0,8883741485","0,993060992","0,5429848092","0,6146257779","0,1626442439","0,1583865609","0,2305428028","0,272694714","0,0883240924","0,1044730646","5496,4267553501","3711,5454759577","3168,4211441332","2537,0040198794","4570,4051884389","4906,0356682967","3243,586224831","0,5602319484","0,7502382247","479,1498892638","476,1311172125","418,1164708348","653,8879552734","0,7069544037","0,4965532673","0,2104011363","0,3777793425","0,375306543","0,3160445986","0,2987621247","0,3400744426","0,3171249894","0,3139685727","0,2962266933"
89,"0,6231474857","0,2641795141","0,1126730003","0,8608183023","0,9921617839","0,8865201705","0,993424455","0,5364167607","0,6081102827","0,1641547174","0,1611466308","0,2274105608","0,2692261166","0,0969909808","0,1148253846","5532,4644429061","3714,6145307728","3168,395423848","2537,0040198794","4570,4183252214","4918,2841014487","3243,586224831","0,5624640348","0,752154082","609,7464997248","597,2600273475","534,597283762","780,2616221223","0,7067707299","0,4888990152","0,2178717148","0,3803058181","0,3782393528","0,3173751167","0,3005460316","0,3423559313","0,3191867287","0,3155288512","0,298299157"
90,"0,615274684","0,2623979155","0,1223274005","0,8582705921","0,9914820025","0,8851851671","0,9931071576","0,5280721673","0,5999426286","0,1683957861","0,1652370707","0,2252084143","0,2670453731","0,1049900105","0,1244940008","5553,8426496574","3718,6649228207","3168,3889584057","2537,0040198794","4558,8625461408","4924,1060822072","3243,586224831","0,5623869825","0,7535551326","483,6917865326","484,3547851862","413,9261973135","674,5779044534","0,7152274533","0,4708316342","0,2444960314","0,3809570346","0,3798005693","0,3186118473","0,3017246101","0,3436165435","0,3212848353","0,3165092484","0,2990810116"
91,"0,6079701393","0,2599291863","0,1321006744","0,8607551857","0,9914884654","0,8859331458","0,9931344968","0,5233134502","0,5925828213","0,1716901178","0,1710251852","0,223735395","0,2644880656","0,1137063405","0,1344175786","5585,8930561224","3722,9890676545","3168,3777903114","2534,8455635496","4554,4648489201","4942,6543920369","3243,586224831","0,5708942103","0,7596434987","478,6761209255","483,4329456919","415,9241085838","657,5678520929","0,7078268743","0,4669165451","0,2409103293","0,3818893267","0,3810068515","0,3201117228","0,303882138","0,3451814968","0,3227003774","0,3176682112","0,3012618311"
92,"0,6033636058","0,2578412552","0,138795139","0,8622951974","0,9912386224","0,887939139","0,9928773194","0,5202775395","0,5880719126","0,1737658572","0,1727970828","0,222335276","0,2620864146","0,1196823818","0,1410802951","5612,2040753755","3721,1434338359","3168,3643623077","2534,9566630851","4554,9743938185","4946,3090453771","3242,3583779461","0,5687448795","0,7614801562","477,0319177579","475,2107166225","411,7438293777","644,7805874512","0,7264022788","0,493876004","0,2325262748","0,3808058007","0,379857367","0,3218554801","0,3052804947","0,3434003209","0,32180668","0,3193737459","0,302648481"
93,"0,5980100418","0,2548935916","0,1470963667","0,8613348261","0,9918781438","0,8870890082","0,9928936482","0,5150868753","0,5834555044","0,1752380385","0,1740898188","0,2195487274","0,2589724228","0,1266992234","0,1494502166","5641,4923793644","3723,4696234545","3168,3363103459","2528,0886872587","4553,1303753164","4952,2947159445","3218,2678995551","0,5665763873","0,762723348","610,2185196458","594,1935347779","523,4707755283","780,5811264291","0,7139199558","0,4785861656","0,2353337902","0,3819000829","0,3816141926","0,3235006066","0,3065274164","0,3446417265","0,3223222593","0,321068826","0,3039061725"
94,"0,5935134515","0,2520576908","0,1544288577","0,8586245561","0,9915657769","0,8842444385","0,992834743","0,5096052239","0,5786160388","0,1752327249","0,1745054553","0,2164229229","0,2560654413","0,1325964094","0,1568842968","5674,033096254","3739,2364365836","3168,3198858252","2528,5592244319","4556,6968738073","4965,0345895479","3212,5314771848","0,5651117617","0,7653517823","479,3254223166","479,3846088123","419,9481565527","656,9726338427","0,7273869626","0,5046813423","0,2227056203","0,3822520697","0,3847084957","0,3226416433","0,307810043","0,3441918333","0,3244265797","0,3203449429","0,3051393712"
95,"0,5860208646","0,2484895974","0,165489538","0,8619332745","0,9913962893","0,8861255149","0,9926551395","0,5051108827","0,5704899708","0,1775647351","0,177997931","0,2141814524","0,252647616","0,1426409394","0,1682587025","5687,8880322317","3748,1622621841","3167,6731949879","2529,1928672918","4538,9098583933","4970,8735525834","3212,5314771848","0,5688893412","0,76903023","480,71907055","481,4365632831","421,39162062","636,2305075255","0,7199936805","0,4872759928","0,2327176877","0,3842755169","0,3838872661","0,3255223312","0,3086435023","0,346799756","0,3244652727","0,3234105628","0,3059071541"
