Period,Total_IFE_expenditure,Total_pension_expenditure,Total_labour_income,Total_fam_benefits,Total_IFE_coverage,No_labour_or_pen_income_hh,IFE_ben_18_65,pop_18_65
49,0,8801738.99076201,26736059.5330563,1427005.84853763,0,0.097315583634764,0,6958642
50,0,9099508.66693406,25707848.1797891,1043771.36622283,0,0.082760979717629,0,5857720
51,0,8036361.48877902,24963506.2639059,1153592.03566395,0,0.082562873180429,0,5366614
52,0,8299995.8342433,23995544.9768074,996333.929193311,0,0.084307445783861,0,5166880
53,0,7083790.86251956,22092671.6648817,1043508.61369406,0,0.084706238804697,0,5001810
54,0,7141741.13153861,20953603.3074292,997322.060808918,0,0.08191655868497,0,4838115
55,0,6537200.07387468,20525770.8111217,894174.176714321,0,0.088285780474155,0,4681067
56,0,6844344.09338303,20319701.961079,1288516.72697038,0,0.093790785261106,0,4528466
57,0,6465790.56336901,19682315.3943999,1413369.66489755,0,0.096372729676127,0,4393450
58,0,6761134.57189305,19156508.4635835,1211102.53037176,0,0.091737001013223,0,4236824
59,0,6330249.5503485,19079949.6646004,1058541.91695001,0,0.096211155684521,0,4107280
60,0,6605808.67022833,18841925.8953786,1159953.25528279,0,0.099814589478645,0,4000022
61,0,5864261.42396086,17680914.3075648,1210179.08955148,0,0.103942800969015,0,3848756
62,0,5654656.03983121,16505521.6916498,1012149.61381906,0,0.114387988567878,0,3739508
63,0,5130609.37367303,15356025.1769844,892082.608143525,0,0.112266352454644,0,3631026
64,0,4503159.03744932,13915046.0083624,820233.068894143,0,0.116294435329918,0,3544971
65,0,4356711.90361619,13334713.970042,977794.278536902,0,0.11690375117888,0,3457408
66,0,4262041.41940259,13039316.3595454,880669.088200838,0,0.122560583688005,0,3397141
67,0,4305354.81916743,12730050.9457644,823881.219333816,0,0.122032662433696,0,3317601
68,0,4139879.82563655,11958961.7607334,824883.644943442,0,0.118603162958473,0,3198787
69,0,4635750.13121881,11935306.1550978,976643.441170888,0,0.125464648309674,0,3137998
70,666529.52028,4248280.75694223,10006342.639537,656029.815137828,0.361313149198172,0,1148614,3068583
71,903197.117853333,4186515.33711917,10027608.0109119,651829.959613757,0.352726929254199,0,1082859,2998164
72,796616.345213334,4009338.28150985,9992119.72358776,636101.653037734,0.346947029958612,0,1016509,2929558
73,701609.291706447,3684211.17349927,9946009.22791293,720865.421527197,0.33428297884212,0,0,2865203
74,692151.940815037,3675837.71552522,9756471.4831852,567822.267219391,0.332821432932844,0,0,2804409
75,635942.003709942,3790823.96866464,9687416.89906827,596598.582856825,0.334203797670974,0,0,2717878
76,714218.105405188,3865947.94503416,9446493.22111939,611614.906666156,0.338246933083651,0,0,2654875
77,667670.509020891,3858968.02343556,9169810.56987704,784382.673543341,0.341515713527581,0,0,2598526
78,708977.914355133,3885928.22291517,9265309.93393494,591010.861903859,0.331117636276901,0,0,2543220
79,671696.786867452,3851506.36956941,8918378.17881371,580773.637435769,0.339320595498203,0,0,2485205
80,709099.437389881,3831314.27941022,8831697.41509305,561406.675706758,0.335078109303426,0,0,2441872
81,665115.121729055,3866294.62143516,8666634.10712055,691307.080200213,0.337214824732282,0,0,2401404
82,717191.265531239,3874398.13452259,8590886.62932556,533791.808294328,0.340295189925276,0,0,2363117
83,674478.539494862,3835395.87630349,8622718.96624166,527519.325055142,0.342877379741899,0,0,2296456
84,716224.333338698,3845966.11361041,8344616.99765516,527083.423464785,0.34391405573071,0,0,2239018
85,673128.90260056,3810140.41202218,8044627.11781454,658008.133674024,0.345084660037292,0,0,2185845
86,725551.8574631,3809409.15915383,7814025.49806935,516064.484304766,0.353458683153037,0,0,2129384
87,680647.999561957,3775112.65013225,7479145.61199214,486514.657281114,0.354423878079904,0,0,2049344
88,720935.371595238,3782810.40860711,7331118.7591104,477591.515533468,0.357806499791055,0,0,2017990
89,688872.44901787,3764523.91466534,7238947.77875387,576888.954723391,0.361099825760905,0,0,1967678
90,728981.929004581,3750185.15301102,7062649.65609847,475746.894278904,0.366017876646223,0,0,1928634
91,696359.423355388,3743008.07762248,6868687.47947064,454586.904431191,0.368753991508107,0,0,1875583
92,725762.784013276,3670395.49920513,6686281.58327202,465725.086450794,0.37372266670938,0,0,1838440
93,683584.130830801,3649453.06646428,6637137.76885077,565397.172060369,0.369004594579351,0,0,1815368
94,704970.977055421,3616912.83242946,6274249.97940799,440857.295866414,0.370604105610663,0,0,1766215
95,657983.651852964,3569587.84132897,6180673.07798021,441055.047723926,0.364839218064541,0,0,1715152
96,671940.859730586,3513629.90271315,6182614.62605413,427202.800443837,0.365086624140228,0,0,1684197
97,641017.138698097,3491652.04211687,5861791.80637696,509671.990768403,0.364995005581997,0,0,1652482
98,664869.4858578,3479859.24494419,5811510.13514657,391218.110373539,0.368492813916049,0,0,1633563
99,637667.120490086,3471816.0149785,5866756.2554925,406969.350118478,0.366159593048272,0,0,1618116
100,645291.822844315,3394166.04953212,5718045.34181727,383174.893624149,0.366957837062461,0,0,1600983
101,623457.337964621,3340012.44300088,5621990.68293879,471480.615509638,0.368756688923017,0,0,1568454
102,632008.446104907,3273715.83142365,5617734.49882239,355086.391055248,0.372338458235859,0,0,1534432
103,617498.273247945,3231470.74771735,5509377.28159306,330754.450575735,0.375016667930379,0,0,1514249
104,643132.129581953,3239500.31655481,5322641.55887992,331957.419103575,0.38522248728284,0,0,1503397
105,619176.827091752,3182645.96199104,5175581.04251509,427821.159349372,0.386493610331883,0,0,1489024
106,613527.549678972,3121416.91449175,5201820.73871521,313415.858300254,0.379165891536962,0,0,1475488
107,594126.070227952,3048765.64921252,5138326.95916165,290385.505320719,0.38328463390087,0,0,1449138
108,592354.441391187,3017936.45865743,4955079.43721416,297507.641208182,0.378412539005057,0,0,1407894
109,561260.498659558,2988194.1171914,4924874.33322872,326308.357477301,0.372924632915963,0,0,1382713
110,562224.106354054,2948134.40676283,4866287.44317562,245882.317535865,0.369751252637864,0,0,1373532
111,542591.707175606,2905375.3588578,4859141.77811639,221566.19670809,0.370866381502244,0,0,1356896
112,558379.445934295,2882493.09420714,4648375.85281479,214520.637270924,0.380573016772053,0,0,1327638
113,530238.980281011,2853761.36009596,4583286.69417443,259034.123053931,0.374936009493006,0,0,1313586
114,530447.380866392,2777046.50777738,4439115.42759805,208398.60458011,0.37585958446257,0,0,1303802
115,500277.251921729,2722190.6375729,4345208.39428932,182250.037379721,0.369498955556563,0,0,1293735
116,514128.96919364,2695988.94011982,4316487.36645388,184632.414854383,0.377755904520716,0,0,1270512
117,471288.268789147,2639070.99936949,4122053.26487888,195896.468715127,0.362623666568611,0,0,1236556
118,464049.289767494,2613449.32215996,4105269.0901344,154343.647449191,0.355807539343234,0,0,1238623
119,452187.551738357,2582303.66287604,3951280.04629872,148360.86699057,0.359217609314277,0,0,1220821
120,453487.279149948,2569042.75509657,4031872.55358062,158185.255353115,0.356230200872178,0,0,1214155
121,436117.536736183,2532345.94514902,3932230.16124899,150214.735910747,0.355736077014316,0,0,1187435
122,430725.885704689,2464965.62157948,3889037.47120189,118644.021317725,0.352417153023101,0,0,1158140
123,395470.18972112,2447853.40980426,3969633.7653192,136828.763137017,0.33811651850639,0,0,1125000
124,419832.212819238,2391945.4603029,3762729.57399049,120637.761709112,0.357568948689142,0,0,1085030
125,379548.591904451,2364001.46994533,3779566.18298357,123266.08698991,0.338618045435364,0,0,1059194
126,381055.588163644,2307840.27372443,3775162.87456825,93249.2135901061,0.340316408456803,0,0,1021334
127,357067.270057103,2266976.86534532,3810937.10629139,83487.8369777325,0.335832378701545,0,0,996058
128,323542.727446444,2252571.76859143,3794587.42146858,76938.969268339,0.306600481557735,0,0,958042
129,297399.451793023,2190917.40880294,3708051.65521175,91862.8776015721,0.29655501318521,0,0,927560
130,296238.851443481,2182085.67458682,3610035.43944782,68380.5397123275,0.29531138735034,0,0,912544
131,286868.37095972,2118798.61567728,3505565.12228808,61474.2393778645,0.299972470847333,0,0,886090
132,290376.113448671,2081838.1925549,3368361.06490517,62097.931925588,0.302920952708042,0,0,855154
133,288986.32957943,2059651.18895248,3222693.71313702,84967.5890568242,0.314951984973918,0,0,807900
134,269387.251363419,2010923.47148669,3123583.9808474,57927.3668428195,0.297079295115082,0,0,778737
135,262718.609644028,1980851.24108463,3096869.9235246,78576.4280519414,0.301589703985708,0,0,760229
136,261532.661430966,1957259.70040175,3012280.08602902,75961.1341059219,0.303169617551932,0,0,724610
137,235959.421030639,1935883.6465288,2922885.2135192,93614.118254934,0.286966441027603,0,0,695658
138,231352.253946059,1870112.78612267,2898944.86240191,64671.4792571859,0.285287095660993,0,0,675202
139,226498.082646932,1858228.93607226,2716321.0829563,52307.9592519203,0.290769049419382,0,0,659720
140,224396.473725796,1834219.99663978,2595073.31693046,55706.0598436625,0.28929453855719,0,0,633416
141,205650.360553111,1808592.20622907,2533219.72185656,66823.0341822143,0.276366191707908,0,0,618816
142,213525.118741241,1760401.11715547,2345844.16733186,52856.5663365234,0.289296184078715,0,0,600766
143,207780.452030617,1776312.08365669,2312332.83575711,54522.0998482099,0.296467071278331,0,0,564028
144,209982.246037871,1734724.15337751,2197738.61062815,40680.9515039026,0.300821768424879,0,0,549926
145,207909.467824193,1673396.8132292,2198820.55326327,49803.9728384431,0.312072573853735,0,0,536106
146,199971.318723127,1608555.12689251,2106184.6866732,58074.0640524674,0.304504225932797,0,0,522505
147,186872.614350421,1569724.27595844,2067014.59932176,39584.7134586665,0.299472743078869,0,0,503905
148,171962.828801271,1544411.85629056,2097682.55598071,44517.6924867462,0.278268426739324,0,0,483040
149,158660.244656191,1497280.58805062,2011299.75678239,42286.2328631285,0.271909915059675,0,0,467846
150,160893.795679497,1494900.66502589,1929184.05065622,43710.6311694423,0.277597343635602,0,0,454405
151,147798.537479304,1458163.76347419,1892938.50848401,34247.3123069801,0.269653029722826,0,0,436036
152,141293.944573981,1471101.95668846,1811632.49120565,30566.203337841,0.259852916866581,0,0,420941
