Period,Total_IFE_expenditure,Total_pension_expenditure,Total_labour_income,Total_fam_benefits,Total_IFE_coverage,No_labour_or_pen_income_hh,IFE_ben_18_65,pop_18_65
49,0,8801738.99076201,26736059.5330563,1427005.84853763,0,0.097315583634764,0,6958642
50,0,9099508.66693406,25707848.1797891,1043771.36622283,0,0.082760979717629,0,5857720
51,0,8036361.48877902,24963506.2639059,1153592.03566395,0,0.082562873180429,0,5366614
52,0,8299995.8342433,23995544.9768074,996333.929193311,0,0.084307445783861,0,5166880
53,0,7083790.86251956,22092671.6648817,1043508.61369406,0,0.084706238804697,0,5001810
54,0,7141741.13153861,20953603.3074292,997322.060808918,0,0.08191655868497,0,4838115
55,0,6537200.07387468,20525770.8111217,894174.176714321,0,0.088285780474155,0,4681067
56,0,6844344.09338303,20319701.961079,1288516.72697038,0,0.093790785261106,0,4528466
57,0,6465790.56336901,19682315.3943999,1413369.66489755,0,0.096372729676127,0,4393450
58,0,6761134.57189305,19156508.4635835,1211102.53037176,0,0.091737001013223,0,4236824
59,0,6330249.5503485,19079949.6646004,1058541.91695001,0,0.096211155684521,0,4107280
60,0,6605808.67022833,18841925.8953786,1159953.25528279,0,0.099814589478645,0,4000022
61,0,5864261.42396086,17680914.3075648,1210179.08955148,0,0.103942800969015,0,3848756
62,0,5654656.03983121,16505521.6916498,1012149.61381906,0,0.114387988567878,0,3739508
63,0,5130609.37367303,15356025.1769844,892082.608143525,0,0.112266352454644,0,3631026
64,0,4503159.03744932,13915046.0083624,820233.068894143,0,0.116294435329918,0,3544971
65,0,4356711.90361619,13334713.970042,977794.278536902,0,0.11690375117888,0,3457408
66,0,4262041.41940259,13039316.3595454,880669.088200838,0,0.122560583688005,0,3397141
67,0,4303184.81482574,12730050.9457644,823881.219333816,0,0.122032662433696,0,3317601
68,0,4134056.59752442,11958961.7607334,824921.855547415,0,0.118603162958473,0,3198787
69,0,4633493.87490969,11941881.2302102,977101.920921194,0,0.125464648309674,0,3137998
70,666335.3977,4245939.92600573,10017214.5720101,656030.256657453,0.361209056163207,0,1148315,3068583
71,903195.286,4185404.89939125,10038876.9877178,651830.000435004,0.352726929254199,0,1082853,2998162
72,796860.976303334,4006858.76260642,9991643.52428119,636110.155818584,0.347053254910939,0,1016801,2929560
73,725610.683061939,3789650.43253796,10070488.9794739,747167.599885567,0.335619379264627,0,0,2865204
74,706488.78510442,3789783.40006506,10082035.9587469,586214.531571523,0.332187789094609,0,0,2804409
75,644786.415071,3885085.23747523,10184138.5709636,602280.564734723,0.332037169823778,0,0,2717878
76,755627.805318769,4002176.47191137,10179349.891738,621540.504343538,0.334752504666905,0,0,2654879
77,705392.334013786,4043268.07317728,10066562.7916742,809275.818167932,0.337192334774773,0,0,2598297
78,789819.230377009,4136075.31417077,10311122.8256779,613568.882659074,0.327340225373768,0,0,2543005
79,746160.002489706,4138255.18176036,10046058.8651437,613458.302492607,0.331997335167197,0,0,2485881
80,827282.114301453,4160741.41902454,10014503.5544776,603640.599299079,0.32991069778072,0,0,2439475
81,786228.253879729,4237441.0594952,9858637.65713187,777173.289452856,0.332723609734259,0,0,2386123
82,858306.053776388,4245705.6479659,9697426.47012789,630882.181884743,0.33627886939061,0,0,2346614
83,826622.612052457,4221231.5429628,9518118.30395288,596446.154909042,0.345046647515542,0,0,2279411
84,876587.530790818,4256801.29422605,9386036.85622676,614465.266118494,0.344175248159098,0,0,2203969
85,852790.666938887,4231511.35310067,9086415.70387725,785526.750080565,0.353609709728962,0,0,2164017
86,879973.084928907,4239313.12852033,8774541.72378959,620782.766906865,0.343969948933261,0,0,2094354
87,841091.111563304,4227651.2194227,8693768.83997326,590026.323649854,0.346441985497098,0,0,2051376
88,894621.307952012,4223542.02022061,8374840.17613982,581103.318748044,0.347247279573291,0,0,2003598
89,869545.766598991,4228752.59895948,8392984.74289505,741948.191192058,0.354290634592583,0,0,1972895
90,899248.913082469,4251337.04322905,8239177.58617775,588342.959758028,0.351616135528085,0,0,1934230
91,856090.578206923,4231308.94155108,8113717.5648167,592470.681658136,0.353080484646361,0,0,1888668
92,889445.072221476,4158307.23679993,7778775.5217703,572044.649041678,0.359080306958739,0,0,1838898
93,846970.553095104,4122332.17077688,7569438.85886506,714832.735496276,0.358068010886488,0,0,1814110
94,876925.71956688,4117039.52844216,7476838.02112904,543989.548169311,0.357730608655471,0,0,1785516
95,838492.228068921,4096311.09982421,7456011.76096579,529962.868801237,0.355488526006959,0,0,1741893
96,844970.900631156,4064254.17682918,7321949.5546549,505193.380990631,0.34713186915558,0,0,1712849
97,818730.051373943,4021239.95456481,7199194.30682409,610805.377749982,0.348820766121661,0,0,1688908
98,854200.578032214,3973996.42397818,7187837.86529596,481750.594924453,0.35353730996741,0,0,1652593
99,805604.776400183,3960251.51162661,7176162.87359209,446458.447962041,0.345612788872237,0,0,1611831
100,817273.595508835,3949175.74139682,7183057.15721443,451413.999526528,0.342607447068627,0,0,1585908
101,812752.09520094,3883502.98192269,6939337.52019722,537965.451609479,0.352283141297371,0,0,1568255
102,821274.742008886,3843092.25504994,6777101.08589522,408427.534196314,0.351608430698799,0,0,1547868
103,795340.301966731,3808202.67827392,6609248.74136924,386845.036269223,0.351319839781887,0,0,1510314
104,793515.086175333,3786582.91642946,6500760.87307968,388576.915776795,0.3452822954854,0,0,1484457
105,769842.938694515,3772774.39481279,6480639.3873492,456875.591952824,0.344922366508264,0,0,1477880
106,759670.658615372,3747997.34388437,6432781.0984372,355225.208443906,0.334296788299405,0,0,1452622
107,733757.460676819,3735480.41456996,6438417.62216478,341807.843210258,0.332792601385488,0,0,1438776
108,740357.060379372,3708886.64142655,6338433.50359842,330258.061717839,0.329742225757538,0,0,1425602
109,680617.990759292,3682472.61485393,6359011.30515157,378392.972205835,0.314503160394937,0,0,1415449
110,672448.903657798,3601698.41279531,6260285.00072425,306050.461427698,0.309116385841959,0,0,1390006
111,660735.634881877,3550002.54082932,6022181.90083057,278823.171935167,0.314667281900771,0,0,1335982
112,691157.88277991,3536143.97380854,5859270.82368844,266805.646882962,0.325157849799711,0,0,1309732
113,672375.483339805,3502594.88296147,5800577.48935907,288304.99662216,0.330631212123139,0,0,1285367
114,654733.635282646,3437539.48173787,5815180.12042907,227056.462746408,0.319600399989927,0,0,1274023
115,625412.408193066,3401657.0171644,5532792.80457022,221939.867901207,0.315887370812932,0,0,1257765
116,622974.947200543,3365429.63633337,5569617.63196879,190282.522284104,0.312367727041713,0,0,1243881
117,607973.190019748,3312543.11831647,5593424.95728678,243752.822346975,0.315971403339949,0,0,1230983
118,584377.955142811,3265311.45562601,5573092.22710042,160906.895087635,0.303631480472394,0,0,1201399
119,586585.406975732,3246410.91356921,5376636.89900415,136381.257720834,0.313638539555567,0,0,1180731
120,544940.053176463,3148876.93940574,5487479.49041627,138392.718361487,0.293290943090823,0,0,1149409
121,540582.575382251,3120142.49020796,5351272.19901776,159454.055904586,0.300470754913223,0,0,1117594
122,545273.610048544,3078874.47391992,5319591.65203543,111148.412559206,0.301231822086421,0,0,1096987
123,531862.08573184,2979639.4100588,5100419.51608634,119265.734378465,0.30539376564118,0,0,1081279
124,496709.019148534,2900725.69627983,5182098.56464467,144451.344555563,0.288080518621685,0,0,1039240
125,481236.663279006,2852187.98778895,5031093.62736507,165048.31345594,0.290385539397872,0,0,991381
126,429562.696506662,2823350.78760546,4984374.06403187,102568.590902072,0.261893634721052,0,0,958160
127,442312.532099369,2730795.81682582,4723782.28826391,113674.105331728,0.2819691031423,0,0,934559
128,446092.835950908,2671194.82283243,4586118.73104621,103695.696898854,0.28566897178517,0,0,897253
129,412939.438216737,2638858.05342453,4628232.05734619,108977.377007836,0.272929644579373,0,0,876893
130,396650.647314598,2598478.07838843,4479103.9366821,94750.6167834931,0.264512398908529,0,0,830720
131,379404.456089255,2456021.93684781,4303714.36755929,97384.9905572548,0.265842137052426,0,0,806605
132,381356.549365937,2422867.4183842,4277885.75906211,85416.5016821334,0.266201597286448,0,0,790529
133,350660.36324058,2362341.29827046,4261914.58835326,79928.3275512667,0.257362006433505,0,0,754129
134,369130.094430494,2285886.34148748,4196564.05388778,72514.8520285188,0.272903639612626,0,0,733208
135,325238.522105873,2248735.85479375,4130506.30563314,65331.6249521781,0.251572165157948,0,0,709915
136,309771.931708654,2239833.09578966,4134305.99480118,66207.4684930001,0.239133576392186,0,0,698279
137,290055.737879315,2207014.23899299,3986676.36683879,59052.7376764463,0.234260351593757,0,0,676607
138,276389.321071834,2199158.62384834,3819493.9790244,50490.5958073282,0.225436631941916,0,0,655698
139,245641.023722482,2180729.09621771,3849658.47982128,55281.0612009406,0.210312263045426,0,0,629831
140,247379.322633198,2143578.08444405,3726166.04263592,53190.9582548579,0.211881045473147,0,0,612014
141,231532.61447383,2129460.61386427,3586086.60638009,52069.6973756922,0.208103756397474,0,0,582295
142,216966.877850225,2093247.70879392,3512931.59966011,44506.1615023535,0.198469368594134,0,0,560535
143,213545.777754782,2055052.38893392,3433448.01701501,46587.6186049928,0.203214753433972,0,0,539917
144,221253.915182167,2018076.32172898,3198443.2145787,52467.9099546267,0.211784708387717,0,0,521160
145,184874.610648132,1997234.38453725,3166404.15659167,55003.293288919,0.185937073947348,0,0,502411
146,181108.39537042,1987890.62503667,3018790.77671507,57583.6432883335,0.183660247169536,0,0,489060
147,176869.31988211,1919513.33892461,3020702.29043529,52525.5272332686,0.187373451340537,0,0,473371
148,166815.312736582,1832729.73485108,2821987.53008479,49842.3108741572,0.183589835570823,0,0,445381
149,176884.657962021,1798483.5392233,2502408.79097943,62928.7579760832,0.202813754792742,0,0,417951
150,159983.072812583,1734465.94911644,2472110.10223782,50739.2991113297,0.186534789106609,0,0,401791
151,144560.709620641,1694638.25524345,2415120.56663467,48875.35399104,0.177831987954775,0,0,387855
152,142042.733355635,1651413.79509574,2339679.12107629,48099.0352974457,0.17768483420717,0,0,372277
