Period,Mean real labour income,Total workers
49,6377.1885885397905,11071002
Period,Mean real labour income,Total workers
50,6707.412091764375,11090927
Period,Mean real labour income,Total workers
51,6983.550793825222,11034515
Period,Mean real labour income,Total workers
52,6947.563015944383,11081085
Period,Mean real labour income,Total workers
53,6551.738489020526,11090082
Period,Mean real labour income,Total workers
54,6353.344117909633,11128369
Period,Mean real labour income,Total workers
55,6398.349596565184,11222938
Period,Mean real labour income,Total workers
56,6478.851910423711,11266005
Period,Mean real labour income,Total workers
57,6551.805082683104,11075974
Period,Mean real labour income,Total workers
58,6540.075388650309,11044623
Period,Mean real labour income,Total workers
59,6701.272072254877,11127125
Period,Mean real labour income,Total workers
60,6711.019789123128,11167484
Period,Mean real labour income,Total workers
61,6603.971996698194,11221756
Period,Mean real labour income,Total workers
62,6604.744150415802,11245073
Period,Mean real labour income,Total workers
63,6689.501717717994,11267697
Period,Mean real labour income,Total workers
64,6709.354286409018,11319635
Period,Mean real labour income,Total workers
65,6725.445950368874,11379086
Period,Mean real labour income,Total workers
66,6700.283580957257,11431914
Period,Mean real labour income,Total workers
67,6662.139496699072,11458305
Period,Mean real labour income,Total workers
68,6631.58163946233,11483811
Period,Mean real labour income,Total workers
69,6607.236448108132,11492664
Period,Mean real labour income,Total workers
70,6574.687617803191,11535852
Period,Mean real labour income,Total workers
71,6586.754756548445,11490921
Period,Mean real labour income,Total workers
72,6597.270488805115,11526662
Period,Mean real labour income,Total workers
73,6620.667371887496,11557964
Period,Mean real labour income,Total workers
74,6597.267588845239,11592455
Period,Mean real labour income,Total workers
75,6616.487254332748,11584325
Period,Mean real labour income,Total workers
76,6604.45566169906,11594156
Period,Mean real labour income,Total workers
77,6584.414952070053,11601581
Period,Mean real labour income,Total workers
78,6609.232039429623,11623715
Period,Mean real labour income,Total workers
79,6629.981206520132,11615859
Period,Mean real labour income,Total workers
80,6585.449476368345,11656271
Period,Mean real labour income,Total workers
81,6580.048743526836,11663120
Period,Mean real labour income,Total workers
82,6551.7076877962345,11690732
Period,Mean real labour income,Total workers
83,6532.448955799486,11740063
Period,Mean real labour income,Total workers
84,6545.001153048108,11715359
Period,Mean real labour income,Total workers
85,6534.0823325322235,11757926
Period,Mean real labour income,Total workers
86,6512.79815116313,11749829
Period,Mean real labour income,Total workers
87,6498.303185842236,11787884
Period,Mean real labour income,Total workers
88,6507.105421553461,11842575
Period,Mean real labour income,Total workers
89,6520.105501441673,11860199
Period,Mean real labour income,Total workers
90,6553.507404040006,11875465
Period,Mean real labour income,Total workers
91,6509.764752254946,11966633
Period,Mean real labour income,Total workers
92,6552.629599905687,11910174
Period,Mean real labour income,Total workers
93,6545.4762132951855,11940004
Period,Mean real labour income,Total workers
94,6547.307777256618,11932505
Period,Mean real labour income,Total workers
