Period,Mean_real_labour_income,Total_workers
49,6421.80382188919,10921644
50,6786.13483538819,11044406
51,7094.82089328529,11033276
52,7051.70669476592,11053255
53,6677.50779441193,11056328
54,6486.76481478895,11112610
55,6521.83541945801,11194364
56,6617.24643359544,11200955
57,6732.55475099859,11131472
58,6725.58191784654,11278755
59,6848.21489294141,11441722
60,6864.12219168918,11559243
61,6811.86864411163,11499225
62,6712.55529028831,11454332
63,6331.53688578529,11583591
64,6012.82687189068,11552257
65,5980.7396309251,11484302
66,5964.69692516812,11534098
67,5814.12701750829,11625552
68,5633.24553537283,11738891
69,5930.04634320402,11516503
70,6361.98249860395,9403544
71,6091.38137580562,9907200
72,6014.1058130688,10446968
73,5910.5527030064,10786830
74,5851.33248865162,11100673
75,5817.14611849524,11581669
76,5855.85970001429,11629790
77,5848.64930045534,11635341
78,5872.32362668892,11679995
79,5881.37511943714,11723165
80,5864.70886037474,11812914
81,5876.93970700851,11800227
82,5889.23892161838,11793267
83,5900.63218278658,11813608
84,5938.77220257106,11857530
85,5936.26369450293,11883432
86,5936.23091397771,11940764
87,5934.0920051669,12001003
88,5945.34540363366,11986366
89,5966.84972738289,12078748
90,5971.33038908415,12135617
91,5974.25460110327,12210247
92,5965.0355782683,12253374
93,5969.58486771856,12257158
94,5946.29579931764,12349256
95,5947.62311735719,12356775
96,5968.07287197503,12426582
97,6012.80151636969,12421681
98,5997.61789870576,12460492
99,6004.17228922998,12423016
100,6030.78960227731,12503809
101,6061.77972628454,12533668
102,6052.27535227736,12636725
103,6068.80725058978,12653717
104,6095.38364775512,12670440
105,6094.9240875749,12668655
106,6100.98976279235,12694921
107,6108.98411405445,12803345
108,6124.50013315204,12819128
109,6163.9833431692,12826352
110,6149.21140328883,12838358
111,6174.65672891314,12885921
112,6170.38064456087,12916447
113,6180.886207674,12924864
114,6181.70708575029,12930826
115,6207.47059734942,12973066
116,6197.00714131493,13056510
117,6233.21025901312,13019079
118,6242.12093919975,13023145
119,6255.18295281242,13015712
120,6265.64307962132,13089956
121,6273.6929390719,13085561
122,6283.52942913693,13131566
123,6299.56978384556,13105685
124,6315.98521143075,13127512
125,6312.07886044692,13111312
126,6297.10660420075,13177549
127,6294.89324693608,13173572
128,6311.20781600692,13231035
129,6344.40144687112,13206241
130,6330.52843157239,13268575
131,6355.18998876007,13296953
132,6374.12755133619,13310900
133,6380.34527677292,13318742
134,6384.6834576905,13332127
135,6387.67633213791,13406024
136,6408.66238010692,13506390
137,6420.57254398568,13495740
138,6436.45691701944,13468767
139,6455.67579581083,13475588
140,6467.36534436308,13479340
141,6463.01781717811,13517018
142,6474.72950469988,13535096
143,6495.79073719612,13557658
144,6490.61819526851,13575817
145,6533.46003507989,13596174
146,6526.27097337187,13620802
147,6540.9299977989,13664181
148,6580.61418455025,13648410
149,6585.28817055162,13630811
150,6579.84184353255,13627167
151,6583.33386023405,13637240
152,6597.81429675368,13600672
