Period,Mean_real_labour_income,Total_workers
49,6421.80382188919,10921644
50,6786.13483538819,11044406
51,7094.82089328529,11033276
52,7051.70669476592,11053255
53,6677.50779441193,11056328
54,6486.76481478895,11112610
55,6521.83541945801,11194364
56,6617.24643359544,11200955
57,6732.55475099859,11131472
58,6725.58191784654,11278755
59,6848.21489294141,11441722
60,6864.12219168918,11559243
61,6811.86864411163,11499225
62,6712.55529028831,11454332
63,6331.53688578529,11583591
64,6012.82687189068,11552257
65,5980.7396309251,11484302
66,5964.69692516812,11534098
67,5814.12701750829,11625552
68,5633.24553537283,11738891
69,5931.41495321902,11516006
70,6364.43420483386,9401693
71,6093.27890464604,9905628
72,6078.64152568585,10445166
73,6060.89881459602,10784959
74,6015.51664906522,11098718
75,5950.56004069854,11564878
76,6015.28655414805,11623003
77,6035.49282608197,11655574
78,6079.47869290341,11717403
79,6109.03297549748,11779751
80,6155.68892471384,11773391
81,6184.04042036309,11828685
82,6191.90611366791,11916752
83,6224.44201553086,11946458
84,6256.98355109057,12032652
85,6270.86777135087,12068163
86,6311.74329069853,12071734
87,6345.128008254,12089998
88,6367.81266187012,12118358
89,6404.47895147094,12219432
90,6459.23747193169,12258065
91,6490.79037896768,12317872
92,6526.47702246768,12387972
93,6549.56524395788,12427002
94,6578.59861575109,12515364
95,6606.60998328259,12583897
96,6644.26652840546,12623749
97,6691.90595970649,12655668
98,6743.35871522499,12684769
99,6781.27666988664,12677685
100,6809.91599160997,12796496
101,6854.36713252834,12833656
102,6874.45022371587,12890998
103,6903.6280697459,12930177
104,6908.36368136009,13004458
105,6930.80950213444,13053641
106,6969.98084006907,13080640
107,6982.02953141778,13091249
108,7004.62527110271,13102993
109,7034.20673726752,13168233
110,7047.6465082482,13211431
111,7057.65707949269,13219354
112,7100.99791479357,13281406
113,7132.89765167107,13242270
114,7160.51440527724,13299222
115,7146.10643303528,13346244
116,7182.64428851521,13353638
117,7202.2460968687,13388607
118,7157.00682049431,13445026
119,7219.7944387522,13435375
120,7241.17845531128,13486844
121,7275.54947398319,13490669
122,7312.37330900904,13530347
123,7275.155860212,13607482
124,7310.3946391775,13606437
125,7349.31378601624,13665801
126,7337.01774257903,13714806
127,7319.59590033003,13705177
128,7340.13832303565,13714343
129,7364.46133620833,13762824
130,7376.30087012309,13870745
131,7398.29016774416,13865232
132,7425.99265452989,13885042
133,7446.10187444215,13906608
134,7453.03876361096,13960981
135,7473.13567796816,14058518
136,7480.33598611883,14102058
137,7550.1193364479,14114622
138,7546.99115503497,14155708
139,7548.6301308203,14134245
140,7567.07415170368,14204625
141,7596.23409077254,14245866
142,7644.89026117694,14208230
143,7651.63616857747,14297303
144,7657.90011109224,14248115
145,7694.77762734647,14260733
146,7720.64929547643,14303469
147,7734.59672628999,14367767
148,7759.99772631615,14417019
149,7760.46973705344,14432708
150,7799.65966782023,14377236
151,7809.91012186828,14425641
152,7831.78558535952,14364471
