Period,Mean_real_labour_income,Total_workers
49,6421.803821889192,10921644
50,6786.134835388185,11044406
51,7094.820893285285,11033276
52,7051.706694765924,11053255
53,6677.507794411934,11056328
54,6486.764814788951,11112610
55,6521.835419458006,11194364
56,6617.246433595439,11200955
57,6732.554750998592,11131472
58,6725.581917846536,11278755
59,6848.214892941414,11441722
60,6864.122191689176,11559243
61,6811.868644111633,11499225
62,6712.55529028831,11454332
63,6331.536885785294,11583591
64,6012.826871890681,11552257
65,5980.739630925103,11484302
66,5964.696925168124,11534098
67,5814.127017508294,11625552
68,5633.245535372829,11738891
69,5931.414953219016,11516006
70,6364.434204833858,9401693
71,6093.278904646042,9905628
72,6024.011458083665,10445166
73,6023.259386053029,10784959
74,6053.07747986075,11098718
75,6078.663904249067,11565270
76,6234.184263170163,11640252
77,6343.740647450708,11659076
78,6465.010619798554,11762922
79,6547.691039812386,11817213
80,6587.141337017592,11919185
81,6631.418660593517,11900509
82,6654.550032396224,11928114
83,6677.867394482063,11966543
84,6733.941729670542,12027062
85,6746.968837462819,12071136
86,6765.944849599434,12143418
87,6773.716635260567,12239128
88,6817.119586053202,12270106
89,6827.122594104073,12313093
90,6887.6514791498375,12333664
91,6909.33004898995,12410578
92,6932.265930099549,12555442
93,6951.75203968668,12584323
94,6988.187291694073,12698491
95,7014.574611966474,12744700
96,7058.251514319382,12813927
97,7087.621686960757,12893639
98,7123.298139879068,12899166
99,7114.757505676225,12903091
100,7170.612889263854,13037176
101,7212.155753645234,13124881
102,7238.751632518453,13147349
103,7286.494528630599,13174953
104,7302.802389066455,13247527
105,7336.200543249273,13312435
106,7366.960893770027,13332248
107,7392.499802124258,13389427
108,7471.262859128633,13367923
109,7505.358493613593,13437519
110,7524.6003722875175,13578054
111,7520.937539650717,13658472
112,7546.471523509451,13644097
113,7575.293513773751,13677641
114,7587.807734904475,13745081
115,7626.0691596676625,13717111
116,7657.221010849315,13782114
117,7700.0618938884,13915643
118,7722.311092371325,13949592
119,7767.470095534731,13943655
120,7769.0250948193525,13988049
121,7808.646663849433,13992399
122,7847.842830585216,14024716
123,7878.864569127961,14074177
124,7897.1951797569545,14128465
125,7949.394151931891,14190557
126,7999.2462919822765,14187780
127,7996.223607416187,14238421
128,8049.414133105739,14271788
129,8051.781775092852,14288755
130,8061.599673776278,14373422
131,8091.479040676117,14383855
132,8136.928511010365,14461046
133,8170.93981109478,14538226
134,8205.60147563757,14547325
135,8227.006981004966,14578808
136,8268.954957975453,14625959
137,8314.331782937432,14610163
138,8304.51042512358,14720401
139,8336.732913029668,14780571
140,8370.841667900551,14830136
141,8412.10864919109,14823341
142,8427.71361258418,14892976
143,8474.81031068301,14883562
144,8507.462695833781,14933882
145,8510.236070887759,14955604
146,8543.740918933709,14937496
147,8591.555210335364,14951363
148,8589.006377915683,15026749
149,8614.979479682863,15100217
150,8623.47981734424,15183632
151,8680.552680941128,15205167
152,8716.643025933296,15239634
