Period,Mean_real_labour_income,Total_workers
49,6418.945191147691,10914398
50,6782.042533433671,11021763
51,7085.005155297421,11057520
52,7094.866736723116,11051684
53,6680.2449700504185,11065025
54,6489.740350586472,11128869
55,6514.413562481306,11228241
56,6613.577713634976,11164983
57,6694.535876485512,11043493
58,6688.474290432313,11048787
59,6877.1836866543445,11070081
60,6870.326050292046,11096507
61,6754.11059266727,11170885
62,6728.172388437311,11228808
Period,Mean_real_labour_income,Total_workers
49,6418.945191147691,10914398
50,6782.042533433671,11021763
51,7085.005155297421,11057520
52,7094.866736723116,11051684
53,6680.2449700504185,11065025
54,6489.740350586472,11128869
55,6514.413562481306,11228241
56,6613.577713634976,11164983
57,6694.535876485512,11043493
58,6688.474290432313,11048787
59,6877.1836866543445,11070081
60,6870.326050292046,11096507
61,6754.11059266727,11170885
62,6728.172388437311,11228808
63,6804.092784436818,11288550
64,6824.930097310147,11306917
