Period,Mean real labour income,Total workers
47,6027.797817448087,11029164
Period,Mean real labour income,Total workers
48,6138.626078792467,11204411
Period,Mean real labour income,Total workers
49,6353.668407579574,10990578
Period,Mean real labour income,Total workers
50,6691.1046112911245,11001478
Period,Mean real labour income,Total workers
51,6974.394599213255,11063214
Period,Mean real labour income,Total workers
52,6937.261923131147,11068313
Period,Mean real labour income,Total workers
53,6524.3570616598045,11072695
Period,Mean real labour income,Total workers
54,6333.818531128706,11091712
Period,Mean real labour income,Total workers
55,6398.887289952824,11230660
Period,Mean real labour income,Total workers
56,6495.251812950514,11226079
Period,Mean real labour income,Total workers
57,6558.004829225716,11121306
Period,Mean real labour income,Total workers
58,6544.451937246982,11089020
Period,Mean real labour income,Total workers
59,6699.971048116513,11073390
Period,Mean real labour income,Total workers
60,6719.712384703861,11131349
Period,Mean real labour income,Total workers
61,6586.697308536377,11176093
Period,Mean real labour income,Total workers
62,6572.979229955126,11241336
Period,Mean real labour income,Total workers
63,6667.303931603665,11267549
Period,Mean real labour income,Total workers
64,6660.061521366896,11294953
Period,Mean real labour income,Total workers
65,6656.823437100332,11308726
Period,Mean real labour income,Total workers
66,6665.309285439636,11287365
Period,Mean real labour income,Total workers
67,6688.6423169422305,11357402
Period,Mean real labour income,Total workers
68,6723.818059526319,11323931
Period,Mean real labour income,Total workers
69,6683.698535746131,11358531
Period,Mean real labour income,Total workers
70,6692.697138587012,11340088
Period,Mean real labour income,Total workers
71,6704.862687353177,11364921
Period,Mean real labour income,Total workers
72,6703.9309556560875,11406844
Period,Mean real labour income,Total workers
73,6714.396352544814,11379002
Period,Mean real labour income,Total workers
74,6716.125511364028,11429389
Period,Mean real labour income,Total workers
75,6713.33415603346,11474152
Period,Mean real labour income,Total workers
76,6696.206577567714,11547494
Period,Mean real labour income,Total workers
77,6706.688062355357,11587757
Period,Mean real labour income,Total workers
78,6705.0100791840905,11593806
Period,Mean real labour income,Total workers
79,6726.949768721433,11521287
Period,Mean real labour income,Total workers
80,6752.987239910202,11556065
Period,Mean real labour income,Total workers
81,6734.563305716825,11664899
Period,Mean real labour income,Total workers
82,6740.480230698584,11594279
Period,Mean real labour income,Total workers
83,6768.509646664673,11600405
Period,Mean real labour income,Total workers
84,6765.8220859362455,11620103
Period,Mean real labour income,Total workers
85,6769.453288260544,11698924
Period,Mean real labour income,Total workers
86,6807.212114087491,11693642
Period,Mean real labour income,Total workers
87,6811.943572797806,11732708
Period,Mean real labour income,Total workers
88,6805.082126451109,11738568
Period,Mean real labour income,Total workers
89,6798.059604064422,11722330
Period,Mean real labour income,Total workers
90,6795.050082342643,11719394
Period,Mean real labour income,Total workers
91,6784.423214663696,11713126
Period,Mean real labour income,Total workers
92,6786.33470194,11803164
Period,Mean real labour income,Total workers
93,6799.1435021954085,11828341
Period,Mean real labour income,Total workers
94,6802.881649429836,11833844
Period,Mean real labour income,Total workers
95,6814.013742136838,11831344
Period,Mean real labour income,Total workers
96,6819.890716807936,11851975
Period,Mean real labour income,Total workers
97,6833.440765044344,11854768
Period,Mean real labour income,Total workers
98,6801.8741271444715,11859934
Period,Mean real labour income,Total workers
99,6777.8962027967,11888329
Period,Mean real labour income,Total workers
100,6817.699200861654,11828571
Period,Mean real labour income,Total workers
101,6798.469124980833,11919931
Period,Mean real labour income,Total workers
102,6784.713315408665,11967492
Period,Mean real labour income,Total workers
103,6817.844853960024,11962066
Period,Mean real labour income,Total workers
104,6826.752560110363,11987192
Period,Mean real labour income,Total workers
105,6831.786107016208,11942786
Period,Mean real labour income,Total workers
106,6831.635889037871,11930236
Period,Mean real labour income,Total workers
107,6817.983767556324,11936093
Period,Mean real labour income,Total workers
108,6818.935069804509,11967766
Period,Mean real labour income,Total workers
109,6812.766018779923,11947822
Period,Mean real labour income,Total workers
110,6832.557008654662,11937720
Period,Mean real labour income,Total workers
111,6819.372787684253,12041075
Period,Mean real labour income,Total workers
112,6845.4198061310235,12054830
Period,Mean real labour income,Total workers
113,6828.5505264332205,12148249
Period,Mean real labour income,Total workers
114,6822.3744246856395,12111368
Period,Mean real labour income,Total workers
115,6801.265438289294,12059679
Period,Mean real labour income,Total workers
116,6817.161473829495,12031785
Period,Mean real labour income,Total workers
117,6802.034669276183,12057987
Period,Mean real labour income,Total workers
118,6809.66281783394,12092561
Period,Mean real labour income,Total workers
119,6796.6008234370875,12120288
Period,Mean real labour income,Total workers
120,6818.898970198507,12099357
Period,Mean real labour income,Total workers
121,6804.822712469007,12106286
Period,Mean real labour income,Total workers
122,6793.195843136018,12198031
Period,Mean real labour income,Total workers
123,6775.767376676421,12224739
Period,Mean real labour income,Total workers
124,6793.980741035431,12209449
Period,Mean real labour income,Total workers
125,6756.162372787554,12177862
Period,Mean real labour income,Total workers
126,6757.91591100073,12166100
Period,Mean real labour income,Total workers
127,6738.4682005344575,12232711
Period,Mean real labour income,Total workers
128,6734.5758969140725,12166951
Period,Mean real labour income,Total workers
129,6748.050671798621,12197510
Period,Mean real labour income,Total workers
130,6766.706297281315,12195369
Period,Mean real labour income,Total workers
131,6748.989813552796,12237323
Period,Mean real labour income,Total workers
132,6756.590974314702,12254693
Period,Mean real labour income,Total workers
133,6766.89390458649,12256106
Period,Mean real labour income,Total workers
134,6745.813152660266,12242276
Period,Mean real labour income,Total workers
135,6747.565079032855,12260296
Period,Mean real labour income,Total workers
136,6752.521074150674,12285321
Period,Mean real labour income,Total workers
137,6770.035880734185,12234457
Period,Mean real labour income,Total workers
138,6744.96185038146,12224063
Period,Mean real labour income,Total workers
139,6768.106634055561,12153993
Period,Mean real labour income,Total workers
140,6769.972960868206,12182099
Period,Mean real labour income,Total workers
141,6746.068701664344,12238268
Period,Mean real labour income,Total workers
142,6740.844402235846,12240330
Period,Mean real labour income,Total workers
143,6748.384032601292,12177160
Period,Mean real labour income,Total workers
144,6758.560571873074,12163171
Period,Mean real labour income,Total workers
145,6743.683442877073,12222964
Period,Mean real labour income,Total workers
146,6732.284803175545,12195250
Period,Mean real labour income,Total workers
147,6760.814788670857,12183651
Period,Mean real labour income,Total workers
148,6732.3385657345325,12189307
Period,Mean real labour income,Total workers
149,6735.401095449802,12132968
Period,Mean real labour income,Total workers
150,6745.448690951456,12109149
Period,Mean real labour income,Total workers
151,6717.788498005563,12149955
Period,Mean real labour income,Total workers
152,6714.252213680285,12201077
