Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
47,0.40583245067924861,0.44472004643107882,0.41648597281124178,0.43657538631991294,7.468796620187314,10.021859119716588,8.444446014145386,8.62578390752457,0.20127120158095774,0.208962103654196,0.20957647977740376,0.19911609595484342,0.04302281244010967,0.03367798282775898,0.03039510132385116,0.04853636261973517
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
48,0.39838968823264354,0.4280320114721286,0.40643394171061592,0.42201514296047732,7.222127899246292,9.041439768498272,8.123509894038321,7.939486671119461,0.1962447898617428,0.19373216639074783,0.20347024029767186,0.18535535713115675,0.046945913934658405,0.037226937874402184,0.033033163498452145,0.05398651752921788
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,0.40010714838896866,0.43404398883392509,0.41007876441223723,0.42360121772916015,7.282140288884085,9.904326947691168,8.378287235507798,8.424575613625526,0.19430022427291013,0.19838994310876581,0.20173576507577637,0.18955721878081308,0.047500737134075745,0.038581014068721574,0.03422257625313601,0.05442626272345135
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
50,0.40474388958887469,0.43689187620585129,0.41186086127916133,0.43151239804876362,7.794004899265446,10.16144706851433,8.5745158115218,8.876995018971353,0.20029503084395459,0.19637711327881685,0.20645347757803703,0.18912320851823666,0.0465096934220029,0.04035898856132485,0.034063613797016314,0.05553885492430296
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
51,0.39856248781995829,0.43351548502712567,0.40644517575840539,0.42667715643739673,7.335016378129881,9.839346916430411,8.251669366433864,8.648843152403595,0.19556389574980432,0.198683064107325,0.2024929346899893,0.19039751760340679,0.04819995061122299,0.039717009530112646,0.034033800626424554,0.056744393735037965
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
52,0.39820918682002393,0.42931030600675113,0.40363611454675086,0.42341282502682281,7.636877255078693,9.804864573971077,8.353905452872372,8.62116699710592,0.1915229219234758,0.18578227525370924,0.19775538929205436,0.17851582533682203,0.04539504432649585,0.038474304828661765,0.03185042319994946,0.055024548713140324
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
53,0.39748132358943106,0.43325437285251295,0.4049972125972725,0.42442492346592364,7.22314147056712,9.452263356824139,8.273720607114868,8.184641134679843,0.1968443341729779,0.20180336240549593,0.20439829130554593,0.1926372856853635,0.04791689802612633,0.039177456992315264,0.03287855277184748,0.05737374345366174
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
54,0.40090762410783265,0.43537805469279228,0.40609516994910255,0.4307557146749415,7.622506008895605,9.731452055028361,8.450039350150512,8.710087908575392,0.19700974643368235,0.19275157186274222,0.2029365279876012,0.18571038188005684,0.047698201408284444,0.041683444930646386,0.03440743071386431,0.05804178292103642
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
55,0.40448352073369687,0.4377366926275259,0.4076319111204339,0.43516847310092682,7.505537093668814,9.47557572098577,8.367408739995774,8.826951271780368,0.19904439341898766,0.2013363683584048,0.20464357038296893,0.19452934584761758,0.04866726928937819,0.04355099696203532,0.036558940082564224,0.058276718932552214
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
56,0.39829747201287352,0.43501069248870128,0.40745679001907004,0.42497223735537171,7.441569876640641,9.66870860896034,8.317740127474663,8.649245967239597,0.19579100652192277,0.1934037059792211,0.20470055688710592,0.18287259083157062,0.04714927794124706,0.0411017548531261,0.03418077363670021,0.0569496539783236
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
57,0.3956356043201304,0.43387257858408562,0.40628549075247655,0.42196871961723725,6.981431689491571,9.745310941219154,8.085440471602142,8.15868799176998,0.19169931189206488,0.19455813519604556,0.20202818031393197,0.18222059667385954,0.048613347059204254,0.0391794484188796,0.03343521643714542,0.05764137423938822
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
58,0.3969360912108536,0.43538949912079389,0.40633413754206227,0.42381335505360868,7.414350424914798,10.048695289418989,8.421822445187846,8.255797169571515,0.19082603392249856,0.1835439803159709,0.19972127652969723,0.17325342650453213,0.0493127163962349,0.04232510514249592,0.034584734790804206,0.06043097907354463
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
59,0.39930065909103951,0.43897349699223576,0.40638170375790078,0.43134176751946784,7.419453804711105,10.008006957437976,8.201812615886352,8.758720304650765,0.19261735337722655,0.1965841465520624,0.20088794191572393,0.1865276293101291,0.04839486064458674,0.041511260475279504,0.03465794324442259,0.05822957924207078
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
60,0.39683873044701079,0.44116304689677804,0.40829755413865954,0.42735551681796002,7.496048427927099,10.326152383070932,8.814865463941304,8.58371228555299,0.19194669681628068,0.18969867164631818,0.20091387745138836,0.17901741967269486,0.050997629916182854,0.04408404222234558,0.03557309048229897,0.06306386156994129
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
61,0.3970126452786662,0.44635985740981698,0.4091022778264915,0.43083011816094519,7.191336042298565,10.551068423394957,8.319730079201232,8.880700236709906,0.19590551452086954,0.20548761129776705,0.20646874195645942,0.1923261808611966,0.05145094828170429,0.043818257811109734,0.03586535034419812,0.06282083049885089
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
62,0.39592165525234213,0.43956234971942082,0.40184858229078801,0.43300310566000427,7.2875500619348,9.960171160672376,8.162550772793825,9.461133381880556,0.19505948828702457,0.19984600099595048,0.20249218663873983,0.19065063577218233,0.04875220144148502,0.04250102738771895,0.034907065085709676,0.059506952171942455
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
63,0.395590257198213,0.43706859264508402,0.4014411518219419,0.43120831875527799,7.248285271865113,9.797258932268981,7.9435269694240915,9.064665599100417,0.19423212152156913,0.19807066227163678,0.2012308569310677,0.18946733981170183,0.04829904980730946,0.04170526514598043,0.03526624137450089,0.05770201656257882
Period,"Gini per capita, all income","Gini per capita, labour income","Gini per capita, labour and pension income","Gini per capita, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
64,0.3949601861110606,0.4394600545638998,0.40163122575498306,0.43169734751602917,7.383762159459406,10.200378925343266,8.2337967462363,8.973164620290772,0.19246055558055822,0.20258914275569695,0.199205362536607,0.19405173533223502,0.05188918733428745,0.04562162840072104,0.03788835413518876,0.06272187723726422
