period,Total_family_benefits,Total_contributive_child_benefits,Total_auh,Total_spouse_benefit,Total_school_aid,Total_wedding_benefit,Total_prenatal_benefit,Total_pregnancy_benefit,Total_birth_benefit
49,2734350.16043429,769150.970156744,1347875.48370656,183870.104000691,338093.926038193,31526.3823338806,24077.1305853279,31658.6935432472,9202.30324894151
50,2477379.0710721,691195.429516271,1268052.4844006,184400.119829744,245542.076304456,20998.5084501751,29210.9064576864,27931.6708723083,10914.7131947921
51,2917699.64699186,904566.572509716,1553931.86249794,353100.647166009,0,3427.68829186488,28272.2424773039,68274.6358079497,7563.11359751674
52,2756313.56138864,868035.636248455,1446456.09856422,332075.995672236,0,7651.38230010397,38436.7963471556,54213.3977020749,10193.2630571491
53,2795174.27854746,651983.941091058,1253642.50840363,284415.403588367,535174.73604387,2963.34551881839,21138.0436511109,39227.9750118616,7113.02391421705
54,2827291.46962747,1170083.2953331,1281417.83113838,283463.506387765,0,4262.27989327429,40692.4994081849,41562.537068552,6701.73710393453
55,2477332.11619084,912108.961680962,1195744.49461844,265506.850230414,0,3313.79219433679,44329.3532834185,50876.2046295664,5933.34745344313
56,3910348.4398605,2134725.58721156,1259565.93983801,345441.107184082,0,6017.20836578514,88039.7773410462,63419.9744560475,13138.8454639734
57,4298955.28184956,1860159.28305272,1247158.55143378,324705.61349667,748947.797476514,5410.31196281292,73375.6709614865,29279.8648550301,10554.2742020238
58,3938877.93859074,2230764.05068608,1220883.19620096,356978.103767779,0,9241.43146997252,64519.83033329,48573.1089921066,8445.26291397342
59,3599109.6687936,1918501.09778747,1188096.3688738,338899.429955525,0,6384.15770926033,87888.1027564367,49450.610055503,10394.7851948797
60,4011961.89295399,2267425.78760671,1215955.532242,356955.85452758,0,8826.33476454865,94195.9994458094,57454.1403555487,11693.7191805119
61,4266309.08811414,1928232.33057195,1138999.25175111,330167.470120155,751592.026007215,7111.38473049712,70362.4095334242,30362.2381592399,9401.88872724604
62,3669736.53404985,1954037.25765909,1267560.96874312,324976.694746802,0,7066.37626714362,65596.2273316425,42504.8382165958,7994.17108545375
63,3308354.07920606,1717934.21404231,1155845.28700457,311941.598834788,0,7155.56382406401,61293.2617608139,45621.3356582711,8487.78414030457
64,3051358.17301921,1602501.74725369,1057614.22049697,286977.842965087,0,8464.50051935364,45333.3548958444,42990.0893593819,7514.95030676814
65,3573945.3037423,1572535.16486507,975641.666231167,280830.460077113,636008.316619114,4002.99816565245,63479.2110749803,33208.3789749041,8811.33075275378
66,3250249.78092665,1555100.35438503,1296043.1911,286803.320954177,0,7181.7781682519,66017.5723411818,31267.51765638,7874.04390280944
67,3176833.72483202,1565857.54194277,1215853.84952,292533.28643239,0,9242.06514455912,50905.3311336398,36477.6539637625,6750.90770051998
68,3280008.34930647,1621841.57231222,1285564.82994,286645.367277408,0,5749.74666316357,49217.7045734385,23653.7061101593,7238.93476422286
69,3827419.4883404,1463687.39392188,1354670.80616431,284942.759971258,630979.228214535,6755.81107102849,40431.3490442281,39655.4753988891,5611.18121263208
70,3289700.30890224,1666022.3277125,1205145.31048573,304687.208139261,0,9058.26954497593,50467.1818766067,47284.9605712046,6417.50510863915
71,3267344.1199598,1747621.17587459,1107603.15442336,305629.86281831,0,4748.66780506815,57451.6040027708,36522.5681400675,7154.04506785761
72,3303085.16063005,1783234.16007114,1112588.36418356,302138.912346403,0,6552.54262805059,64163.7845830617,26849.2529454322,7695.24616731248
73,3849827.25061544,1685541.3257386,1088724.33044761,295523.325623469,675045.428573297,6314.59345201097,54596.5201156651,36256.7690414789,7512.32111376475
74,3254020.49914737,1787133.19879846,1049427.53285501,299087.046830348,0,9082.01328757178,62494.3089628473,39569.0997980751,7158.79066750322
75,3297818.04286748,1747467.5247194,1117251.82475398,305639.058860903,0,8069.65052980529,69655.9420426979,42285.3250464958,7148.89641810088
76,3486967.43820158,1920644.38006897,1115232.11613181,319907.556533193,0,8563.48540063773,63427.2296882286,49019.9281553852,9859.09002400342
77,4394564.12387241,1965453.32255149,1206391.98336725,328001.685077984,774510.380976382,8325.92694451201,60081.4249753148,42949.6532011904,8691.25324000064
78,3749671.87170974,1985700.95342586,1279767.58349163,333155.939432808,0,8612.49797109984,84372.0144251558,48166.213037063,9689.95780620402
79,3755428.39616471,2098895.11061688,1186421.23965849,337475.113851561,0,8479.82497737282,68735.8492432644,46174.9364351758,9035.89566086272
80,3796968.60616761,2114921.9805392,1197707.45162687,343014.604786635,0,7608.82343469495,74885.7597800189,45692.9219118634,12468.77235496
81,4677938.93538756,2111907.93549442,1257448.50750599,345876.90316277,819600.607675583,8412.08667749443,82382.3998071227,39592.5887468281,11921.5509305158
82,3963929.81352717,2230581.7100033,1221618.33926754,347616.095463983,0,9067.44462638963,94542.6260687222,48582.8385088036,11181.142003191
83,3960209.47224895,2239447.85174017,1214801.07927226,350676.493480086,0,11383.5286218038,79193.9122045617,52928.4964710822,11028.589505239
84,4040140.68567048,2249722.55899832,1284857.22405911,358846.951626092,0,7638.8321607309,85494.1586979528,40331.2820482225,12836.843005345
85,4931700.74473435,2367958.81134333,1191541.79903649,365012.636203911,858699.30609018,10456.8607373217,77405.09822164,49586.5903642481,10074.2496278661
86,4164028.36926933,2438048.13997454,1196472.38102545,367548.499696506,0,10360.6743042237,97501.8358576346,41910.3958121736,11406.142749646
87,4136447.66155696,2393720.29337523,1221933.56986339,368917.926336217,0,11173.3119045574,82249.4263934975,48222.1361437934,12180.6071392102
88,4205724.93148183,2452554.39357389,1208501.67764587,371794.950244404,0,11070.9299586843,90379.869404045,57933.9318163959,12693.7968181732
89,5061833.15591834,2432394.45562774,1222684.03136874,374603.029768131,889770.779584245,11895.1961436731,75546.3492732403,46423.4028364564,10397.0001825272
90,4347720.14756096,2547759.25525937,1242473.96533015,378886.906824437,0,8758.05590419243,85555.2306388526,77273.69363762,9835.28875064764
91,4375744.09285613,2587898.09167731,1223859.12069141,380385.692916615,0,13684.9871212935,104479.409175272,56823.3988146509,12299.2446775659
92,4360217.07708741,2574129.35630932,1250847.4522394,376403.83170371,0,8644.6771651069,98422.1083016111,41244.9033948099,12996.80198775
93,5370672.97007867,2692358.10764898,1188294.55953171,381394.114720083,920063.380790893,13373.2900825815,110464.533349288,55093.1865299424,14475.4407120662
94,4493342.37195139,2682861.79348527,1253093.6345004,387134.007026344,0,10784.9125729225,102005.888274412,48954.7061942192,12697.9167467911
95,4501819.85655034,2641295.74378506,1292628.86838418,387378.85572625,0,15103.3870988985,100337.733294248,56354.0022020218,11767.1476941566
96,4482957.50956274,2703255.25411231,1248284.39485675,389041.686346471,0,11455.7006376763,82863.1247481967,39782.3429067811,11339.9696583179
97,5508862.1291768,2786591.05611512,1215804.17178409,389648.006235033,949383.763213221,11864.5766545194,106466.524256871,42113.9421989541,12669.8864477121
98,4589211.76693234,2793795.49314501,1232697.7647362,387715.310823623,0,9155.51468684366,117966.270546797,33417.6160963395,15426.146741373
99,4558108.05723481,2770387.00386912,1226002.29093183,388874.949039024,0,12904.335976948,99375.5187724595,51081.5753726554,13515.1882630624
100,4466410.65536694,2732503.47592022,1197934.8205736,389336.616714852,0,15647.7612011806,92363.9822213738,30974.9971213042,12565.1556648997
101,5385318.55597267,2726737.93790796,1168470.63273687,389277.4783417,933496.051208517,15865.6904969513,89792.6863772557,43700.6463920394,10527.1875527754
102,4516200.97800432,2806772.5572202,1109751.24374904,388505.209636651,0,10562.098090898,127091.345254967,58815.7202252627,16562.0243690423
103,4536783.86618348,2893643.08349031,1056178.88312471,393554.367307428,0,19808.6364843506,100829.287450657,61861.9838972504,14905.1935935778
104,4516320.78404767,2828155.26062793,1119915.87085512,391103.504802657,0,16243.1239399715,114062.987114893,38815.2334153861,15631.9123187082
105,5513271.1973406,2871918.10197351,1103924.74699365,389814.549168123,946576.243038336,17610.9471529433,118606.030512401,47176.9410425638,14623.0973249903
106,4552957.22920468,2784032.80541448,1205270.76623032,388979.339531061,0,17018.5846438531,101291.729746587,50220.3427743406,11960.3057055328
107,4554623.37937397,2809899.56720184,1171994.78416986,390150.242036167,0,12634.9138047893,99878.8526282872,65591.8629619275,14463.0075412009
108,4566664.24371704,2861990.56004781,1131154.66706801,391481.837931233,0,11903.6382323087,130944.176765765,30081.2285719859,15011.7184234646
109,5432512.63698898,2817345.57791027,1132281.52245704,388875.999816365,944601.142691878,15799.100642548,78078.4956268795,52184.9308619357,11159.0902462747
110,4472906.76262553,2793408.04861308,1113488.55764307,394601.886309198,0,12154.4171339065,96785.4963064436,57123.5730506752,13597.4944760645
111,4488811.9638117,2794280.05111315,1140847.76894746,393379.680589904,0,11206.1638844291,111211.198890743,36006.795309851,13848.7829685437
112,4589351.10490952,2907808.17184972,1098660.05672228,396378.296654047,0,10814.4172917013,132766.70842406,33782.3243830199,16243.8639006098
113,5367076.60135737,2860072.76134231,1004703.40103565,397975.917437538,923051.131997222,11314.8694270541,119833.236779772,34704.5298122163,16202.21545015
114,4442530.99309098,2803368.95488964,1050981.04435283,398413.500567154,0,12508.1855596247,133272.516946524,30480.2326776084,19279.3775213174
115,4490465.11832842,2818771.52997563,1099887.84857093,397389.685101735,0,15018.9043212552,99583.3465310229,39779.6792762925,14301.0364462186
116,4531577.31081539,2809127.17974572,1121504.55508749,397229.003169891,0,16227.7064497719,133894.632350023,35893.2030659035,19186.9541872271
117,5363430.77534057,2807501.95648698,1070988.67511173,398530.66190832,922007.239026893,14363.8748856778,89007.5934158752,41787.9106839112,11783.9954497984
118,4417235.73592721,2796795.98536288,1069175.70896661,400980.912540659,0,14114.3663978852,83838.2607082179,42408.663071925,13105.1969992126
119,4423266.16054436,2862284.92447065,988655.0693149,389770.004820097,0,11707.3124892933,101440.820556186,55718.419600601,14484.753837772
120,4455890.17407621,2832527.73263386,1049414.57984159,389799.911879311,0,14516.12005225,113465.017839967,41932.9449502475,16428.2040470413
121,5381661.08403269,2953613.71287808,948777.633448913,387348.914423304,922656.878624002,20918.9729996941,95813.9378097083,51498.3451118576,11423.5245205914
122,4465538.71371837,2968952.83950221,955350.657595279,387957.540728414,0,11856.7425250353,98425.7604148329,29101.6422297678,15047.1315573355
123,4491982.75277379,2954645.28956263,968261.489540686,391207.855306463,0,14098.6524061259,104457.972340631,46646.3657258665,15453.8109169974
124,4460929.4218096,2952069.28972896,954006.288576043,390896.677873564,0,13408.9826507042,98610.5723279102,42109.4990331818,14046.4664561823
125,5389459.07910663,2890769.5476691,994339.454044968,390381.808920357,922585.555085118,15655.9734946022,119233.707821879,38429.9074365882,16339.8196120173
126,4418460.92888222,2956645.82423141,912773.041942906,390260.350683288,0,16673.1851018396,104565.823753197,26624.5100411075,14237.8423262119
