Period,Mean_real_labour_income,Total_workers
49,6414.78904699531,10914398
50,6778.90225184158,11021763
51,7092.02100217064,11059493
52,7113.98164433727,11048388
53,6705.54599729676,11064497
54,6521.17321865806,11128156
55,6554.01964535573,11235296
56,6660.1842529205,11156745
57,6744.03429129675,11057148
58,6741.66175252587,11247506
59,6886.42921069284,11410134
60,6890.54533395775,11521898
61,6808.84926639221,11482379
62,6723.17180647536,11421402
63,6342.54075613813,11521980
64,6004.7550431554,11538154
65,5984.66038142344,11452346
66,5961.57826280046,11487356
67,5872.63427761974,11551134
68,5678.46307194578,11654899
69,5911.63495348748,11604031
70,5817.08296723393,11089388
71,5404.22463448361,11690442
72,5371.91518374991,11758619
73,5546.1032476285,11780671
74,5733.70351079832,11814043
75,5833.68987019296,11854724
76,5941.34904202941,11857256
77,6008.16637320384,11932513
78,6050.37635488519,11981751
79,6072.37724737842,11996549
80,6119.94182074482,12029688
81,6149.26428653518,12114107
82,6190.81489987494,12110120
83,6235.8299212985,12173173
84,6298.5232118313,12200467
85,6328.62598053174,12262150
86,6359.20263927882,12263725
87,6410.0950194379,12323317
88,6449.86125577704,12355161
89,6508.27605431564,12405182
90,6525.5191107518,12464194
91,6558.67199696409,12516879
92,6640.14234417295,12508730
93,6676.49188673954,12602051
94,6736.86440147753,12608060
95,6754.12509819605,12703748
96,6808.74415856538,12669447
97,6811.9088246401,12698087
98,6800.34282886688,12739388
99,6807.31161272896,12812803
100,6813.09367766852,12870795
101,6866.54075356111,12862728
102,6910.71248114901,12898517
103,6915.85641618311,12904355
104,6950.71826022376,12864850
105,6962.4520531823,12940808
106,7003.18273745667,12978979
107,7027.35432092033,13045872
108,7056.18118885833,13060261
109,7074.70520542677,13115897
110,7083.61921876061,13177363
111,7125.81209434085,13190464
112,7130.98287768302,13219935
113,7185.37788227694,13176005
114,7251.06268695109,13244657
115,7269.88064388152,13231517
116,7282.10057545897,13271814
117,7319.15689368073,13270606
118,7321.90544433152,13331608
119,7366.52013511433,13319763
120,7420.78813866456,13340613
121,7448.594310815,13404023
122,7443.29126619663,13435401
123,7462.63312154175,13410067
124,7530.96162059673,13510638
125,7536.44876154558,13473812
126,7554.88885928675,13526741
127,7570.46305892642,13558759
128,7611.56631513344,13557582
129,7587.95983182322,13638191
130,7626.60599329817,13672298
131,7670.40566154422,13599483
132,7665.08799258547,13650185
133,7713.94384506174,13614320
134,7703.62010712806,13685458
135,7688.51978615402,13754869
136,7735.43630700053,13761028
137,7803.79317613123,13781531
138,7819.91227905464,13771654
139,7836.12584481722,13830027
140,7835.87404344313,13832820
141,7835.74759193184,13832158
142,7844.07569509086,13880485
143,7859.39908974877,13948201
144,7900.47175908437,13910441
145,7948.13319897473,13937868
146,7981.73890708516,13914167
147,7975.34883043055,13966043
148,7997.60598779708,13988300
149,8020.60797298084,13998441
150,8016.49626892552,14087164
151,8063.41770750507,14031008
152,8041.81865507971,14045619
