Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.6188669,17348424.3044446,61294383.3095153,61294383.3095153,0,371077.892968079,186193.971362136,135449.214417351
50,22157499.2341788,21420846.3579256,75698211.0792046,64884180.9250325,10814030.1541721,449590.592220506,181303.384351026,151084.142402353
51,20233959.3615849,19481047.9018705,68948168.7444157,68948168.7444157,0,479075.444673333,169295.89556962,149343.027816335
52,23711099.340712,22929508.1705452,81128439.104295,69538662.0893957,11589777.0148993,516987.680878167,162008.72253143,146563.952510206
53,19318558.8094962,18652836.7134315,66019109.634082,66019109.634082,0,425976.651435597,141481.176969882,140377.525227439
54,22035975.6793422,21394352.2957855,75696584.2068533,64882786.4630171,10813797.7438362,415298.321746476,127089.694721227,141764.810127232
55,19225382.5714869,18603741.720877,65799884.3882005,65799884.3882005,0,399075.404357142,121633.121774462,144189.0349691
56,22564836.9054479,21903346.743288,77437977.0286537,66375408.8817032,11062568.1469505,439140.631379141,116461.810362377,151268.17202623
57,19510720.9348717,18772632.0522002,66351902.7083651,66351902.7083651,0,413586.258336625,238137.823326839,123378.287154311
58,23339052.656364,22600878.1366645,79882706.2211742,68470891.0467207,11411815.1744534,415889.735639967,230582.912895283,131002.673091904
59,20676340.3358436,19987346.5543269,70658358.7383324,70658358.7383324,0,367663.677083727,225108.785774441,137459.026655012
60,24442783.390504,23718443.3956191,83772244.5237371,71804781.020346,11967463.503391,396743.97044938,227007.358244038,143698.094559182
61,19573117.3944048,18842001.0762178,63609343.1458918,70961222.6214461,0,385120.323093544,255380.671773609,129450.461885458
62,22216148.1449952,21497589.8809881,72347360.9563194,69714099.3486738,11619016.5581123,396657.897900116,234931.164644349,124241.716375217
63,18296958.6464321,17659472.0058588,59887509.8280857,66038620.5698344,0,349907.588704731,208838.907550347,112485.920454584
64,19939496.2171495,19343434.468545,65408555.5176618,62201099.778605,10366849.9631008,316139.72116797,201450.048869671,112102.826524005
65,15750615.9012498,15179121.8967004,48156642.7646441,61869622.9419318,0,293358.556230833,200443.796049829,110988.074669527
66,18663324.9516775,18097437.8347259,58016147.8012195,62353425.0747698,10392237.5124616,294460.186874524,196186.538477386,107486.273713936
67,15837691.0752344,15243839.0367646,49291998.1091238,60559005.7924842,0,310256.129758465,207049.283705519,109352.321436835
68,17981870.1214457,17377691.1414433,56595521.5971546,58594550.2898636,9765758.38164393,322478.108124877,204810.158504698,109843.876246888
69,16350980.0418458,15780949.2033318,51701148.4791059,60742110.445289,0,287128.604778399,204123.666815451,112540.809885867
70,18151197.9005081,17541373.1185034,57440347.7463087,57890567.4290916,9648427.90484859,327848.373552817,210644.069730608,101903.341030362
71,15550419.4728916,14962444.4114656,49266354.0121311,57146771.6872075,0,316119.827271119,206462.870288188,93417.6626667509
72,18384659.431127,17792248.3447497,58577088.17328,58251297.8761062,9708549.64601769,311330.107572764,211369.052965536,99588.4654842905
73,16847105.5931602,16244630.6017265,54052826.6842358,61171299.2886108,0,316150.634211782,212340.754547206,105690.860963776
74,20497994.6136764,19869892.7956005,66081849.7215666,64234444.1630401,10705740.69384,341012.438963746,212744.232097232,106207.35287848
75,18496520.0293959,17827664.8561207,59860424.1972124,66324880.1695224,0,369749.794345732,220161.424901847,112777.077182261
76,22173672.6619869,21493784.5761332,72009776.8687619,68868338.5950541,11478056.432509,368878.060993069,229777.310099563,116046.735373035
77,19926083.0838541,19236982.7746876,65046390.4697564,70917698.8846918,0,368278.453929317,238818.049222796,117148.29430624
78,23524530.3087178,22826758.7640684,76815652.9349318,72596780.704569,12099463.4507615,366318.891456873,247887.977620164,119378.107960511
79,20747311.1848262,20020886.2320355,67958223.7843194,73266841.6155516,0,400091.772390898,246348.325243696,114264.078794536
80,24250468.5473825,23475687.8374014,79189326.0139487,74250262.7834995,12375043.7972499,427358.422901177,261234.758792598,123125.040410471
81,21422720.9399596,20700145.1093389,70485071.8149279,75431482.7773451,0,382859.667426124,256239.513641302,119252.356504647
82,24846816.7215035,24068608.5723985,81424201.4895548,75903805.2390073,12650634.2065012,422321.453744109,269220.19572032,123809.285200822
83,21966729.473086,21206797.8383915,72391566.0183199,76952761.6529315,0,403884.900079978,270067.892951089,122826.916662127
84,25412605.3742388,24608254.6828493,83448474.1301114,77324760.7662773,12887460.1277129,448528.980591775,269703.718039537,123025.70394019
85,22544112.3076453,21747722.1076936,74421477.9055475,78628051.0536398,0,433660.258202443,275805.59230977,124177.642056437
86,26138943.7238731,25314657.3202386,85986152.2425679,79335693.2678504,13222615.5446417,462630.199339451,275401.824553827,123220.542487513
87,23126282.663084,22283126.9920561,76345883.2356049,80319530.0901565,0,470128.248323376,284537.824455423,126413.711784508
88,27074143.7442382,26200844.4729062,89049837.4151507,81943999.2899413,13657333.2149902,510464.316202404,276919.924685305,122735.75777744
89,23698179.5917508,22834425.1033747,78335215.8926457,82191704.7228965,0,491218.726598612,284963.766852164,125102.849893339
90,27437605.7641744,26546038.5763846,90358674.9302643,82880557.1305227,13813426.1884204,511393.360717735,292077.833644657,125851.419182097
91,24109227.5094786,23214987.8157216,79763535.0731178,83399255.7739025,0,503574.318814424,300723.491392265,128488.405071869
92,27910490.2459256,27031335.5194835,92093145.5682309,84282120.9830044,14047020.1638341,494468.128767584,295959.364734727,126753.189914011
93,24528203.0792925,23647901.5865441,81285715.1706516,84811648.4290253,0,486547.19527319,303823.732691225,128472.235405622
94,28448243.5820723,27586621.8976013,94074003.3450274,85934028.0488176,14322338.0081363,458986.926530199,312613.073843049,128602.405853901
95,25419117.2676416,24501905.1834976,84307175.0835522,87792067.3330697,0,515292.823260639,313707.313124853,126017.068226483
96,29117121.7565536,28150036.4382244,96051641.8598695,87621850.803455,14603641.8005758,562868.322477122,313724.576357786,129274.88499181
97,25710869.9804697,24744860.7737117,85226241.4996663,88658742.7591908,0,569652.920311157,308870.406085288,124979.829087852
98,29470384.9486015,28504449.3176033,97303527.7614947,88727649.6532994,14787941.6088832,549737.784757644,325192.894833232,130007.073438999
99,26019212.7654772,25011866.3804323,86148140.3988449,89574101.9607677,0,582933.256895275,331677.250586374,132479.825090342
100,30392185.2899479,29397579.5198205,100385978.819994,91437140.240227,15239523.3733712,579221.634026209,325718.257798159,128094.111861444
101,26794814.6615532,25788661.8145462,88865828.5623501,92233566.8208993,0,589070.297487173,326625.632322401,129224.167424929
102,31138761.4199287,30121542.3462216,102861557.591722,93612847.6879977,15602141.2813329,604330.777885938,323788.905046288,127284.843964137
103,27495736.4654929,26551103.6504655,91523819.2010333,94919623.4076105,0,528942.404780769,325713.18089344,128538.899075864
104,31853805.0673119,30895031.3925943,105510717.464538,95962798.7443886,15993799.7907314,536420.207616153,329680.414424592,132390.07525271
105,28313381.9453708,27337404.4186735,94272747.9499246,97674781.672447,0,553808.969460797,330537.450618121,130901.580883355
106,32688705.9024403,31713101.9057076,108447154.923835,98516580.4124011,16419430.0687335,556172.589095016,329256.943062175,128820.663679333
107,28793379.5782663,27792126.6047832,95933401.3174813,99279039.4676367,0,577321.093837174,333869.111842607,128661.096861791
108,33453867.4127071,32412243.6267012,110861734.297492,100648774.657673,16774795.7762789,616745.14814984,333651.927690695,130323.871664899
109,29538744.6182005,28502930.3377126,98409344.925403,101739888.831484,0,607732.97297479,336630.289764337,130644.311069715
110,34048815.8546614,33065366.6482418,113156160.513738,102597821.806052,17099636.9676753,548085.089801237,340680.464235322,135262.360547072
