period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
51,0.8505575378643798,0.14944246213562018,0.0,0.9959923483302305,0.9960278974412119,0.9974437527439681,0.9977668002177634,0.8385939274331937,0.8977142683773661,0.025341390178536115,0.022919018128427907,0.1573984208970368,0.09831362906384579,0.0,0.0,4799.2929102119269,3696.1600594560236,2684.2317987970882,nan,4483.2129701547929,4455.5655549759367,3438.7937535690698,0.5834621838834079,0.6497528586411914,534.09498208644811,545.71800431153144,371.42651172981698,826.99904908063547,0.5762534270628373,0.33086104798885696,0.24539237907398032,0.2780215200406273,0.24363134382356505,0.26457298403299562,0.24364797797667762,0.27752137008970512,0.24310737010861258,0.26393464196963906,0.24254101631023683
period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
52,0.8407107122889471,0.1592892877110529,0.0,0.9959916953078376,0.9960534324333203,0.9974323916321556,0.9977811565285515,0.8287811076443895,0.8910304328048776,0.028662541810837504,0.026737893653348978,0.16721058766344815,0.10502299962844279,0.0,0.0,5176.1113673250893,4009.6924517484013,2881.0787738982826,nan,4810.5372602444822,4797.3831120666609,3702.7293308812982,0.6286902777764098,0.701015539078141,500.51763539840965,515.33278312224422,348.73443923954596,797.29268699332556,0.5755463994243255,0.3351887422065406,0.2403576572177849,0.27533227192011994,0.24628837217994631,0.26312784765367081,0.24565028387414015,0.27503332917278145,0.24577009393167329,0.26208487273494208,0.24455336036645431
period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
53,0.8324798003770345,0.16752019962296547,0.0,0.9960121635754753,0.9960760251603166,0.997445503034431,0.9977938586358766,0.8208761213682505,0.8839329192931457,0.0331272539059273,0.03029731551896352,0.17513604220722476,0.11214310586717083,0.0,0.0,4510.9059221826219,3450.1795911098388,2544.3077322792137,nan,4181.4610008318405,4175.5682704650126,3180.3846653490177,0.5708428878281825,0.6466861261704553,568.40186921876182,581.98489262271687,407.06633757334316,846.40948797885642,0.531290010814073,0.29122544849155085,0.2400645623225222,0.27803654968641911,0.24453836027635534,0.26612839621577389,0.24335650264609673,0.27774024398644603,0.24402153318869113,0.26506736844167011,0.24226255138588507
period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
54,0.8235381697112998,0.17646183028870027,0.0,0.9960395437398146,0.9961305226102515,0.9974627411602588,0.9978367989039156,0.8125115263366853,0.8781780274027772,0.03774639855163645,0.036069630523111997,0.18352801740312924,0.1179524952074743,0.0,0.0,4633.6800017962587,3524.6478480670276,2601.5984471982479,nan,4275.0951713759869,4280.0384703192904,3261.3417237083281,0.5955731799248979,0.6828164953297544,517.26159503528891,530.1340177267972,437.21674192968186,707.15925729706248,0.5800715230934262,0.34975716916944855,0.2303916321061463,0.2795593927849605,0.24709470826641991,0.26690421908741091,0.24569047278199135,0.27924830295630865,0.24656497631364371,0.26587948831839414,0.24460724364607944
period,Contributory pensioners share,Moratorium pensioners share,Universal pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,PUAM coverage legal age,PUAM coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean universal pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
55,0.8124098795790538,0.1875901204209463,0.0,0.996099536414402,0.9961940878770104,0.9974782585065101,0.9978483404406527,0.801652580889004,0.8709097424230275,0.04266856485900265,0.04132969699429762,0.19444695552539792,0.12528434545398287,0.0,0.0,4414.0117886193329,3337.2574894697532,2468.346792760402,nan,4049.0242577473355,4066.0903563116458,3085.8031420223879,0.5626326431529739,0.6492335199473344,501.49803470220058,510.76117106892696,411.88691289201165,681.98669563943167,0.5107581507197361,0.289836962248178,0.22093688963354785,0.28940902981849886,0.25147330073098734,0.2759132458149029,0.24938732510109912,0.28910407046667552,0.25094987262641444,0.27487897402761097,0.24831516419172356
