Period,Mean real labour income,Total workers
51,6857.323512656377,11181799
Period,Mean real labour income,Total workers
52,6843.476135172954,11070043
Period,Mean real labour income,Total workers
53,6456.870035533134,11045386
Period,Mean real labour income,Total workers
54,6268.211883563708,11038152
Period,Mean real labour income,Total workers
55,6262.908847715512,11140634
Period,Mean real labour income,Total workers
56,6342.658677035896,11121543
Period,Mean real labour income,Total workers
57,6370.389327372666,11017562
Period,Mean real labour income,Total workers
58,6366.082823903274,10994478
Period,Mean real labour income,Total workers
59,6625.436554086874,11033657
Period,Mean real labour income,Total workers
60,6663.245183176751,11012368
Period,Mean real labour income,Total workers
61,6537.984550357398,11027356
Period,Mean real labour income,Total workers
62,6484.336035886975,11212929
Period,Mean real labour income,Total workers
63,6586.473003057764,11248531
Period,Mean real labour income,Total workers
64,6633.440684011012,11186565
Period,Mean real labour income,Total workers
65,6626.113036764625,11237637
Period,Mean real labour income,Total workers
66,6619.095644094471,11329803
Period,Mean real labour income,Total workers
67,6617.2536944380145,11424503
Period,Mean real labour income,Total workers
68,6678.364315065045,11410652
Period,Mean real labour income,Total workers
69,6677.423277457172,11493925
Period,Mean real labour income,Total workers
70,6692.9441177619465,11521832
Period,Mean real labour income,Total workers
71,6705.857818383242,11524252
Period,Mean real labour income,Total workers
72,6732.553390257548,11466513
Period,Mean real labour income,Total workers
73,6741.769857187776,11562807
Period,Mean real labour income,Total workers
74,6769.248103949116,11549704
Period,Mean real labour income,Total workers
75,6769.1120317146115,11607224
Period,Mean real labour income,Total workers
76,6807.717449468598,11586516
Period,Mean real labour income,Total workers
77,6838.645909406038,11692662
Period,Mean real labour income,Total workers
78,6877.87139480508,11678242
Period,Mean real labour income,Total workers
79,6903.563540576042,11710767
Period,Mean real labour income,Total workers
80,6900.318152763028,11759004
Period,Mean real labour income,Total workers
81,6895.603117004012,11745200
Period,Mean real labour income,Total workers
82,6932.639090999256,11750817
Period,Mean real labour income,Total workers
83,6951.022071452293,11826951
Period,Mean real labour income,Total workers
84,6966.576886968343,11857836
Period,Mean real labour income,Total workers
85,6954.547959493065,11858355
Period,Mean real labour income,Total workers
86,6972.774948197334,11875122
Period,Mean real labour income,Total workers
87,6972.902088073081,11967327
Period,Mean real labour income,Total workers
88,7010.997505496813,12039591
Period,Mean real labour income,Total workers
89,7059.2601004461285,12083998
Period,Mean real labour income,Total workers
90,7081.984931432439,12150632
Period,Mean real labour income,Total workers
91,7142.455307384301,12128503
Period,Mean real labour income,Total workers
92,7146.052424569424,12153815
Period,Mean real labour income,Total workers
93,7154.6215163332345,12153921
Period,Mean real labour income,Total workers
94,7149.8321725311125,12183090
Period,Mean real labour income,Total workers
95,7145.856118921209,12277875
Period,Mean real labour income,Total workers
96,7190.975381575735,12267622
Period,Mean real labour income,Total workers
97,7220.282203053788,12347211
Period,Mean real labour income,Total workers
98,7231.206578107095,12332682
Period,Mean real labour income,Total workers
99,7243.086743831473,12397993
Period,Mean real labour income,Total workers
100,7263.281023293628,12421883
Period,Mean real labour income,Total workers
101,7310.250866821966,12463582
Period,Mean real labour income,Total workers
102,7329.522264083446,12489065
Period,Mean real labour income,Total workers
103,7362.742603722178,12461298
Period,Mean real labour income,Total workers
104,7363.991573881294,12525402
Period,Mean real labour income,Total workers
105,7375.345923294257,12559669
Period,Mean real labour income,Total workers
106,7403.781373001038,12565169
Period,Mean real labour income,Total workers
107,7420.796189240081,12581059
Period,Mean real labour income,Total workers
108,7436.782665439855,12622840
Period,Mean real labour income,Total workers
109,7477.034894214664,12696012
Period,Mean real labour income,Total workers
110,7464.282380890589,12721725
