Period,Mean real labour income,Total workers
51,6857.323512656377,11181799
Period,Mean real labour income,Total workers
52,6843.476135172954,11070043
Period,Mean real labour income,Total workers
53,6456.870035533134,11045386
Period,Mean real labour income,Total workers
54,6268.211883563708,11038152
Period,Mean real labour income,Total workers
55,6262.908847715512,11140634
Period,Mean real labour income,Total workers
56,6342.658677035896,11121543
Period,Mean real labour income,Total workers
57,6370.389327372666,11017562
Period,Mean real labour income,Total workers
58,6366.082823903274,10994478
Period,Mean real labour income,Total workers
59,6630.065019712577,11041691
Period,Mean real labour income,Total workers
60,6668.684527340865,11026997
Period,Mean real labour income,Total workers
61,6548.08659310124,11044893
Period,Mean real labour income,Total workers
62,6501.655379788168,11228019
Period,Mean real labour income,Total workers
63,6604.177257954629,11272690
Period,Mean real labour income,Total workers
64,6666.211195245249,11232307
Period,Mean real labour income,Total workers
65,6668.939704008442,11293510
Period,Mean real labour income,Total workers
66,6676.170662609643,11364819
Period,Mean real labour income,Total workers
67,6695.944951000369,11436543
Period,Mean real labour income,Total workers
68,6762.592684813412,11420161
Period,Mean real labour income,Total workers
69,6756.355930197724,11494999
Period,Mean real labour income,Total workers
70,6774.062279858715,11542811
Period,Mean real labour income,Total workers
71,6838.840284236533,11559027
Period,Mean real labour income,Total workers
72,6889.939644147248,11525724
Period,Mean real labour income,Total workers
73,6947.9372878095455,11611102
Period,Mean real labour income,Total workers
74,6999.916008398081,11665464
Period,Mean real labour income,Total workers
75,7038.17267476093,11668484
Period,Mean real labour income,Total workers
76,7100.063865546787,11714949
Period,Mean real labour income,Total workers
77,7104.154545194952,11766234
Period,Mean real labour income,Total workers
78,7158.222974449828,11775694
Period,Mean real labour income,Total workers
79,7187.967654344583,11804586
Period,Mean real labour income,Total workers
80,7219.215383115011,11903971
Period,Mean real labour income,Total workers
81,7278.600543017262,11880771
Period,Mean real labour income,Total workers
82,7308.705299994419,11918690
Period,Mean real labour income,Total workers
83,7322.566125047748,11967907
Period,Mean real labour income,Total workers
84,7379.265973362153,12058565
Period,Mean real labour income,Total workers
85,7418.183048999194,12036735
Period,Mean real labour income,Total workers
86,7453.784462131436,12106271
Period,Mean real labour income,Total workers
87,7474.082536889626,12170108
Period,Mean real labour income,Total workers
88,7528.162462107036,12165613
Period,Mean real labour income,Total workers
89,7557.817540671389,12209421
Period,Mean real labour income,Total workers
90,7586.370456778706,12292587
Period,Mean real labour income,Total workers
91,7646.712302288865,12315133
Period,Mean real labour income,Total workers
92,7668.8065442741645,12401549
Period,Mean real labour income,Total workers
93,7734.717589954757,12396915
Period,Mean real labour income,Total workers
94,7780.528244919741,12458958
Period,Mean real labour income,Total workers
95,7828.607507380301,12464812
Period,Mean real labour income,Total workers
96,7903.543013576874,12536628
Period,Mean real labour income,Total workers
97,7966.2832349212385,12457334
Period,Mean real labour income,Total workers
98,7956.256004289403,12519613
Period,Mean real labour income,Total workers
99,7998.056822986129,12569098
Period,Mean real labour income,Total workers
100,8046.041656324826,12579436
Period,Mean real labour income,Total workers
101,8078.339279071761,12683983
Period,Mean real labour income,Total workers
102,8113.491590760219,12684748
Period,Mean real labour income,Total workers
103,8142.6662956344235,12669408
Period,Mean real labour income,Total workers
104,8201.828400820608,12680722
Period,Mean real labour income,Total workers
105,8193.303075187712,12695236
Period,Mean real labour income,Total workers
106,8255.0230900071,12758684
Period,Mean real labour income,Total workers
107,8272.30489284059,12870578
Period,Mean real labour income,Total workers
108,8333.863740874747,12892088
Period,Mean real labour income,Total workers
109,8359.536609779083,12903563
Period,Mean real labour income,Total workers
110,8379.816197309568,12972119
