Period,Mean real labour income,Total workers
51,6857.323512656377,11181799
Period,Mean real labour income,Total workers
52,6843.476135172954,11070043
Period,Mean real labour income,Total workers
53,6456.870035533134,11045386
Period,Mean real labour income,Total workers
54,6268.211883563708,11038152
Period,Mean real labour income,Total workers
55,6262.908847715512,11140634
Period,Mean real labour income,Total workers
56,6342.658677035896,11121543
Period,Mean real labour income,Total workers
57,6370.389327372666,11017562
Period,Mean real labour income,Total workers
58,6366.082823903274,10994478
Period,Mean real labour income,Total workers
59,6621.953452196825,11030000
Period,Mean real labour income,Total workers
60,6655.10097937721,11007151
Period,Mean real labour income,Total workers
61,6529.235471893184,11024599
Period,Mean real labour income,Total workers
62,6472.3251923415755,11194894
Period,Mean real labour income,Total workers
63,6567.288788822374,11229117
Period,Mean real labour income,Total workers
64,6598.025746179299,11167209
Period,Mean real labour income,Total workers
65,6573.293664307496,11225706
Period,Mean real labour income,Total workers
66,6544.877004152161,11320495
Period,Mean real labour income,Total workers
67,6534.265765370805,11366766
Period,Mean real labour income,Total workers
68,6552.321679630818,11335161
Period,Mean real labour income,Total workers
69,6523.984998108853,11410428
Period,Mean real labour income,Total workers
70,6515.13969846722,11432473
Period,Mean real labour income,Total workers
71,6533.700836129461,11452935
Period,Mean real labour income,Total workers
72,6535.266501886546,11460683
Period,Mean real labour income,Total workers
73,6573.823405988128,11457400
Period,Mean real labour income,Total workers
74,6553.7262773261355,11527648
Period,Mean real labour income,Total workers
75,6549.408782292889,11586794
Period,Mean real labour income,Total workers
76,6565.7745615171625,11633526
Period,Mean real labour income,Total workers
77,6580.143038308387,11637093
Period,Mean real labour income,Total workers
78,6559.103385474182,11674804
Period,Mean real labour income,Total workers
79,6597.88825148094,11651299
Period,Mean real labour income,Total workers
80,6599.059404684526,11699436
Period,Mean real labour income,Total workers
81,6612.856442710186,11737023
Period,Mean real labour income,Total workers
82,6607.263625813083,11692354
Period,Mean real labour income,Total workers
83,6573.605587791316,11757557
Period,Mean real labour income,Total workers
84,6578.83776720403,11770221
Period,Mean real labour income,Total workers
85,6562.540839180662,11843094
Period,Mean real labour income,Total workers
86,6567.935311308343,11880113
Period,Mean real labour income,Total workers
87,6579.249462270926,11901984
Period,Mean real labour income,Total workers
88,6601.269801468183,11907543
Period,Mean real labour income,Total workers
89,6608.746194783124,11954662
Period,Mean real labour income,Total workers
90,6599.10112569347,12021359
Period,Mean real labour income,Total workers
91,6616.21698284682,12056686
Period,Mean real labour income,Total workers
92,6641.401169419746,12093801
Period,Mean real labour income,Total workers
93,6629.633054443655,12081565
Period,Mean real labour income,Total workers
94,6628.271659918437,12109766
Period,Mean real labour income,Total workers
95,6616.622782151607,12152304
Period,Mean real labour income,Total workers
96,6620.803424531088,12166187
Period,Mean real labour income,Total workers
97,6633.166758981693,12174926
Period,Mean real labour income,Total workers
98,6633.8257511624415,12206812
Period,Mean real labour income,Total workers
99,6627.223700481095,12248653
Period,Mean real labour income,Total workers
100,6630.417884712919,12181753
Period,Mean real labour income,Total workers
101,6606.757357966472,12254811
Period,Mean real labour income,Total workers
102,6628.71920173306,12333091
Period,Mean real labour income,Total workers
103,6619.527111969127,12337751
Period,Mean real labour income,Total workers
104,6646.505086326386,12338624
Period,Mean real labour income,Total workers
105,6616.557387559548,12369375
Period,Mean real labour income,Total workers
106,6591.798792562878,12456079
Period,Mean real labour income,Total workers
107,6578.441559501736,12499506
Period,Mean real labour income,Total workers
108,6585.161773827567,12508888
Period,Mean real labour income,Total workers
109,6597.319180104257,12529791
Period,Mean real labour income,Total workers
110,6640.870718778406,12549880
