Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.618866924,17348424.30444457,61294383.30951529,61294383.30951529,0.0,371077.89296807896,186193.97136213633,135449.21441735057
50,22157499.23417875,21420846.35792557,75698211.0792046,64884180.92503252,10814030.154172087,449590.5922205059,181303.38435102563,151084.1424023526
51,20233959.36158491,19481047.90187052,68948168.74441566,68948168.74441566,0.0,479075.4446733328,169295.89556962048,149343.0278163347
52,23711099.340711977,22929508.170545243,81128439.10429505,69538662.08939575,11589777.01489929,516987.6808781665,162008.72253142958,146563.95251020606
53,19318558.809496153,18652836.713431463,66019109.63408202,66019109.63408202,0.0,425976.651435597,141481.17696988164,140377.52522743883
54,22035975.679342233,21394352.295785464,75696584.20685326,64882786.46301708,10813797.74383618,415298.32174647605,127089.69472122662,141764.8101272321
55,19225382.571486942,18603741.72087697,65799884.388200484,65799884.388200484,0.0,399075.4043571422,121633.12177446175,144189.03496910015
56,22564836.90544789,21903346.74328801,77437977.02865374,66375408.88170321,11062568.14695054,439140.63137914106,116461.81036237662,151268.17202623
57,19510720.9348717,18772632.052200217,66351902.70836513,66351902.70836513,0.0,413586.2583366249,238137.82332683867,123378.28715431107
58,23339052.65636405,22600878.13666446,79882706.22117417,68470891.0467207,11411815.174453449,415889.73563996656,230582.91289528285,131002.67309190419
59,20676340.335843615,19987346.554326944,70658358.73833238,70658358.73833238,0.0,367663.6770837268,225108.78577444132,137459.0266550119
60,24442783.390504,23718443.39561915,83772244.52373704,71804781.02034602,11967463.503391003,396743.97044937994,227007.35824403798,143698.09455918183
61,19425279.396377627,18694163.078190655,62655549.61023292,70961222.62144609,0.0,385120.3230935441,255380.6717736086,129450.46188545768
62,22128007.929654032,21409449.665646918,71778714.40573132,69714099.34867379,11619016.5581123,396657.89790011564,234931.1646443492,124241.71637521734
63,18144968.40479221,17507481.764218923,58906927.62395726,66038620.56983441,0.0,349907.5887047311,208838.90755034715,112485.92045458386
64,19836641.303506143,19240579.554901697,64744975.42964039,62201099.77860499,10366849.963100832,316139.7211679698,201450.04886967075,112102.82652400523
65,15838280.482321568,15266786.477772238,48722220.7070428,61869622.94193184,0.0,293358.55623083265,200443.79604982922,110988.07466952733
66,18778360.11881091,18212473.001859244,58758310.16982205,62353425.07476975,10392237.512461627,294460.18687452405,196186.53847738603,107486.2737139363
67,15860188.871891543,15266336.833421774,49437145.1843315,60559005.79248422,0.0,310256.12975846545,207049.28370551908,109352.32143683502
68,18033791.06812534,17429822.59177958,56931853.53480787,58594550.28986359,9765758.381643932,322478.1081248775,204660.12747665631,109757.48677746418
69,16523403.45028996,15951466.786717005,52151847.39235763,61544065.82470285,0.0,288795.94933407026,205086.79203659462,111505.60314612502
70,19058142.381643202,18461526.848024953,60494816.491340645,60862859.447422564,10143809.907903763,325173.58643324306,206036.59626691122,93436.2155972832
71,16151550.36575215,15570935.092184164,51183756.348236926,59505407.19262526,0.0,315447.26231216325,201824.73068969685,90490.40080874706
72,18426766.920222327,17854813.15157195,58799886.155893974,58389305.06346807,9731550.843911342,314135.43793253665,195221.3943833907,89424.19476349094
73,16149782.573316228,15555836.72335554,51473862.22032528,58977661.36873929,0.0,333127.1180957154,196833.48020415253,91407.5023726019
74,18920660.6138312,18334606.486438133,60728024.190901555,59545022.76297711,9924170.460496183,319480.5116280242,199541.24054407547,95760.53602995131
75,16590618.963620743,16015678.192808503,53266622.21650964,60300335.925892256,0.0,317733.8656739233,187248.69893690152,99940.29457344883
76,19580379.363258556,18951639.435148977,63076613.82012795,61112154.885210164,10185359.147535028,351451.7571983093,208484.3972013332,98291.10529991375
77,16973505.71526897,16362167.400021924,54687607.6570902,61160715.71617764,0.0,338010.2626216478,200610.24223008158,103882.5862790282
78,19872079.78368186,19243135.671296973,64299085.12186019,61724676.216653384,10287446.036108898,348505.9789077916,213879.19109291764,95084.2034059664
79,17330514.57542798,16727157.517754596,56138418.23135579,62151842.083030336,0.0,321731.67549109535,210859.07206421925,101094.72874009924
80,20436913.87523172,19771939.62875634,66256862.06324994,63131784.10434472,10521964.017390786,374880.152268594,223158.198795623,95622.70773022511
81,17734778.204732288,17076275.274670765,57457896.92828126,63167048.57789162,0.0,366582.7026747618,220581.48603072253,101912.48765148975
82,20676188.679456785,19974484.2284505,67074745.81753004,63513167.42022384,10585527.90337064,410683.2037320031,224417.37987643163,95148.38199692688
83,18086668.10269656,17391073.64978136,58684697.5754204,64041476.820314944,0.0,413220.21755394124,215427.74515150572,95637.84315679234
84,21101327.35064957,20393538.89934852,68650279.65206927,64698188.369551525,10783031.394925255,399539.2990298024,238346.95460839896,99860.28237550026
85,18519702.12684329,17832268.143126685,60295358.764126085,65479346.54965061,0.0,392404.2546778841,226454.43624927034,97964.70398493337
86,21671396.055235542,20978016.15078469,70729740.03212604,66333856.84730596,11055642.807884326,387932.91416383645,238952.681525331,94991.86965955245
87,19006504.70491403,18292814.5197089,61982182.75352461,66903147.65587078,0.0,414016.6070268775,231774.4801740098,96998.71143463459
88,22122200.095865928,21383431.704096094,72194465.37656292,67473842.33169997,11245640.388616657,422549.058452531,248025.60794629672,97419.60767286636
89,19202157.938237175,18510461.452313688,62787121.092939146,67545558.60439807,0.0,391827.5909530363,232472.73706053544,96280.22558559768
90,22182809.34402794,21435810.125815157,72443425.22133562,67434880.51413906,11239146.752356512,423474.7236396487,254056.97246950725,99239.3172909013
91,19202595.08276499,18474946.22301401,62786418.082838185,67169237.10122883,0.0,413007.45756007626,245622.51578486923,98598.40915149004
