period,Total_family_benefits,Total_contributive_child_benefits,Total_auh,Total_spouse_benefit,Total_school_aid,Total_wedding_benefit,Total_prenatal_benefit,Total_pregnancy_benefit,Total_birth_benefit
49,2734350.16043429,769150.970156744,1347875.48370656,183870.104000691,338093.926038193,31526.3823338806,24077.1305853279,31658.6935432472,9202.30324894151
50,2477379.0710721,691195.429516271,1268052.4844006,184400.119829744,245542.076304456,20998.5084501751,29210.9064576864,27931.6708723083,10914.7131947921
51,2917699.64699186,904566.572509716,1553931.86249794,353100.647166009,0,3427.68829186488,28272.2424773039,68274.6358079497,7563.11359751674
52,2756313.56138864,868035.636248455,1446456.09856422,332075.995672236,0,7651.38230010397,38436.7963471556,54213.3977020749,10193.2630571491
53,2795174.27854746,651983.941091058,1253642.50840363,284415.403588367,535174.73604387,2963.34551881839,21138.0436511109,39227.9750118616,7113.02391421705
54,2827291.46962747,1170083.2953331,1281417.83113838,283463.506387765,0,4262.27989327429,40692.4994081849,41562.537068552,6701.73710393453
55,2477332.11619084,912108.961680962,1195744.49461844,265506.850230414,0,3313.79219433679,44329.3532834185,50876.2046295664,5933.34745344313
56,3910348.4398605,2134725.58721156,1259565.93983801,345441.107184082,0,6017.20836578514,88039.7773410462,63419.9744560475,13138.8454639734
57,4298955.28184956,1860159.28305272,1247158.55143378,324705.61349667,748947.797476514,5410.31196281292,73375.6709614865,29279.8648550301,10554.2742020238
58,3938877.93859074,2230764.05068608,1220883.19620096,356978.103767779,0,9241.43146997252,64519.83033329,48573.1089921066,8445.26291397342
59,3599109.6687936,1918501.09778747,1188096.3688738,338899.429955525,0,6384.15770926033,87888.1027564367,49450.610055503,10394.7851948797
60,4011961.89295399,2267425.78760671,1215955.532242,356955.85452758,0,8826.33476454865,94195.9994458094,57454.1403555487,11693.7191805119
61,4266309.08811414,1928232.33057195,1138999.25175111,330167.470120155,751592.026007215,7111.38473049712,70362.4095334242,30362.2381592399,9401.88872724604
62,3669736.53404985,1954037.25765909,1267560.96874312,324976.694746802,0,7066.37626714362,65596.2273316425,42504.8382165958,7994.17108545375
63,3308354.07920606,1717934.21404231,1155845.28700457,311941.598834788,0,7155.56382406401,61293.2617608139,45621.3356582711,8487.78414030457
64,3051358.17301921,1602501.74725369,1057614.22049697,286977.842965087,0,8464.50051935364,45333.3548958444,42990.0893593819,7514.95030676814
65,3573945.3037423,1572535.16486507,975641.666231167,280830.460077113,636008.316619114,4002.99816565245,63479.2110749803,33208.3789749041,8811.33075275378
66,3250249.78092665,1555100.35438503,1296043.1911,286803.320954177,0,7181.7781682519,66017.5723411818,31267.51765638,7874.04390280944
67,3176833.72483202,1565857.54194277,1215853.84952,292533.28643239,0,9242.06514455912,50905.3311336398,36477.6539637625,6750.90770051998
68,3280008.34930647,1621841.57231222,1285564.82994,286645.367277408,0,5749.74666316357,49217.7045734385,23653.7061101593,7238.93476422286
69,3811815.05885613,1535345.49398209,1262498.87977335,287206.121379229,634615.61371563,6939.91261489957,41681.2941635674,37122.7412993151,5719.51858640277
70,2951859.64970595,1772297.12234844,777201.839720586,305719.254256381,0,7584.06224187404,48914.7903306528,33138.7426577733,6386.29268691971
71,2970875.21120889,1700364.53965233,877492.753684954,299748.114825962,0,8618.0821346714,45843.1133659854,31625.6786097206,6775.02252198307
72,2995331.77591131,1693540.54904729,914029.844623332,294162.023011407,0,6222.14200223575,58210.8718144348,22015.2126674595,7304.71996565831
73,3515000.7065973,1579683.47122675,925752.35716752,283755.755553827,619054.093366864,7240.0160053589,66857.5316709729,24133.5489743993,8783.83419090415
74,2906656.52569195,1633986.46827424,892171.836659599,279902.440075644,0,6920.95515543307,53993.9000568931,33511.0238687235,6208.06153654099
75,2597660.05198661,1385631.79147357,870239.963932961,255145.207946441,0,6966.53166176815,46234.2813414655,26559.9089185483,6338.52746826107
76,3128360.79587618,1729955.19289298,986800.414306728,295464.61895168,0,6589.32673972058,73421.3997468407,27740.1074024307,8322.3099103612
77,3459360.10265462,1594782.63221935,880923.845820013,271715.559297186,608554.190846823,9887.31243677419,50874.6159961334,35293.9513823456,6902.5784028297
78,3368523.59857432,1920386.39293631,1027032.30272205,312980.912636177,0,6300.84588285015,59603.8629107046,36127.3318807133,6134.44646934364
79,3052097.4413802,1721715.77040732,926153.679499311,291243.026044832,0,8949.82413977575,54130.1491203499,41909.3520675281,7383.42773983436
80,3442197.78077803,2022535.39367328,981698.498186331,322017.372748348,0,6266.92325057891,69680.2621194311,29645.0576554729,10252.268929691
81,3881456.06635156,1841880.70619035,926474.908288154,303616.669488053,683054.807098962,5815.20761252045,74410.9694014196,36512.2184970915,9082.70791274496
82,3561015.28199281,2092173.06124602,1017454.9083266,329473.462167913,0,9703.94590820129,70078.6171548944,31435.4105831079,10546.2689116267
83,3281592.75405488,1911171.20027337,941805.288397186,309588.410809654,0,9567.1445782773,69025.0704365537,29507.4028912945,10232.9537933181
84,3583909.79051424,2137473.84829102,983488.851082598,332679.036433842,0,9054.87596059218,78236.4599576274,30923.0112573717,12053.7075311922
85,4096455.19431543,1902022.81609868,1018370.77758223,316381.481773156,725123.815103943,10254.2755793566,77689.9110230473,34820.7451664285,10917.2232806657
86,3726938.50502725,2202863.07833167,1055042.83789083,339084.324715548,0,5518.6590110102,74436.699887838,40912.3080443054,8954.45935294898
87,3460688.51766673,2044111.78103857,988073.242162606,322266.294507806,0,5886.06789280736,51266.5806615681,40593.5993227716,7760.82462533089
88,3774918.19052092,2165607.39597182,1106839.93702179,341199.178338071,0,13740.8691073387,91523.3081456504,44747.5806852258,10568.1097102401
89,4335833.9942917,2005027.20365685,1098879.80366805,322080.677551637,768362.058611984,10169.1892882679,67558.7157342168,55901.0782600667,7751.19127634783
90,3877625.49020926,2199142.19044381,1168377.72932384,343375.351762268,0,12721.6053995793,88730.8422255954,52716.9404519009,11857.8486467148
91,3648188.93972536,2082653.33249961,1091367.10804556,326079.238330989,0,12026.0849267877,71791.4047764374,53948.4795435419,10203.058882859
92,3887119.50189666,2299796.68424802,1103426.67013336,342379.928036268,0,9607.40607824389,86786.5392510701,33670.8411900927,10697.8904772023
93,4456153.26679267,2170745.97157194,1041410.8313183,328544.929201182,772853.555195625,8378.24792172821,88516.4112341639,33303.6384825489,12236.8743002117
94,3934294.6033228,2404118.91088507,1037493.81528376,348606.404355832,0,12721.3418416014,73078.423428997,47884.6022911582,9569.7750083199
95,3717233.16664146,2254008.67809795,997555.701410337,333576.367555609,0,6748.12971383624,76562.4105626918,38102.7055260891,10511.1602077127
96,3959566.88180553,2361217.82528594,1090113.1611758,347183.266896231,0,11573.6167835819,99118.9348143162,36983.4058843764,12635.7587703797
97,4687147.38608152,2350260.31346277,1036929.88224998,337002.898609693,806066.677876227,11662.3428260508,98851.3061914174,33087.9478832771,13114.7140737302
98,4152083.69349293,2505671.91341301,1091843.17427068,353099.921227582,0,11410.6814665722,126406.373653569,46446.2572390937,14875.0895942511
99,3914213.26120318,2429750.25070958,991184.30387812,346349.206656871,0,10387.4774724293,88222.1163279051,35696.1407385719,11322.728526025
100,4010781.56342701,2462482.19185301,1034693.54499685,358238.110106155,0,11164.6515608558,78418.4824112695,53368.0641561071,10999.3905011764
101,4780316.30946163,2436615.0527993,1014973.5225336,355920.930229023,816478.946667392,11566.8641985394,92782.9014241372,36546.3884247858,14080.346212135
102,4144054.15175877,2566066.48806508,1035095.53582899,371157.057011821,0,14713.0780406964,100639.395302226,41642.4579186111,14817.6246040714
103,3977403.78665827,2419199.59295381,1037613.26970948,362228.126751078,0,10111.6751233507,86575.6631845648,48248.0339964924,11454.7706932145
104,4074652.54759145,2514085.09518039,1036901.89211016,366992.89271303,0,12895.0108385544,99628.0996160904,29482.3927750933,13131.8470612144
105,4775739.65884784,2450596.00334214,994829.612670896,358442.256457579,812682.267697452,13417.9489636997,97743.1420750983,34166.6214706177,13444.1384790694
106,4134500.75680421,2586246.64187636,1029054.89706317,364461.399730482,0,10232.4718475825,95807.4688051793,34774.2257681914,13369.1653212047
107,3999355.96414485,2435488.45648929,1037026.01018954,354426.916901456,0,15007.2092943067,108273.335815871,35067.7945844293,13398.2305627737
108,4087211.84531335,2538263.43380733,1039690.83732621,362649.96630264,0,11018.5006514216,81844.708496024,40580.4309488027,12582.8548446201
109,4831170.7342233,2465861.77382241,1018030.78835165,353596.29425781,815930.361894454,10217.3535768393,115080.137239268,36533.7218026185,13827.2029143234
110,4115584.26216852,2575760.6141858,1016111.6380952,356322.185088159,0,9221.82363786881,103362.783049508,39523.4348622467,15103.1888986387
111,4057552.04822124,2504414.22460846,1024007.0580738,352541.87337934,0,14871.6038305086,105901.552560099,37908.6856749984,15142.7088667674
112,4154124.80634703,2658695.01551272,956460.312276064,357118.593596791,0,13073.7256567782,116056.936965186,33421.2202465681,17058.2850163627
113,4929900.99289228,2662211.5851529,901500.993224765,352173.731449983,819962.237580976,11921.0674537561,121034.603581216,29431.0255291701,17567.1612545069
114,4220527.17844214,2726912.49710963,950590.831354845,357853.756361945,0,13901.9833960656,128482.072617429,25559.4386708073,16795.2233724821
115,4089123.93590253,2567349.62650942,997103.291338778,355301.092826609,0,9219.52200894757,97585.4221739988,39574.4442179735,12961.1022049301
116,4165701.21752899,2718450.43437908,905472.281677658,359696.102782048,0,12117.3899383755,123702.826507787,33363.2401146706,14816.5531705239
117,4801307.57276526,2525368.8209999,942571.314040257,351087.304852006,801357.649583589,10156.9298063338,104908.20582342,40821.1947519814,14906.5255048943
118,4066289.56062624,2626049.90002864,920561.358677552,353793.18938015,0,15434.3859591262,102924.770661325,36775.3524330621,11783.3875682769
119,3976521.01861334,2549566.80395161,905876.376700991,350278.726652028,0,12604.2580495555,99767.5757096067,36475.8179633294,12986.9269009624
120,4118405.21147702,2708121.37404065,877796.98206454,353571.802650157,0,10259.1944286241,120683.891876874,34420.6250377573,14535.0313417001
121,4785248.54201891,2608359.00307406,874699.458514427,345419.807172356,792580.486542852,9818.24042496926,100860.768798569,32211.0564503644,11700.299329935
122,4078512.41195456,2673480.23778202,889720.375973624,351509.494071723,0,11427.6742321342,110028.311388129,30019.3481550423,14081.1934261339
123,3906207.14177367,2515653.45279681,898393.839554761,344413.714406684,0,9621.4421278148,87969.0311022843,34708.3765945304,9616.74993590909
124,4062873.10579073,2616274.00932234,934229.102563998,350966.262556443,0,17025.8704736818,86887.7054222518,46342.7434388297,12728.9571315734
125,4734547.52996911,2479739.43312734,958774.534247265,343848.337439547,794674.958947004,12295.0008662728,81034.8335353805,44532.3099309858,11530.1756103803
126,3985827.98546584,2612012.12353418,847888.612793203,349152.154661458,0,15047.7493916615,119292.551516886,31228.1247105942,15951.4404297543
