Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.6188669,17348424.3044446,61294383.3095153,61294383.3095153,0,371077.892968079,186193.971362136,135449.214417351
50,22157499.2341788,21420846.3579256,75698211.0792046,64884180.9250325,10814030.1541721,449590.592220506,181303.384351026,151084.142402353
51,20233959.3615849,19481047.9018705,68948168.7444157,68948168.7444157,0,479075.444673333,169295.89556962,149343.027816335
52,23711099.340712,22929508.1705452,81128439.104295,69538662.0893957,11589777.0148993,516987.680878167,162008.72253143,146563.952510206
53,19318558.8094962,18652836.7134315,66019109.634082,66019109.634082,0,425976.651435597,141481.176969882,140377.525227439
54,22035975.6793422,21394352.2957855,75696584.2068533,64882786.4630171,10813797.7438362,415298.321746476,127089.694721227,141764.810127232
55,19225382.5714869,18603741.720877,65799884.3882005,65799884.3882005,0,399075.404357142,121633.121774462,144189.0349691
56,22564836.9054479,21903346.743288,77437977.0286537,66375408.8817032,11062568.1469505,439140.631379141,116461.810362377,151268.17202623
57,19510720.9348717,18772632.0522002,66351902.7083651,66351902.7083651,0,413586.258336625,238137.823326839,123378.287154311
58,23339052.656364,22600878.1366645,79882706.2211742,68470891.0467207,11411815.1744534,415889.735639967,230582.912895283,131002.673091904
59,20676340.3358436,19987346.5543269,70658358.7383324,70658358.7383324,0,367663.677083727,225108.785774441,137459.026655012
60,24442783.390504,23718443.3956191,83772244.5237371,71804781.020346,11967463.503391,396743.97044938,227007.358244038,143698.094559182
61,19425279.3963776,18694163.0781907,62655549.6102329,70961222.6214461,0,385120.323093544,255380.671773609,129450.461885458
62,22128007.929654,21409449.6656469,71778714.4057313,69714099.3486738,11619016.5581123,396657.897900116,234931.164644349,124241.716375217
63,18144968.4047922,17507481.7642189,58906927.6239573,66038620.5698344,0,349907.588704731,208838.907550347,112485.920454584
64,19836641.3035061,19240579.5549017,64744975.4296404,62201099.778605,10366849.9631008,316139.72116797,201450.048869671,112102.826524005
65,15838280.4823216,15266786.4777722,48722220.7070428,61869622.9419318,0,293358.556230833,200443.796049829,110988.074669527
66,18778360.1188109,18212473.0018592,58758310.1698221,62353425.0747698,10392237.5124616,294460.186874524,196186.538477386,107486.273713936
67,15860188.8718915,15266336.8334218,49437145.1843315,60559005.7924842,0,310256.129758465,207049.283705519,109352.321436835
68,18033810.2682384,17429822.5917796,56931853.5348079,58594550.2898636,9765758.38164393,322286.80458126,204810.158504698,109843.876246888
69,16519043.637939,15951956.5070811,52153431.8633301,61546204.7331782,0,284732.011818812,204516.203423935,111198.450878821
70,18695477.4701039,18107165.2138353,59341196.1545907,59695439.2568477,9949239.87614129,328881.851277874,200303.934707895,84466.3861183317
71,15823651.0048188,15222243.5222372,50055196.7642631,58180560.4456567,0,343003.240534333,198507.438157982,85566.862699083
72,18755855.9664406,18173329.5241152,59899416.5143158,59399138.6607424,9899856.44345707,321976.115078573,196747.1937623,91147.3335492762
73,16513153.8272126,15910281.7355617,52688842.107973,60288425.5989235,0,335954.482599224,199825.22782702,95846.2588923402
74,19414610.5151998,18795612.623124,62292831.2963854,61009055.2352164,10168175.8725361,348716.018292615,202488.723707872,96847.3572504178
75,17048517.6698974,16452094.2774421,54747350.7533565,61925192.074648,0,331129.343983872,192848.229689997,103494.026830555
76,20190389.231084,19513674.5102762,64987553.2289493,62917561.743203,10486260.2905338,388859.220354613,217387.832165591,100668.097553704
77,17923317.8887318,17313069.3210537,57907974.4534462,64660252.2824167,0,334511.320794659,204959.922089399,101110.46399145
78,20857585.7083178,20180703.679308,67465097.5802261,64696777.0165122,10782796.1694187,382936.084636266,224650.185320301,98993.9415045971
79,18233528.8252021,17608290.0428956,59140446.243355,65344689.9357237,0,335098.724794769,219439.784544528,101000.389953114
80,21473794.8661191,20814464.1823891,69796807.249106,66372156.8131155,11062026.1355192,358037.830199331,232024.77397485,98954.3993654934
81,18821344.0491876,18158648.0300531,61165974.8653285,67024638.0814939,0,362414.799979083,228371.088799614,102728.75765108
82,21931640.4259812,21173365.9505869,71143540.565359,67255037.5738933,11209172.9289822,443310.263583027,244533.868745473,100614.775808253
83,19255259.994137,18544367.0956656,62568815.0463042,68147109.8115851,0,398688.65222138,238310.098534574,105563.068164888
84,22636242.5469067,21900459.7934823,73676705.1115184,69291569.5109723,11548594.9184954,415588.358301662,248924.237310613,101814.511160121
85,19818906.0164961,19113248.412509,64667952.9962301,69986451.0809777,0,395201.220760625,239654.653367658,101145.328369772
86,23023251.3058304,22285651.0645396,75182043.3658272,70393715.1967153,11732285.8661192,415498.354148655,251999.91891175,100145.668900589
87,20100041.6905455,19360061.9973734,65650212.7597984,70772822.5744578,0,419495.591587336,247217.041975549,104667.228013153
88,23466233.5188202,22693612.9853131,76654632.1542259,71542764.2258433,11923794.0376405,442918.891638261,258785.957447927,101308.120601296
89,20449329.7145692,19679559.9885305,66812255.8158286,71794852.6405497,0,434498.158404664,260890.707063384,106258.372243758
90,23719412.5552809,22919287.3371207,77519361.6290157,72150515.1497231,12025085.8582872,454751.814860153,271782.948991966,105129.220440084
91,20906402.3081978,20106209.6884647,68373915.6630189,73206076.3576792,0,452717.956377794,270837.421697909,109481.773796256
92,24277051.0260621,23421277.7364095,79326395.7008591,73612661.9095209,12268776.9849202,495263.806230056,284305.858336005,108862.321552206
93,21291601.9354319,20427950.2220177,69563107.0087987,74242725.3526033,0,510045.397883263,276011.926982719,110849.126497412
94,24816898.0695117,23920838.7909108,81079409.3711194,75084535.4782232,12514089.2463705,524631.906716285,293219.284761757,111725.838746954
95,21790704.6385813,20878090.6261386,71159947.4043113,75773326.9971994,0,557438.704754384,278900.229643768,108964.39720656
96,25319709.6148933,24379260.2254378,82723333.5684969,76441076.8376817,12740179.4729469,572472.364431441,292063.899880598,108447.32163353
97,22192191.6492069,21274556.9737537,72609050.538849,77110322.7342494,0,557352.14610628,283463.004771143,109742.177965396
98,25746076.1480842,24798493.8245527,84226994.5394687,77630933.8335343,12938488.9722557,569266.204992258,301102.952306043,110304.523190282
99,22525180.0423576,21596054.5590703,73763018.1442,78089948.4887081,0,550132.25222523,300279.451698661,112448.25623342
100,26253725.0667808,25264651.6140164,85869606.4904248,79017383.5119111,13169563.9186519,600429.590514447,311091.560440517,110789.002584929
101,23159561.303212,22230258.6969301,76018250.0985909,80344841.3653177,0,539989.299417431,309566.589252117,113923.882303381
102,26979345.2634674,26024569.0281211,88476138.5575471,81321243.6715284,13553540.6119214,564754.041091357,313194.143822613,109754.357760482
103,23649870.848329,22718237.6820489,77719196.215588,81953678.66577,0,549236.003826353,303729.971808158,112381.700922155
104,27306639.1623213,26370537.1403973,89689608.5422398,82292520.3791635,13715420.0631939,546222.191851333,311277.277374205,112289.360997794
105,23941364.6763705,22989997.3764367,78655469.1608452,82876228.1874348,0,566153.807242642,304985.887340721,114610.864786339
106,27826299.2788247,26874428.8537529,91441350.3492595,83838506.1145854,13973084.3524309,563816.189026471,309306.26936651,112497.095255529
107,24261010.2634932,23330202.3967043,79871990.0578892,83993687.6294933,0,547619.640596407,304633.409466217,112221.166751866
108,28210437.187452,27216044.9197209,92621460.3244868,84832166.0215144,14138694.3369191,599480.373456189,315129.370724982,113975.033642729
109,24670190.3306136,23750642.3739565,81313476.0847949,85523107.7735409,0,524035.416932137,314853.006630843,115227.904420164
