Period,Mean_real_labour_income,Total_workers
49,6421.80382188919,10921644
50,6786.13483538819,11044406
51,7094.82089328529,11033276
52,7051.70669476592,11053255
53,6677.50779441193,11056328
54,6486.76481478895,11112610
55,6521.83541945801,11194364
56,6617.24643359544,11200955
57,6732.55475099859,11131472
58,6725.58191784654,11278755
59,6848.21489294141,11441722
60,6864.12219168918,11559243
61,6811.86864411163,11499225
62,6712.55529028831,11454332
63,6331.53688578529,11583591
64,6012.82687189068,11552257
65,5980.7396309251,11484302
66,5964.69692516812,11534098
67,5814.12701750829,11625552
68,5633.24553537283,11738891
69,5930.04634320402,11516503
70,6361.98249860395,9403544
71,6091.38137580562,9907200
72,6014.1058130688,10446968
73,5910.5527030064,10786830
74,5851.33248865162,11100673
75,5817.14611849524,11581669
76,5855.85272434472,11629567
77,5847.22382971865,11638258
78,5863.73453497624,11691468
79,5881.03012669767,11722489
80,5867.40063430413,11807489
81,5877.37547951423,11782174
82,5890.91265246077,11786448
83,5898.35187949429,11806839
84,5943.40754977278,11832820
85,5949.05631881383,11900890
86,5950.58048764275,11997889
87,5953.03926103612,12012677
88,5944.09461197753,12005628
89,5954.41197523915,12067941
90,5951.86889414368,12167570
91,5964.0826683613,12151255
92,5974.32380634299,12190382
93,5984.07297953395,12186768
94,5980.28854558522,12261690
95,5993.01058697875,12320752
96,6014.98057177959,12370610
97,6039.24905136088,12393949
98,6030.84957206693,12452936
99,6044.76210873791,12444648
100,6032.11493567553,12577211
101,6084.01736538736,12584384
102,6086.94038681334,12624497
103,6105.30906911761,12664571
104,6115.24823008521,12710667
105,6125.22510779069,12785964
106,6149.60651991622,12807037
107,6141.68546509582,12813981
108,6163.1912847264,12858709
109,6171.3500183042,12841912
110,6156.48875306038,12899534
111,6171.77623713881,12897779
112,6220.71933069595,12911559
113,6186.03450755749,12952709
114,6209.71513109557,12959331
115,6196.87534138616,12976957
116,6198.76261838674,13015894
117,6219.89212289669,13052264
118,6217.56437572665,13066110
119,6250.88859324814,13027817
120,6270.59841330989,13074294
121,6288.4040031754,13133242
122,6283.00764393755,13092011
123,6293.58739962075,13065311
124,6289.35781232361,13108624
125,6306.78501614878,13119679
126,6308.67787022159,13155086
127,6305.77916323802,13190760
128,6311.641403165,13202301
129,6326.04042184675,13272411
130,6353.9482595939,13285125
131,6355.66740001932,13258731
132,6365.6056537588,13368165
133,6401.41945729091,13333814
134,6400.50898130837,13373905
135,6389.69158294913,13409533
136,6392.69184895315,13415625
137,6395.06440907466,13428655
138,6384.8105783568,13488639
139,6388.90520015397,13514891
140,6413.41420033909,13523299
141,6433.80729366769,13530176
142,6456.56651916223,13549216
143,6459.04503021211,13606913
144,6464.04881731743,13599736
145,6483.85677191858,13605099
146,6499.61813580063,13644933
147,6525.28127322699,13655118
148,6531.87946452193,13630594
149,6567.69966466754,13688465
150,6572.59176986621,13678430
151,6574.01009614513,13711232
152,6578.85269136817,13762680
