Period,Mean real labour income,Total workers
47,6027.797817448087,11029164
Period,Mean real labour income,Total workers
48,6138.626078792467,11204411
Period,Mean real labour income,Total workers
49,6353.668407579574,10990578
Period,Mean real labour income,Total workers
50,6691.1046112911245,11001478
Period,Mean real labour income,Total workers
51,6974.394599213255,11063214
Period,Mean real labour income,Total workers
52,6937.261923131147,11068313
Period,Mean real labour income,Total workers
53,6524.3570616598045,11072695
Period,Mean real labour income,Total workers
54,6333.818531128706,11091712
Period,Mean real labour income,Total workers
55,6398.887289952824,11230660
Period,Mean real labour income,Total workers
56,6495.251812950514,11226079
Period,Mean real labour income,Total workers
57,6557.955979655783,11120714
Period,Mean real labour income,Total workers
58,6542.6689661640285,11089267
Period,Mean real labour income,Total workers
59,6707.445756931626,11060525
Period,Mean real labour income,Total workers
60,6720.586431064124,11127615
Period,Mean real labour income,Total workers
61,6614.7989244895025,11187880
Period,Mean real labour income,Total workers
62,6618.033970217387,11172576
Period,Mean real labour income,Total workers
63,6668.940472523569,11180070
Period,Mean real labour income,Total workers
64,6631.021577416463,11264281
Period,Mean real labour income,Total workers
65,6663.583700389084,11274317
Period,Mean real labour income,Total workers
66,6660.932054144884,11345615
Period,Mean real labour income,Total workers
67,6660.157924747376,11319250
Period,Mean real labour income,Total workers
68,6656.874227433098,11380521
Period,Mean real labour income,Total workers
69,6674.834709372907,11399000
Period,Mean real labour income,Total workers
70,6693.292484003764,11390431
Period,Mean real labour income,Total workers
71,6700.549364966468,11386078
Period,Mean real labour income,Total workers
72,6683.499877746021,11440210
Period,Mean real labour income,Total workers
73,6666.468776476571,11470036
Period,Mean real labour income,Total workers
74,6692.885992385255,11496645
Period,Mean real labour income,Total workers
75,6699.231925947393,11461332
Period,Mean real labour income,Total workers
76,6684.443454489234,11481174
Period,Mean real labour income,Total workers
77,6698.779730039128,11465138
Period,Mean real labour income,Total workers
78,6708.198176098919,11587580
Period,Mean real labour income,Total workers
79,6686.644065910804,11601414
Period,Mean real labour income,Total workers
80,6708.76949921673,11597734
Period,Mean real labour income,Total workers
81,6751.328277444908,11519881
Period,Mean real labour income,Total workers
82,6724.946808984217,11567260
Period,Mean real labour income,Total workers
83,6753.620493401339,11578023
Period,Mean real labour income,Total workers
84,6733.36464459117,11653875
Period,Mean real labour income,Total workers
85,6724.851800310973,11680893
Period,Mean real labour income,Total workers
86,6731.913079453566,11650761
Period,Mean real labour income,Total workers
87,6754.953209402951,11685149
Period,Mean real labour income,Total workers
88,6734.358780513776,11701615
Period,Mean real labour income,Total workers
89,6766.742810709768,11696514
Period,Mean real labour income,Total workers
90,6763.607564584228,11767090
Period,Mean real labour income,Total workers
91,6767.363154002641,11760516
Period,Mean real labour income,Total workers
92,6777.624621244907,11791467
Period,Mean real labour income,Total workers
93,6748.359133473231,11831521
Period,Mean real labour income,Total workers
94,6773.31935602344,11859327
Period,Mean real labour income,Total workers
95,6768.293728789513,11924351
Period,Mean real labour income,Total workers
96,6801.249105497868,11882332
Period,Mean real labour income,Total workers
97,6815.393800220676,11857757
Period,Mean real labour income,Total workers
98,6797.046186093993,11877197
Period,Mean real labour income,Total workers
99,6809.2473316219175,11821580
Period,Mean real labour income,Total workers
100,6790.925229421088,11872291
Period,Mean real labour income,Total workers
101,6809.611952412887,11870217
Period,Mean real labour income,Total workers
102,6811.263598417486,11879443
Period,Mean real labour income,Total workers
103,6802.379232537856,11913394
Period,Mean real labour income,Total workers
104,6830.995481013491,11917750
Period,Mean real labour income,Total workers
105,6808.746361923147,11896740
Period,Mean real labour income,Total workers
106,6831.616947234676,11896420
Period,Mean real labour income,Total workers
107,6834.315484372667,11922781
Period,Mean real labour income,Total workers
108,6830.925361951426,11921903
Period,Mean real labour income,Total workers
109,6803.737013731624,11998669
Period,Mean real labour income,Total workers
110,6790.175441686896,11969604
Period,Mean real labour income,Total workers
111,6770.776758463654,12046592
Period,Mean real labour income,Total workers
112,6776.189101214317,12042293
Period,Mean real labour income,Total workers
113,6794.55522162462,12100524
Period,Mean real labour income,Total workers
114,6809.907048238694,12094939
Period,Mean real labour income,Total workers
115,6789.049287596886,12111621
Period,Mean real labour income,Total workers
116,6806.89103291309,12091174
Period,Mean real labour income,Total workers
117,6794.56390683926,12084450
Period,Mean real labour income,Total workers
118,6807.616288932949,12142023
Period,Mean real labour income,Total workers
119,6787.37884677185,12162795
Period,Mean real labour income,Total workers
120,6792.342016199823,12116868
Period,Mean real labour income,Total workers
121,6793.088476882266,12111552
Period,Mean real labour income,Total workers
122,6795.842191303714,12121261
Period,Mean real labour income,Total workers
123,6790.053022820771,12226738
Period,Mean real labour income,Total workers
124,6811.239773079136,12235879
Period,Mean real labour income,Total workers
125,6791.901022397864,12282742
Period,Mean real labour income,Total workers
126,6799.57802786941,12249698
Period,Mean real labour income,Total workers
127,6782.254313326007,12185637
Period,Mean real labour income,Total workers
128,6798.920558476013,12143939
Period,Mean real labour income,Total workers
129,6784.591855844232,12159241
Period,Mean real labour income,Total workers
130,6776.8414467763605,12186894
Period,Mean real labour income,Total workers
131,6759.439477520726,12210018
Period,Mean real labour income,Total workers
132,6735.652977314827,12222688
Period,Mean real labour income,Total workers
133,6768.142584654001,12193908
Period,Mean real labour income,Total workers
134,6761.721034674195,12164369
Period,Mean real labour income,Total workers
135,6744.789983841237,12197080
Period,Mean real labour income,Total workers
136,6738.724485727069,12184119
Period,Mean real labour income,Total workers
137,6723.710984605371,12177443
Period,Mean real labour income,Total workers
138,6748.517974124129,12190890
Period,Mean real labour income,Total workers
139,6728.262468508427,12157240
Period,Mean real labour income,Total workers
140,6711.488078096301,12233979
Period,Mean real labour income,Total workers
141,6715.593332217719,12257373
Period,Mean real labour income,Total workers
142,6718.517767359283,12291623
Period,Mean real labour income,Total workers
143,6730.685456330647,12185410
Period,Mean real labour income,Total workers
144,6719.8866398259715,12245359
Period,Mean real labour income,Total workers
145,6710.882660345353,12238004
Period,Mean real labour income,Total workers
146,6688.24637586148,12251848
Period,Mean real labour income,Total workers
147,6696.134647201598,12271271
Period,Mean real labour income,Total workers
148,6685.059774091632,12197218
Period,Mean real labour income,Total workers
149,6689.787403011598,12205223
Period,Mean real labour income,Total workers
150,6688.2838585701975,12239864
Period,Mean real labour income,Total workers
151,6701.0798812264875,12222769
Period,Mean real labour income,Total workers
152,6672.188698309441,12207624
