Period,Mean real labour income,Total workers
47,6027.797817448087,11029164
Period,Mean real labour income,Total workers
48,6138.626078792467,11204411
Period,Mean real labour income,Total workers
49,6353.668407579574,10990578
Period,Mean real labour income,Total workers
50,6691.1046112911245,11001478
Period,Mean real labour income,Total workers
51,6974.394599213255,11063214
Period,Mean real labour income,Total workers
52,6937.261923131147,11068313
Period,Mean real labour income,Total workers
53,6524.3570616598045,11072695
Period,Mean real labour income,Total workers
54,6333.818531128706,11091712
Period,Mean real labour income,Total workers
55,6398.887289952824,11230660
Period,Mean real labour income,Total workers
56,6495.251812950514,11226079
Period,Mean real labour income,Total workers
57,6557.955979655783,11120714
Period,Mean real labour income,Total workers
58,6542.6689661640285,11089267
Period,Mean real labour income,Total workers
59,6706.955163138004,11082161
Period,Mean real labour income,Total workers
60,6729.7207567535115,11151304
Period,Mean real labour income,Total workers
61,6630.201098753635,11229577
Period,Mean real labour income,Total workers
62,6638.123098833911,11232496
Period,Mean real labour income,Total workers
63,6695.928549033279,11260601
Period,Mean real labour income,Total workers
64,6690.849898598432,11377656
Period,Mean real labour income,Total workers
65,6743.130697457186,11391500
Period,Mean real labour income,Total workers
66,6777.251007881701,11400988
Period,Mean real labour income,Total workers
67,6801.788059782164,11423284
Period,Mean real labour income,Total workers
68,6831.3936837095525,11540866
Period,Mean real labour income,Total workers
69,6851.582948760477,11563092
Period,Mean real labour income,Total workers
70,6892.798435259989,11655593
Period,Mean real labour income,Total workers
71,6930.450847933788,11689220
Period,Mean real labour income,Total workers
72,6992.736774167191,11733877
Period,Mean real labour income,Total workers
73,7072.956749468652,11723899
Period,Mean real labour income,Total workers
74,7078.166562061658,11732623
Period,Mean real labour income,Total workers
75,7096.205382267705,11791226
Period,Mean real labour income,Total workers
76,7151.810367781618,11777660
Period,Mean real labour income,Total workers
77,7200.749674232162,11811982
Period,Mean real labour income,Total workers
78,7239.745719226671,11840217
Period,Mean real labour income,Total workers
79,7239.136254023979,11914914
Period,Mean real labour income,Total workers
80,7293.134108193327,11900223
Period,Mean real labour income,Total workers
81,7319.304644230475,11953582
Period,Mean real labour income,Total workers
82,7357.82253659997,12001403
Period,Mean real labour income,Total workers
83,7429.914392828511,12063397
Period,Mean real labour income,Total workers
84,7467.1602279605095,12058308
Period,Mean real labour income,Total workers
85,7475.101231287835,12103676
Period,Mean real labour income,Total workers
86,7505.281233167788,12113837
Period,Mean real labour income,Total workers
87,7529.36629935338,12223116
Period,Mean real labour income,Total workers
88,7584.058947549635,12238834
Period,Mean real labour income,Total workers
89,7662.582426877704,12233043
Period,Mean real labour income,Total workers
90,7691.417314264964,12277254
Period,Mean real labour income,Total workers
91,7721.226105239565,12384241
Period,Mean real labour income,Total workers
92,7797.11296511427,12376282
Period,Mean real labour income,Total workers
93,7833.152178610745,12373218
Period,Mean real labour income,Total workers
94,7853.346136383333,12461122
Period,Mean real labour income,Total workers
95,7887.2007992725785,12464458
Period,Mean real labour income,Total workers
96,7931.276321676943,12488778
Period,Mean real labour income,Total workers
97,7952.190092193968,12503122
Period,Mean real labour income,Total workers
98,7977.45085697562,12591959
Period,Mean real labour income,Total workers
99,8050.288914878992,12579146
Period,Mean real labour income,Total workers
100,8102.771793190553,12585658
Period,Mean real labour income,Total workers
101,8138.482225912315,12597417
Period,Mean real labour income,Total workers
102,8177.390075620063,12581348
Period,Mean real labour income,Total workers
103,8169.174494112084,12720642
Period,Mean real labour income,Total workers
104,8254.626380984708,12719417
Period,Mean real labour income,Total workers
105,8312.689320257678,12759568
Period,Mean real labour income,Total workers
106,8338.881139643181,12761478
Period,Mean real labour income,Total workers
107,8337.696878965291,12851018
Period,Mean real labour income,Total workers
108,8394.190775325676,12861225
Period,Mean real labour income,Total workers
109,8426.41875677859,12873392
Period,Mean real labour income,Total workers
110,8461.212587479813,12947666
Period,Mean real labour income,Total workers
111,8494.603334659469,13012559
Period,Mean real labour income,Total workers
112,8571.437531364265,12927542
Period,Mean real labour income,Total workers
113,8581.042623832735,12882862
Period,Mean real labour income,Total workers
114,8623.535153107096,12850536
Period,Mean real labour income,Total workers
115,8622.98968305859,12971532
Period,Mean real labour income,Total workers
116,8682.949798407797,12904636
Period,Mean real labour income,Total workers
117,8706.784767234149,12907808
Period,Mean real labour income,Total workers
118,8739.614691402518,12960097
Period,Mean real labour income,Total workers
119,8741.078121866194,12991167
Period,Mean real labour income,Total workers
120,8772.765549004514,13004132
Period,Mean real labour income,Total workers
121,8846.59187668438,13053867
Period,Mean real labour income,Total workers
122,8837.5489572156,13111411
Period,Mean real labour income,Total workers
123,8859.930147354602,13100334
Period,Mean real labour income,Total workers
124,8902.431943383288,13111191
Period,Mean real labour income,Total workers
125,8934.359246392887,13142383
Period,Mean real labour income,Total workers
126,8965.552240772253,13091938
Period,Mean real labour income,Total workers
127,8984.111512867923,13125913
Period,Mean real labour income,Total workers
128,8999.060274482292,13166495
Period,Mean real labour income,Total workers
129,9051.453708735302,13187090
Period,Mean real labour income,Total workers
130,9123.653921249293,13170724
Period,Mean real labour income,Total workers
131,9146.380195163967,13127004
Period,Mean real labour income,Total workers
132,9139.41215001142,13161768
Period,Mean real labour income,Total workers
133,9192.754302597405,13188948
Period,Mean real labour income,Total workers
134,9262.596248080044,13100142
Period,Mean real labour income,Total workers
135,9260.445820081142,13145978
Period,Mean real labour income,Total workers
136,9311.785715840784,13006350
Period,Mean real labour income,Total workers
137,9356.778379543737,13073451
Period,Mean real labour income,Total workers
138,9370.67979819424,13066583
Period,Mean real labour income,Total workers
139,9390.33067190287,13082512
Period,Mean real labour income,Total workers
140,9428.497517432885,13069721
Period,Mean real labour income,Total workers
141,9426.170742255597,13099225
Period,Mean real labour income,Total workers
142,9454.138429217497,13115400
Period,Mean real labour income,Total workers
143,9459.313031670892,13125685
Period,Mean real labour income,Total workers
144,9526.730905170065,13112867
Period,Mean real labour income,Total workers
145,9566.06071068517,13177149
Period,Mean real labour income,Total workers
146,9598.08630386755,13166785
Period,Mean real labour income,Total workers
147,9628.756934023773,13113537
Period,Mean real labour income,Total workers
148,9652.430519005047,13169738
Period,Mean real labour income,Total workers
149,9685.816292669611,13157636
Period,Mean real labour income,Total workers
150,9713.52148901813,13143321
Period,Mean real labour income,Total workers
151,9780.941544782314,13116662
Period,Mean real labour income,Total workers
152,9823.61370912834,13120278
