period,Contributory_pensioners_share,Moratorium_pensioners_share,Retirement_coverage_for_legal_age,Retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,Survivors_benefit_coverage_legal_age,Survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,Mean_contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_benefits,Total_not_for_26417,
59,0.7371801580100614,0.2628198419899385,0.9924958302550442,0.9928921162101018,0.9945945516063871,0.9954308119978504,0.7252718081363365,0.8146105210081803,0.06674443974588277,0.06940893137924857,0.2672240221187076,0.17828159520192136,4899.0505885437951,3556.9199570997357,2591.7508554383076,4292.6464372655837,4374.5952182576675,3250.2849312528456,0.5625249931943752,0.6374137853117136,509.24057916698865,516.56465388689753,431.75393150505664,737.37858600886705,0.6982073143082485,0.4592306720721206,0.23897664223612783,0.31269303271311999,0.27718533036848836,0.29927387241637665,0.27121980153064346,0.31236246185861727,0.27616722198790866,0.29714306322319689,0.26900368386987328,4375658,2294992,2080666
60,0.7290006430964908,0.2709993569035092,0.9936806883547579,0.9942571874280003,0.9948759833726996,0.9957049386603712,0.7187502980743105,0.8105683859455242,0.06926960824791716,0.07184622280845254,0.2749303902804474,0.18368880148247613,5308.0910225644557,3856.6339765203393,2800.659055888912,4628.5785721160819,4730.8401249456338,3524.7348168384588,0.6122912216667529,0.6871210293583734,579.49985315624372,589.2866771467925,528.98991951767164,750.9676414706571,0.6902034870988986,0.4711133240265001,0.21909016307239843,0.30920692735253447,0.27810306603945129,0.29589914958109725,0.27255246009767614,0.30887675257054453,0.27712159960083588,0.29394682851915555,0.27053540365929329,4400344,2314995,2085349
61,0.721143607904637,0.27885639209536295,0.9937601494442583,0.9943185181769152,0.9949486149878349,0.9957530342828417,0.7116063442274202,0.7997280110365508,0.07205878487662692,0.07564733929314922,0.2821538052168381,0.19459050714036444,4920.1356562736546,3565.985384783412,2605.4234857306806,4274.6633716568149,4378.73760936294,3261.1768874610962,0.5642561354433009,0.6418769790803629,666.67374395933371,667.83334138137468,597.62340230911502,861.99767045287388,0.6708650961640155,0.4568873038369855,0.21397779232702996,0.31041017942135668,0.27814357763814956,0.29620580737914831,0.27341745670518408,0.31013931762971375,0.27722739962396292,0.29429398173031202,0.27140860251567367,4414646,2333284,2081362
62,0.713170032402535,0.28682996759746504,0.9934467411558711,0.9943537385557649,0.994632247169084,0.9957793618759201,0.70357619538523,0.7910142175534991,0.07603374989120698,0.08006210855084707,0.2898705457706411,0.20333952100226585,5268.6611388640749,3806.5174736616987,2772.8197441578386,4552.7790324920734,4676.6695577782648,3486.4931780181578,0.6199080037753434,0.6943670006286976,580.58016812569736,589.04158268018091,523.65982027704308,787.52497074578127,0.6947643525988807,0.4732551887384825,0.2215091638603982,0.30874817682335737,0.27967551873113466,0.29426987020032608,0.27487015077407684,0.30824970038541893,0.27852593749681764,0.29233079776076459,0.27287777543630082,4429902,2350819,2079083
63,0.7038993066865199,0.29610069331348005,0.9934771525463857,0.9943342280822935,0.9946571570393349,0.9957545570506898,0.6955841304730914,0.7828690709928087,0.0805349030854723,0.08431527417109426,0.29789302207329427,0.21146515708948493,4706.7772942726397,3398.4853850099657,2495.4898007235638,4052.0135343173292,4175.4290957114654,3120.1033553736961,0.5873889730017763,0.6574214939780064,509.0757849773197,515.46620209182333,451.72137367629529,690.83995175763641,0.6855754633366539,0.45909843651547705,0.22647702682117685,0.30862029030530053,0.28004563978380481,0.29500593421036653,0.27630882355041231,0.30814732059817185,0.27892627789650826,0.29307609752297753,0.27432780576540733,4437023,2364181,2072842
64,0.6962479456396952,0.30375205436030484,0.9941199171059947,0.9951148818829181,0.9952928849312145,0.9965324226081262,0.6891512243286256,0.7794111420769461,0.08260624571937614,0.08679802888796742,0.30496869277736904,0.2157037398059721,4711.1492531410968,3402.0919285087507,2495.3187417630156,4038.0861831957586,4169.7774612212561,3119.8679659371228,0.621014906659198,0.6893946545467972,520.09985185061544,528.15803942673347,470.11525939205558,706.89885207716281,0.707937839514981,0.479512591712599,0.22842524780238196,0.30776083464631643,0.28048799890299986,0.29431367254004093,0.27624676715290691,0.30729010285489039,0.27935226408579128,0.29300094140459276,0.27482904572764599,4461034,2384700,2076334
65,0.6876032966296747,0.3123967033703254,0.9937999425964619,0.9942905449882168,0.9949844516681484,0.9957205385777907,0.6810697442426813,0.7708532496970907,0.0839261379644135,0.08837653650197301,0.3127301983537806,0.2234372952911261,4294.2143541235209,3078.2266328547744,2278.3211218457509,3664.455954013396,3787.7498341528917,2848.533940055861,0.5708950531443543,0.6290198110467186,581.69922604308476,575.91142847225262,514.55304866204688,739.6041744427497,0.6672012959637237,0.44609819979219434,0.2211030961715293,0.31137999711820363,0.28013993511311552,0.29957165911157868,0.27640997203021256,0.31091766410651211,0.27926623723346483,0.29838361487875387,0.27481075748120892,4493348,2408387,2084961
66,0.679988452622584,0.32001154737741594,0.9937006464023759,0.9941408707141525,0.9948750666599996,0.995558871036569,0.6741837242526161,0.7635226845281182,0.08564890384388327,0.09096854542753373,0.3195169221497598,0.2306181861860343,5000.4072300343887,3592.080498273167,2607.4767178589409,4234.6418340664914,4391.9640642238064,3306.2995891838891,0.6628014107808591,0.7357774495311258,553.42935008065183,557.59590108170278,502.14649529016907,737.27350168489147,0.7303184792244758,0.5040240219083562,0.22629445731611963,0.31230365362335055,0.28433162666867473,0.30137580516836981,0.28042734485994447,0.31183451830549158,0.28343492537151793,0.2999121668157656,0.27885037642962002,4514203,2432042,2082161
67,0.6724647107515177,0.3275352892484823,0.9935481877677275,0.9939133605304215,0.9947128891630584,0.9953173436988979,0.6674735975486749,0.7554130499077522,0.08742556075594989,0.09420770876268897,0.32607459021905266,0.23850031062266935,4565.5259209646238,3254.6386302893206,2389.4257092980906,3852.7763087027424,3997.894849403066,3005.3253366743843,0.6289063494628592,0.6850058156546677,495.46675229071354,501.14245025734147,439.76469389366849,657.61493718665133,0.6952072029145732,0.45144657909741387,0.24376062381715927,0.31583892705081368,0.28501954640109778,0.30261702365250454,0.28120088371456597,0.31537606840264759,0.2841311297277751,0.30117045823498273,0.27948731822990003,4541499,2455103,2086396
68,0.6655749102325426,0.33442508976745744,0.993367572592947,0.9936921544074658,0.994524469293625,0.995084997256851,0.6611605329564694,0.7476327726048987,0.08867435266265475,0.09562303947122891,0.3322070396364776,0.24605938180256717,4875.5738504785677,3491.9769506464049,2562.6676110069752,4102.0799737195684,4266.8835425741227,3200.642240763661,0.6929850219005002,0.7569988885688795,532.18014099871891,536.6123582174896,478.26562920388386,687.4779830238208,0.7206894657006236,0.47665559535281565,0.244033870347808,0.31015101406397932,0.28510039691521266,0.29887703678768601,0.28023875839563273,0.30968743686139194,0.28421804068192691,0.29740236208221127,0.27836428738818753,4562811,2470512,2092299
69,0.6581790977463831,0.341820902253617,0.9930589100262271,0.9932154912281784,0.9943590964384958,0.994599606301642,0.6536106174100688,0.738850252695106,0.09211138922722498,0.0982437844408928,0.33944829261615844,0.2543652385330725,4488.063553284901,3208.3718803312204,2575.6862103282988,3834.3730044661006,3984.7957114133992,2937.6447917376822,0.6133769201246728,0.6799116222707027,621.35740328218822,605.3649911856528,531.35216105777283,761.46094449662621,0.6835482573237279,0.4139934784069707,0.2695547789167572,0.30623823271551903,0.27518756371198105,0.2882476119336187,0.26582099142860333,0.30594147089334756,0.27447192104129953,0.28616517338399228,0.26349471403403946,4579884,2487604,2092280
70,0.6493432796606022,0.3506567203393978,0.9927368700187926,0.9930565491780176,0.9940522782722634,0.9944339401918768,0.6446270150180038,0.7299248176630286,0.09812398336509764,0.10267703895934824,0.3481098550007889,0.26313173151498886,5046.9847113138239,3616.7819536496509,2898.0696874659193,4293.4532167632588,4487.7022115078362,3298.5627200371864,0.6972866840340503,0.7827955189080528,562.37383566109736,567.10280819646005,509.95251228560937,706.04133780292568,0.7180213861101865,0.4610786853585438,0.2569427007516427,0.30147364145744293,0.27602562749816278,0.28574119688664584,0.26639535342505766,0.3011761040411185,0.27518990119014419,0.28379459573912913,0.26408222378908019,4589247,2508340,2080907
71,0.6422366392883944,0.35776336071160564,0.992363283922986,0.9926111848693907,0.9937063673111343,0.9940223665565852,0.6373320604198932,0.7225262477651955,0.10244362171737804,0.10627801441963317,0.3550312235030928,0.27008493710419523,4688.1402161916849,3361.8059614625049,2686.1273198145614,3971.8933541958295,4167.4674180532256,3053.8219558658166,0.6857791904396684,0.767430131110686,518.18183108600545,520.01679646005141,461.24952459695442,671.38890221679128,0.722561344254678,0.4646369612975188,0.2579243829571592,0.30290036367636286,0.27704958249889894,0.28635983330614506,0.26789175960782446,0.30259945715393227,0.2762126853103446,0.28413262035133774,0.26558797426660968,4604717,2523614,2081103
72,0.6344536698906911,0.3655463301093089,0.9923361410997691,0.9926466925909323,0.993717126192329,0.9940473804221986,0.6295913064859151,0.7125975045160945,0.10912824048608241,0.11279424466724249,0.362744834613854,0.2800491880748378,5036.7704309108785,3605.3302950277412,2889.199325493611,4251.7336946768037,4484.120762057506,3273.3628547729331,0.7260829850709966,0.8119539996156264,549.03319517622344,555.33374849715358,498.58618285602188,712.57669326613234,0.7352192148266485,0.48969833659178025,0.24552087823486832,0.30259082842729407,0.27760200348804742,0.28640264636921997,0.26819860803878021,0.30227530556300342,0.2767535431286583,0.28419217938012464,0.26591296603898529,4624197,2542238,2081959
73,0.6264602277215889,0.373539772278411,0.9922586726884807,0.9925762136647053,0.9936756883329364,0.9939964476128024,0.6216105940511473,0.7055312525063615,0.11382077666526975,0.11712544408594819,0.37064807863733346,0.28704496115834377,4714.9116371184482,3365.0386446234738,2692.3480812467028,3959.4037070395038,4194.2435841164597,3045.7119249934672,0.6452010268157069,0.7287324684364346,644.35029348562534,629.89284349992101,565.67113758121843,792.16258630571883,0.6971477247956924,0.4549249064847953,0.24222281831089715,0.30588506288290168,0.2808194322961195,0.29040395366399657,0.27217512995568555,0.3055348812603576,0.27998222672767797,0.28836247599762155,0.26992681361273729,4647210,2572145,2075065
74,0.6179926736159167,0.3820073263840833,0.9922195952638709,0.99260194551411,0.9937036377425545,0.9940172567388931,0.6131844404912223,0.6981615322719696,0.12001233658773786,0.12244387847960611,0.3790351547726486,0.2944404132421404,5288.1599777108277,3767.1226184305533,3017.2161761905231,4420.6428077235487,4705.9576068258366,3409.5288339977574,0.6953305647449896,0.7864485152029974,569.56149603332346,574.36081684473629,513.00277009423519,762.61023704190893,0.7200398603385534,0.487661463057471,0.2323783972810823,0.30459320880049673,0.28164881908265305,0.28952054519607612,0.27274867910041517,0.30428275312506803,0.28081627894094718,0.28745368377318042,0.27050994530083156,4663390,2593053,2070337
75,0.6092891833119064,0.3907108166880936,0.9917108823702031,0.9923928848094009,0.9932270990960391,0.9938466107064851,0.6042387136008711,0.6893492918538471,0.12492591866475027,0.12673556080628312,0.387472168769332,0.30304359295555383,4970.1859869692316,3549.497928528092,2833.9621929260625,4135.5402437700877,4422.9667544905606,3200.5947438335857,0.6374121942948099,0.7146087585188897,526.25206974740104,526.13375170560835,458.48565044804121,701.73102028034066,0.6972716523636929,0.45763552738488583,0.23963612497880715,0.30978108656146464,0.28252934894987236,0.29294522046385318,0.27426150923064269,0.30947342283299423,0.28138952781677895,0.29082570254405532,0.27203188653338711,4672972,2612018,2060954
76,0.6019748285092037,0.39802517149079636,0.9913783100441879,0.992563841102369,0.9929201296602569,0.9940438317007042,0.5967847881765941,0.6806570837745309,0.1289309303656294,0.13082915085873287,0.3945935218675938,0.31190675732783796,5469.893858890111,3906.9025306811131,3119.8660857117256,4534.5236514626504,4868.7555202805743,3517.8950788142038,0.6746674957616804,0.7619953213114542,578.67901750123622,581.73470095529194,516.58629043758458,756.57784889787843,0.7239384239181336,0.4866928753395111,0.2372455485786225,0.30595789838601689,0.28343351008607143,0.29080826495447981,0.27503477000977633,0.3055972131394773,0.2819688533742109,0.28893565246093544,0.27293640227652427,4678201,2627920,2050281
77,0.5954196089248268,0.40458039107517313,0.9912825551292076,0.9924762371051719,0.9928037366280543,0.9939306152340586,0.5902290713090359,0.6713173183824322,0.13269348935804506,0.13386082158076792,0.4010534838201717,0.3211589187227396,5201.0838304908102,3712.1877867183239,2962.6500440034288,4295.4574137578657,4629.998279139676,3331.500335429429,0.6219984724065002,0.7097951164008278,694.06197990312307,671.05746826900679,598.02163893997567,865.08155844324278,0.6878771348000053,0.4615335128477111,0.22634362195229427,0.31014818739181099,0.28496362443180207,0.29281187706470774,0.2764638523642225,0.30970008623745887,0.28349393246205234,0.29086134665819796,0.27427078734600885,4687930,2646383,2041547
78,0.5880098711116835,0.41199012888831654,0.9913570792858025,0.9920888035034126,0.9928708905336024,0.9935373117775429,0.5829277484164997,0.664169063243215,0.137693974010853,0.1389734691494437,0.4084293308693028,0.3279197402601975,5707.9465492332747,4062.4259863762322,3247.654530997715,4694.330523537511,5078.6764255553098,3648.7529356497848,0.6697223769954946,0.7670142683912909,599.8016646672412,600.65500841328708,536.23073802812019,782.60799959336623,0.7201235476213612,0.4938778683176701,0.22624567930369116,0.30695704904784693,0.2864665923757187,0.29153363220240747,0.27801773896437465,0.30658515952874049,0.28528159248358448,0.28931316198499063,0.27555853521628781,4711932,2671665,2040267
79,0.5792369767121168,0.4207630232878832,0.9912605048604194,0.9919930911181682,0.9928388367133266,0.9934879356974834,0.5741747379694759,0.6537322423426755,0.14223579783046125,0.1425828651800053,0.41708576689094345,0.33826084877549284,5446.8066702324395,3887.5544526491585,3101.938798832929,4460.1729754517573,4849.3201516908184,3476.4701674789872,0.6308700872080311,0.7231535403577777,564.71126232633537,568.15519278907163,497.35315860866984,772.62177174709711,0.6906874789402211,0.46628645422483367,0.2244010247153874,0.31074130912955278,0.28632343293593127,0.29298772159612274,0.27746072419282036,0.3103737028726245,0.28514542200490756,0.29115908834347543,0.27500616185587079,4732340,2703169,2029171
80,0.5715008723384205,0.42849912766157944,0.9911463227097822,0.9919852710113047,0.992762644339253,0.993525193620917,0.5664409880436583,0.6454415159888727,0.1453336028828467,0.14530120677519565,0.424705334666124,0.34654375502243207,5907.164745004191,4194.881952134886,3355.8477345320821,4813.9276316287433,5246.1016627894987,3756.9923276208365,0.6752127218485187,0.7736504129705668,623.60387136429119,623.68712514613298,556.84811237491033,818.8076674059829,0.7189510888881335,0.49094610885985973,0.22800498002827388,0.30713278186161458,0.28676476321593569,0.29064378341506331,0.27769681473808078,0.30683257100483358,0.28572749520770846,0.28909069594114423,0.27543565197868503,4747371,2726055,2021316
81,0.5641070790938948,0.4358929209061052,0.9905273286386584,0.9915455696104015,0.9921374034119107,0.993076764094873,0.558763478121032,0.637058480848683,0.14826825866818055,0.14770002308898308,0.4317638505176264,0.3544870887617185,5713.6714786254652,4071.7031875621124,3244.3072095392909,4637.2930745923231,5071.964440417918,3626.3617966340962,0.6539464857201814,0.7440980788915008,759.95939060136072,744.10916631708028,675.12690948143415,932.70003319676562,0.701799766975027,0.47319665342448447,0.22860311355054255,0.31140880969581547,0.28707980065465921,0.29496428940167396,0.27815830102341216,0.31115345693209639,0.28584251815370088,0.29284702158451248,0.27558697176682767,4765429,2745027,2020402
82,0.5572038443674091,0.4427961556325909,0.9902251450433891,0.9912205193881753,0.9919921306182032,0.9927472356290505,0.5517572576074518,0.629548857075275,0.151437986927062,0.150736787164777,0.4384678874359374,0.3616716623129004,6127.6024943546918,4359.3501729246254,3470.4369536888717,4951.0198080684731,5430.5286896298785,3875.4550377794799,0.6975787842365708,0.7941127632813273,643.6098012033051,646.40778345245917,575.59323144575978,868.92342533601266,0.7121598239403488,0.4873375428838332,0.22482228105651567,0.30843808467388745,0.28804616261351329,0.29229264455359544,0.27891886595777027,0.30801796726971969,0.28670026363650952,0.29040718864083021,0.27659606469638076,4785699,2767820,2017879
83,0.5488021389256923,0.4511978610743077,0.9901535832195194,0.9911411882929281,0.9919764502041193,0.992733610441813,0.5433984043358108,0.6206446768907515,0.1558174765718168,0.15569252378070367,0.4467551788837087,0.37049651140217654,5987.2178960046967,4264.5616030946585,3385.2588470454871,4813.219538511361,5305.1974893401584,3777.7671692899921,0.6699665960504467,0.7727620269066997,625.5425057604059,629.25049298283557,560.1549809829562,848.58916057418332,0.7244942384745476,0.497069936720126,0.22742430175442166,0.30765952242685624,0.28842091347959536,0.29110875814586429,0.27991229462178974,0.30725537241000228,0.28708191061602911,0.28924138437498231,0.27761697909991784,4796831,2793332,2003499
84,0.5396238720549057,0.4603761279450943,0.989834712385098,0.9909654099152695,0.9916476863107667,0.9925497579878495,0.5341384401916005,0.6117745067658593,0.1616671703369997,0.1608295076165446,0.45569627219349745,0.3791909031494102,6289.7857432188357,4453.4887074221324,3541.7731797632759,5024.6663597106926,5564.4087491589416,3948.2469642847595,0.701695281013779,0.8041560644569725,661.8749626715711,663.13286305479289,599.84505637776738,864.02515756729758,0.7431301147053391,0.5170364452905429,0.22609366941479617,0.31035186522516944,0.28950199034332003,0.29707787193792023,0.28137928783580385,0.30983961035681018,0.28803916715466871,0.29552192126225207,0.27909228842842732,4808835,2816707,1992128
85,0.5330402766952174,0.4669597233047826,0.9901024933128333,0.9910766277512792,0.9917366447692751,0.9924474605646108,0.5277645069920973,0.6037684661687984,0.16492123104330753,0.16343589412753365,0.46233798632073597,0.3873081615824808,6196.5304876411956,4385.8403596442349,3487.0424319319723,4931.3086948496039,5481.5007100278362,3878.7570774170413,0.6824494737520576,0.787526033004554,815.57622778780456,795.31268792423054,726.49809026621392,995.94570869014694,0.7422559978146994,0.5137734672457257,0.2284825305689737,0.30846898133264078,0.28870907640043791,0.2949387165729096,0.28084457820669345,0.30805374344451697,0.28740413564897666,0.29315550918606492,0.2785283352770978,4820220,2838260,1981960
86,0.525387808738763,0.47461219126123705,0.9898434839368827,0.9907951033075502,0.9914670602035797,0.9921580655235822,0.5200516990199417,0.5951442020186742,0.1664996972792977,0.16497584845518345,0.469791784916941,0.395650901288876,6446.781621056216,4552.4609097908497,3622.3635795103955,5106.2783853203819,5685.7861649976749,4025.8023641634954,0.7038556721783555,0.8109355912639726,670.54066044522858,667.69447762039351,598.2626464389225,894.12458068991111,0.752315871834813,0.5250533859381769,0.2272624858966361,0.30621514287475826,0.28936576758254445,0.29389844048775293,0.28147494455610444,0.30580124916500445,0.28804045787180943,0.29211592403741532,0.27914853932556288,4849291,2869988,1979303
87,0.5185997670610633,0.48140023293893675,0.9897101827916129,0.990726756756381,0.9913274636912781,0.9920799100122496,0.5132634702536928,0.5857515687373211,0.1713599223893635,0.16922897238493956,0.4764467125379201,0.40497518801905985,6412.0033297078644,4519.7721248561356,3589.8406738195108,5053.4135697716429,5652.9055151923658,3985.4184083916566,0.6997431332954548,0.8058697869391551,660.88459941433223,656.71894668842799,586.71484564950197,885.99351435902406,0.7339644262336795,0.5137903080772062,0.22017411815647345,0.30597954170310165,0.2901540099678932,0.2952795946969558,0.28238042315155537,0.30552635155912106,0.28879351589955427,0.2934066348322224,0.27999639209540228,4856068,2887302,1968766
88,0.5116680172933914,0.4883319827066086,0.9895130064269754,0.9905327508695203,0.9911221528480485,0.9918783020062704,0.5063021580845134,0.5788054403845633,0.17413355141779513,0.17141370249991567,0.483210848342462,0.411727310484957,6624.8691105853768,4674.6178537989972,3696.5873589836665,5194.8954769021329,5834.2409506771055,4099.9947886472819,0.7096057773208797,0.8282341158936257,682.85019077304128,677.52163763093301,610.42970029276967,896.98997646214366,0.7362489327825442,0.5199772883741445,0.21627164440839974,0.30681660067117666,0.29092363548544303,0.2931641380401524,0.28316975968353597,0.30627771930142988,0.28954276719931982,0.29164983855960169,0.28080177404592233,4864712,2911746,1952966
