Period,Mean real labour income,Total workers
47,6027.797817448087,11029164
Period,Mean real labour income,Total workers
48,6138.626078792467,11204411
Period,Mean real labour income,Total workers
49,6353.668407579574,10990578
Period,Mean real labour income,Total workers
50,6691.1046112911245,11001478
Period,Mean real labour income,Total workers
51,6974.394599213255,11063214
Period,Mean real labour income,Total workers
52,6937.261923131147,11068313
Period,Mean real labour income,Total workers
53,6524.3570616598045,11072695
Period,Mean real labour income,Total workers
54,6333.818531128706,11091712
Period,Mean real labour income,Total workers
55,6398.887289952824,11230660
Period,Mean real labour income,Total workers
56,6495.251812950514,11226079
Period,Mean real labour income,Total workers
57,6557.955979655783,11120714
Period,Mean real labour income,Total workers
58,6542.6689661640285,11089267
Period,Mean real labour income,Total workers
59,6704.180004143961,11081857
Period,Mean real labour income,Total workers
60,6723.555395366067,11148928
Period,Mean real labour income,Total workers
61,6622.932912562962,11221326
Period,Mean real labour income,Total workers
62,6623.148313334587,11224725
Period,Mean real labour income,Total workers
63,6682.8709834414,11232929
Period,Mean real labour income,Total workers
64,6653.905728582722,11340542
Period,Mean real labour income,Total workers
65,6689.569304270046,11344685
Period,Mean real labour income,Total workers
66,6702.134669887489,11362255
Period,Mean real labour income,Total workers
67,6738.952954060063,11400842
Period,Mean real labour income,Total workers
68,6749.940732124835,11415560
Period,Mean real labour income,Total workers
69,6787.496169041577,11435935
Period,Mean real labour income,Total workers
70,6761.351588073096,11556435
Period,Mean real labour income,Total workers
71,6814.153182801676,11590706
Period,Mean real labour income,Total workers
72,6853.572132284996,11644084
Period,Mean real labour income,Total workers
73,6868.8503058697415,11658108
Period,Mean real labour income,Total workers
74,6876.562718360806,11729486
Period,Mean real labour income,Total workers
75,6871.511483355437,11765516
Period,Mean real labour income,Total workers
76,6892.348782751729,11757809
Period,Mean real labour income,Total workers
77,6915.16696185131,11760971
Period,Mean real labour income,Total workers
78,6931.306119944002,11809228
Period,Mean real labour income,Total workers
79,6940.883064430959,11852831
Period,Mean real labour income,Total workers
80,6946.956154929154,11888210
Period,Mean real labour income,Total workers
81,6982.129963297736,11906942
Period,Mean real labour income,Total workers
82,7002.754640184627,11914862
Period,Mean real labour income,Total workers
83,7014.973377692508,11941013
Period,Mean real labour income,Total workers
84,7035.201631022443,11966029
Period,Mean real labour income,Total workers
85,7058.633698151921,11934284
Period,Mean real labour income,Total workers
86,7049.636173709291,12013150
Period,Mean real labour income,Total workers
87,7078.15149920757,12010822
Period,Mean real labour income,Total workers
88,7104.010044102721,12043005
Period,Mean real labour income,Total workers
89,7132.93089866644,12137335
Period,Mean real labour income,Total workers
90,7167.898050371409,12147730
Period,Mean real labour income,Total workers
91,7143.7052064360905,12254833
Period,Mean real labour income,Total workers
92,7167.850386105037,12287895
Period,Mean real labour income,Total workers
93,7191.38926375714,12260699
Period,Mean real labour income,Total workers
94,7205.492480703804,12340941
Period,Mean real labour income,Total workers
95,7256.824972086191,12308051
Period,Mean real labour income,Total workers
96,7272.8615492834015,12304587
Period,Mean real labour income,Total workers
97,7280.8099259296005,12361072
Period,Mean real labour income,Total workers
98,7280.283440661961,12453789
Period,Mean real labour income,Total workers
99,7312.811774023588,12475898
Period,Mean real labour income,Total workers
100,7347.364268751523,12522070
Period,Mean real labour income,Total workers
101,7376.259988675453,12504706
Period,Mean real labour income,Total workers
102,7390.062079772007,12492425
Period,Mean real labour income,Total workers
103,7413.224231458201,12572606
Period,Mean real labour income,Total workers
104,7433.661510229519,12646010
Period,Mean real labour income,Total workers
105,7462.827769314682,12635176
Period,Mean real labour income,Total workers
106,7486.5075400180685,12644790
Period,Mean real labour income,Total workers
107,7505.064351779246,12631249
Period,Mean real labour income,Total workers
108,7545.455568412436,12630336
Period,Mean real labour income,Total workers
109,7559.184667919951,12682333
Period,Mean real labour income,Total workers
110,7579.269164096456,12735107
Period,Mean real labour income,Total workers
111,7591.753561405196,12784633
Period,Mean real labour income,Total workers
112,7580.856373333852,12799352
Period,Mean real labour income,Total workers
113,7605.49886252578,12812552
Period,Mean real labour income,Total workers
114,7635.45659624452,12743674
Period,Mean real labour income,Total workers
115,7608.9124666912985,12755205
Period,Mean real labour income,Total workers
116,7616.404639732106,12778013
Period,Mean real labour income,Total workers
117,7634.069447737448,12816532
Period,Mean real labour income,Total workers
118,7651.9337642427845,12792178
Period,Mean real labour income,Total workers
119,7651.694423339753,12774226
Period,Mean real labour income,Total workers
120,7647.642295641633,12811270
Period,Mean real labour income,Total workers
121,7641.866262254863,12918218
Period,Mean real labour income,Total workers
122,7638.526662971753,12938817
Period,Mean real labour income,Total workers
123,7649.538731426714,12960637
Period,Mean real labour income,Total workers
124,7661.426761980914,12910607
Period,Mean real labour income,Total workers
125,7712.848156274655,12948947
Period,Mean real labour income,Total workers
126,7726.510367800988,12923815
Period,Mean real labour income,Total workers
127,7697.0489954779805,13008325
Period,Mean real labour income,Total workers
128,7757.969315722959,12963046
Period,Mean real labour income,Total workers
129,7771.299461823804,12966041
Period,Mean real labour income,Total workers
130,7794.293690176278,12948128
Period,Mean real labour income,Total workers
131,7827.671779410604,12967082
Period,Mean real labour income,Total workers
132,7857.651125387464,12876188
Period,Mean real labour income,Total workers
133,7848.714013108534,12859432
Period,Mean real labour income,Total workers
134,7822.2319950577385,12880651
Period,Mean real labour income,Total workers
135,7855.607893718677,12879847
Period,Mean real labour income,Total workers
136,7865.951003413761,12901118
Period,Mean real labour income,Total workers
137,7878.36274307176,13008843
Period,Mean real labour income,Total workers
138,7896.622103347796,12981002
Period,Mean real labour income,Total workers
139,7880.382574585903,12925943
Period,Mean real labour income,Total workers
140,7880.344836545593,12937643
Period,Mean real labour income,Total workers
141,7890.343108045064,12891101
Period,Mean real labour income,Total workers
142,7903.580137636904,12921617
Period,Mean real labour income,Total workers
143,7953.018101633994,12913895
Period,Mean real labour income,Total workers
144,7970.9838522724,12918234
Period,Mean real labour income,Total workers
145,7980.258945067832,12969705
Period,Mean real labour income,Total workers
146,7979.899640615789,12896937
Period,Mean real labour income,Total workers
147,7970.174499045711,12874669
Period,Mean real labour income,Total workers
148,7974.105952002983,12936448
Period,Mean real labour income,Total workers
149,7988.501958881083,12974749
Period,Mean real labour income,Total workers
150,8014.951089823381,13002526
Period,Mean real labour income,Total workers
151,8035.434257348062,12974623
Period,Mean real labour income,Total workers
152,8041.407467561533,12911670
