Period,Gini sedlac. all income,Gini sedlac. labour income,Gini sedlac. labour and pension income,Gini sedlac. labour and family benefits income,Decile ratio. all income,Decile ratio. labour income,Decile ratio. labour and pension income,Decile ratio. labour and familiy benefits income,Top 10%. share of all income,Top 10%. share of labour income,Top 10%. share of labour and pension income,Top 10%. share of labour and familiy benefits income,Bottom 10%. share of all income,Bottom 10%. share of labour income,Bottom 10%. share of labour and pension income,Bottom 10%. share of labour and familiy benefits income
49,0.394829149499279,0.466282652786579,0.412046768215565,0.447665883522789,7.0923860719901,12.1618714542567,8.73890491888313,9.76705046711961,0.229886950479951,0.260532889905575,0.238964160144433,0.24755411999774,0.031486932470235,0.02621727474342,0.023697852540056,0.036296089510897
50,0.393157569038148,0.439887321730189,0.405637610793011,0.432382476944565,6.91100011310985,10.1040302715419,8.02536002247353,8.61104036442593,0.22966609522748,0.252561243120454,0.236342825717694,0.243010199235155,0.034236881699976,0.028224546469641,0.025726569754122,0.039520313948544
51,0.394529501220737,0.440790510485428,0.409770398483221,0.428339853189208,6.82085139165125,10.3336073830865,8.13447255622663,8.5822595740985,0.231206906128275,0.255221729600004,0.239080851156172,0.244177799878335,0.03706216640421,0.026638308703145,0.027118062239138,0.039724473069576
52,0.397372693965062,0.444477793559299,0.411578390415805,0.430039259328648,7.0252624171211,10.9173825227836,8.58647365915595,8.62819126499786,0.231242661618502,0.253808374722502,0.238124621802409,0.244023657469362,0.036255883021774,0.028301926488296,0.027410571268519,0.040066422100053
53,0.395848389476074,0.447780011039773,0.41123178112034,0.432106918255695,6.82346426700662,10.5798339261181,8.35516312473845,8.33499996701815,0.227902261601381,0.254380507260335,0.23557228851528,0.24352156920915,0.036598562393095,0.027451229099207,0.027791340819278,0.039012089216126
54,0.396071614267121,0.447665534865733,0.411745796093998,0.432486802555759,7.00798510068107,10.9579572375581,8.24048956106532,8.6414606344514,0.227589209750674,0.253065014104874,0.235934910182795,0.24116923962364,0.037636687716209,0.028379723577963,0.027254917401874,0.042123188631877
55,0.398082424360662,0.44576901458806,0.412510550207171,0.431384164642211,6.93667265027827,10.7403039901541,8.38351482476948,8.34848648757415,0.231764503408718,0.255732236630272,0.239401076241102,0.24504008497243,0.037833306178476,0.029186960808164,0.028083164790437,0.041920499886362
56,0.389248623964416,0.444524072658265,0.407065680052525,0.425383338196076,6.79423420080898,10.4794955915701,8.2262121465483,8.35110855525472,0.218416930648925,0.242581594500521,0.228765106941891,0.227877460173397,0.036072632727686,0.027973672269748,0.026765297707927,0.040370707605982
57,0.391646107378517,0.449107433628061,0.412215557928702,0.427111975429666,6.7782188153541,10.6930591301617,8.58505718412281,8.17834686908246,0.220967404565259,0.250064685559205,0.233220720257388,0.23267763697946,0.037407307635842,0.027613125816196,0.027312296955157,0.040951297868236
58,0.389669264361503,0.449902283746158,0.408302191967954,0.430055658720093,6.73814157631832,10.9590768714902,8.33511223491455,8.51587700922006,0.221660237156326,0.247795754945018,0.232156819570514,0.232705685980026,0.036725214672262,0.028153279090471,0.027225811460868,0.040886656886559
59,0.392670467966734,0.449654289343474,0.409369816775687,0.431887742090315,6.93557763959061,11.1027164211028,8.4818175243642,8.79223611923619,0.219461560233738,0.246693380195833,0.229195348381324,0.232800348367151,0.037429173009623,0.027874793028962,0.028238092208123,0.040081161803633
60,0.385388214966338,0.44426056398056,0.403576275522189,0.424933117914491,6.70242234901208,10.8220442498022,8.1417292880796,8.38624112578008,0.215717465280784,0.240083903280004,0.225758978516072,0.225757965789712,0.038165704154685,0.030049980665544,0.029042316905733,0.042228703971015
61,0.387292260717154,0.447967411994538,0.407778400243126,0.423697657987318,6.73952689372704,11.0486950189488,8.48433906613527,8.36333015505328,0.21469941358974,0.240367482653626,0.226367617061032,0.223967352881521,0.038105010209519,0.028215766290075,0.027690546808114,0.041965376847867
62,0.386344904803074,0.445971424422438,0.404780911854947,0.426530982988073,6.72411364251241,10.9734232229348,8.38259631737776,8.41324499902241,0.21697392208733,0.244468434162918,0.227127349795665,0.229867011943498,0.038316694312373,0.02983083616187,0.028414609510658,0.042976208973142
63,0.39171301404451,0.450472638715452,0.409090977136757,0.430680735174615,6.6365557382522,10.7785171913554,8.08489198215483,8.34359955419757,0.220521461505657,0.247625044534158,0.230482414244216,0.233347786179486,0.041057041117435,0.031551542496986,0.030166361186549,0.046001020835699
64,0.395026258905913,0.449294983798395,0.411743323201703,0.431071635832062,6.68964508460618,10.5304181801866,8.34272469226364,8.44398487543016,0.225386600429924,0.253686350903823,0.235115944110088,0.239857344393277,0.039778681962973,0.03068287179225,0.030617917821109,0.042744680940246
