period,Total_family_benefits,Total_contributive_child_benefits,Total_auh,Total_spouse_benefit,Total_school_aid,Total_wedding_benefit,Total_prenatal_benefit,Total_pregnancy_benefit,Total_birth_benefit
49,2734350.16043429,769150.970156744,1347875.48370656,183870.104000691,338093.926038193,31526.3823338806,24077.1305853279,31658.6935432472,9202.30324894151
50,2477379.0710721,691195.429516271,1268052.4844006,184400.119829744,245542.076304456,20998.5084501751,29210.9064576864,27931.6708723083,10914.7131947921
51,2917699.64699186,904566.572509716,1553931.86249794,353100.647166009,0,3427.68829186488,28272.2424773039,68274.6358079497,7563.11359751674
52,2756313.56138864,868035.636248455,1446456.09856422,332075.995672236,0,7651.38230010397,38436.7963471556,54213.3977020749,10193.2630571491
53,2795174.27854746,651983.941091058,1253642.50840363,284415.403588367,535174.73604387,2963.34551881839,21138.0436511109,39227.9750118616,7113.02391421705
54,2827291.46962747,1170083.2953331,1281417.83113838,283463.506387765,0,4262.27989327429,40692.4994081849,41562.537068552,6701.73710393453
55,2477332.11619084,912108.961680962,1195744.49461844,265506.850230414,0,3313.79219433679,44329.3532834185,50876.2046295664,5933.34745344313
56,3910348.4398605,2134725.58721156,1259565.93983801,345441.107184082,0,6017.20836578514,88039.7773410462,63419.9744560475,13138.8454639734
57,4298955.28184956,1860159.28305272,1247158.55143378,324705.61349667,748947.797476514,5410.31196281292,73375.6709614865,29279.8648550301,10554.2742020238
58,3938877.93859074,2230764.05068608,1220883.19620096,356978.103767779,0,9241.43146997252,64519.83033329,48573.1089921066,8445.26291397342
59,3599109.6687936,1918501.09778747,1188096.3688738,338899.429955525,0,6384.15770926033,87888.1027564367,49450.610055503,10394.7851948797
60,4011961.89295399,2267425.78760671,1215955.532242,356955.85452758,0,8826.33476454865,94195.9994458094,57454.1403555487,11693.7191805119
61,4266309.08811414,1928232.33057195,1138999.25175111,330167.470120155,751592.026007215,7111.38473049712,70362.4095334242,30362.2381592399,9401.88872724604
62,3669736.53404985,1954037.25765909,1267560.96874312,324976.694746802,0,7066.37626714362,65596.2273316425,42504.8382165958,7994.17108545375
63,3308009.70249333,1719803.16239435,1153631.96193979,311941.598834788,0,7155.56382406401,61293.2617608139,45621.3356582711,8487.78414030457
64,3051358.17301921,1603146.87798141,1056969.08976926,286977.842965087,0,8464.50051935364,45333.3548958444,42990.0893593819,7514.95030676814
65,3573945.3037423,1573187.84526945,974988.985826785,280830.460077113,636008.316619114,4002.99816565245,63479.2110749803,33208.3789749041,8811.33075275378
66,3244107.29681967,1547142.80859313,1298121.9307,286823.498534219,0,7181.7781682519,65942.4341218858,31058.8003805577,7874.04390280944
67,3171410.42964511,1566408.34676517,1213015.84962,289751.677058501,0,8916.21888875088,51399.7010111241,35605.023352868,7100.5239543213
68,3285901.71101064,1577002.38234815,1329992.93142,285699.164976278,0,4532.42734599201,49558.1482325629,32674.9644856236,6600.70071993719
69,3797536.05486149,1554920.11766189,1218419.76053627,284821.972613591,630309.867460884,7983.04627425385,60234.2990582671,33119.9821796708,7985.26775007189
70,3060384.81997917,1619158.69936364,1049444.66523418,287324.064897962,0,3658.4704999135,50973.2496127066,43328.1550981119,6536.47228284879
71,3080352.80681656,1641708.80791556,1039563.22713766,292712.211795854,0,6713.65841181432,59943.4042397325,30464.17635511,9382.23123678364
72,3072793.93869125,1597167.66579154,1066099.38531013,289837.680801016,0,9251.29064094413,47173.9407338364,55400.1859242674,7998.32508712605
73,3852835.26093925,1696050.89852332,1055223.21550557,297597.166273596,682707.793571179,5864.68113802548,53433.7783365229,54144.2901501324,8050.59088213058
74,3160721.20784589,1692514.17304063,1041704.86146045,289455.047354085,0,7085.89472495013,64341.3174343349,58338.8795844766,7213.56947268859
75,3078856.31182032,1626634.87189112,1036370.16513216,291033.257185649,0,4623.66186607532,70715.3664375187,40347.9194235292,9063.1333125907
76,3136135.74564044,1689404.34098624,1033218.77872464,293840.98772622,0,8032.83763616757,68868.5422598592,32022.3882387782,10788.9525468737
77,3805148.61948882,1616316.63432824,1098677.16146268,294268.248442926,677155.875239472,8382.30987662513,61393.694956602,40331.934675308,8719.74190412556
78,3182833.41659179,1694538.42558874,1069430.82426652,294114.445537498,0,4544.89160833427,67804.6679074366,43495.0582935237,8835.68770714575
79,3185737.88038663,1677753.98640185,1074111.86999601,295282.845106311,0,8864.0620710329,66239.4540833139,54420.8252803135,8994.90671191998
80,3200268.04189183,1755502.20325735,1029755.76750949,292919.410022859,0,6342.50108163843,69051.1011016279,37107.3303025867,9999.08789087636
81,3804732.36565858,1666274.56324233,1053355.99416219,291971.05685581,676981.734122985,7088.29873509777,65810.3293091009,34763.2114594134,8442.00972616009
82,3190220.09883119,1728062.84117295,1045257.20111855,293142.504800131,0,8461.89018856876,65537.3701611948,41097.9388381548,8546.09744413038
83,3234752.66796421,1721724.58838759,1081884.96107521,297111.864303733,0,9115.73536027134,65946.4303270687,50039.5886820585,8813.8439670048
84,3258014.62402866,1739730.10449386,1087865.94106506,298963.451486943,0,8274.75287827893,71357.7565414207,35494.8591036662,10125.8904848688
85,3955343.49775694,1805839.61535331,1019713.30177796,298692.299938402,694222.544771354,10636.6399477344,71646.6229317365,45752.4269027464,8840.04613369059
86,3246375.71085698,1780383.94647052,1020014.84285853,298383.233148547,0,7377.13500312282,75907.7475092974,45978.2053689046,11926.4886936289
87,3247741.27322673,1801054.31892632,1013170.1985252,299137.358973726,0,8375.52779403055,68461.7306242885,39804.4533128612,11069.3341684095
88,3262966.82070688,1865238.02335308,972792.311605521,299619.833807923,0,12308.1808252979,61180.9914847325,35670.4917023802,9880.62041462213
89,3985792.97182293,1942941.09889217,914258.77503525,304134.878674234,710151.951097381,7776.89664067485,66299.8131676114,28474.9820239442,10240.667680417
90,3254100.67402204,1870734.70294529,957788.496944037,304620.870025431,0,8186.64587081199,65320.5493745566,34881.6052005332,11307.0979952956
91,3280606.85423207,1915397.0297269,939890.493928095,304805.635541692,0,9926.67138089329,60611.4476681947,36034.1403422912,10199.7794474824
92,3261870.12483857,1899073.85703787,939080.738425683,303139.917972002,0,8910.55955669414,71771.20013019,26676.357059382,9908.31480390715
93,3985306.29998458,1889982.89714368,954195.518553792,302483.149687032,696571.991319724,8539.33740204769,89935.761643179,28337.1006625731,11085.376588642
94,3237979.47009327,1901176.23463408,912940.410809961,302618.312381459,0,10558.0972630023,68543.9808823953,29993.0043429371,8826.09585239625
95,3206691.27765782,1848116.78337909,906520.195341733,300259.081766717,0,6227.10089878862,91365.99029355,40455.077136705,9976.32242708594
96,3160443.83305432,1829738.34266728,913453.394081229,298067.179485432,0,10184.0991508711,59895.0080241129,35166.278864947,7474.45493141977
97,3879645.26103613,1779513.73848911,968749.957251237,296833.21323843,686407.058041041,13129.7945784369,72341.0483571158,48138.730029887,10308.9509726702
98,3219634.05310552,1777745.79088469,1007962.94850462,297864.038924502,0,6291.7019948912,68201.7893205294,45433.186903756,10180.969173682
99,3221041.07706213,1849998.23182345,937439.42655409,295583.365611697,0,8409.82666228174,86229.7109309792,29545.7396081466,12728.1259010446
100,3141798.42616747,1775920.94159865,955850.383288409,292990.092549328,0,9981.26802903741,56914.5163530018,32734.2391694003,10912.7273806733
101,3954839.56669238,1834392.34847917,972565.526020857,293584.746886299,700528.453419047,4686.53972767373,84843.1292685087,50942.7456602017,10599.7997692107
102,3204349.31022272,1890654.50148958,873169.442691246,288608.837287099,0,12556.5283043933,86619.9931692763,39023.8076387199,12493.4798360451
103,3132800.74106515,1836806.76372464,888690.927347693,290819.792905117,0,10048.7308648334,59821.6923966431,37833.7944158852,9033.13812270081
104,3144245.76169922,1812455.29993373,905099.242496985,292585.634195982,0,9336.72254465779,84044.3144071595,26895.1434280841,13284.8828964063
105,3758517.18884456,1800922.75907031,857382.327777763,290247.586178434,683246.68950079,6535.73356910006,62957.7518693619,45568.6939264016,9996.5879298462
106,3114714.1997009,1804964.59528049,878766.528123447,289912.68926309,0,8902.11131420439,73852.7000110281,44777.3284833436,11329.7779240614
107,3083958.28490938,1747471.50488457,924077.553374371,291714.134969552,0,7548.96577569397,71488.987195619,34836.7569304276,10341.7365538854
108,3040945.02683252,1695284.9037886,932455.603318537,289655.361457076,0,8930.70121397936,67556.7921631474,33106.1373044758,11716.1946815687
109,3713667.08531169,1728119.52198153,890750.13070589,286084.661129403,683172.581518233,9623.09288944654,75610.0932483295,26624.3686352537,9292.8282163684
110,3063037.44456017,1791233.45991519,854239.398746173,283776.534207184,0,7483.15690280696,77038.1166471723,36110.4127439179,11420.705625375
111,3041937.904341,1807039.398478,827001.672210816,279862.794978662,0,9404.84604521169,66897.2875224157,41075.9004278756,10336.3248591189
112,3042457.24941591,1783297.675456,854846.599108165,281719.148358472,0,7203.47118803404,66823.9977041152,33860.4434102461,8721.77199578749
113,3650528.41369953,1743464.61099041,834442.599613227,279600.95663694,658314.974264237,8640.64226938802,76514.4862527446,35685.0034051615,12301.8282470659
114,3036642.1803236,1748608.00142016,871507.859594997,280669.305838386,0,12005.8359799576,61581.3436713857,46818.6446711155,11254.6794796011
115,2994427.64286515,1768017.09078485,832954.486641731,280473.587399093,0,8291.94202864871,62713.7220649072,31246.2304140879,8980.71563451948
116,2948595.24525737,1703224.30802739,858850.493632614,276719.852727758,0,10284.5213469103,62842.7125258149,22945.5903218109,10318.1215715739
117,3633303.66298887,1822969.55564688,750084.574645018,278196.888330691,655518.63531486,9590.27602851026,65314.6236653664,29358.4385788498,11080.9130683365
118,3010833.03694036,1836709.64360994,760522.143057426,277038.960895098,0,7338.49653196034,78395.4263765711,35676.5602315533,9987.70489024153
119,2951196.97676553,1803804.76633429,755694.421920384,277949.155322174,0,9009.20557943934,56924.8209610318,45295.1426055923,7633.36001274448
120,2879469.55945626,1757499.01693859,733774.158086128,273175.239504457,0,8640.69973994197,65440.127541731,24618.5878132803,11410.8531962414
121,3564634.76897309,1715225.80191795,817261.80046941,273638.204971958,645431.495632208,6839.14644115657,54704.3503413252,43137.7057330517,7992.76179568706
122,2865773.32916252,1678320.649169,798385.984621066,272440.76339624,0,8486.09656401356,60719.0261736202,26957.1469806369,8990.45321541273
123,2881771.0505504,1738897.35076312,761966.359058882,272171.39303276,0,9295.96893328552,56435.556964272,21525.7049455003,8960.75982479178
124,2768187.92186772,1694778.10041238,693308.511795878,272232.45080303,0,9038.48260450841,54191.3616877557,31559.4322905715,9449.44703654288
125,3398875.50270983,1653184.1164776,727269.414343511,271533.752938029,636828.906890769,9080.64992771469,60396.5700671547,29167.4286544036,8568.61524192151
126,2745762.9778039,1641046.62033332,726355.018842016,271764.888933157,0,10614.5335532837,58237.8384648755,25523.4590745279,10060.806896162
