Period,Mean_real_labour_income,Total_workers
49,6414.7890469953145,10914398
50,6778.902251841578,11021763
51,7092.02100217064,11059493
52,7113.981644337271,11048388
53,6705.54599729676,11064497
54,6521.173218658062,11128156
55,6554.019645355732,11235296
56,6660.184252920495,11156745
57,6744.034291296752,11057148
58,6741.661752525871,11247506
59,6886.429210692843,11410134
60,6890.545333957753,11521898
61,6808.849266392205,11482379
62,6723.171806475362,11421402
63,6342.540756138128,11521980
64,6004.755043155399,11538154
65,5984.66038142344,11452346
66,5957.718237047392,11487356
67,5902.632709785795,11445931
68,5780.100178254737,11546507
69,5833.054269593284,11506452
70,5856.650929612561,11585176
71,5902.166910987173,11574350
72,5936.911518762582,11628672
73,6019.414626170725,11645205
74,6052.903721185877,11657039
75,6121.000568246066,11731586
76,6213.238376116116,11811510
77,6232.934484775984,11843898
78,6273.837666736131,11872842
79,6329.761782566055,11912247
80,6366.249684123031,11956660
81,6472.084228974832,11989051
82,6518.279367208197,12081294
83,6584.573733162962,12104408
84,6637.775210469925,12142338
85,6661.0496352651935,12213600
86,6728.073262060302,12195557
87,6775.033812749626,12195428
88,6820.255777556346,12216072
89,6843.494157598242,12307518
90,6866.591022149417,12337360
91,6902.869353510045,12410525
92,6961.440447055678,12417832
93,7030.948343236936,12441985
94,7060.266840077978,12467298
95,7089.50136357051,12560063
96,7125.047769419914,12549784
97,7151.497659351183,12628959
98,7181.805260997846,12660957
99,7217.672717519168,12674526
100,7265.069871179801,12742746
101,7292.2233111523055,12804522
102,7337.42911352664,12807967
103,7374.341626561642,12862203
104,7414.258141491742,12907210
105,7458.635925991407,12920281
106,7478.922662580766,12991304
107,7533.6660891737865,13000363
108,7583.593812917104,12971118
109,7668.213561882304,13008780
110,7686.259685390698,13022880
111,7695.964517556887,12984395
112,7730.940086147153,13043013
113,7788.271193391747,13030777
114,7795.837358328377,13083798
115,7812.584061273544,13087039
116,7806.438826137564,13147909
117,7817.942333563101,13183289
118,7884.150850716278,13191651
119,7932.751375185453,13295405
120,7990.304988070335,13276199
121,8044.030860953424,13280047
122,8055.076403324293,13281104
123,8076.018786665047,13304875
124,8123.617415023065,13311401
125,8159.491882182747,13383925
126,8183.462578585901,13349216
127,8196.947841706931,13404631
128,8290.110974564204,13405163
129,8296.661312114129,13444614
130,8328.387982695842,13497497
131,8366.281625935542,13529681
132,8370.402311607386,13501160
133,8421.460991978965,13502596
134,8444.851723184229,13512162
135,8486.23831660898,13602722
136,8500.462289618927,13594969
137,8502.069460330858,13611698
138,8534.282878034024,13641083
139,8585.479960043645,13676222
140,8629.29721208284,13671874
141,8644.419800415993,13718008
142,8711.723769310325,13748286
143,8722.951878865977,13710740
144,8750.050297184,13762704
145,8815.308579644505,13782099
146,8826.875923567288,13799879
147,8835.988054691057,13852545
148,8882.377197383494,13904867
149,8894.821069881138,13860188
150,8910.400990306387,13920657
151,8961.695119432101,13906164
152,8997.859214622713,13914596
