Period,Mean real labour income,Total workers
47,6027.797817448087,11029164
Period,Mean real labour income,Total workers
48,6138.626078792467,11204411
Period,Mean real labour income,Total workers
49,6353.668407579574,10990578
Period,Mean real labour income,Total workers
50,6691.1046112911245,11001478
Period,Mean real labour income,Total workers
51,6974.394599213255,11063214
Period,Mean real labour income,Total workers
52,6937.261923131147,11068313
Period,Mean real labour income,Total workers
53,6524.3570616598045,11072695
Period,Mean real labour income,Total workers
54,6333.818531128706,11091712
Period,Mean real labour income,Total workers
55,6398.887289952824,11230660
Period,Mean real labour income,Total workers
56,6495.251812950514,11226079
Period,Mean real labour income,Total workers
57,6557.955979655783,11120714
Period,Mean real labour income,Total workers
58,6542.6689661640285,11089267
Period,Mean real labour income,Total workers
59,6704.180004143961,11081857
Period,Mean real labour income,Total workers
60,6722.151679440785,11148928
Period,Mean real labour income,Total workers
61,6619.973958014426,11223440
Period,Mean real labour income,Total workers
62,6621.979949138433,11224798
Period,Mean real labour income,Total workers
63,6685.44625415594,11232325
Period,Mean real labour income,Total workers
64,6655.492871889342,11337728
Period,Mean real labour income,Total workers
65,6694.74696228307,11341752
Period,Mean real labour income,Total workers
66,6702.325190865012,11357713
Period,Mean real labour income,Total workers
67,6739.119240529732,11396237
Period,Mean real labour income,Total workers
68,6722.614486943704,11510165
Period,Mean real labour income,Total workers
69,6779.715784077639,11461570
Period,Mean real labour income,Total workers
70,6782.629302785239,11543606
Period,Mean real labour income,Total workers
71,6796.708365923189,11593823
Period,Mean real labour income,Total workers
72,6845.077998453349,11643615
Period,Mean real labour income,Total workers
73,6855.008088916111,11670238
Period,Mean real labour income,Total workers
74,6909.395375081226,11634855
Period,Mean real labour income,Total workers
75,6925.627164730145,11665688
Period,Mean real labour income,Total workers
76,6942.297210588337,11713677
Period,Mean real labour income,Total workers
77,6989.764596994034,11752957
Period,Mean real labour income,Total workers
78,6986.514123624928,11808527
Period,Mean real labour income,Total workers
79,6988.851688857616,11776002
Period,Mean real labour income,Total workers
80,6988.075754644311,11810634
Period,Mean real labour income,Total workers
81,6987.81563934927,11935086
Period,Mean real labour income,Total workers
82,7024.950443310388,11941037
Period,Mean real labour income,Total workers
83,7045.053465338731,11960930
Period,Mean real labour income,Total workers
84,7056.951968651095,12004153
Period,Mean real labour income,Total workers
85,7070.235170633229,12021873
Period,Mean real labour income,Total workers
86,7090.275288085404,12042113
Period,Mean real labour income,Total workers
87,7128.6342686093385,12068444
Period,Mean real labour income,Total workers
88,7116.6480417626335,12156035
Period,Mean real labour income,Total workers
89,7136.865714838245,12169419
Period,Mean real labour income,Total workers
90,7146.786655383757,12247734
Period,Mean real labour income,Total workers
91,7158.963659678797,12305975
Period,Mean real labour income,Total workers
92,7210.160502785959,12292656
Period,Mean real labour income,Total workers
93,7254.5193942062815,12291852
Period,Mean real labour income,Total workers
94,7269.641307703076,12299345
Period,Mean real labour income,Total workers
95,7315.440547954486,12308051
Period,Mean real labour income,Total workers
96,7318.139629979063,12339715
Period,Mean real labour income,Total workers
97,7312.373478881182,12400403
Period,Mean real labour income,Total workers
98,7326.3595045264765,12487579
Period,Mean real labour income,Total workers
99,7340.582348999316,12494476
Period,Mean real labour income,Total workers
100,7364.291452583743,12463819
Period,Mean real labour income,Total workers
101,7374.808547571277,12453313
Period,Mean real labour income,Total workers
102,7374.851161381189,12477573
Period,Mean real labour income,Total workers
103,7394.228119345274,12500039
Period,Mean real labour income,Total workers
104,7398.456216169675,12542784
Period,Mean real labour income,Total workers
105,7419.457981316895,12542704
Period,Mean real labour income,Total workers
106,7431.4464856672075,12591614
Period,Mean real labour income,Total workers
107,7435.130764037723,12644972
Period,Mean real labour income,Total workers
108,7485.708973253442,12607598
Period,Mean real labour income,Total workers
109,7529.679717319104,12654781
Period,Mean real labour income,Total workers
110,7545.076820689803,12648299
Period,Mean real labour income,Total workers
111,7535.658766706118,12752238
Period,Mean real labour income,Total workers
112,7537.463364779306,12770580
Period,Mean real labour income,Total workers
113,7570.241102408334,12714940
Period,Mean real labour income,Total workers
114,7594.196354439581,12753555
Period,Mean real labour income,Total workers
115,7615.7616776397035,12706066
Period,Mean real labour income,Total workers
116,7591.228706689516,12736888
Period,Mean real labour income,Total workers
117,7590.539824307057,12771228
Period,Mean real labour income,Total workers
118,7577.184500469629,12798175
Period,Mean real labour income,Total workers
119,7603.0388959107995,12852969
Period,Mean real labour income,Total workers
120,7638.746275612693,12821138
Period,Mean real labour income,Total workers
121,7656.152526006631,12868712
Period,Mean real labour income,Total workers
122,7656.60472432491,12849027
Period,Mean real labour income,Total workers
123,7653.516607626156,12875750
Period,Mean real labour income,Total workers
124,7690.429363521165,12813456
Period,Mean real labour income,Total workers
125,7701.383145553406,12830855
Period,Mean real labour income,Total workers
126,7708.503679960079,12885203
Period,Mean real labour income,Total workers
127,7714.606751207686,12879308
Period,Mean real labour income,Total workers
128,7716.906206005714,12980254
Period,Mean real labour income,Total workers
129,7751.795822269696,12898489
Period,Mean real labour income,Total workers
130,7770.235337725172,12954773
Period,Mean real labour income,Total workers
131,7793.839305035969,12900708
Period,Mean real labour income,Total workers
132,7801.882165688947,12970747
Period,Mean real labour income,Total workers
133,7794.1058434560255,13049160
Period,Mean real labour income,Total workers
134,7802.789682239344,12966159
Period,Mean real labour income,Total workers
135,7839.690037754231,12923590
Period,Mean real labour income,Total workers
136,7837.4904514755835,12994687
Period,Mean real labour income,Total workers
137,7836.977376890649,12967083
Period,Mean real labour income,Total workers
138,7856.645805244133,12941656
Period,Mean real labour income,Total workers
139,7865.458639306818,12987676
Period,Mean real labour income,Total workers
140,7890.542109529232,12989335
Period,Mean real labour income,Total workers
141,7888.008986879133,12985088
Period,Mean real labour income,Total workers
142,7910.722791758135,12943144
Period,Mean real labour income,Total workers
143,7912.627162735133,12966346
Period,Mean real labour income,Total workers
144,7928.491745717742,13011112
Period,Mean real labour income,Total workers
145,7946.193832761715,13026603
Period,Mean real labour income,Total workers
146,7987.193167620587,12929431
Period,Mean real labour income,Total workers
147,7980.208832194455,12977031
Period,Mean real labour income,Total workers
148,8014.713501988079,12932911
Period,Mean real labour income,Total workers
149,8019.638861106756,12970838
Period,Mean real labour income,Total workers
150,8034.777560556693,12981674
Period,Mean real labour income,Total workers
151,8043.239923706742,12925545
Period,Mean real labour income,Total workers
152,8010.092308593257,12973202
