Period,Total_IFE_expenditure,Total_pension_expenditure,Total_labour_income,Total_fam_benefits,Total_IFE_coverage,No_labour_or_pen_income_hh,IFE_ben_18_65,pop_18_65
49,0,8799955.1755971,26937179.4480455,1427392.78129647,0,0.098464598601041,0,7018471
50,0,9131341.54555399,25958909.7497401,1022664.05401652,0,0.083431766748223,0,5916785
51,0,8221468.44667294,25059206.8322354,1133454.00724599,0,0.086618894569665,0,5402601
52,0,8461662.39853205,24355963.4217623,976870.292868545,0,0.083217207286722,0,5188297
53,0,7212292.78360799,22200433.3069359,990714.226815458,0,0.090036910809708,0,5035275
54,0,7227976.72152512,20942335.8595084,1032911.19492053,0,0.088601829387221,0,4863529
55,0,6665010.12273068,20552877.8670443,896746.482452639,0,0.092616689601318,0,4683594
56,0,7106184.63878283,19638678.703782,1269871.96693519,0,0.099473276074002,0,4496188
57,0,6565367.99184365,18890885.7832725,1412441.62351308,0,0.098982872737735,0,4345348
58,0,6880164.31429322,18643670.0976252,1215640.41452573,0,0.093526160170185,0,4196684
59,0,6421587.20643426,18594134.4801117,1112273.30250419,0,0.099227778792233,0,4084604
60,0,6734925.6530037,18539217.6167604,1177343.17612904,0,0.101116730009928,0,3959963
61,0,6020500.70474962,17534340.973106,1283860.42636656,0,0.102338755247298,0,3847365
62,0,5929868.95767303,16779219.6849919,1065748.14916754,0,0.110844184821488,0,3773486
63,0,5384798.73655936,15349816.8754141,938838.996562027,0,0.10819728262178,0,3642306
64,0,4755668.92268459,14297246.2873868,826191.150458459,0,0.10980803959071,0,3574577
65,0,4624999.31472401,13710945.2053656,1005951.19783518,0,0.120890129311099,0,3459800
66,0,4574803.33292739,13300994.9440181,883449.09514829,0,0.120359333320167,0,3383496
67,0,4584630.09317463,12784465.2642195,850567.625101255,0,0.120825679039397,0,3283254
68,0,4390559.10702115,11977919.0000239,846476.506604643,0,0.120397767675381,0,3195919
69,0,4942051.83785452,12035465.1604057,1004138.78942637,0,0.125796438545944,0,3118050
70,662977.46274,4530074.49284774,9944088.77453191,700012.483664673,0.362162199834824,0,1094684,3007776
71,891796.578633334,4459142.90257379,9648186.15126473,713812.164128374,0.351436730131205,0,1030160,2911486
72,272493.54398,4304578.95687249,9495622.36088928,681867.094867383,0.345133288073566,0,982740,2864772
73,0,4152833.75705995,9350377.81596152,827124.836736682,0,0.145419278979413,0,2803997
