Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18000510.6188669,17348424.3044446,61294383.3095153,61294383.3095153,0,371077.892968079,186193.971362136,135449.214417351
50,22157499.2341788,21420846.3579256,75698211.0792046,64884180.9250325,10814030.1541721,449590.592220506,181303.384351026,151084.142402353
51,20233959.3615849,19481047.9018705,68948168.7444157,68948168.7444157,0,479075.444673333,169295.89556962,149343.027816335
52,23711099.340712,22929508.1705452,81128439.104295,69538662.0893957,11589777.0148993,516987.680878167,162008.72253143,146563.952510206
53,19318558.8094962,18652836.7134315,66019109.634082,66019109.634082,0,425976.651435597,141481.176969882,140377.525227439
54,22035975.6793422,21394352.2957855,75696584.2068533,64882786.4630171,10813797.7438362,415298.321746476,127089.694721227,141764.810127232
55,19225382.5714869,18603741.720877,65799884.3882005,65799884.3882005,0,399075.404357142,121633.121774462,144189.0349691
56,22564836.9054479,21903346.743288,77437977.0286537,66375408.8817032,11062568.1469505,439140.631379141,116461.810362377,151268.17202623
57,19510720.9348717,18772632.0522002,66351902.7083651,66351902.7083651,0,413586.258336625,238137.823326839,123378.287154311
58,23339052.656364,22600878.1366645,79882706.2211742,68470891.0467207,11411815.1744534,415889.735639967,230582.912895283,131002.673091904
59,20676340.3358436,19987346.5543269,70658358.7383324,70658358.7383324,0,367663.677083727,225108.785774441,137459.026655012
60,24442783.390504,23718443.3956191,83772244.5237371,71804781.020346,11967463.503391,396743.97044938,227007.358244038,143698.094559182
61,19425279.3963776,18694163.0781907,62655549.6102329,70961222.6214461,0,385120.323093544,255380.671773609,129450.461885458
62,22128007.929654,21409449.6656469,71778714.4057313,69714099.3486738,11619016.5581123,396657.897900116,234931.164644349,124241.716375217
63,18144968.4047922,17507481.7642189,58906927.6239573,66038620.5698344,0,349907.588704731,208838.907550347,112485.920454584
64,19836641.3035061,19240579.5549017,64744975.4296404,62201099.778605,10366849.9631008,316139.72116797,201450.048869671,112102.826524005
65,15838280.4823216,15266786.4777722,48722220.7070428,61869622.9419318,0,293358.556230833,200443.796049829,110988.074669527
66,18778360.1188109,18212473.0018592,58758310.1698221,62353425.0747698,10392237.5124616,294460.186874524,196186.538477386,107486.273713936
67,15860188.8718915,15266336.8334218,49437145.1843315,60559005.7924842,0,310256.129758465,207049.283705519,109352.321436835
68,18033791.0681253,17429822.5917796,56931853.5348079,58594550.2898636,9765758.38164393,322478.108124877,204660.127476656,109757.486777464
69,16523403.45029,15951466.786717,52151847.3923576,61544065.8247029,0,288795.94933407,205086.792036595,111505.603146125
70,19063516.3714391,18466982.4815111,60534799.3656864,60850161.5749181,10141693.5958197,325173.586433243,205959.108213799,93430.2789727885
71,16798757.7603948,16204235.3318616,53347980.7480008,61794538.0317825,0,322066.44287009,205738.393008568,95310.8466493538
72,19755588.7979109,19174423.5314265,63322765.5782137,62479060.5174232,10413176.7529039,315722.707214325,196849.984894825,97989.3919645251
73,17528197.2883605,16929639.8506019,56134938.4051577,64024628.832219,0,329831.042377381,195732.977392649,104276.311412233
74,20837472.057756,20182753.6591685,67014518.6805065,65336196.5308045,10889366.0884674,363241.10336709,219923.582166261,102219.590077419
75,18326901.4660933,17687725.409868,58950747.9585729,66418579.2110687,0,356228.801757121,208916.53067323,105758.176849913
76,21665886.6873195,20963565.7832411,69918143.0289643,67413207.3402885,11235534.5567147,396397.597984117,232307.04464878,105166.087779198
77,19279381.3701449,18620247.5640875,62393465.5460553,69368419.9305453,0,365430.58185786,219122.672853158,106543.644780594
78,22637621.2201109,21921324.9218981,73360415.6865635,70092416.9939046,11682069.4989841,404014.813850335,238712.986531457,105097.854044294
79,19620731.2779485,18914915.3279753,63594308.0947889,70097122.6790537,0,392709.705655847,235413.563558523,110989.543941169
80,23148580.9929984,22395998.0275235,75171908.7552507,71371735.0517392,11895289.1752899,426507.95433734,250169.653552026,108436.225122188
81,20458308.1574482,19750124.2981847,66581075.2047956,72827287.7580058,0,394851.970447662,237342.248425334,108556.629129315
82,24061951.2101604,23255684.5096312,78226408.9139828,73812665.7510541,12302110.958509,467790.299150964,262021.148891392,109221.789266951
83,21226118.6323833,20442364.5102086,69097620.1972986,75100673.2737471,0,446170.239141758,258102.542690143,113544.771918296
84,24953002.8071169,24156498.6039014,81420678.5563668,76458520.8308823,12743086.8051471,445503.498272078,272135.582646054,112664.460424838
85,21904449.0484677,21114278.234816,71516550.7560406,77310524.9697828,0,442148.026529666,267620.745034902,114860.060124549
86,25526886.7471676,24688205.8040517,83330723.1656117,77945534.7930849,12990922.4655142,471551.380700687,286494.56302004,115192.856278885
87,22186887.7383385,21351523.4190558,72450007.9575668,78004925.2523349,0,466136.023484384,284733.898798752,120706.281427972
88,25860499.5629964,24998811.4945154,84522213.7212409,78833528.7240024,13138921.4540004,474017.883056155,302431.326652407,121769.798246243
89,22748726.232667,21919658.5791874,74519006.5089099,79967700.6919443,0,458197.334050084,287571.94069289,118997.6839095
90,26635926.4149958,25732859.7649071,87107524.0128777,81024686.2761412,13504114.3793569,526631.444949667,294086.810417731,117640.563887552
91,23283902.2975518,22407714.087715,76254016.7575513,81540925.8106452,0,502306.951296573,291098.938394004,118260.457351633
92,27012663.6247953,26113389.0842876,88477354.9304203,82104221.8822431,13684036.9803739,525755.582548736,294737.680225456,112544.682476342
93,23542010.3123402,22654816.5022721,77195057.4997837,82370646.7006597,0,508916.348454239,295713.534510102,117948.46729112
94,27209592.6253602,26309350.7768843,89214188.7001445,82698977.5995167,13783162.9332528,510208.993719127,306930.270187373,118717.977956333
95,23993109.6743902,23076133.8183504,78669874.0937442,83910306.5770749,0,522243.622921936,309950.19072038,121117.203425008
96,27724951.5954197,26740315.1612496,90710478.5244458,84003021.836537,14000503.6394228,572309.591423248,325694.11240011,123761.043352496
97,24202385.1113739,23217373.6884258,79159029.6130871,84294001.3309155,0,569902.798359242,325408.730985566,128142.705147574
98,28310145.5855345,27322854.3754627,92707448.4934088,85737621.2635144,14289603.5439191,597233.282136806,308840.529629702,116024.854721749
99,24879309.0866625,23932830.720804,81657674.3118748,86765957.9783802,0,553919.797028401,310040.565505229,117882.861892659
100,29009506.7870959,28014294.2586121,95080033.5749028,87810384.5072125,14635064.0845354,604343.24258069,309411.411991132,116368.391302836
101,25335731.188012,24361662.7037059,83177915.7619779,88217064.7076983,0,587290.863323323,305096.479816944,116687.344522687
102,29466913.9136092,28459154.3870675,96633501.4730706,89157442.2861927,14859573.7143655,601635.852504466,321197.06109362,121323.732776706
103,25692726.0813924,24732269.4073454,84445466.0680885,89529055.6593135,0,544854.163719359,327654.152074048,125640.511790783
104,29800071.1706297,28775007.3449395,97696514.8094958,90084964.249676,15014160.7082793,600597.368909149,336747.120302194,125313.337826853
105,26283258.2054675,25263378.8628385,86263338.3375156,91402934.3147477,0,604767.072300226,328034.892211787,124396.254452714
106,30527746.5762689,29483744.6159352,100166959.076817,92259278.8914708,15376546.4819118,629809.040682996,328673.198827312,122171.02974779
107,26662236.2532979,25647135.7620987,87617351.3643672,92730304.204955,0,603096.619563234,324756.012276612,124639.799084795
108,30637877.5811093,29607406.642793,100594995.144929,92580006.5997656,15430001.0999609,594915.392149694,346143.660403328,127731.265376079
109,26998334.0727541,25984567.9641975,88816541.2954709,93887917.1335305,0,579970.324839287,344665.659325414,127328.749131354
110,31417418.180474,30300643.484588,103002186.592298,94675710.7473214,15779285.1245536,684376.273866604,344215.992104083,125974.899879105
