Period,Mean_real_labour_income,Total_workers
49,6432.95581308484,10892025
50,6756.43357892291,11018522
51,7078.05085021381,10968377
52,7058.01967748783,11042140
53,6667.33976723902,11050536
54,6491.33335148956,11069250
55,6555.04048268191,11180372
56,6632.17373407298,11199265
57,6734.70062742595,11094069
58,6701.96580105074,11267029
59,6834.5291797154,11480136
60,6831.76913075884,11579909
61,6789.76485539962,11497914
62,6709.64745113228,11454626
63,6341.72956125173,11584007
64,6044.1777289778,11550412
65,6009.71845284106,11444480
66,5955.74185556688,11554378
67,5853.55338883486,11614513
68,5679.1478127964,11654037
69,5987.4537603861,11459125
70,6406.02398035156,9344932
71,6098.86892356943,9833529
72,6081.86314734696,10346870
73,6026.01446577481,10800119
74,5998.69982027782,11076876
75,5932.1085845825,11518761
76,5982.23807489761,11625090
77,6038.12287854221,11582185
78,6062.88209193364,11684850
79,6089.68293725286,11708130
80,6124.92365191049,11745075
81,6139.67463002933,11826206
82,6165.94171051187,11886688
83,6206.43048743034,11905810
84,6248.46192070761,11963845
85,6294.10112372281,12025492
86,6330.25114147576,12051030
87,6379.61647942349,12143697
88,6420.69877318962,12157036
89,6433.8149154675,12215341
90,6462.04066177903,12249867
91,6487.65258705503,12318239
92,6541.43732336013,12386762
93,6591.90645765119,12342165
94,6629.94884225122,12390252
95,6625.70525835878,12503104
96,6664.2508037807,12587301
97,6725.76104967868,12568996
98,6747.97345358238,12630247
99,6787.83880513021,12673950
100,6826.81429852287,12724868
101,6880.85790339371,12759004
102,6898.40752555559,12785751
103,6918.32844713058,12838070
104,6952.33393372033,12894382
105,6951.14141975202,12978945
106,6941.9869097928,13056156
107,6932.19978015649,13102620
108,6933.03007832286,13156919
109,6975.18471743742,13091731
110,7014.47119084428,13132358
111,7063.72163360563,13121895
112,7058.34461559747,13162583
113,7090.51546470278,13170863
114,7109.05238806427,13237219
115,7137.13368259032,13297546
116,7171.29469615309,13284325
117,7188.02159841148,13325076
118,7189.41964701084,13395940
119,7213.40695455577,13372913
120,7259.91587998745,13411947
121,7270.88804619124,13482407
122,7305.29548621531,13452194
123,7285.09898008375,13507049
124,7308.08735064826,13497003
125,7314.05881900312,13536704
126,7338.46349329632,13550282
127,7325.34617125219,13588407
128,7387.78967184968,13611154
129,7435.88514939669,13692711
130,7427.98675694497,13711440
131,7428.24493737168,13702447
132,7441.44561487657,13750864
133,7479.85874208099,13812759
134,7475.87320557379,13843103
135,7490.33948155978,13847056
136,7529.82463674956,13853208
137,7574.5470735998,13836591
138,7546.01945354467,13948923
139,7574.55931417561,13996653
140,7593.07916370978,13997903
141,7600.65186256641,14087101
142,7629.08916365608,14048450
143,7629.88567037747,14083812
144,7661.22279207185,14144026
145,7691.3261040782,14144457
146,7708.2440918234,14186342
147,7701.41779586017,14216953
148,7732.93596643507,14221350
149,7745.67678853751,14287580
150,7753.71496896663,14319346
151,7768.052987734,14363137
152,7788.38563814884,14343626
